CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
SFH,Saint Francis Hospital,PLC CATH LT/RT ARTERY,"$1,233.10"
SFH,Saint Francis Hospital,REVASC ILIAC ADD ON,"$26,500.87"
SFH,Saint Francis Hospital,REVASC FEMPOP W/ATHER,"$20,789.96"
SFH,Saint Francis Hospital,REVASC FEMPOP STNT ATHER,"$46,017.17"
SFH,Saint Francis Hospital,REVASC TIB PER ADD ON,"$26,846.19"
SFH,Saint Francis Hospital,REVASC TIBPER W/ATHER,"$42,395.52"
SFH,Saint Francis Hospital,BILIARY DUCT STONE EXTR,"$3,709.05"
SFH,Saint Francis Hospital,BX LIVER PERC NDL,"$1,093.37"
SFH,Saint Francis Hospital,DX BONE MARROW BIOPSIES,"$1,616.10"
SFH,Saint Francis Hospital,PLC CATH SEGMNTL ARTR,"$1,697.49"
SFH,Saint Francis Hospital,PLC CHOLEDOCHAL STENT,$559.75
SFH,Saint Francis Hospital,SPINAL PUNCTR LUMB DIAG,"$1,138.48"
SFH,Saint Francis Hospital,ABD PARACENTESIS W/IMAGE,"$2,535.96"
SFH,Saint Francis Hospital,SCLEROTHERAPY FLUID COLL,"$2,632.03"
SFH,Saint Francis Hospital,IMG CATH FLUID PERI/RETR,"$5,648.31"
SFH,Saint Francis Hospital,PLC FIDUCL MRKR ABD/PEL,"$6,178.21"
SFH,Saint Francis Hospital,IMG CATH FLUID COL VISC,"$3,263.54"
SFH,Saint Francis Hospital,INS TUNN INTRAPER CATH,"$20,489.87"
SFH,Saint Francis Hospital,REM TUNNLD INTRAPER CATH,"$10,164.36"
SFH,Saint Francis Hospital,EXCH ABSC/CYST DRN CATH,"$10,203.02"
SFH,Saint Francis Hospital,INJ ABSC/CYST PREV CATH,"$1,280.34"
SFH,Saint Francis Hospital,INJ EVAL PREV PV SHUNT,"$1,188.67"
SFH,Saint Francis Hospital,PL GASTRO TUBE W/FLUORO,"$2,079.22"
SFH,Saint Francis Hospital,PL JEJUNOSTMYTBE WFLUORO,"$4,852.28"
SFH,Saint Francis Hospital,RADPHARM TX INTRA-ARTERL,"$1,732.14"
SFH,Saint Francis Hospital,CH GTUBE TO GJTUBE W/FLU,"$4,632.46"
SFH,Saint Francis Hospital,REPL GASTRO TUBE W/FLUOR,"$3,302.02"
SFH,Saint Francis Hospital,REPL J-TUBE W/FLUOR,"$3,302.02"
SFH,Saint Francis Hospital,REPL GJ TUBE W/FLUOR,"$3,302.02"
SFH,Saint Francis Hospital,MECH REMVL OBSTRTN GTUBE,"$3,858.91"
SFH,Saint Francis Hospital,INJ CM EVAL GTUBE,"$1,421.01"
SFH,Saint Francis Hospital,INJ CM EVAL GJTUBE,"$1,353.34"
SFH,Saint Francis Hospital,PERC AUG 1 BD THOR/IMG,"$10,941.64"
SFH,Saint Francis Hospital,PERC AUG ADD T/L IMG,"$34,707.79"
SFH,Saint Francis Hospital,PERC AUG 1 BD LUMB/IMG,"$10,420.61"
SFH,Saint Francis Hospital,MRI BRAIN W/O CONTRAST,"$5,305.77"
SFH,Saint Francis Hospital,MANDIBLE 4VW MIN,"$1,249.91"
SFH,Saint Francis Hospital,FACIAL BONES 2VW MAX,$828.98
SFH,Saint Francis Hospital,NASAL BONES 3VW MIN,$297.62
SFH,Saint Francis Hospital,MRI CHEST W/O CONTRAST,"$2,428.70"
SFH,Saint Francis Hospital,MRI LE NONJNT WO/W CM,"$5,956.81"
SFH,Saint Francis Hospital,CT SINUS WITH CONTRAST,"$4,940.55"
SFH,Saint Francis Hospital,CT SINUS W/O CONTRAST,"$4,079.33"
SFH,Saint Francis Hospital,CT SINUS WO/W CONTRAST,"$6,977.90"
SFH,Saint Francis Hospital,MRI UP EXT NONJNT WO/WCM,"$5,438.63"
SFH,Saint Francis Hospital,MRI SPINE CERVICL W/O CM,"$5,574.77"
SFH,Saint Francis Hospital,MRI SPINE THORAC W/O CM,"$5,210.02"
SFH,Saint Francis Hospital,MRI SPINE LUMBAR W/O CM,"$5,574.77"
SFH,Saint Francis Hospital,MRI SPINE CERV WO/W CM,"$6,346.69"
SFH,Saint Francis Hospital,MRI SPINE THOR WO/W CM,"$6,348.30"
SFH,Saint Francis Hospital,MRI SPINE LUMBAR WO/W CM,"$6,734.52"
SFH,Saint Francis Hospital,SKULL < 4 VIEWS,"$1,079.00"
SFH,Saint Francis Hospital,SKULL 4VW MIN,"$1,459.30"
SFH,Saint Francis Hospital,BONE IMAGING LIMITED,"$1,023.91"
SFH,Saint Francis Hospital,TM JOINTS BILATERAL,$374.17
SFH,Saint Francis Hospital,NECK FOR SOFT TISSUES,$267.97
SFH,Saint Francis Hospital,US EXAM AAA SCREEN,$705.83
SFH,Saint Francis Hospital,MRI LOWR EXT JNT W/O CM,"$4,488.57"
SFH,Saint Francis Hospital,MRI UP EXT JNT W/O CM,"$4,202.36"
SFH,Saint Francis Hospital,CTA CHEST (NONCOR) WO/W,"$5,063.08"
SFH,Saint Francis Hospital,CT MAXILLOFACIAL W/CM,"$4,705.29"
SFH,Saint Francis Hospital,CT MAXILLOFACIAL WO/W CM,"$6,329.15"
SFH,Saint Francis Hospital,CT SOFT TISS NECK WO CM,"$3,684.43"
SFH,Saint Francis Hospital,CT SOFT TISS NECK W CM,"$4,399.24"
SFH,Saint Francis Hospital,CT SFT TISS NECK WO/W CM,"$6,628.92"
SFH,Saint Francis Hospital,CTA ABD LE RO WO/W CONT,"$4,843.13"
SFH,Saint Francis Hospital,CTA HEAD W CONTRAST ONLY,"$5,063.08"
SFH,Saint Francis Hospital,CTA ABDOMEN WO/W CM,"$4,843.13"
SFH,Saint Francis Hospital,CTA NECK W CONTRAST ONLY,"$5,063.08"
SFH,Saint Francis Hospital,CTA HEAD WO/W CONTRAST,"$5,063.08"
SFH,Saint Francis Hospital,CTA NECK WO/W CONTRAST,"$5,063.08"
SFH,Saint Francis Hospital,CTA PELVIS WO/W CONTRAST,"$5,657.23"
SFH,Saint Francis Hospital,CTA LOWR EXTRMTY WO/W CM,"$4,841.98"
SFH,Saint Francis Hospital,MRA HEAD W/O CONTRAST,"$3,046.43"
SFH,Saint Francis Hospital,MRA NECK W/O CONTRAST,"$3,046.43"
SFH,Saint Francis Hospital,MRA NECK W CONTRAST,"$4,352.84"
SFH,Saint Francis Hospital,MRA NECK WO/W CONTRAST,"$4,997.90"
SFH,Saint Francis Hospital,CT ORB/EAR/FOSSA W/O CM,"$3,860.25"
SFH,Saint Francis Hospital,CT ORB/EAR/FOSSA WO/W CM,"$5,549.56"
SFH,Saint Francis Hospital,MRI BRAIN WITH CONTRAST,"$5,562.11"
SFH,Saint Francis Hospital,MRI BRAIN WO/W CONTRAST,"$8,707.91"
SFH,Saint Francis Hospital,MRI ORB/FACE/NECK W/CM,"$5,239.42"
SFH,Saint Francis Hospital,MRI ORB/FACE/NECK WO/W C,"$4,989.92"
SFH,Saint Francis Hospital,MRI UP EXT NONJNT W/O CM,"$4,202.36"
SFH,Saint Francis Hospital,MRI UP EXT NONJNT W/ CM,"$5,448.79"
SFH,Saint Francis Hospital,MRI UP EXT JNT W/ CM,"$6,405.21"
SFH,Saint Francis Hospital,MRI UP EXT JNT WO/W CM,"$6,961.42"
SFH,Saint Francis Hospital,MRI PELVIS W/O CONTRAST,"$4,202.36"
SFH,Saint Francis Hospital,MRI PELVIS WO/W CONTRAST,"$5,290.90"
SFH,Saint Francis Hospital,MRI CHEST WO/W CONTRAST,"$2,794.24"
SFH,Saint Francis Hospital,MRI ABDOMEN W/ CM,"$5,684.58"
SFH,Saint Francis Hospital,MRI ABDOMEN WO/W CM,"$5,956.81"
SFH,Saint Francis Hospital,MRI LE NONJNT W/O CM,"$4,202.36"
SFH,Saint Francis Hospital,MRI LE NONJNT W/CM,"$5,448.79"
SFH,Saint Francis Hospital,MRI LOWR EXT JNT W/ CM,"$4,944.55"
SFH,Saint Francis Hospital,MRI LE JNT WO/W CM,"$6,254.65"
SFH,Saint Francis Hospital,MRI ORB/FACE/NECK WO CM,"$3,663.61"
SFH,Saint Francis Hospital,CHEST 4+ VIEWS,$835.53
SFH,Saint Francis Hospital,MRI TMJ,"$3,503.27"
SFH,Saint Francis Hospital,CHEST 2 VIEWS,$770.73
SFH,Saint Francis Hospital,MRI ABDOMEN W/O CM,"$4,502.24"
SFH,Saint Francis Hospital,RIBS UNI 3V MIN W/PA CXR,"$1,076.01"
SFH,Saint Francis Hospital,RIBS BI 4V MIN W/PA CXR,"$1,568.94"
SFH,Saint Francis Hospital,STERNUM 2VW MIN,"$1,000.88"
SFH,Saint Francis Hospital,CT LUNG SCREENING,"$1,141.53"
SFH,Saint Francis Hospital,CTA CHEST W CONTRST ONLY,"$3,826.42"
SFH,Saint Francis Hospital,INJ F/CYSTO OR VCUG,$462.01
SFH,Saint Francis Hospital,ART/VEN FLOW ABD COMP,"$1,745.73"
SFH,Saint Francis Hospital,SPINE ANY LEVEL SNGL VW,$755.55
SFH,Saint Francis Hospital,SPINE CERVICAL 4 OR 5 VW,"$1,154.08"
SFH,Saint Francis Hospital,SPINE CERV 6 > VWS,"$1,099.11"
SFH,Saint Francis Hospital,SPINE THORACIC 2 VIEWS,"$1,175.15"
SFH,Saint Francis Hospital,SPINE THORACIC 4VW MIN,"$1,245.50"
SFH,Saint Francis Hospital,SPINE LUMBAR 3 VIEWS,"$1,148.61"
SFH,Saint Francis Hospital,SPINE LUMBAR MIN 4VWS,"$1,445.63"
SFH,Saint Francis Hospital,SP LUMBAR MIN 6 VWS,"$1,445.63"
SFH,Saint Francis Hospital,CT SPINE THORACIC W/O CM,"$4,759.09"
SFH,Saint Francis Hospital,CT SPINE THORACIC W/CM,"$4,983.09"
SFH,Saint Francis Hospital,CT SPINE THORACIC WO/W,"$5,030.55"
SFH,Saint Francis Hospital,CT SPINE LUMBAR W/CM,"$5,232.24"
SFH,Saint Francis Hospital,CT SPINE LUMBAR WO/W CM,"$3,589.74"
SFH,Saint Francis Hospital,MRI SPINE CERVICAL W/CM,"$6,984.61"
SFH,Saint Francis Hospital,MRI SPINE THORACIC W/CM,"$6,275.48"
SFH,Saint Francis Hospital,MRI SPINE LUMBAR W/CM,"$6,200.31"
SFH,Saint Francis Hospital,CT THORAX WO/W CONTRAST,"$6,356.74"
SFH,Saint Francis Hospital,CT PELVIS WO/W CM,"$8,352.39"
SFH,Saint Francis Hospital,SACROILIAC JOINTS 3 VWS,$338.36
SFH,Saint Francis Hospital,SCAPULA COMPLETE,$983.60
SFH,Saint Francis Hospital,SHOULDER 2 VWS MINIMUM,$900.29
SFH,Saint Francis Hospital,SHOULDER ARTHROGRAPHY,"$3,391.55"
SFH,Saint Francis Hospital,HUMERUS 2 VIEW MINIMUM,$804.06
SFH,Saint Francis Hospital,ELBOW 2 VIEWS,$693.69
SFH,Saint Francis Hospital,ELBOW 3 VIEW MINIMUM,"$1,469.85"
SFH,Saint Francis Hospital,WRIST 3 VIEWS MINIMUM,$814.97
SFH,Saint Francis Hospital,HAND 2 VIEWS,$806.02
SFH,Saint Francis Hospital,HAND 3 VIEWS MINIMUM,$795.42
SFH,Saint Francis Hospital,CT UPPER EXTRMTY W/ CM,"$5,792.29"
SFH,Saint Francis Hospital,CTA UP EXT W CONTRST ONL,"$5,389.12"
SFH,Saint Francis Hospital,HIP UNI W/PELV 2-3 VWS,"$1,409.21"
SFH,Saint Francis Hospital,HIP UNILATERAL 2-3VWS,$594.81
SFH,Saint Francis Hospital,HIP BI W/PEL 2WS,"$1,151.36"
SFH,Saint Francis Hospital,HIP ARTHROGRAPHY,"$1,930.46"
SFH,Saint Francis Hospital,FEMUR 2 VIEWS MIN,$897.28
SFH,Saint Francis Hospital,KNEE 3 VIEWS,$858.63
SFH,Saint Francis Hospital,KNEE ARTHROGRAPHY,$553.54
SFH,Saint Francis Hospital,KNEE 1-2 VIEWS,$778.10
SFH,Saint Francis Hospital,TIBIA/FIBULA 2 VIEWS,$842.86
SFH,Saint Francis Hospital,ANKLE 3 VIEWS MINIMUM,$819.82
SFH,Saint Francis Hospital,FOOT 3 VIEWS MINIMUM,$793.14
SFH,Saint Francis Hospital,OS CALCIS 2 VIEWS,$796.39
SFH,Saint Francis Hospital,CT LOWER EXTRMTY W/ CM,"$5,317.13"
SFH,Saint Francis Hospital,CT LOWER EXTRMTY WO/W CM,"$5,844.90"
SFH,Saint Francis Hospital,CT ABDOMEN WO/W CM,"$6,362.46"
SFH,Saint Francis Hospital,CTA ABD/PEL WO/W CM,"$10,043.45"
SFH,Saint Francis Hospital,CT ABD & PELVIS W/O CM,"$8,729.74"
SFH,Saint Francis Hospital,CT ABD & PELVIS W/CM,"$11,751.84"
SFH,Saint Francis Hospital,CT ABD & PELVIS WO/W CM,"$14,717.14"
SFH,Saint Francis Hospital,UPPER GI W/AIR,"$1,979.70"
SFH,Saint Francis Hospital,UPPER GI W/SMALL BOWEL,"$4,391.91"
SFH,Saint Francis Hospital,UPPER GI AIR/KUB,"$1,887.01"
SFH,Saint Francis Hospital,UPPER GI AIR/SMALL BOWEL,"$4,182.77"
SFH,Saint Francis Hospital,COLON BARIUM ENEMA W/AIR,"$2,854.81"
SFH,Saint Francis Hospital,UROGRAPHY EXCRETORY(IVP),"$2,318.67"
SFH,Saint Francis Hospital,IVP WITH RENAL TOMOS,"$2,646.07"
SFH,Saint Francis Hospital,CYSTOGRAPHY 3VW MIN,$883.80
SFH,Saint Francis Hospital,CTA ABD LE RO W CONT ONL,"$5,133.72"
SFH,Saint Francis Hospital,FLUORO BX/ASP/INJ/GUIDE,"$2,363.92"
SFH,Saint Francis Hospital,BONE SURVEY COMPLETE,$852.57
SFH,Saint Francis Hospital,DEXA AXIAL SKELETON,"$1,074.08"
SFH,Saint Francis Hospital,TOMOGRAPHY SNGL PLANE,"$2,254.16"
SFH,Saint Francis Hospital,FETAL BIOPHYS W/O STRESS,$386.87
SFH,Saint Francis Hospital,CT LTD OR LOC F/U STUDY,"$1,644.46"
SFH,Saint Francis Hospital,DUPLEX CAROTID BI/COMP,"$1,104.27"
SFH,Saint Francis Hospital,DUPLX UE/LE VEINS BILAT,"$3,549.91"
SFH,Saint Francis Hospital,DUPLX UE/LE VEIN UNILAT,"$1,690.60"
SFH,Saint Francis Hospital,US RETROPERITONEAL COMP,"$1,205.74"
SFH,Saint Francis Hospital,US RETROPERITONEAL LTD,$895.00
SFH,Saint Francis Hospital,US SOFT TISSUE HEAD/NECK,"$1,572.35"
SFH,Saint Francis Hospital,US CHEST INCLD MEDIASTNM,"$1,210.89"
SFH,Saint Francis Hospital,US BREAST UNI COMPLETE,"$1,050.13"
SFH,Saint Francis Hospital,US ABDOMEN COMPLETE,"$1,757.43"
SFH,Saint Francis Hospital,US ABDOMEN LTD/QUAD/FU,"$1,505.02"
SFH,Saint Francis Hospital,US SCROTUM CONTENTS,"$1,712.30"
SFH,Saint Francis Hospital,US OB COMP<14WKS 1STGEST,$292.58
SFH,Saint Francis Hospital,US OB COMP<14WK ADD GEST,$260.20
SFH,Saint Francis Hospital,US OB LTD 1OR> FETUS,$386.46
SFH,Saint Francis Hospital,US OB COMP W FETL ANATMY,$738.66
SFH,Saint Francis Hospital,US OB TRANSVAGINAL,$294.09
SFH,Saint Francis Hospital,FETAL BIOPHYS PROFLE NST,$884.11
SFH,Saint Francis Hospital,US OB COMP>14WK ADD GEST,"$1,109.53"
SFH,Saint Francis Hospital,US TRANSVAGINAL NOT OB,"$1,985.55"
SFH,Saint Francis Hospital,US PELVIC COMPLETE,"$2,082.54"
SFH,Saint Francis Hospital,US PELVIC LTD/FU,$425.68
SFH,Saint Francis Hospital,US XTR JOINT COMPLETE,"$1,788.16"
SFH,Saint Francis Hospital,US XTR SOFT TISSUE LMTD,$742.19
SFH,Saint Francis Hospital,US XTR JOINT LMTD,$742.19
SFH,Saint Francis Hospital,US TRANSRECTAL,$517.30
SFH,Saint Francis Hospital,CT HEAD/BRAIN WO CONTRST,"$4,355.38"
SFH,Saint Francis Hospital,CT HEAD/BRAIN W CONTRAST,"$6,141.62"
SFH,Saint Francis Hospital,CT HEAD/BRAIN WO/W CONTR,"$6,254.84"
SFH,Saint Francis Hospital,CT MAXILLOFACIAL W/O CM,"$3,818.72"
SFH,Saint Francis Hospital,CT ORB/EAR/FOSSA W/CM,"$5,436.28"
SFH,Saint Francis Hospital,CT THORAX W/O CONTRAST,"$4,229.44"
SFH,Saint Francis Hospital,CT THORAX WITH CONTRAST,"$5,833.27"
SFH,Saint Francis Hospital,CT SPINE CERVICAL W/O CM,"$4,286.68"
SFH,Saint Francis Hospital,CT SPINE LUMBAR W/O CM,"$4,286.68"
SFH,Saint Francis Hospital,CT PELVIS W/O CONTRAST,"$3,848.16"
SFH,Saint Francis Hospital,CT PELVIS WITH CONTRAST,"$5,135.77"
SFH,Saint Francis Hospital,CT UPPER EXTRMTY W/O CM,"$4,118.37"
SFH,Saint Francis Hospital,CT LOWER EXTRMTY W/O CM,"$4,337.81"
SFH,Saint Francis Hospital,CT ABDOMEN W/O CM,"$4,386.29"
SFH,Saint Francis Hospital,CT ABDOMEN W/ CM,"$5,666.34"
SFH,Saint Francis Hospital,3D IMAGING W POSTPROCESS,$962.68
SFH,Saint Francis Hospital,INJ HIP ARTHRO W/O ANES,$990.55
SFH,Saint Francis Hospital,INJ KNEE ARTHROGRAM,$376.16
SFH,Saint Francis Hospital,INJ SHOULDER ARTHROGRAM,$574.09
SFH,Saint Francis Hospital,INJ WRIST ARTHROGRAM,$497.75
SFH,Saint Francis Hospital,PARATHYROID IMAGING,"$2,438.75"
SFH,Saint Francis Hospital,ABSCESS LOCALIZE WHLBDY,"$5,548.81"
SFH,Saint Francis Hospital,LIVER/SPLEEN IMAG STATIC,"$6,832.98"
SFH,Saint Francis Hospital,LIVER/SPLEEN VASC FLOW,$698.41
SFH,Saint Francis Hospital,HEPATOBILIARY SYSTEM IMG,"$4,111.29"
SFH,Saint Francis Hospital,HEPATOBIL IMAGE W/DRUG,"$4,575.86"
SFH,Saint Francis Hospital,US OB COMP>14WK SGL GEST,$898.65
SFH,Saint Francis Hospital,GASTRIC EMPTYING STUDY,"$3,973.62"
SFH,Saint Francis Hospital,BONE IMAGING WHOLE BODY,"$4,586.36"
SFH,Saint Francis Hospital,BONE IMAG 3 PHASE STUDY,"$4,934.53"
SFH,Saint Francis Hospital,BONE IMG TOMOGRM (SPECT),"$4,941.77"
SFH,Saint Francis Hospital,GATED HEART PLANAR SNGL,"$5,119.56"
SFH,Saint Francis Hospital,KID IMG FL/FUN SNG WO RX,"$4,820.43"
SFH,Saint Francis Hospital,KID IMG FL/FUN SNG W RX,"$3,924.40"
SFH,Saint Francis Hospital,TUMOR LOCALIZATION-SPECT,"$4,709.01"
SFH,Saint Francis Hospital,TUMR LOC WHLE BDY 2+DAYS,"$6,369.07"
SFH,Saint Francis Hospital,MRA ABDOMEN W/ CM,"$6,016.21"
SFH,Saint Francis Hospital,MRA CHEST W/CONTRAST,"$3,856.29"
SFH,Saint Francis Hospital,PL GASTRO TUBE W/FLUORO,"$2,429.88"
SFH,Saint Francis Hospital,CT CEREBRAL PERF W CONT,"$5,063.08"
SFH,Saint Francis Hospital,CT SINUS WITH CONTRAST,"$4,660.90"
SFH,Saint Francis Hospital,CT SINUS W/O CONTRAST,"$3,818.72"
SFH,Saint Francis Hospital,CT SINUS WO/W CONTRAST,"$6,329.15"
SFH,Saint Francis Hospital,CTA HEART W CONTRAST,"$1,963.17"
SFH,Saint Francis Hospital,PLC NEPHROSTOMY CATH,"$1,552.14"
SFH,Saint Francis Hospital,CT HEAD/BRAIN WO CONTRST,"$5,089.92"
SFH,Saint Francis Hospital,CT HEAD/BRAIN W CONTRAST,"$5,255.31"
SFH,Saint Francis Hospital,CTA CHEST (NONCOR) WO/W,"$5,387.26"
SFH,Saint Francis Hospital,CT HEAD/BRAIN WO/W CONTR,"$6,961.63"
SFH,Saint Francis Hospital,CT MAXILLOFACIAL W/O CM,"$4,079.33"
SFH,Saint Francis Hospital,CT SOFT TISS NECK WO CM,"$4,100.77"
SFH,Saint Francis Hospital,CT SFT TISS NECK WO/W CM,"$6,253.70"
SFH,Saint Francis Hospital,CTA NECK W CONTRAST ONLY,"$5,387.26"
SFH,Saint Francis Hospital,CTA NECK WO/W CONTRAST,"$5,387.26"
SFH,Saint Francis Hospital,CTA PELVIS WO/W CONTRAST,"$5,063.08"
SFH,Saint Francis Hospital,CTA UP EXTREMITY WO/W CM,"$4,841.98"
SFH,Saint Francis Hospital,CTA LOWR EXTRMTY WO/W CM,"$5,084.08"
SFH,Saint Francis Hospital,CT ORB/EAR/FOSSA W/O CM,"$3,897.02"
SFH,Saint Francis Hospital,CT ORB/EAR/FOSSA W/CM,"$4,884.35"
SFH,Saint Francis Hospital,CT EYE/EAR/P FOS WO/W CM,"$5,549.56"
SFH,Saint Francis Hospital,ABLATN RENL TUMORS CRYO,"$23,426.36"
SFH,Saint Francis Hospital,SCLEROTHERAPY FLUID COLL,"$3,555.21"
SFH,Saint Francis Hospital,PERC RF ABLATE BONE TUMR,"$8,793.61"
SFH,Saint Francis Hospital,GUIDE CATH FLUID DRAINAG,"$2,932.20"
SFH,Saint Francis Hospital,CT THORAX W/O CONTRAST,"$4,707.36"
SFH,Saint Francis Hospital,CTA CHEST (NONCOR) W CM,"$4,714.15"
SFH,Saint Francis Hospital,INJ F/CYSTO OR VCUG,$466.41
SFH,Saint Francis Hospital,CT SPINE CERVICAL W/O CM,"$4,759.09"
SFH,Saint Francis Hospital,CT SPINE CERVICAL W/CM,"$4,745.80"
SFH,Saint Francis Hospital,CT SPINE CERVICL WO/W CM,"$4,983.09"
SFH,Saint Francis Hospital,CT SPINE THORACIC W/O CM,"$4,286.68"
SFH,Saint Francis Hospital,CT SPINE THORACIC W/CM,"$4,745.80"
SFH,Saint Francis Hospital,CT SPINE THORACIC WO/W,"$5,232.24"
SFH,Saint Francis Hospital,CT SPINE LUMBAR W/O CM,"$4,771.07"
SFH,Saint Francis Hospital,CT SPINE LUMBAR W/CM,"$4,745.80"
SFH,Saint Francis Hospital,CT SPINE LUMBAR WO/W CM,"$3,418.80"
SFH,Saint Francis Hospital,CT PELVIS WO/W CM,"$9,822.41"
SFH,Saint Francis Hospital,THORACENTSIS W/IMAGING,"$5,385.83"
SFH,Saint Francis Hospital,PLEURAL DRAINAGE PERC,"$4,710.30"
SFH,Saint Francis Hospital,CHEMICAL PLEURODESIS,"$2,358.02"
SFH,Saint Francis Hospital,PLC FIDUCL MRKR LUNG,"$5,286.62"
SFH,Saint Francis Hospital,PLC FIDUCL MRKR PROSTATE,"$5,884.01"
SFH,Saint Francis Hospital,PLC FIDUCL MRKR ABD/PEL,"$5,286.62"
SFH,Saint Francis Hospital,PERC ASP VRT DISC FOR DX,"$1,164.92"
SFH,Saint Francis Hospital,PERC RF ABLATE PULM TUMR+IMG,"$9,846.65"
SFH,Saint Francis Hospital,CT UPPER EXTRMTY WO/W CM,"$5,514.06"
SFH,Saint Francis Hospital,CT LOWER EXTRMTY W/O CM,"$4,131.24"
SFH,Saint Francis Hospital,CT LOWER EXTRMTY WO/W CM,"$5,514.06"
SFH,Saint Francis Hospital,CT ABD & PELVIS WO/W CM,"$17,199.19"
SFH,Saint Francis Hospital,CT ABD & PELVIS W/O CM,"$9,624.54"
SFH,Saint Francis Hospital,CTA ABD LE RO W CONT ONL,"$4,843.13"
SFH,Saint Francis Hospital,CHANGE PERC DRAIN CATH,$673.37
SFH,Saint Francis Hospital,PERC DRAIN W CATH PLC,"$1,171.28"
SFH,Saint Francis Hospital,CT GUIDANCE NDL PLACEMNT,"$4,787.64"
SFH,Saint Francis Hospital,CT GUIDE RAD THERAPY FL,"$1,645.29"
SFH,Saint Francis Hospital,CT CARD SCORING WO CONT,$328.20
SFH,Saint Francis Hospital,CT LTD OR LOC F/U STUDY,"$1,407.14"
SFH,Saint Francis Hospital,CT GDE PARENCHYM ABLAT,"$1,897.06"
SFH,Saint Francis Hospital,PERC RF ABLATE LIVR TUMR,"$9,377.76"
SFH,Saint Francis Hospital,PERC CHOLECYSTOSTOMY,"$10,888.90"
SFH,Saint Francis Hospital,BX ABD/RETROPER PERC NDL,$694.26
SFH,Saint Francis Hospital,BIOPSY BONE DEEP,$672.09
SFH,Saint Francis Hospital,BIOPSY BONE SUPERFICIAL,$336.61
SFH,Saint Francis Hospital,BX THYROID PERC NDL,$762.57
SFH,Saint Francis Hospital,BX LUNG/MEDIAST PERC NDL,"$1,011.76"
SFH,Saint Francis Hospital,BX MUSCLE PERC NDL,$420.78
SFH,Saint Francis Hospital,BX PANCREAS PERC NDL,"$1,150.67"
SFH,Saint Francis Hospital,BX RENAL PERC NDL,"$1,284.62"
SFH,Saint Francis Hospital,PERC BIOPSY LYMPH NODE,$606.83
SFH,Saint Francis Hospital,INSERT THORACOSTMY TUBE,"$4,135.89"
SFH,Saint Francis Hospital,ASP/INJ RENL CYST/PELVIS,"$2,061.92"
SFH,Saint Francis Hospital,DRAIN PERITONEAL ABSCESS,"$2,561.00"
SFH,Saint Francis Hospital,INJ CELIAC PLEXUS NRV,"$3,816.60"
SFH,Saint Francis Hospital,3D IMAGNG NO POSTPROCESS,$353.25
SFH,Saint Francis Hospital,3D IMAG W PP AT INDEP WS,$908.86
SFH,Saint Francis Hospital,BX LIVER PERC NDL,"$1,227.95"
SFH,Saint Francis Hospital,DX BONE MARROW BIOPSIES,"$1,524.62"
SFH,Saint Francis Hospital,BX SOFT TISSUE NECK/THOR,"$4,830.42"
SFH,Saint Francis Hospital,ABD PARACENTESIS W/IMAGE,"$11,023.54"
SFH,Saint Francis Hospital,IMG CATH FLUID COL VISC,"$2,932.20"
SFH,Saint Francis Hospital,IMG CATH FLUID PERI/RETR,"$5,328.59"
SFH,Saint Francis Hospital,EXCH ABSC/CYST DRN CATH,"$9,717.16"
SFH,Saint Francis Hospital,CT GUIDE CORE BRST BX,"$3,785.36"
SFH,Saint Francis Hospital,GUIDE CATH FLUID DRAINAG,"$3,078.81"
SFH,Saint Francis Hospital,DUPLX UE/LE VNS BI/CMPL,"$3,913.77"
SFH,Saint Francis Hospital,DUPLX ART/VNS FLOW CMPL,"$1,856.69"
SFH,Saint Francis Hospital,BX SALIVARY GLAND NDL,"$3,558.94"
SFH,Saint Francis Hospital,THORACENTSIS W/IMAGING,"$2,832.59"
SFH,Saint Francis Hospital,PLEURAL DRAINAGE PERC,"$4,992.92"
SFH,Saint Francis Hospital,TRANSCRANIAL DOPP COMP,"$1,300.63"
SFH,Saint Francis Hospital,TRANSCRANIAL DOPP LTD,$519.20
SFH,Saint Francis Hospital,PLC TRANSPERINEAL BIO MATERIAL,"$17,155.95"
SFH,Saint Francis Hospital,PLC FIDUCL MRKR PROSTATE,"$6,513.11"
SFH,Saint Francis Hospital,DUPLEX CAROTID BI/COMP,$919.67
SFH,Saint Francis Hospital,US BREAST UNI LTD,$565.88
SFH,Saint Francis Hospital,US BREAST UNI COMPLETE,$943.51
SFH,Saint Francis Hospital,ASPIR BREAST CYST,$373.26
SFH,Saint Francis Hospital,ASPIR BREAST CYST ADD,$274.10
SFH,Saint Francis Hospital,US ABD LTD SNGLE/QUAD/FU,"$1,675.09"
SFH,Saint Francis Hospital,US SCROTUM CONTENTS,"$1,797.92"
SFH,Saint Francis Hospital,US SPINAL CANAL,$596.67
SFH,Saint Francis Hospital,US OB COMP<14WKS 1STGEST,$327.69
SFH,Saint Francis Hospital,US OB LTD 1OR> FETUS,$427.50
SFH,Saint Francis Hospital,US OB DETAIL FETAL SGL,$738.66
SFH,Saint Francis Hospital,US OB DETAIL FETAL ADDL,$412.58
SFH,Saint Francis Hospital,US OB TRANSVAGINAL,$329.38
