CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
CSK,Carondelet St. Joseph's Hospital,ADAPTER Y ANGIOPLASTY,$85.78
CSK,Carondelet St. Joseph's Hospital,ATHER TIB/PER 1ST VSL +/- PTA,"$18,331.40"
CSK,Carondelet St. Joseph's Hospital,ATHER TIB/PER EA ADL VSL+/-PTA,"$37,035.26"
CSK,Carondelet St. Joseph's Hospital,SDY-INTRO CATH AORTA,"$4,860.86"
CSK,Carondelet St. Joseph's Hospital,BALLOON CUTTING PERIPH 7X2X90,"$3,793.20"
CSK,Carondelet St. Joseph's Hospital,BALLOON FOX SV 3x80x150,"$1,536.46"
CSK,Carondelet St. Joseph's Hospital,BALLOON FOX + 4x100x135,$853.58
CSK,Carondelet St. Joseph's Hospital,BALLOON MAVERICK 2 RX 2.5 X 25,$967.48
CSK,Carondelet St. Joseph's Hospital,BLLN OTW FOX+ 5X40X130,$853.58
CSK,Carondelet St. Joseph's Hospital,BLLN OTW FOX+ 9X20X80,$853.58
CSK,Carondelet St. Joseph's Hospital,BALLOON VOYAGER RX 4.00X30MM,$967.48
CSK,Carondelet St. Joseph's Hospital,BLLN OTW FOX+ 5X120X135,$853.58
CSK,Carondelet St. Joseph's Hospital,BALLOON OTW FOX SV 2.0x60x150,"$1,564.70"
CSK,Carondelet St. Joseph's Hospital,BALLOON OPTA PRO,$896.42
CSK,Carondelet St. Joseph's Hospital,BALLOON OTW FOX SV 3.0x60x150,"$1,564.70"
CSK,Carondelet St. Joseph's Hospital,BALLOON OPTA PRO 7X4X110CM,$853.58
CSK,Carondelet St. Joseph's Hospital,BALLOON OTW FOX+4x120x135x.035,$853.58
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON RX STER 8X20X135,"$1,815.18"
CSK,Carondelet St. Joseph's Hospital,BLLN OTW FOX+ 4 X20X80,$853.58
CSK,Carondelet St. Joseph's Hospital,BUNDLE OF HIS RECORDING,"$7,635.34"
CSK,Carondelet St. Joseph's Hospital,BAND RADIAL COMPRESSION 24 CM,$299.97
CSK,Carondelet St. Joseph's Hospital,BAND RADIAL COMPRESSION 29 CM,$299.97
CSK,Carondelet St. Joseph's Hospital,CANNULA ORAL NASAL ADLT CO2/O2,$115.76
CSK,Carondelet St. Joseph's Hospital,CANNULA SAMPLING SPU ADULT,$130.36
CSK,Carondelet St. Joseph's Hospital,CREATION OF PERICARDIAL WINDOW,"$14,486.21"
CSK,Carondelet St. Joseph's Hospital,BCD SPRINTER LEGEND RX 1.5X6,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH ABLAT BLOCK W/WO TEMP PCM,"$19,757.99"
CSK,Carondelet St. Joseph's Hospital,BCD SPRINTER LEGEND RX 1.25X6,$939.25
CSK,Carondelet St. Joseph's Hospital,BCD SPRINTER LEGEND RX 1.25X15,$939.25
CSK,Carondelet St. Joseph's Hospital,GUIDECATH 6FR MB1 LAUNCHER,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FL 4 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FL 2.5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FL 5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FL 3.5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FR 3.5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FR 4 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FR 5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I HOCKEY STIK SH CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I MP I SH CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I AL I CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I AL II CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I AR I CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I AR II CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I CLS 3.0 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I CLS 3.5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I CLS 3.5 SH CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FL 4 SH CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I FR 4 SH CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I HOCKEY STIK CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I IM CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I LCB CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I MP 2 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I MP I CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I Q 4 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I RBC CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,6FR MACH I VODA L 3.5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,7FR MACH I FL 4 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,7FR MACH I FL 6 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,7FR MACH I FR 4 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,7FR MACH I VODA L 5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,7FR MACH I VODA L 4.5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,8FR MACH I CLS 3.5 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUID MACH 8F CLS3.5 SH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,8FR MACH I FL 4 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,8FR MACH I FL 4 SH CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,8FR MACH I FR 4 CATH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,GUIDECATH 7FR RBU3.5 LAUNCHER,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATHETER EXTRACTION PRONTO LP,"$2,643.25"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDE RUNWAY 6FR FR4,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,BCD SPRINTER LEGEND RX 1.25X12,$939.25
CSK,Carondelet St. Joseph's Hospital,BLLN EVERCROSS OTW 5X40X135,$740.00
CSK,Carondelet St. Joseph's Hospital,LEAD DURATA TACHY 52CM,"$15,362.13"
CSK,Carondelet St. Joseph's Hospital,CATH 5Fx90CMx038,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATHETER OMNIFLUSH 4FR X 90CM,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON CONQUEST 7X8X75,"$1,195.08"
CSK,Carondelet St. Joseph's Hospital,CATH ANGIO TORCON 5FR 100CM,$179.31
CSK,Carondelet St. Joseph's Hospital,CATH ANGLED 5FR PIGTAIL 155DEG,$128.18
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON OTW SPRINT 1.5x10,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON SPRINT 1.5x15,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON OTW SPRINT 2.0x10,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON OTW SPRINT 2.0x15,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON OTW SPRINT 2.5x10,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON OTW SPRINT 2.5x15,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON OTW SPRINT 3.0x10,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON OTW SPRINT 3.0x15,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON OTW SPRINT 3.5x10,$939.25
CSK,Carondelet St. Joseph's Hospital,BCD SPRINTER LEGEND OTW1.25X10,$939.25
CSK,Carondelet St. Joseph's Hospital,BCD SPRINTER LEGEND OTW1.25X15,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH ANGLED 6FR PIGTAIL 155DEG,$128.18
CSK,Carondelet St. Joseph's Hospital,CATH BEACON TIP VCF 5F 6TCM,$186.06
CSK,Carondelet St. Joseph's Hospital,CATH C2 2PORT 5FR TORCON,$179.31
CSK,Carondelet St. Joseph's Hospital,CATH CONTRA2 5FR 65CM,$144.75
CSK,Carondelet St. Joseph's Hospital,CATH DIAG RADIAL 5FRX4.0 SARAH,$188.13
CSK,Carondelet St. Joseph's Hospital,CATH DIAG RADIAL 5FX4.0 JACKY,$188.13
CSK,Carondelet St. Joseph's Hospital,CATH DIAG RADIAL 5FX4.0 TIGER,$188.13
CSK,Carondelet St. Joseph's Hospital,CATH EXTRACTION PRONTO 4 6FR,"$2,643.25"
CSK,Carondelet St. Joseph's Hospital,CATH EXTRACTION PRONTO 4 7FR,"$2,643.25"
CSK,Carondelet St. Joseph's Hospital,CATH DIAG RADIAL 5FX4.5,$188.13
CSK,Carondelet St. Joseph's Hospital,CATHETER EXTRACTION PRONTO,"$2,643.25"
CSK,Carondelet St. Joseph's Hospital,CATH DIAG RADIAL 6F JACKY,$188.13
CSK,Carondelet St. Joseph's Hospital,CATH DIAG RADIAL 6FX4.0 TIGER,$188.13
CSK,Carondelet St. Joseph's Hospital,CATH DIAG RADIAL 6FX4.5,$188.13
CSK,Carondelet St. Joseph's Hospital,CATH HYDROPHILIC STR R 4FR,$273.48
CSK,Carondelet St. Joseph's Hospital,CATH GUIDE BRITE 6FR 55CM RDC,$394.47
CSK,Carondelet St. Joseph's Hospital,CATH SWAN GANZ 7FR 110CM,$230.97
CSK,Carondelet St. Joseph's Hospital,CATH SWAN GANZ THERMODILTION 7,$275.55
CSK,Carondelet St. Joseph's Hospital,CATH THERMODILUTION 7FR 110CM,$275.55
CSK,Carondelet St. Joseph's Hospital,"CATH TORCON NB 5 FR .038""100CM",$179.31
CSK,Carondelet St. Joseph's Hospital,CATH ADVANTAGE TORCON 5FR 65CM,$186.06
CSK,Carondelet St. Joseph's Hospital,CATH TORCON SIM2 5Fx65CM,$186.06
CSK,Carondelet St. Joseph's Hospital,CATHETER GUIDE 8F 55CM RDC,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATHETER GUIDE 8Fx55 RDC1 BRIT,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH WILDCAT 6FR 110CM,"$5,689.80"
CSK,Carondelet St. Joseph's Hospital,BCD SPRINTER LEGEND RX 1.5X20,$939.25
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING SELECT 5.5 H1,$528.32
CSK,Carondelet St. Joseph's Hospital,CATH GUID LA 6FR AR 2,$303.78
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING VL4.0,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING VL3.5 SH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING 6FR MACH 1 AL1 SH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING AL3,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING FR3.5 SH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING RC3.5 SC,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING AR1 SH,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING FR4.5,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDING CLS4,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUID MACH 6F KR4H,$341.61
CSK,Carondelet St. Joseph's Hospital,CATH GUID MACH 8F AL3,$341.61
CSK,Carondelet St. Joseph's Hospital,CATH GUID WISE 6F VR1,$341.61
CSK,Carondelet St. Joseph's Hospital,CATH GUID WISE 6F FL4,$341.61
CSK,Carondelet St. Joseph's Hospital,CATH HYDROPHILIC STR R 4FR MAR,$273.48
CSK,Carondelet St. Joseph's Hospital,CATHETER INNER SUB SELECTOR 90,"$1,678.71"
CSK,Carondelet St. Joseph's Hospital,CATH 5FR .038 125CM VERT,$186.06
CSK,Carondelet St. Joseph's Hospital,CATHETER 6FR INS TL SRC 100CM,$72.92
CSK,Carondelet St. Joseph's Hospital,CATH DIAMONDBACK CROWN 1.25,"$12,780.69"
CSK,Carondelet St. Joseph's Hospital,CATH DIAMONDBACK SOLID 2.25MM,"$12,780.69"
CSK,Carondelet St. Joseph's Hospital,CATH DIAMONDBACK SOLID 2.0MM,"$12,780.69"
CSK,Carondelet St. Joseph's Hospital,CATH DIAMONDBACK CROWN 1.50MM,"$12,780.69"
CSK,Carondelet St. Joseph's Hospital,CATH DIAMONDBACK CROWN 1.75MM,"$12,780.69"
CSK,Carondelet St. Joseph's Hospital,CATH DIAMONDBACK SOLID 1.75MM,"$12,780.69"
CSK,Carondelet St. Joseph's Hospital,CATH OMINFLUSH 5FRx100CM,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATHETER PACING 5FR BIPOLAR,$665.99
CSK,Carondelet St. Joseph's Hospital,CATH OMNI 4FX65CM,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH EZ STEER THERMOCOOL F-J,"$8,534.59"
CSK,Carondelet St. Joseph's Hospital,CATH SIZING OMNI 5FR X 70,$597.87
CSK,Carondelet St. Joseph's Hospital,BLLN PWRFLX P3 8MMX2X80CM,$853.58
CSK,Carondelet St. Joseph's Hospital,BLLN PWRFLX P3 9MMX2X80CM,$853.58
CSK,Carondelet St. Joseph's Hospital,CATHETER SAFIRE ABLATION 4MMLG,"$3,888.14"
CSK,Carondelet St. Joseph's Hospital,CATHETER SAFIRE ABLATION 5MMLG,"$3,935.45"
CSK,Carondelet St. Joseph's Hospital,CATH SILVERHAWK 5.5 ES+,"$10,407.43"
CSK,Carondelet St. Joseph's Hospital,BLLN OTW FOX+ 8X20X135,$853.58
CSK,Carondelet St. Joseph's Hospital,BALLOON STERLING RX 4X4X135,"$1,815.18"
CSK,Carondelet St. Joseph's Hospital,BLLN VIATRAC 14+ 4x20x135,"$1,280.21"
CSK,Carondelet St. Joseph's Hospital,BLLN VIATRAC 14+ 5X20X135,"$1,280.21"
CSK,Carondelet St. Joseph's Hospital,"CATH TORCON NB 5 FR .038""100CM","$1,118.67"
CSK,Carondelet St. Joseph's Hospital,BLLN VIATRAC 14+ 5X30X135,"$1,280.21"
CSK,Carondelet St. Joseph's Hospital,BLLN RIVAL 8X4 80CM,$711.23
CSK,Carondelet St. Joseph's Hospital,BLLN OTW FOXCROSS 7X40X135,$967.48
CSK,Carondelet St. Joseph's Hospital,BLLN OTW FOXCROSS 4X100X135,$967.48
CSK,Carondelet St. Joseph's Hospital,LEAD DURATA 52CM,"$56,871.40"
CSK,Carondelet St. Joseph's Hospital,DEVICE SECURE IAB STATLOC,$145.62
CSK,Carondelet St. Joseph's Hospital,DRESSING ACTICOAT POST OP,$144.75
CSK,Carondelet St. Joseph's Hospital,DRUG ADMIN & HEMODYNAMIC MEAS,"$1,382.99"
CSK,Carondelet St. Joseph's Hospital,ELECTRODES ADULT DEFIB MLTFCTN,$164.92
CSK,Carondelet St. Joseph's Hospital,ELECTRODE ADULT BIPHASIC ZOLL,$256.26
CSK,Carondelet St. Joseph's Hospital,CATH ABLATE MAP TCOOL NAV DF,"$10,880.71"
CSK,Carondelet St. Joseph's Hospital,CATH ABLATE MAP T COOL NAVFJ,"$10,881.58"
CSK,Carondelet St. Joseph's Hospital,EP EVAL W/INDUCTION ARRHY,"$14,648.95"
CSK,Carondelet St. Joseph's Hospital,EP EVAL W/O INDUCTION ARRHY,"$16,710.68"
CSK,Carondelet St. Joseph's Hospital,EP LT ATRIAL RECORD INDUCE ARR,"$15,401.37"
CSK,Carondelet St. Joseph's Hospital,EP LT VENT RECORD INDUCE ARRH,"$16,037.28"
CSK,Carondelet St. Joseph's Hospital,EXTREMITY ANGIO UNI,"$3,876.91"
CSK,Carondelet St. Joseph's Hospital,FLUOROSCOPE EXAMINATION,"$1,374.38"
CSK,Carondelet St. Joseph's Hospital,FLUOROSCOPY UP TO 1 HR,"$1,374.38"
CSK,Carondelet St. Joseph's Hospital,GENERATOR ADAPTA DR ADDRS1,"$16,642.45"
CSK,Carondelet St. Joseph's Hospital,GLIDECATH HINCK (H1) 5FRX100CM,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,GLIDEWIRE ANG .025x150CM ZIP,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GLIDEWIRE ANGLED .03x260,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GLIDEWIRE ANGLED .035X150CMZIP,"$1,565.57"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE AMPLATZ .035 X 260CM,$341.61
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE AMPLATZ .035/3CM/145,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE .035 150CM 3J CURVED,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE AMPLATZ STIF 35X180,$309.56
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE BALANCED HVYWT 190CM,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE BALANCED HVYWT 300CM,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE BMWJ .014x190,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDECATH IKARI LEFT IL3.5,$564.62
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE J CRVFXD .035 260CM,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE MAILMAN 0.014X182CM,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDE WIRE MANDRIL 0.18 DIAM,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE .018/8/150 V-18,$624.46
CSK,Carondelet St. Joseph's Hospital,GUDEWIRE STR BENTSON 035X180,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE ROSEN .035x180CM,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GWIRE STD EXCHG J 0.025X260,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE STR NEWTON .035X150,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GUIDEWIRE STRAIGHT .035 150CM,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GLIDEWIRE STRAIGHT .025X150,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,GWIRE WHSPR STR TIP 0.014X190,"$1,424.19"
CSK,Carondelet St. Joseph's Hospital,HOLDER NEEDLE MAYO-HEGAR 6 1/4,$302.91
CSK,Carondelet St. Joseph's Hospital,CATH BALLOON IAB 7.5FR X 40CC,"$3,413.99"
CSK,Carondelet St. Joseph's Hospital,I&D HEMATOMA,"$4,204.02"
CSK,Carondelet St. Joseph's Hospital,ILIAC ANGIO DURING CATH,"$9,554.50"
CSK,Carondelet St. Joseph's Hospital,ANGIO EXTREMITY UNILAT,"$7,826.40"
CSK,Carondelet St. Joseph's Hospital,INDEFLATOR PACK PRIORITY 20/30,$333.98
CSK,Carondelet St. Joseph's Hospital,INDERMIL 0.5g,$130.80
CSK,Carondelet St. Joseph's Hospital,SHEATH RADIAL 6FR 10CM .021GW,$352.07
CSK,Carondelet St. Joseph's Hospital,INTRODUCER MICROPUNCTURE 5FR,$316.65
CSK,Carondelet St. Joseph's Hospital,INTRODUCER SHEATH 8FR X 23,$166.88
CSK,Carondelet St. Joseph's Hospital,INTRODUCER ANSEL #1 6FR FLEXER,$476.00
CSK,Carondelet St. Joseph's Hospital,IMP PRESURE SENSR VIA RT HEART,"$16,324.28"
CSK,Carondelet St. Joseph's Hospital,INJ SUPRAVALVULAR AORTOGRAM,$612.69
CSK,Carondelet St. Joseph's Hospital,INJ THROMBIN PSEUDO ANEURYSM,"$1,150.17"
CSK,Carondelet St. Joseph's Hospital,INS/REP SUBQ DEFIB & ELECTRODE,"$10,528.42"
CSK,Carondelet St. Joseph's Hospital,INJECTION PULM DURING CATH,"$4,374.61"
CSK,Carondelet St. Joseph's Hospital,INTRO NEEDLE EXT-ARTERY,$794.94
CSK,Carondelet St. Joseph's Hospital,INSERT VEN CATH NON TUNNEL,"$3,454.21"
CSK,Carondelet St. Joseph's Hospital,INTRODUCER MICROPUNCTURE 5FR,$495.08
CSK,Carondelet St. Joseph's Hospital,INTRODUCER MICROPUNCTURE 4FR,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,LEAD DURATA 58CM,"$56,871.40"
CSK,Carondelet St. Joseph's Hospital,LEAD MRI45,"$2,963.49"
CSK,Carondelet St. Joseph's Hospital,LEAD ENDCRD PAC FNLN IIBRDY 56,"$2,275.92"
CSK,Carondelet St. Joseph's Hospital,LEAD ENDCRD PAC FNLN IIBRDY 69,"$2,275.92"
CSK,Carondelet St. Joseph's Hospital,LEAD MRI52,"$2,963.49"
CSK,Carondelet St. Joseph's Hospital,LUBRICANT VIPER SLIDE 20ML,$597.87
CSK,Carondelet St. Joseph's Hospital,MAPPING OF TACHYCARDIA,"$15,743.20"
CSK,Carondelet St. Joseph's Hospital,LEAD MRI58,"$2,963.49"
CSK,Carondelet St. Joseph's Hospital,KIT ENCORE ADVANTAGE K,$265.96
CSK,Carondelet St. Joseph's Hospital,KIT MANIFOLD LEFT-HEART CSJ,$230.97
CSK,Carondelet St. Joseph's Hospital,KIT NDL GUID 18GA,$97.88
CSK,Carondelet St. Joseph's Hospital,BCD APEX FLEX MONO 1.5X12MM,$967.48
CSK,Carondelet St. Joseph's Hospital,BCD APEX RX 2.25X12MM,$967.48
CSK,Carondelet St. Joseph's Hospital,BCD APEX PUSH MONO 1.5X20MM,$967.48
CSK,Carondelet St. Joseph's Hospital,BCD APEX PUSH RX 1.5X15MM,$967.48
CSK,Carondelet St. Joseph's Hospital,BCD APEX MONO 2.5X8MM,$967.48
CSK,Carondelet St. Joseph's Hospital,BALLOON MAVRICK OTW 1.5x20MM,"$1,166.74"
CSK,Carondelet St. Joseph's Hospital,BALLOON MAVRICK OTW 2.0X30MM,"$1,166.74"
CSK,Carondelet St. Joseph's Hospital,BALLOON MAVERICK RX 2.0X20,$967.48
CSK,Carondelet St. Joseph's Hospital,BCD TREK NC 2.50X08,$967.48
CSK,Carondelet St. Joseph's Hospital,BLLN OTW FOX SV 5X20X90,"$1,280.21"
CSK,Carondelet St. Joseph's Hospital,KT MANIFOLD RT-HEART ALL,$127.86
CSK,Carondelet St. Joseph's Hospital,MASK CAPNO2 ADULT STANDARD,$136.14
CSK,Carondelet St. Joseph's Hospital,PACEMAKER MRI REVO DIVICE SYS,"$19,202.75"
CSK,Carondelet St. Joseph's Hospital,PAD CLOSURE D-STAT SILVER,$326.56
CSK,Carondelet St. Joseph's Hospital,PAD DEFIB ADULT HEARTSTREAM,$198.60
CSK,Carondelet St. Joseph's Hospital,PAD DEFIB MULTIFUNCTION RADIO,$199.03
CSK,Carondelet St. Joseph's Hospital,PAD DEFIB XL A FIB,"$1,763.95"
CSK,Carondelet St. Joseph's Hospital,PAD NEPTUNE COMPRESSION,$213.42
CSK,Carondelet St. Joseph's Hospital,PATCH REFERENCE STAR CARTO 3,"$2,270.58"
CSK,Carondelet St. Joseph's Hospital,POST-OP ICD DEVICE EVAL,$603.53
CSK,Carondelet St. Joseph's Hospital,POST-OP PM DEVICE EVAL,$603.53
CSK,Carondelet St. Joseph's Hospital,PRE-OP ICD DEVICE EVAL,$603.53
CSK,Carondelet St. Joseph's Hospital,PRE-OP PM DEVICE EVAL,$603.53
CSK,Carondelet St. Joseph's Hospital,PUNC TRANSCEP VIA INTCT SEPTUM,"$15,044.07"
CSK,Carondelet St. Joseph's Hospital,RENAL ANGIOGRAM BIL,"$11,000.17"
CSK,Carondelet St. Joseph's Hospital,RENAL ANGIOGRAM UNI,"$11,000.17"
CSK,Carondelet St. Joseph's Hospital,RESTRAINT CUFF ANKLE TAT,$151.51
CSK,Carondelet St. Joseph's Hospital,RESTRAINT CUFF WRIST TAT,$150.31
CSK,Carondelet St. Joseph's Hospital,SEL ABOVE DIAPHRAGM 1ST ORDER,"$2,151.66"
CSK,Carondelet St. Joseph's Hospital,SEL ABOVE DIAPHRAGM 2ND ORDER,"$2,558.45"
CSK,Carondelet St. Joseph's Hospital,SEL ABOVE DIAPHRAGM 3RD ORDER,"$2,558.45"
CSK,Carondelet St. Joseph's Hospital,SEL BELOW DIAPHRAM 1ST ORDER,"$2,132.04"
CSK,Carondelet St. Joseph's Hospital,SEL BELOW DIAPHRAM 2ND ORDER,"$2,558.45"
CSK,Carondelet St. Joseph's Hospital,SEL BELOW DIAPHRAM 3RD ORDER,"$2,558.45"
CSK,Carondelet St. Joseph's Hospital,SET MICROPUNCTURE 5FR MPIS-501,$232.28
CSK,Carondelet St. Joseph's Hospital,SET INTRO MICROPUNC 5F MPIS501,$236.75
CSK,Carondelet St. Joseph's Hospital,SET MICROPUNCTURE 4FR MPIS-401,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRDCR 6FR + 23CM AVAN,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRDCR 7FR + 23CM AVAN,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRDCR 8FR + 23CM AVAN,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH 9FRx11,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRODUCER 6FR ACT,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRODUCER 7FR ACT,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRODUCER AVANTI+6FR,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRODUCER AVANTI+7FR,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRODUCER AVANTI+8FR,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTDCR 6FR 23CM BRITTIP,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRODUCER AVANTI 5FR,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRDCR AVANTI 9FR X23,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRDCR AVANTI 8FR X23C,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRDCR 7FR X45CM BRITT,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRDUCR 6FR 45CM BRITT,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,CATH GUIDE RCB LAUNCHER 6FR,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRDCR 7FR X23CM BRITT,"$1,118.67"
CSK,Carondelet St. Joseph's Hospital,SHEATH 5FX10X21CM GW TRANSRADI,$326.56
CSK,Carondelet St. Joseph's Hospital,SHEATH BRIGHT TIP 8FRx45CM,$265.96
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRODUCER 5FR 23CM,$215.06
CSK,Carondelet St. Joseph's Hospital,SHEATH INTRODUCER 6.5FR 12CM,$213.42
