CODE,BILLING DESCRIPTION,DEPT NAME,CHARGE
3010810824,"CREATININE,UR,RAN",LABORATORY,67.50
3010810985,"CREATININE,URINE",LABORATORY,67.50
3010811882,"CREATININE, BODY FLUID",LABORATORY,67.50
3010811612,X-LEAD,LABORATORY,67.62
3060811054,OVA & PARASITES,LABORATORY,68.00
3100811482,CHROMOSOMAL ISH 3-5 CELLS,LABORATORY,68.00
3020811108,HEP A AB IGM,LABORATORY,68.25
3000811301,PARVO IGM ANTIBODY,LABORATORY,69.65
3000811302,PARVO IGG ANTIBODY,LABORATORY,69.65
3010810943,"MICROALBUMIN,URIN",LABORATORY,70.00
3060510009,CHLAMYDIA TRAC BY PCR-SWAB,LABORATORY,70.00
3060510010,GC BY PCR-SWAB,LABORATORY,70.00
3110810072,X-CHROM CONGENT KARYOTYPE >2,LABORATORY,70.00
3060810109,"CULTURE,FUNGUS-OTHER SOURCE",LABORATORY,71.50
3000811423,X-TISSUE PROCESSING,LABORATORY,72.00
3060810017,ANAEROBIC CULTURE,LABORATORY,72.00
3000811391,"X-HERPES SIMPLEX TYPE 2 AB,IGG",LABORATORY,72.59
3000811210,MYCOPLASMA PNEUMO IGG,LABORATORY,73.00
3000811211,MYCOPLASMA PNEUMO IGM,LABORATORY,73.00
3060510013,PVL GENE,LABORATORY,73.15
3060510014,MORAXELLA CATARRHALIS,LABORATORY,73.15
3060510015,HAEMOPHILUS INFULENZA TYPE B,LABORATORY,73.15
3060510016,BORDETELLA PERTUSSIS,LABORATORY,73.15
3060510017,RESP SYNCYTIAL VIRUS,LABORATORY,73.15
3060510018,HUMAN CORONAVIRUS,LABORATORY,73.15
3060510019,HUMAN BOCAVIRUS,LABORATORY,73.15
3060510020,ENTEROVIRUS GROUP,LABORATORY,73.15
3060510023,KLEBSIELLA PNEUMONIAE,LABORATORY,73.15
3060810021,ACINETOBACTER BAUMANNII,LABORATORY,73.15
3060810022,HAEMOPHILUS INFLUENZAE,LABORATORY,73.15
3060810024,RHINOVIRUSES,LABORATORY,73.15
3060810025,RSV B,LABORATORY,73.15
3060810026,RSV A,LABORATORY,73.15
3060810027,"PARA INFLUENZAE TYPE 1,2,3,4",LABORATORY,73.15
3060810028,INFLUENZA B,LABORATORY,73.15
3060810029,INFLUENZA A-H1N1-90,LABORATORY,73.15
3060810030,INFLUENZA A-HUMAN,LABORATORY,73.15
3060810031,HUMAN METAPNEUMOVIRUS,LABORATORY,73.15
3060810032,COXSACKIE VIRUSES/ECHOVIRUS,LABORATORY,73.15
3060810033,"ADENOVIRUS TYPES 3,4,7,21",LABORATORY,73.15
3060810034,STREPTOCOCCUS PNEUMONIAE,LABORATORY,73.15
3060810035,PSEUDOMONAS AERUGINOSA,LABORATORY,73.15
3060810036,NEISSERIA MENINGITIDIS,LABORATORY,73.15
3060810037,CHLAMDOPHILIA PNEUMONIAE,LABORATORY,73.15
3060810038,LEGIONELLA PNEUMOPHILA,LABORATORY,73.15
3060810039,MRSA,LABORATORY,73.15
3060810040,MYCOPLASMA PNEUMONIAE,LABORATORY,73.15
3060810041,STAPHYLOCOCCUS AUREUS,LABORATORY,73.15
3060810042,STREPTOCOCCUS PYOGENES,LABORATORY,73.15
3010810019,PRO-BNP,LABORATORY,73.50
3020010124,X-RPR TITER (REFLEX SYPHILIS A,LABORATORY,73.50
3020010125,X-VDRL CSF TITER (REFLEX),LABORATORY,73.50
3110810057,X-AG-NOR/CBL STAIN,LABORATORY,73.50
3000250020,X-FROSC ID/SENS,LABORATORY,74.25
3060810112,"CULTURE,GC",LABORATORY,74.25
3060810424,"CULTURE,STREP",LABORATORY,74.25
3000810125,PHENYTOIN,LABORATORY,74.50
3060810618,CLOST DIFF TOXIN,LABORATORY,74.50
3020810987,"IMMUNOELECT, UR - IEP",LABORATORY,75.00
3020811046,"IMMUNOFIXATION, URINE",LABORATORY,75.00
3000811171,IGG,LABORATORY,76.00
3000811172,IGM,LABORATORY,76.00
3010811044,IGG SUBCLASSES,LABORATORY,76.00
3110811081,FLOW CYTOMETRY AB-EA ADD'L >1,LABORATORY,76.00
3020810954,CYTOPLASMIC NEUTROPHILIC AB,LABORATORY,77.00
3020811008,"CYTOMEGALO AB,IGG",LABORATORY,77.42
3010810222,INSULIN,LABORATORY,77.50
3020810086,COLD AGGLUTININS SCREEN,LABORATORY,77.50
3110811127,"FLOW CYTOMETRY, WBC EA ADD",LABORATORY,77.50
3010000054,X-CREATININE CONCENTRATION,LABORATORY,77.56
3000810534,"VALPROIC ACID, FREE",LABORATORY,78.00
3000811141,"HEP B CORE AB, IGM",LABORATORY,78.00
3020810021,ANA,LABORATORY,78.00
3020810616,HEPAT CORE AB,LABORATORY,78.00
3060810104,"CULTURE,BLOOD",LABORATORY,78.00
3060810569,"CULT,BLOOD/ARD",LABORATORY,78.00
3000811147,"IGG,CSF (INDEX)",LABORATORY,79.03
3010810982,"IGG,SERUM (INDEX)",LABORATORY,79.03
3000810443,HEPATIC FUNCTION PANEL,LABORATORY,79.50
3000811352,X-MONOCLONAL 12,LABORATORY,79.50
3000811353,X-MONOCLONAL 13,LABORATORY,79.50
3000811354,X-MONOCLONAL 14,LABORATORY,79.50
3000811355,X-MONOCLONAL 15,LABORATORY,79.50
3110811080,FLOW CYTOMETRY AB-EA ADD'L #1,LABORATORY,79.50
3110811083,FLOW CYTOMETRY AB,LABORATORY,79.50
3110811084,FLOW CYTOMETRY AB,LABORATORY,79.50
3110811085,FLOW CYTOMETRY AB,LABORATORY,79.50
3110811086,FLOW CYTOMETRY AB,LABORATORY,79.50
3110811125,"FLOW CYTOMETRY, RBC EA ADD",LABORATORY,79.50
3000810476,CARBAMAZEPINE,LABORATORY,80.50
3000810611,"VANCOMYCIN,TROUGH",LABORATORY,80.50
3000810640,"TOBRAMYCIN,TROUGH",LABORATORY,80.50
3000810770,"TOBRAMYCIN,PEAK",LABORATORY,80.50
3000810771,"VANCOMYCIN,PEAK",LABORATORY,80.50
3000810857,"TOBRAMYCIN,RANDOM",LABORATORY,80.50
3000810859,"VANCOMYCIN,RANDOM",LABORATORY,80.50
3100811483,CHROMOSOMAL ISH 10-30 CELLS,LABORATORY,81.00
3050810471,THROMBIN TIME,LABORATORY,81.20
3090810627,BODY FLUID ANALY NO DIFF,LABORATORY,81.50
3060510022,FUNGAL PREP,LABORATORY,81.90
3000810322,SALICYLATES,LABORATORY,83.00
3000811427,X-POST GLUC DOSE(INC GLUC),LABORATORY,83.50
3000811142,RENAL FUNCTION PANEL,LABORATORY,84.00
3000811235,CONCENTRATION/INF.AGNT,LABORATORY,84.00
3010810951,"X-TESTOSTERONE, FREE",LABORATORY,84.00
3020810003,X-FUNGAL CULT - BLOOD,LABORATORY,84.00
3000811362,X-TSH(NEWBORN),LABORATORY,85.00
3010810342,THYROID HORMON,LABORATORY,85.00
3010811025,"T3,FREE",LABORATORY,85.00
3090810324,"SEMEN,POST VAS",LABORATORY,85.00
3010000063,X-TRIGLYCERIDES (CVRM),LABORATORY,85.19
3010000060,X-CHOLESTEROL (CVRM),LABORATORY,85.47
3000811393,X-QUANTITATION BY ELECTROPHORE,LABORATORY,85.89
3000811181,VCA IGM,LABORATORY,86.00
3010810199,HEMOGLOBIN FET,LABORATORY,86.00
3020811006,VCA IGG,LABORATORY,86.00
3070810961,INFLUENZA A,LABORATORY,86.00
3070811070,INFLUENZA B,LABORATORY,86.00
3010811450,"X-PORPHOBILINOGEN,URINE,QUANT",LABORATORY,86.73
3000811456,CHLAMYDIA BY PCR-URINE,LABORATORY,87.00
3000811457,N GONORRHOEA NAAT,LABORATORY,87.00
3010810163,GGT,LABORATORY,87.00
3010811047,"PROTEIN ELECTRO, UR-IEP",LABORATORY,87.50
3010811048,"PROTEIN,TOTAL,URI - IEP",LABORATORY,87.50
3000811248,JO 1 AUTOANTIBODY,LABORATORY,89.00
3020810515,ENA,LABORATORY,89.00
3070810305,"PREGNANCY TEST, URINE",LABORATORY,89.00
3010811058,PROTEIN ELECTRO - SPE,LABORATORY,89.25
3010811059,PROTEIN ELECTR UR-UPE,LABORATORY,89.25
3010811060,"PROTEIN,TOTAL,UR-UPE",LABORATORY,89.25
3000810535,LIPID PANEL,LABORATORY,90.00
3000811194,MUMPS VIR AB IGG,LABORATORY,90.23
3000811195,MUMPS VIR AB IGM,LABORATORY,90.30
3020810606,SMOOTH MUSCLE AB,LABORATORY,90.30
3020811009,"CYTOMEGALO AB,IGM",LABORATORY,90.58
3000811492,"X - CRYOFIBRINOGEN, PLASMA",LABORATORY,90.79
3010811611,X-MERCURY,LABORATORY,90.79
3000810057,PSA SCREENING,LABORATORY,91.50
3000811139,"PSA,DIAGNOSTIC",LABORATORY,91.50
3010810495,H.D.L.,LABORATORY,91.50
3020810469,ANTI-DNA,LABORATORY,91.50
3000811305,X-TRIGLYCERIDES,LABORATORY,92.33
3020811017,ANTI-DNASE B,LABORATORY,94.43
3000810140,"LIDOCAINE,PLASMA",LABORATORY,94.50
3010810028,ALPHA-1-ANTITRYPS,LABORATORY,95.00
3010810886,TROPONIN,LABORATORY,95.00
3010810972,IMMUNOGLOBULIN G-TOTAL SUBCLSS,LABORATORY,95.00
3010811064,"VIT D,25-HYDROXY",LABORATORY,95.00
3000811175,"PHOSPHOLIPID AB,IGM",LABORATORY,95.34
3000811174,"PHOSPHOLIPID AB,IGG",LABORATORY,95.41
3000811238,HEP B SURF AB SCN,LABORATORY,95.50
3020810617,HEPAT B SURFAC AB,LABORATORY,95.50
3010810971,LDH ISOENZYME,LABORATORY,95.90
3010811053,LDH TOTAL - ISOENZYME,LABORATORY,95.90
3010810509,ACETAMINOPHEN,LABORATORY,96.00
3020811061,"TOXOPLASMA AB,IGG",LABORATORY,96.53
3020810970,"TOXOPLASMA AB,IGM",LABORATORY,96.60
3010810113,PREGNANCY TEST SERUM,LABORATORY,97.00
3070811001,HEPATITIS BE AG,LABORATORY,97.02
3020811000,HEPATITIS BE AB,LABORATORY,97.44
3000810844,COC DRUG SCN-UNOB,LABORATORY,97.50
3000810845,COC DRUG SCN-OBSE,LABORATORY,97.50
3000810848,D.O.T. DRUG SCRN,LABORATORY,97.50
3010810004,ALKALINE PHOSPHAT,LABORATORY,97.50
3010810005,AMMONIA,LABORATORY,97.50
3010810205,FOLATE,LABORATORY,97.50
3010810975,ALKALINE PHOS,LABORATORY,97.50
3020811007,EBNA,LABORATORY,97.50
3000811212,"VARICELLA ZOS,IGG",LABORATORY,97.86
3000811213,"VARICELLA ZOS,IGM",LABORATORY,97.86
3010810204,CEA,LABORATORY,99.00
3020810741,HEPATITIS C,LABORATORY,99.00
3100811486,RENAL BIOPSY-IMMUNOHIST INITL,LABORATORY,100.50
3100811487,RENAL BIOPSY-IMMUNOHIST EA ADD,LABORATORY,100.50
3060810417,"CULTURE,SPUTUM",LABORATORY,101.40
3060810803,"CULTURE,ROUTINE",LABORATORY,101.40
3060811922,"CULTURE, VAGINAL STREP ONLY",LABORATORY,101.40
3060811923,"CULTURE, ABSCESS",LABORATORY,101.40
3060811924,"CULTURE, WOUND",LABORATORY,101.40
3010810895,ESTRADIOL,LABORATORY,102.00
3100811489,FUNGAL STAIN,LABORATORY,102.00
3010810029,ALPHA-FETOPROTEIN TUMOR MARKER,LABORATORY,102.55
3010811031,LIPOPROTEIN A,LABORATORY,102.55
3000811170,IGA,LABORATORY,103.00
3010810217,IGA IMMUNOGLOB,LABORATORY,103.00
3010810218,IGM IMMUNOGLOB,LABORATORY,103.00
3010810219,IGG IMMUNOGLOB,LABORATORY,103.00
3010810370,ZINC,LABORATORY,103.00
3000811767,CELIAC DISEASE SEROLOGY,LABORATORY,103.50
3010810478,PROLACTIN,LABORATORY,103.50
3020811131,SSA(RO) AUTOAB,LABORATORY,103.50
3020811133,SSB(LA) AUTOAB,LABORATORY,103.50
3020811134,RNP AUTOANTIBODIE,LABORATORY,103.50
3010810916,"VIT D,1,25-DIHYDR",LABORATORY,104.50
3010810010,BNP,LABORATORY,105.00
3010810137,"IONIZED CALCIUM,OUTPT ONLY",LABORATORY,105.28
3110811124,"FLOW CYTOMETRY, RBC",LABORATORY,105.84
3110811126,"FLOW CYTOMETRY, WBC",LABORATORY,105.84
3010811614,X-ARSENIC,LABORATORY,105.98
3020810519,HEPATITIS A AB,LABORATORY,105.98
3010810048,BETA-2 MICROGLOBU,LABORATORY,106.00
3020810049,CA 125,LABORATORY,106.00
3020810108,SPOTTED FEVER IGG,LABORATORY,106.00
3020811914,SPOTTED FEVER IGM,LABORATORY,106.00
3000811261,X-VAP SPECTROPHOTOMETRY,LABORATORY,106.96
3000811322,TRILEPTAL (OXCARBAZEPINE),LABORATORY,107.00
3010810245,LIPASE,LABORATORY,107.00
3000250039,ZIKA VIRUS,LABORATORY,107.50
3000811488,"X- VZV - PCR, DERMAL",LABORATORY,107.50
3020010126,X-THERMOACTINOMYCES VULGARIS I,LABORATORY,107.59
3020010127,X-MICROPOLYSPORA FAENI IGG,LABORATORY,107.59
3000810249,LITHIUM LEVEL,LABORATORY,108.00
3000811055,PHENOBARBITOL,LABORATORY,108.00
3010810142,ETHYL ALCOHOL,LABORATORY,109.50
3020811601,X-ANA AB,LABORATORY,109.83
3010810158,FSH,LABORATORY,110.50
3010811039,"BARBITURATES,QUAN",LABORATORY,110.50
3000811549,"X-HSV AB, IGM BY IFA",LABORATORY,111.44
3010810172,"GASTRIN,SERUM",LABORATORY,112.84
3010810202,CORTISOL,LABORATORY,113.00
3010811561,CORTISOL 1,LABORATORY,113.00
3010811562,CORTISOL 2,LABORATORY,113.00
3010810003,ALDOLASE,LABORATORY,114.00
3000810645,NORTRIPTYLINE,LABORATORY,114.66
3010810345,TRANSFERRIN,LABORATORY,115.00
3050810884,D DIMER QUANT,LABORATORY,115.00
3110810073,X-CHROM CONGENT COUNT ADDTL,LABORATORY,115.78
3020810053,CA 19-9,LABORATORY,116.00
3110811079,FLOW CYTOMETRY AB-1ST MARKER,LABORATORY,116.00
3000811229,RUBELLA SCREEN,LABORATORY,116.06
3020810809,RSV SCREEN,LABORATORY,119.00
3060510024,X-C NEOFORMANS/GATTI,LABORATORY,119.00
3060510025,X-CYTOMEGALOVIRUS,LABORATORY,119.00
3060510026,X-ECOLI K1,LABORATORY,119.00
3060510027,X-ENTEROVIRUS,LABORATORY,119.00
3060510028,X-H INFLUENZAE,LABORATORY,119.00
3060510029,X-HSV 1,LABORATORY,119.00
3060510030,X-HSV 2,LABORATORY,119.00
3060510031,X- HUMAN HERPESVIRUS 6,LABORATORY,119.00
3060510032,X-L MONOCYTOGENES,LABORATORY,119.00
3060510033,X-N MENINGITIDIS,LABORATORY,119.00
3060510034,X-HUMAN PARECHOVIRUS,LABORATORY,119.00
3060510035,X-S AGALACTIAE,LABORATORY,119.00
3060510036,X-S PNEUMONIAE,LABORATORY,119.00
3060510037,X-VARICELLA ZOSTER VIRUS,LABORATORY,119.00
3000811357,PLATELET AGGREGATION,LABORATORY,119.50
3000811547,X-P2Y12,LABORATORY,119.50
3000811548,X-PLATELET FUNCTION BASE,LABORATORY,119.50
3020810058,C3(BETA 1C/1A),LABORATORY,119.50
3020810593,C4 COMPLEMENT,LABORATORY,119.50
3020811417,RETICULIN AB,LABORATORY,120.40
3000810337,THEOPHYLLINE,LABORATORY,120.75
3000811253,"X-CULTURE,AFB(TB)",LABORATORY,121.00
3010810863,ALPHA-FETOPROTEIN MATERNAL,LABORATORY,122.57
3020811003,COCCIDIOIDES AB,LABORATORY,122.85
3020811596,X-COCCIDIODES AB2,LABORATORY,122.85
3020811597,X-COCCIDIODES AB3,LABORATORY,122.85
3010810335,TESTOSTERONE,LABORATORY,123.00
3010811030,"X-TESTOSTERONE, TOTAL",LABORATORY,123.00
3050810715,PROTEIN C ACTIVITY,LABORATORY,123.00
3010810061,"X-PHOSPHOROUS, STOOL",LABORATORY,123.76
3000811822,X-BAT COLLECTION FEE,LABORATORY,124.00
3020811028,HTLV I/II,LABORATORY,124.00
3000811461,IGG DISIALO GD1B,LABORATORY,124.81
3000811464,IGM MONOSIALO GM1,LABORATORY,124.81
3000811460,IGM DISIALO GD1B,LABORATORY,124.88
3000811462,IGM ASIALO GM1,LABORATORY,124.88
3000811463,IGG ASIALO GM1,LABORATORY,124.88
3000811465,IGG MONOSIALO GM1,LABORATORY,124.88
3000811257,MYELOPEROXIDASE AB,LABORATORY,125.50
3000811414,X-GLIADIN IGA,LABORATORY,125.50
3000811415,X-GLIADIN IGG,LABORATORY,125.50
3000811418,TISSUE TRANSGLUTAMINASE IGA AB,LABORATORY,125.50
3000811757,TISSUE TRANSGLUTAMINASE AB IGG,LABORATORY,125.50
3020810435,MITOCHONDRIAL AB,LABORATORY,125.50
3010810088,COPPER SERUM,LABORATORY,126.00
3010810121,"OXALATE,QUAN,URI",LABORATORY,126.00
3010810553,ANGIOTENSIN I (ACE0,LABORATORY,126.00
3020810012,X-SCL-70,LABORATORY,126.00
3020810013,X-JO-1,LABORATORY,126.00
3020810014,X-SSB,LABORATORY,126.00
3020810016,X-SSA,LABORATORY,126.00
3020810017,X-RIBOSOMAL PROT,LABORATORY,126.00
3020810018,X-SM-RNP,LABORATORY,126.00
3020810019,X-RNP,LABORATORY,126.00
3020810020,X-SMITH AB,LABORATORY,126.00
3020810022,X-CHROMATIN,LABORATORY,126.00
3020810023,X-DNA DS AB,LABORATORY,126.00
3020810812,"RUBEOLA AB SC, IGG ONLY",LABORATORY,126.00
3050810077,ANTI-THROMBIN III,LABORATORY,126.00
3000811468,COXSACKIE B AB 1,LABORATORY,126.98
3000811469,COXSACKIE B AB 2,LABORATORY,126.98
3000811470,COXSACKIE B AB 3,LABORATORY,126.98
3000811471,COXSACKIE B AB 4,LABORATORY,126.98
3000811472,COXSACKIE B AB 5,LABORATORY,126.98
3000811473,COXSACKIE B AB 6,LABORATORY,126.98
3000811474,COXSACKIE A AB 1,LABORATORY,126.98
3000811475,COXSACKIE A AB 2,LABORATORY,126.98
3000811476,COXSACKIE A AB 3,LABORATORY,126.98
3000811477,COXSACKIE A AB 4,LABORATORY,126.98
3000811478,COXSACKIE A AB 5,LABORATORY,126.98
3000811479,COXSACKIE A AB 6,LABORATORY,126.98
3010810041,IGE IMMUNOGLOB,LABORATORY,127.00
3010810316,RENIN,LABORATORY,127.00
3010810820,"HCG BETA-SUBUNIT,QUANT,TUMOR",LABORATORY,127.00
3020810577,"STOOL,ROTAZYME",LABORATORY,127.00
3020810946,"CRYPTOCOCCUS,CSF",LABORATORY,127.00
3010810040,"X-SODIUM, STOOL",LABORATORY,127.19
3010810047,"X-CHLORIDE, STOOL",LABORATORY,127.75
3010811613,X-CADMIUM,LABORATORY,129.36
3020811132,SCL 70 AUTOANTIBO,LABORATORY,129.50
3010810594,C-PEPTIDE,LABORATORY,130.00
3010810875,LAMICTAL,LABORATORY,130.00
3000810885,COMP. METABOLIC,LABORATORY,131.00
3000811902,X-BMP PANEL (IONIZED CA),LABORATORY,131.00
3010810071,CERULOPLASMIN,LABORATORY,131.00
3010810190,GROWTH HORMONE,LABORATORY,131.00
3000811161,BORRELIA IGG,LABORATORY,131.25
3000811162,BORRELIA IGM,LABORATORY,131.25
3010810379,KIDNEY STONE (CALCULUS),LABORATORY,132.00
3020810009,X-WEST NILE VIRUS IGG,LABORATORY,132.00
3020811667,X-RPR REFLEX,LABORATORY,133.00
3000811504,"SIROLIMUS, BLOOD",LABORATORY,133.14
3000811196,X-GLUC TOL 3 SPEC,LABORATORY,136.00
3000810825,"AMIKACIN,PEAK",LABORATORY,136.29
3000810856,"AMIKACIN,RANDOM",LABORATORY,136.29
3000811328,CYC.CITRULLINATED PEPTIDE AB,LABORATORY,136.29
3010811062,"VMA, 24 HR URINE",LABORATORY,136.29
3000811573,"CYCLOSPRORINE, BLOOD MAYO",LABORATORY,136.50
3020810568,THYROPEROXIDASE,LABORATORY,136.50
3000811506,VITAMIN E,LABORATORY,136.99
3000810860,AMIODARONE,LABORATORY,137.69
3000811392,X-QUANTITATION BY HPLC,LABORATORY,137.69
3000811332,VITAMIN A,LABORATORY,138.46
3050810978,"PROTEIN S AG,TOT",LABORATORY,138.60
3020811072,CA 15-3,LABORATORY,138.88
3000811241,"CYTOMEGALOVIRUS, PCR",LABORATORY,139.00
3010810203,"PREGNANCY,QUANT",LABORATORY,139.00
3110810883,"CHROMO AN,HI RESO",LABORATORY,139.00
3000811857,X-RVVT,LABORATORY,140.00
3000811858,X-RVVT DILUTE,LABORATORY,140.00
3000811859,X-PTT (LUPUS),LABORATORY,140.00
3010810728,ALUMINUM,LABORATORY,140.00
3090810125,CELL COUNT W/DIFF,LABORATORY,140.00
3100811462,X-FLOW CYTOMTRY ADDT-LEUKLYMPH,LABORATORY,140.00
3100811463,X-FLOW CYTOMETRY 1ST-LEUKLYMPH,LABORATORY,140.00
3110810069,X-DNA PROBE 3 BCR,LABORATORY,140.00
3110810070,X-PROBE +1,LABORATORY,140.00
3020811023,INTRINSIC FACT BLOCK AB,LABORATORY,141.33
3010810258,"METANEPHRINES,URINE,24HR",LABORATORY,141.40
3020811063,"HIV,WESTERN BLOT",LABORATORY,142.00
3010810699,HYDROXYPROGESTERO,LABORATORY,143.50
3010811917,5' NUCLEOTIDASE,LABORATORY,144.00
4501400005,DOT DRUG SCREEN,LABORATORY,144.00
3010811036,ALK PHOS ISOENZYM,LABORATORY,144.69
3000811852,PROTEINASE 3 AB,LABORATORY,144.83
3010810045,ERYTHROPOIETIN,LABORATORY,145.00
3000811329,MYOGLOBIN SERUM,LABORATORY,146.00
3010810269,"MYOGLOBIN, URINE",LABORATORY,146.00
3020810427,LEGIONELLA AB,LABORATORY,147.14
3060510021,MOLD ID (STATE),LABORATORY,147.98
3000810920,GABAPENTIN,LABORATORY,149.00
3000811387,X-FLOW CYTO INTERP=>16 MARKERS,LABORATORY,149.00
3010811451,"X-PORPHYRINS,UR,QUANT & FRACT",LABORATORY,151.20
3000811876,"CHROMIUM, BLOOD",LABORATORY,152.00
3010810942,"MERCURY,BLOOD",LABORATORY,152.32
3020810089,LIVER/KIDNEY MICROSOME TYPE1AB,LABORATORY,152.32
3060510044,X-HSV 2 BY PCR CSF,LABORATORY,153.51
3020810010,X-WEST NILE VIRUS IGM,LABORATORY,154.00
3050810979,"PROTEIN S AG,FREE",LABORATORY,154.00
3000811037,AMITRIPTYLINE & NURTRIPYLINE,LABORATORY,154.14
3000810641,"AMIKACIN,TROUGH",LABORATORY,154.42
3000811286,KEPPRA,LABORATORY,154.49
3020810607,HISTONE AB,LABORATORY,155.26
3010000001,X-LEAD OCC EXP,LABORATORY,155.75
3010810433,"CARBON MONOXIDE,BLOOD",LABORATORY,156.00
3100811488,RENAL BIOPSY SPECIAL STAIN,LABORATORY,156.00
3120810819,TRICHROME STAIN,LABORATORY,156.00
3000810434,PHENOBARBITAL,LABORATORY,157.15
3010000009,"NICOTINE, URINE",LABORATORY,160.44
3020810913,SMITH AUTOANTIBOD,LABORATORY,161.00
3000811494,THYROGLOBULIN AB SCREEN,LABORATORY,162.00
3020810061,CA 27.29,LABORATORY,162.00
3020811129,THYROGLOBULIN AB,LABORATORY,162.00
3000811556,PROTEIN S ACTIVITY,LABORATORY,164.00
3020810740,PARIETAL AB,LABORATORY,164.50
3000811289,CLOZAPINE,LABORATORY,164.78
3020810087,COMPLEMENT(CH50),LABORATORY,166.00
3010000048,ESTROGENS-SERUM,LABORATORY,166.60
3110811386,X-FLOW CYTO INTERP.2-8 MARKERS,LABORATORY,168.00
3020810001,X-AIA PROTEOTYPE S/Z,LABORATORY,168.14
3000250024,NAPA,LABORATORY,169.12
3000250025,PROCAINAMIDE,LABORATORY,169.12
3000811520,X-PCA-1,LABORATORY,169.40
3000811521,X-PCA-2,LABORATORY,169.40
3000811522,X-PCA-TR,LABORATORY,169.40
3000811515,X-AMPHIPHYSIN,LABORATORY,169.47
3000811516,X-ANNA-1,LABORATORY,169.47
3000811517,X-ANNA 2,LABORATORY,169.47
3000811518,X-ANNA-3,LABORATORY,169.47
3000811519,X-CRMP-5-IGG,LABORATORY,169.47
3020811600,X-AGNA TYPE 1,LABORATORY,169.47
3000811432,CENTROMERE AB,LABORATORY,170.00
3020810067,BETA 2 GP1 AB IGM,LABORATORY,170.80
3020810068,BETA 2 GP1 AB IGG,LABORATORY,170.80
3000810508,CLONOPIN,LABORATORY,171.00
3000810704,"BENZODIAZEPINE,QUANT",LABORATORY,171.00
3010810581,TU(T UPTAKE),LABORATORY,171.08
3010000055,X-ZINC CONCENTRATION,LABORATORY,171.85
3000250011,IA-2 AB,LABORATORY,171.99
3000811254,GLUTAMIC ACID DECARB(GAD65) AB,LABORATORY,171.99
3050810080,FACTOR 8 ASSAY,LABORATORY,172.00
3060510004,CHLAMYDIA & GC - MD ONLY,LABORATORY,174.00
3010810207,5-HIAA,LABORATORY,175.00
3010810050,"X-MAGNESIUM, STOOL",LABORATORY,175.14
3050810937,VON WILLEBRAND FACTOR ANTIGEN,LABORATORY,177.38
3020810028,X-CHEMILUMINESCENT ASSAY IOAM,LABORATORY,177.94
3020810029,X-CHEMILUMINESCENT ASSAY VCAM,LABORATORY,177.94
3020810031,X-CHEMILUMINESCENT ASSAY SAA,LABORATORY,177.94
3020810098,COLD AGGLUTININS TITER,LABORATORY,178.00
3000811854,COC PT REQUEST URINE DRUG SCRN,LABORATORY,180.00
3000811331,SELENIUM,LABORATORY,180.32
3000811555,MYCOPHENOLIC ACID,LABORATORY,181.00
3010810582,T4,LABORATORY,181.65
3000811514,X-STRIATIONAL AB,LABORATORY,182.07
3020811593,"X-BRUCELL AB, IGG",LABORATORY,182.35
3020811594,"X-BRUCELLA AB, IGM",LABORATORY,182.35
3100811651,ISH(100-300 CELLS) ADDITIONAL,LABORATORY,183.00
3100811765,X - MRD ANALYSIS 1,LABORATORY,183.00
3100811766,X - MRD ANALYSIS 2,LABORATORY,183.00
3010810911,"C1 ESTERASE,QUANT",LABORATORY,184.00
3010000002,X-PROTOPORPHRIA RBC EXP,LABORATORY,184.52
3010000040,"PORPHOBILINOGEN, RANDOM URINE",LABORATORY,186.76
3010810969,HVA,LABORATORY,186.76
3010811026,"T3,REVERSE",LABORATORY,186.76
3000811510,X-ACH RECEPTOR BINDING AB,LABORATORY,189.91
3000811511,X-ACHR GANGLIONIC NEURO AB,LABORATORY,189.91
3000811512,X-N-TYPE CA CHANNEL AB,LABORATORY,189.98
3000811513,X-P/Q-TYPE CA CHANNEL AB,LABORATORY,189.98
3010810250,LUT.HORMONE,LABORATORY,190.00
3010810306,PROGESTERONE,LABORATORY,190.00
3000811883,"FRUCTOSAMINE, SERUM",LABORATORY,190.40
3010811121,INSULIN-LIKE GF-I(SOMATOMEDIN),LABORATORY,191.10
3060811111,"CULTURE,LEGIONELLA",LABORATORY,192.15
3000250021,"CARNITINE, SERUM",LABORATORY,192.71
3010810311,"CHOLINESTERASE,PS",LABORATORY,193.48
3000811324,"METHYLMALONIC ACID,QUANT SERUM",LABORATORY,193.55
3010810183,"G-6-PD,SCREEN",LABORATORY,193.97
3020810871,"X - PSA, FREE",LABORATORY,196.00
3010810455,"FAT,FECES (QUAN)",LABORATORY,196.14
3000811250,TOPIRAMATE(TOPAMA,LABORATORY,196.91
3000811288,TETANUS IGG ANTIBODY,LABORATORY,197.19
3000810079,MEDTOX DRUG SCREEN DEC,LABORATORY,198.40
3000811643,X-MEDTOX DRUG SCREEN,LABORATORY,198.40
3000811218,FOOD PANEL #1,LABORATORY,200.55
3000811222,FOOD-NUT PANEL (2),LABORATORY,200.55
3000811223,FOOD-SEAFOOD PANEL,LABORATORY,200.55
3000811576,EPITHELIA ALLERGY PANEL #1,LABORATORY,200.55
3010000015,PTH RELATED PEPTIDE,LABORATORY,200.55
