CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
BMC,Brookwood Medical Center ,E&M-EST. PATIENT-LVL V,$481.71 
BMC,Brookwood Medical Center ,NASOPHRYNGSCPY W/ENDOSCP,$890.12 
BMC,Brookwood Medical Center ,CT GUIDE RAD THERAPY FL,"$2,318.84 "
BMC,Brookwood Medical Center ,CT LTD OR LOC F/U STUDY,"$5,539.40 "
BMC,Brookwood Medical Center ,TRANS ECHO PROSTATE VOL,"$2,485.32 "
BMC,Brookwood Medical Center ,US GUIDE INTERST RAD APP,"$2,455.95 "
BMC,Brookwood Medical Center ,INSRT UTERN TNDS/VAG OVD,"$9,681.53 "
BMC,Brookwood Medical Center ,PLC VAG APPARATUS BRACHY,"$1,225.00 "
BMC,Brookwood Medical Center ,RADTHER SIMULATION SMPLE,"$1,833.96 "
BMC,Brookwood Medical Center ,RADTHER SIMULATION INTER,"$2,576.56 "
BMC,Brookwood Medical Center ,RADTHER SIMULATION CMPLX,"$3,535.90 "
BMC,Brookwood Medical Center ,3D RADIOTX W DOSE VOL HST,"$8,132.98 "
BMC,Brookwood Medical Center ,BASIC RADIATION DOSIMTRY,"$1,049.05 "
BMC,Brookwood Medical Center ,IMRT PLAN W DOSE VOLUME,"$14,351.98 "
BMC,Brookwood Medical Center ,TELETHER ISODOSE SIMPLE,"$1,084.54 "
BMC,Brookwood Medical Center ,TELETHER ISODOSE CMPLEX,"$2,708.34 "
BMC,Brookwood Medical Center ,SPEC TELETHER PORT PLAN,$568.92 
BMC,Brookwood Medical Center ,BRACHYTX ISO PLAN SIMPLE,$537.12 
BMC,Brookwood Medical Center ,BRACHYTX ISO PLAN INTRMD,"$1,602.08 "
BMC,Brookwood Medical Center ,BRACHYTX ISO PLAN CMPLX,"$1,890.79 "
BMC,Brookwood Medical Center ,SPECIAL DOSIMETRY,$540.53 
BMC,Brookwood Medical Center ,TX DVC DESIGN SMPL,$888.41 
BMC,Brookwood Medical Center ,TX DVC DESIGN INT,"$1,710.05 "
BMC,Brookwood Medical Center ,TX DVC DESIGN CMPLX,"$2,157.59 "
BMC,Brookwood Medical Center ,RADPHYSICS CONSULT P/WK,"$1,184.50 "
BMC,Brookwood Medical Center ,RADPHYSICS SPEC CONSULT,"$1,387.68 "
BMC,Brookwood Medical Center ,IMRT SIMPLE,"$2,320.28 "
BMC,Brookwood Medical Center ,IMRT COMPLEX,"$2,901.51 "
BMC,Brookwood Medical Center ,GUIDANCE RAD TX DLVR,$651.36 
BMC,Brookwood Medical Center ,RAD TX SUPRFCL/ORTHO VLT,$502.98 
BMC,Brookwood Medical Center ,PORT FILM,$295.25 
BMC,Brookwood Medical Center ,RAD SORCE SUPV HANDLG,$768.78 
BMC,Brookwood Medical Center ,SPCL TX PROCEDURE,"$1,531.89 "
BMC,Brookwood Medical Center ,RAD TX DLVR>1MEV SIMPLE,$716.55 
BMC,Brookwood Medical Center ,RAD TX DLVR>1MEV INTER,$863.05 
BMC,Brookwood Medical Center ,RAD TX DLVR>MEV COMPLX,"$1,159.73 "
BMC,Brookwood Medical Center ,AFTLD BRACHY SKIN 2+CHNL,"$1,011.76 "
BMC,Brookwood Medical Center ,INTERSTIT RADELM CMPLEX,"$3,594.27 "
BMC,Brookwood Medical Center ,AFTLD BRCHYTHRPY 1 CHANL,"$7,783.13 "
BMC,Brookwood Medical Center ,AFTLD BRCHYTHRPY 2-12 CH,"$8,511.58 "
BMC,Brookwood Medical Center ,AFTLD BRCHYTHRPY>12 CHLS,"$11,404.99 "
BMC,Brookwood Medical Center ,IV ADMIN TX RADIOPHARM,"$1,633.89 "
BMC,Brookwood Medical Center ,INF/INS RADIOELEMNT SOL,"$1,121.52 "
BMC,Brookwood Medical Center ,US EXAM AAA SCREEN,$745.69 
BMC,Brookwood Medical Center ,ART IMAGING U/E COMPLETE,"$1,300.58 "
BMC,Brookwood Medical Center ,DUPLX UE/LE VEINS BILAT,"$1,521.14 "
BMC,Brookwood Medical Center ,ART/VEN FLOW ABD COMP,"$1,288.60 "
BMC,Brookwood Medical Center ,ART/VEN FLOW ABD LTD,"$1,246.19 "
BMC,Brookwood Medical Center ,CARDIO STRESS TEST,$715.30 
BMC,Brookwood Medical Center ,ECHOCARD RS/ST WCONT EKG,"$3,281.99 "
BMC,Brookwood Medical Center ,NONINVS PHYS STDY LE ART,$701.78 
BMC,Brookwood Medical Center ,DUPLX AORT&IVC&ILIAC COM,"$1,470.93 "
BMC,Brookwood Medical Center ,3D IMAGING W POSTPROCESS,"$3,900.93 "
BMC,Brookwood Medical Center ,ENDO RF/ABLAT PERC INIT VN,"$18,213.04 "
BMC,Brookwood Medical Center ,DUPLEX CAROTID UNI/LTD,"$1,369.56 "
BMC,Brookwood Medical Center ,DUPLEX CAROTID BI/COMP,"$1,953.19 "
BMC,Brookwood Medical Center ,UE/LE ART STUD LTD 1-2LV,"$1,205.47 "
BMC,Brookwood Medical Center ,US COMPRESSN REP PSEUDAN,$594.69 
BMC,Brookwood Medical Center ,DUPLX UE/LE VEIN UNILAT,"$1,552.78 "
BMC,Brookwood Medical Center ,AORT/INF/IV/BPG LTD,$709.45 
BMC,Brookwood Medical Center ,UE OR LE AR STU COM3+LVL,"$1,151.48 "
BMC,Brookwood Medical Center ,ART IMAGING U/E LIMITED,$718.25 
BMC,Brookwood Medical Center ,3D IMAGNG NO POSTPROCESS,"$2,087.57 "
BMC,Brookwood Medical Center ,GATED HEART PLANAR SNGL,"$3,061.02 "
BMC,Brookwood Medical Center ,MC PERF SPECT WM EF SNGL,"$10,195.19 "
BMC,Brookwood Medical Center ,MC PERF SPECT WM EF MULT,"$15,162.00 "
BMC,Brookwood Medical Center ,MC PERF WM EF SINGLE STD,"$4,952.70 "
BMC,Brookwood Medical Center ,MC PERF WM EF MULTI STDY,"$4,952.70 "
BMC,Brookwood Medical Center ,PET MYOCARD METABOL EVAL,"$8,231.99 "
BMC,Brookwood Medical Center ,MYOCARD IMAGE PET SINGLE,"$8,231.99 "
BMC,Brookwood Medical Center ,MYOCARD IMAGE PET MULT,"$8,231.99 "
BMC,Brookwood Medical Center ,ECHO 2D COMP W/CONTRAST,"$3,232.60 "
BMC,Brookwood Medical Center ,TEE 2D W PLC PRB W WO CM,"$3,363.49 "
BMC,Brookwood Medical Center ,TEE 2D MONITORING W WO CM,"$3,049.62 "
BMC,Brookwood Medical Center ,ECHO 2D STRESS W WO CM,"$3,232.60 "
BMC,Brookwood Medical Center ,ECHO 2D STRESS EKG W WO CM,"$3,049.62 "
BMC,Brookwood Medical Center ,ECHO2D SPECTR/COLOR FLO,"$3,895.54 "
BMC,Brookwood Medical Center ,ECHOCARDIO 2D LTD,"$1,976.56 "
BMC,Brookwood Medical Center ,DOPPLER ECHO PULSE/CONT,"$1,358.26 "
BMC,Brookwood Medical Center ,CARDIAC DOPPLER FU/LTD,$235.99 
BMC,Brookwood Medical Center ,DOPPLER ECHO COLOR FLOW,"$1,086.98 "
BMC,Brookwood Medical Center ,ECHOCARDIOGRAM EX STRESS,"$3,779.84 "
BMC,Brookwood Medical Center ,DUPLEX LE ARTERY,"$1,227.74 "
BMC,Brookwood Medical Center ,I 125 NOSTRAND EA SOURCE,$427.64 
BMC,Brookwood Medical Center ,I 125 STRND PER SOURCE,$174.44 
BMC,Brookwood Medical Center ,F18 FDG DOSE,"$7,701.67 "
BMC,Brookwood Medical Center ,GA67 CITRATE 1MCI,$107.97 
BMC,Brookwood Medical Center ,HDR192 NOSTRND EA SOURCE,$348.22 
BMC,Brookwood Medical Center ,IN111 DTPA .5MCI,"$1,797.70 "
BMC,Brookwood Medical Center ,IN111 OXINE .5MCI,"$5,660.72 "
BMC,Brookwood Medical Center ,I125 ALBUMIN DOSE,"$6,720.86 "
BMC,Brookwood Medical Center ,I-131 MIBG PER 0.5MCI,"$5,778.09 "
BMC,Brookwood Medical Center ,I 123 MIBG DOSE,"$10,991.48 "
BMC,Brookwood Medical Center ,RB82 DOSE,$889.73 
BMC,Brookwood Medical Center ,I 125 TX SOLUTION PR MCI,$182.99 
BMC,Brookwood Medical Center ,TC99 MEDRONAT UPTO 30MCI,$222.73 
BMC,Brookwood Medical Center ,TC99 EXAMETAZIME DOSE,"$2,809.94 "
BMC,Brookwood Medical Center ,TC99 ALBUMIN COLLOID DOS,$129.30 
BMC,Brookwood Medical Center ,TC99 BICISATE DOSE,"$3,297.78 "
BMC,Brookwood Medical Center ,TC99 LIDOFENIN DOSE,$276.47 
BMC,Brookwood Medical Center ,TC99 SESTAMIBI DOSE,"$1,182.97 "
BMC,Brookwood Medical Center ,TC99 TETROFOSMIN DOSE,$791.63 
BMC,Brookwood Medical Center ,TC99 TILMANCPT UPTO.5MCI,$880.65 
BMC,Brookwood Medical Center ,TL201 CHLORIDE 1MCI,$168.49 
BMC,Brookwood Medical Center ,XENON 133 10 MCI,$68.08 
BMC,Brookwood Medical Center ,SM153 LEXIDRONAM 50MCI,"$5,133.66 "
BMC,Brookwood Medical Center ,TC99 PERTECHN PER MCI,$12.15 
BMC,Brookwood Medical Center ,I 123 SOD CAP PER 100UCI,$138.58 
BMC,Brookwood Medical Center ,TX I131 SOD CAP PER MCI,$178.81 
BMC,Brookwood Medical Center ,TC99 MEBROFENIN DOSE,$236.13 
BMC,Brookwood Medical Center ,TC99 PENTETATE DOSE,$250.04 
BMC,Brookwood Medical Center ,TC99 ALBUMIN MAA DOSE,$420.50 
BMC,Brookwood Medical Center ,TC99 SULFUR COLLOID DOSE,$255.19 
BMC,Brookwood Medical Center ,TC99 RBC DOSE,$521.24 
BMC,Brookwood Medical Center ,TC99 MERTIATIDE DOSE,$655.26 
BMC,Brookwood Medical Center ,TC99 PENTET AEROSL DOS,$346.23 
BMC,Brookwood Medical Center ,TC99 EXAMETAZME WBC DOSE,"$3,247.22 "
BMC,Brookwood Medical Center ,IND 111 PENTTREOTDE DOSE,"$6,969.99 "
BMC,Brookwood Medical Center ,SOD FLUOR F-18 DIAG DOSE,$571.39 
BMC,Brookwood Medical Center ,DX I131 SOD CAP PER MCI,$197.86 
BMC,Brookwood Medical Center ,RA223 DICHLORIDE PER UCI,$350.53 
BMC,Brookwood Medical Center ,ABSCESS LOCALIZE LTD,"$1,511.86 "
BMC,Brookwood Medical Center ,PUNCT SHUNT TB/RESERV,"$2,513.54 "
BMC,Brookwood Medical Center ,TUMR LOC/DIST ISO MULT,"$4,548.85 "
BMC,Brookwood Medical Center ,TUMR LOC/DIST ISO WB,"$6,394.15 "
BMC,Brookwood Medical Center ,MC PERF SPECT WM EF MULT,"$14,440.00 "
BMC,Brookwood Medical Center ,PET SKULL TO THIGH,"$9,800.56 "
BMC,Brookwood Medical Center ,THYROID UPTK SNG/MULT,"$4,432.47 "
BMC,Brookwood Medical Center ,THYROID IMG W/VASC FLOW,"$1,840.76 "
BMC,Brookwood Medical Center ,THYROID IMG VSCFI SG/MLT,"$3,071.90 "
BMC,Brookwood Medical Center ,THYROID C/M IMG NCK/CHST,"$1,551.15 "
BMC,Brookwood Medical Center ,THYROID C/M IMG WHOL BDY,"$5,810.31 "
BMC,Brookwood Medical Center ,PARATHYROID IMAGING,"$1,548.92 "
BMC,Brookwood Medical Center ,PARATHYRD IMG W/SPECT CT,"$1,935.25 "
BMC,Brookwood Medical Center ,ADRENAL IMG CORTX/MEDULA,"$5,604.62 "
BMC,Brookwood Medical Center ,ABSCESS LOCALIZE WHLBDY,"$1,976.66 "
BMC,Brookwood Medical Center ,LYMPHATICS & LYMPH NODES,"$2,049.92 "
BMC,Brookwood Medical Center ,LIVER IMAGING (SPECT),"$1,984.99 "
BMC,Brookwood Medical Center ,LIVER/SPLEEN IMAG STATIC,"$3,920.00 "
BMC,Brookwood Medical Center ,HEPATOBILIARY SYSTEM IMG,"$5,482.56 "
BMC,Brookwood Medical Center ,HEPATOBIL IMAGE W/DRUG,"$5,756.69 "
BMC,Brookwood Medical Center ,GASTRIC EMPTYING STUDY,"$4,304.33 "
BMC,Brookwood Medical Center ,GASTROESOPH REFLUX STUDY,"$5,133.18 "
BMC,Brookwood Medical Center ,ACUTE GI BLOOD LOSS IMG,"$1,906.54 "
BMC,Brookwood Medical Center ,INTESTINE IMAGING,"$1,581.07 "
BMC,Brookwood Medical Center ,PERITONEAL SHUNT PATENCY,"$1,749.23 "
BMC,Brookwood Medical Center ,BONE IMAGING LIMITED,"$3,004.73 "
BMC,Brookwood Medical Center ,BONE IMAGING MULTIPLE,"$6,508.05 "
BMC,Brookwood Medical Center ,BONE IMAGING WHOLE BODY,"$6,588.68 "
BMC,Brookwood Medical Center ,BONE IMAG 3 PHASE STUDY,"$5,446.57 "
BMC,Brookwood Medical Center ,BONE IMG TOMOGRM (SPECT),"$1,547.10 "
BMC,Brookwood Medical Center ,VASCULAR FLOW STUDY IMAG,"$1,471.75 "
BMC,Brookwood Medical Center ,LUNG VENTILATION IMAGING,"$1,324.45 "
BMC,Brookwood Medical Center ,LUNG PERF PARTICULATE,"$2,530.06 "
BMC,Brookwood Medical Center ,LUNG VENT&PERF IMAGING,"$3,846.54 "
BMC,Brookwood Medical Center ,BRAIN MIN 4 VWS VASCFLOW,"$3,170.48 "
BMC,Brookwood Medical Center ,BRAIN IMG TOMGRAM(SPECT),"$1,286.89 "
BMC,Brookwood Medical Center ,PET BRN IMG METABLC EVAL,"$9,800.56 "
BMC,Brookwood Medical Center ,CISTERNOGRAM,"$5,402.15 "
BMC,Brookwood Medical Center ,CSF SHUNT EVALUATION,"$1,727.77 "
BMC,Brookwood Medical Center ,KID IMG FL/FUN SNG W RX,"$4,676.77 "
BMC,Brookwood Medical Center ,KID IMG FL/FUN SNG WO RX,"$2,031.54 "
BMC,Brookwood Medical Center ,INJ PROC SENTINEL NODE,"$1,045.86 "
BMC,Brookwood Medical Center ,TUMR LOC/DIST ISO SPECT,"$4,004.74 "
BMC,Brookwood Medical Center ,TUMR LOC/DIST ISO WE 2+D,"$9,134.50 "
BMC,Brookwood Medical Center ,IV RADIOPH LOCALZTN ONLY,"$1,281.28 "
BMC,Brookwood Medical Center ,PET LIMITED AREA,"$7,512.65 "
BMC,Brookwood Medical Center ,PET WHOLE BODY,"$9,245.81 "
BMC,Brookwood Medical Center ,RADPHARM TX ORAL,"$4,715.89 "
BMC,Brookwood Medical Center ,BRN IMG PET METABLC EVAL,"$9,333.86 "
BMC,Brookwood Medical Center ,BRN IMG PET PERFSN EVAL,"$9,333.86 "
BMC,Brookwood Medical Center ,PET/CT LIMITED,"$6,014.79 "
BMC,Brookwood Medical Center ,PET/CT SKULL TO THIGH,"$8,544.19 "
BMC,Brookwood Medical Center ,PET/CT WHOLE BODY,"$8,544.19 "
BMC,Brookwood Medical Center ,PET FDG BODY MEL NONCOVD,"$9,800.56 "
BMC,Brookwood Medical Center ,PET ANY SITE NOS NONCOVD,"$7,512.65 "
BMC,Brookwood Medical Center ,CAD OF BREAST MRI,$87.58 
BMC,Brookwood Medical Center ,MRI SPINE THOR WO/W CM,"$8,549.74 "
BMC,Brookwood Medical Center ,MRI SPINE LUMBAR WO/W CM,"$9,020.45 "
BMC,Brookwood Medical Center ,MRA NECK W/O CONTRAST,"$3,183.88 "
BMC,Brookwood Medical Center ,MRA NECK W CONTRAST,"$3,804.18 "
BMC,Brookwood Medical Center ,MRI SPINE LUMBAR W/O CM,"$7,687.54 "
BMC,Brookwood Medical Center ,MRI BRAIN W/O CONTRAST,"$7,812.30 "
BMC,Brookwood Medical Center ,MRI BRAIN WITH CONTRAST,"$5,629.04 "
BMC,Brookwood Medical Center ,MRI ORB/FACE/NECK WO/W C,"$3,804.18 "
BMC,Brookwood Medical Center ,MRI UP EXT NONJNT W/O CM,"$3,987.78 "
BMC,Brookwood Medical Center ,MRI UP EXT NONJNT W/ CM,"$4,457.70 "
BMC,Brookwood Medical Center ,MRI UP EXT JNT W/ CM,"$3,987.78 "
BMC,Brookwood Medical Center ,MRI UP EXT JNT WO/W CM,"$4,961.32 "
BMC,Brookwood Medical Center ,MRI PELVIS W/O CONTRAST,"$4,518.46 "
BMC,Brookwood Medical Center ,MRI PELVIS WO/W CONTRAST,"$5,421.24 "
BMC,Brookwood Medical Center ,MRI GUIDED NEEDLE PLCMNT,"$2,299.85 "
BMC,Brookwood Medical Center ,MRI CHEST WO/W CONTRAST,"$5,483.05 "
BMC,Brookwood Medical Center ,MRI ABDOMEN W/ CM,"$5,492.77 "
BMC,Brookwood Medical Center ,MRI ABDOMEN WO/W CM,"$7,038.20 "
BMC,Brookwood Medical Center ,MRI LE NONJNT W/CM,"$5,348.18 "
BMC,Brookwood Medical Center ,MRI LE NONJNT W/O CM,"$3,813.27 "
BMC,Brookwood Medical Center ,MRI LOWR EXT JNT W/ CM,"$4,285.21 "
BMC,Brookwood Medical Center ,MRI LE JNT WO/W CM,"$6,850.92 "
BMC,Brookwood Medical Center ,MRI ORB/FACE/NECK WO CM,"$7,619.71 "
BMC,Brookwood Medical Center ,MRI TMJ,"$11,464.77 "
BMC,Brookwood Medical Center ,MRI CHEST W/O CONTRAST,"$9,097.51 "
BMC,Brookwood Medical Center ,MRI UP EXT NONJNT WO/WCM,"$7,258.37 "
BMC,Brookwood Medical Center ,MRI LE NONJNT WO/W CM,"$4,630.83 "
BMC,Brookwood Medical Center ,MRI ABDOMEN W/O CM,"$3,205.73 "
BMC,Brookwood Medical Center ,MRI SPINE CERVICAL W/CM,"$7,829.18 "
BMC,Brookwood Medical Center ,MRI SPINE THORACIC W/CM,"$7,940.87 "
BMC,Brookwood Medical Center ,MRI SPINE LUMBAR W/CM,"$7,406.99 "
BMC,Brookwood Medical Center ,CMRI MORPH FUNCT WO CONT,"$1,031.20 "
BMC,Brookwood Medical Center ,CMRI MORPH FUNCT WO/W,"$3,765.60 "
BMC,Brookwood Medical Center ,CARDIAC MRI VF MAPPING,"$2,090.21 "
BMC,Brookwood Medical Center ,MRI BRAIN CYBERKNIFE PRO,"$3,373.90 "
BMC,Brookwood Medical Center ,MRA ABDOMEN W/ CM,"$1,456.95 "
BMC,Brookwood Medical Center ,MRA ABDOMEN W/O CM,"$1,387.68 "
BMC,Brookwood Medical Center ,MRA ABDOMEN WO/W CM,"$1,941.84 "
BMC,Brookwood Medical Center ,MRI BREAST UNI W/ CM,"$4,619.60 "
BMC,Brookwood Medical Center ,MRI BREAST UNI WO/W CM,"$5,512.72 "
BMC,Brookwood Medical Center ,MRI BREAST BI W/ CM,"$7,133.12 "
BMC,Brookwood Medical Center ,MRI BREAST BI WO/ CM,"$6,484.16 "
BMC,Brookwood Medical Center ,MRI BREAST BI WO/W CM,"$8,105.85 "
BMC,Brookwood Medical Center ,MRA CHEST W/CONTRAST,"$2,421.05 "
BMC,Brookwood Medical Center ,MRA CHEST WO/W CONTRAST,"$1,725.34 "
BMC,Brookwood Medical Center ,MRA LOWR EXTRMTY W/ CM,"$1,529.80 "
BMC,Brookwood Medical Center ,MRA LOWR EXTRMTY WO/W CM,"$1,941.84 "
BMC,Brookwood Medical Center ,MRA PELVIS W/O CONTRAST,"$1,369.51 "
BMC,Brookwood Medical Center ,MRA PELVIS WO/W CONTRAST,"$2,012.69 "
BMC,Brookwood Medical Center ,BX BRST 1ST LESION MR,"$3,982.67 "
BMC,Brookwood Medical Center ,BX BRST ADD LESION MR,"$2,786.90 "
BMC,Brookwood Medical Center ,MRA UP EXTRMTY W CM,"$1,702.67 "
BMC,Brookwood Medical Center ,MRA UP EXTRMTY W/O CONTR,"$1,620.37 "
BMC,Brookwood Medical Center ,ABACAVIR 300MG TB,$86.90 
BMC,Brookwood Medical Center ,ACARBOSE 50MG TB,$10.82 
BMC,Brookwood Medical Center ,ACEBUTOLOL 200MG CAP,$11.91 
BMC,Brookwood Medical Center ,ACEBUTOLOL 400MG CP,$30.67 
BMC,Brookwood Medical Center ,APA/ASA/CAF ES TB,$0.45 
BMC,Brookwood Medical Center ,APAP/BUTAL/CAF CP,$7.95 
BMC,Brookwood Medical Center ,APAP 500MG ES CP,$1.21 
BMC,Brookwood Medical Center ,APAP 500MG ES TB,$1.11 
BMC,Brookwood Medical Center ,APAP 325MG TB,$1.01 
BMC,Brookwood Medical Center ,APAP/DIPHENHYDRAMINE TB,$2.01 
BMC,Brookwood Medical Center ,ACETAZOLAMIDE 125MG TB,$3.79 
BMC,Brookwood Medical Center ,ACETAZOLAMIDE 250MG TB,$24.94 
BMC,Brookwood Medical Center ,ACETAZOLAMID 500MG XR CP,$37.15 
BMC,Brookwood Medical Center ,ACYCLOVIR 200MG CP,$11.91 
BMC,Brookwood Medical Center ,ACYCLOVIR 800MG TB,$45.95 
BMC,Brookwood Medical Center ,ALBUTEROL 2MG TB,$70.09 
BMC,Brookwood Medical Center ,ALBUTEROL 4MG XR TB,$11.56 
BMC,Brookwood Medical Center ,ALBUTEROL 4MG TB,$101.43 
BMC,Brookwood Medical Center ,ALENDRONATE 10MG TB,$37.78 
BMC,Brookwood Medical Center ,ALENDRONATE 70MG TB,$258.58 
BMC,Brookwood Medical Center ,ALGINIC/AL OH/MG TRI CTB,$0.50 
BMC,Brookwood Medical Center ,ALFUZOSIN 10MG XR TB,$38.68 
BMC,Brookwood Medical Center ,ALISKIREN 150MG TB,$35.98 
BMC,Brookwood Medical Center ,ALLOPURINOL100MG TB,$3.41 
BMC,Brookwood Medical Center ,ALLOPURINOL300MG TB,$9.54 
BMC,Brookwood Medical Center ,ALPRAZOLAM .25MG TB,$6.80 
BMC,Brookwood Medical Center ,ALPRAZOLAM .5MG TB,$13.31 
BMC,Brookwood Medical Center ,ALPRAZOLAM 1MG TB,$14.61 
BMC,Brookwood Medical Center ,ALVIMOPAN 12MG CP,"$1,124.57 "
BMC,Brookwood Medical Center ,AMANTADINE 100MG CP,$17.47 
BMC,Brookwood Medical Center ,AMILORIDE 5MG TB,$35.74 
BMC,Brookwood Medical Center ,AMILORIDE/HCTZ 5/50 TB,$6.68 
BMC,Brookwood Medical Center ,AMINOCAPROIC ACID500MGTB,$75.28 
BMC,Brookwood Medical Center ,AMIODARONE 200MG TB,$37.88 
BMC,Brookwood Medical Center ,AMITRIPTYLINE 10MG TB,$2.75 
BMC,Brookwood Medical Center ,AMITRIPTYLINE 25MG TB,$5.34 
BMC,Brookwood Medical Center ,AMITRIPTYLINE 50MG TB,$9.13 
BMC,Brookwood Medical Center ,AMITRIPTYLINE 75MG TB,$11.44 
BMC,Brookwood Medical Center ,RISPERIDONE 0.25MG TB,$37.45 
BMC,Brookwood Medical Center ,AMITRIPTYLINE 100MG TB,$11.91 
BMC,Brookwood Medical Center ,AMLODIPINE 2.5MG TB,$18.70 
BMC,Brookwood Medical Center ,AMLODIPINE 5MG TB,$35.18 
BMC,Brookwood Medical Center ,AMLODIPN/BENAZPR 5/10 CP,$31.83 
BMC,Brookwood Medical Center ,AMLODPN/BENAZP 2.5/10 CP,$31.83 
BMC,Brookwood Medical Center ,AMOXAPINE 25MG TB,$31.83 
BMC,Brookwood Medical Center ,AMOXAPINE 100MG TB,$33.81 
BMC,Brookwood Medical Center ,AMOXICILLIN/CLAV 250MGTB,$53.77 
BMC,Brookwood Medical Center ,AMOXICILLIN/CLAV 875MGTB,$71.48 
BMC,Brookwood Medical Center ,AMOXICILLIN/CLAV 500MGTB,$52.76 
BMC,Brookwood Medical Center ,AMOXICILLIN/CLAV400MGCTB,$48.00 
BMC,Brookwood Medical Center ,AMOXICILLIN/CLAV200MGCTB,$25.20 
BMC,Brookwood Medical Center ,AMOXICILLIN 250MG CP,$3.41 
BMC,Brookwood Medical Center ,AMOXICILLIN 500MG CP,$5.10 
BMC,Brookwood Medical Center ,AMPICILLIN 250MG CP,$40.03 
BMC,Brookwood Medical Center ,AMPICILLIN 500MG CP,$35.74 
BMC,Brookwood Medical Center ,ANAGRELIDE 0.5MG CP,$73.58 
BMC,Brookwood Medical Center ,ANASTROZOLE 1MG TB,$95.33 
BMC,Brookwood Medical Center ,APIXABAN 5MG TB,$50.44 
BMC,Brookwood Medical Center ,APIXABAN 2.5MG TB,$53.47 
BMC,Brookwood Medical Center ,APREPITANT 5MG CP,$26.86 
BMC,Brookwood Medical Center ,ARIPIPRAZOLE 2MG TB,$293.99 
BMC,Brookwood Medical Center ,ARIPIPRAZOLE 15MG TB,$293.99 
BMC,Brookwood Medical Center ,ARIPIPRAZOLE 5MG TB,$293.99 
BMC,Brookwood Medical Center ,ARIPIPRAZOLE 10MG TB,$293.97 
BMC,Brookwood Medical Center ,ASCORBIC ACID 500MG TB,$1.09 
BMC,Brookwood Medical Center ,ASENAPINE 5MG TB,$160.97 
BMC,Brookwood Medical Center ,ASENAPINE 10MG TB,$131.15 
BMC,Brookwood Medical Center ,ASA 325MG EC TB,$0.80 
BMC,Brookwood Medical Center ,ASA 81MG EC TB,$0.42 
BMC,Brookwood Medical Center ,ASA 81MG CTB,$1.76 
BMC,Brookwood Medical Center ,ASA/CAFF 400MG/32MG TB,$11.94 
BMC,Brookwood Medical Center ,ASA BUFFERED 325MG TB,$0.27 
BMC,Brookwood Medical Center ,ASA 325MG TB,$0.83 
BMC,Brookwood Medical Center ,ASA/NA BICARB TB,$1.82 
BMC,Brookwood Medical Center ,ATAZANAVIR 300MG CP,$417.69 
BMC,Brookwood Medical Center ,ATOMOXETINE 25MG CP,$50.04 
BMC,Brookwood Medical Center ,ATOMOXETINE 40MG CP,$109.65 
BMC,Brookwood Medical Center ,ATOMOXETINE 60MG CP,$95.60 
BMC,Brookwood Medical Center ,ATENOLOL 100MG TB,$17.03 
BMC,Brookwood Medical Center ,ATENOLOL 25MG TB,$8.95 
BMC,Brookwood Medical Center ,ATENOLOL 50MG TB,$10.93 
BMC,Brookwood Medical Center ,ATENLOL/CHLRTHL 50/25 TB,$10.21 
BMC,Brookwood Medical Center ,ATORVASTATIN 10MG TB,$37.12 
BMC,Brookwood Medical Center ,ATORVASTATIN 20MG TB,$56.08 
BMC,Brookwood Medical Center ,ATORVASTATIN 40MG TB,$49.96 
BMC,Brookwood Medical Center ,ATORVASTATIN 80MG TB,$49.96 
BMC,Brookwood Medical Center ,ATROP/HYOS/METHN MBPH TB,$5.97 
BMC,Brookwood Medical Center ,ATTAPULGITE 600MG CTB,$19.90 
BMC,Brookwood Medical Center ,AZATHIOPRINE 50MG TB,$15.32 
BMC,Brookwood Medical Center ,AZITHROMYCIN 250MG TB,$95.33 
BMC,Brookwood Medical Center ,BACLOFEN 10MG TB,$6.38 
BMC,Brookwood Medical Center ,BALSALAZIDE 750MG CP,$15.32 
BMC,Brookwood Medical Center ,BENAZEPRIL 5MG TB,$13.61 
BMC,Brookwood Medical Center ,BENAZEPRIL 10MG TB,$11.91 
BMC,Brookwood Medical Center ,BENAZEPRIL 20MG TB,$10.21 
BMC,Brookwood Medical Center ,BENZOCAINE-MENTH EACH LZ,$1.43 
BMC,Brookwood Medical Center ,BENZONATATE 100MG CP,$10.93 
BMC,Brookwood Medical Center ,BENZTROPINE 0.5MG TB,$27.24 
BMC,Brookwood Medical Center ,BENZTROPINE 1MG TB,$4.13 
BMC,Brookwood Medical Center ,BENZTROPINE 2MG TB,$35.74 
BMC,Brookwood Medical Center ,BETHANECHOL 5MG TB,$7.74 
BMC,Brookwood Medical Center ,BETHANECHOL 10MG TB,$19.90 
BMC,Brookwood Medical Center ,BETHANECHOL 25MG TB,$39.41 
BMC,Brookwood Medical Center ,BETAXOLOL 10MG TB,$20.82 
BMC,Brookwood Medical Center ,BICALUTAMIDE 50MG TB,$177.01 
BMC,Brookwood Medical Center ,ORAL CONTRACEP 1MNTH TB,$478.09 
BMC,Brookwood Medical Center ,BISACODYL 5MG EC TB,$3.10 
BMC,Brookwood Medical Center ,BISOPROLOL 5MG TB,$13.61 
