17607023,FECAL FAT(72 HR)QUANTITATIVE,$166.00,
17607024,H-PYLORI STOOL AG,$32.00,
17607026,HYDROXYPROLINE TOTAL(24HR URINE),$110.00,
17607027,LYME TITER,$122.00,
17607029,MHA-TP,$47.00,
17607030,MYCOPLASMA TITER,$60.00,
17607034,PROTEIN ELECT(URINE) RANDOM,$72.00,
17607036,QUINIDINE,$67.00,
17607037,CYSTINE (24HR URINE),$38.00,
17607038,"ACID PHOS,TARTRATE RESISTANT",$42.00,
17607039,CLOTTING TIME (THROMBIN),$37.00,
17607040,ROTAVIRUS,$60.00,
17607041,TWAR,$54.00,
17607042,TRANSFERRIN,$58.00,
17607044,TAY SACHS SCREENING,$33.00,
17607045,TOXOPLASMA(IGG/IGM)ANTIBODIES,$66.00,
17607046,.THYROID MICROSOMAL ANTIBODY,$66.00,
17607047,LIVER KIDNEY MICROSOMAL ANTIBODY,$60.00,
17607048,VANCOMYCIN (PEAK),$81.00,
17607049,VANCOMYCIN (RANDOM),$81.00,
17607050,VANCOMYCIN (TROUGH),$81.00,
17607055,SULFATE 24HR URINE,$23.00,
17607061,FELBAMATE (FELBATOL),$63.00,
17607064,GLUCOSE (1HR) GESTATIONAL,$22.00,
17607065,GIARDIA ANTIGEN  EIA STOOL,$55.00,
17607066,BB CROSSMATCH (REFERENCE),$140.00,
17607070,CAT SCRATCH FEVER(BARTONELLA AB),$55.00,
17607071,CH 50,$93.00,
17607072,"ANTI DNA DBL STRANDED (DNA AB, NATIV",$58.00,
17607073,ANTI CARDIOLIPIN ANTIBODIES,$75.00,
17607074,ANTI THROMBIN III (CLOTTING INHIBITO,$27.00,
17607075,PROTEIN C - ACTIVITY,$64.00,
17607076,LUPUS ANTICOAGULANT PROFILE,$43.00,
17607080,RASH PROFILE A,$25.00,
17607081,RASH PROFILE B,$25.00,
17607082,HIV 1 ANTIGEN (P24HIV),$51.00,
17607083,"HIV DNA, QUALITATIVE  PCR",$81.00,
17607086,"VARICELLA ZOSTER AB (IgG,IgM)",$65.00,
17607087,CA 19 9,$93.00,
17607094,.HIV 1 AB,$35.00,
17607095,.HIV 2 AB,$35.00,
17607096,.HIV 1 RNA QUAL TMA,$250.00,
17607111,CRYPTOSPORIDIUM AG (STOOL),$55.00,
17607115,CORTISOL  AM,$74.00,
17607220,COCCIDIOIDES ABS,$53.00,
17607230,HISTOPLAMOSIS ANTIBODIES,$170.00,
17607233,KAPPA LIGHT CHAINS URINE 24HR,$63.00,
17607234,.KAPPA LIGHT CHAINS URINE 24HR #2,$63.00,
17607250,CAROTENE BETA,$42.00,
17607251,PTH RELATED PROTIEN PTH-rp,$175.00,
17607260,NEURONTIN (GABAPENTIN),$70.00,
17607261,"NEUTROPHIL FUNCTION, OXIDATIVE BURST",$484.00,
17607262,COXSACKIE B PANEL Q#7656X,$54.00,
17607263,COXSACKIE B PANEL #2,$54.00,
17607264,COXSACKIE B PANEL #3,$54.00,
17607265,CHLAMYDIA IgG AB BLOOD TITER,$54.00,
17607266,COXSACKIE B PANEL #4,$54.00,
17607267,COXSACKIE B PANEL #5,$54.00,
17607268,COXSACKIE B PANEL #6,$54.00,
17607270,CHLAMYDIA PSITTACI,$54.00,
17607275,"CHROMIUM, BLOOD",$91.00,
17607280,MESANTOIN (MEPHENYTOIN),$63.00,
17607285,SM & SM/RNP ANTIOBODIES(ENA),$95.00,
17607288,"T4 FREE,DIRECT DIALYISIS",$68.00,
17607300,OSMOLALITY (URINE),$33.00,
17607301,ACETONE(URINE),$22.00,
17607302,RAPAMUNE (SIROLIMUS),$63.00,
17607303,CALCITONIN,$120.00,
17607304,PNEUNO AB IGG 12SEROTYPE PANEL EIA #,$58.00,
17607305,PNEUNO AB IGG 12SEROTYPE PANEL EIA #,$58.00,
17607306,... RAPAMUNE (SIROLIMUS),$63.00,
17607310,EPSTEIN BARR DNA QUANT PCR,$192.00,
17607320,OSMOLALITY (SERUM),$32.00,
17607321,H-PYLORI IgM AB,$66.00,
17607323,"FISH,UROVYSION (R) BLADDER",$402.00,
17607325,THROMBIN CLOTTING TIME,$27.00,
17607326,CULTURE WOUND,$40.00,
17607327,PRESUMPTIVE ID,$34.00,
17607328,CULTURE SPUTUM,$40.00,
17607329,CLINDAMYCIN D,$29.00,
17607330,BACTERIAL ID,$34.00,
17607331,URINE ID,$34.00,
17607390,HALDOL (HALOPERIDOL),$63.00,
17607391,COXSACKIE A PANEL,$54.00,
17607392,COXSACKIE  A PANEL #2,$54.00,
17607393,COXSACKIE A PANEL #3,$54.00,
17607394,COXSACKIE A PANEL #4,$54.00,
17607395,COXSACKIE A PANEL #5,$54.00,
17607396,COXSACKIE A PANEL #6,$54.00,
17607399,"EPSTEIN BARR VIRUS,ANTIBODY ANTIGEN",$60.00,
17607500,SJOGRENS SYNDROME ABS (SSA SSB),$95.00,
17607522,HEP C RNA QUANT DNA,$192.00,
17607523,***HEP C VI RNA QUANTITATIVE PCR W/,$192.00,
17607524,***HEP C VI RNA QUALITATIVE PCR,$134.00,
17607525,RESPIRATORY SYNCYTIAL VIRUS(RSV) CUL,$81.00,
17607597,FACTOR VII,$81.00,
17607715,DEXAMETHASONE SUPPLESSION TEST,$74.00,
17607798,"**AMPLIFIED PROBE TECH, EA ORGANISM",$80.00,
17607896,TRAZODONE (DESYREL),$63.00,
17608001,HEAVY METAL (24HR URINE),$99.00,
17608005,KLONOPIN (RIVOTRIL/CLONAZEPAM),$97.00,
17608011,ZINC,$52.00,
17608012,RENAL FUNCTION PANEL,$70.00,
17608015,GENERAL HEALTH PANEL,$272.00,
17608020,.THIAMINE (VITAMIN B-1),$40.00,
17608022,CORTISOL FREE(C360),$76.00,
17608025,HIV RNA PCR (VIRAL LOAD)QUANT,$314.00,
17608026,CORTISOL BINDING GLOBULIN,$68.00,
17608029,"CLONIDINE, BLOOD",$63.00,
17608030,ALDOSTERONE (24 HR URINE),$182.00,
17608035,MICROALBUMIN (24HR URINE)  (IN-HOUSE,$54.00,
17608040,KETOGENIC STEROIDS 17,$65.00,
17608045,MITOCHONDRIAL ANTIBODY,$55.00,
17608050,HEP C ANTIBODY SCREEN,$65.00,
17608115,BB POOLING PLATELETS,$97.00,
17608117,BILE ACID FRACT/TOTAL PREGNANCY,$80.00,
17608120,IGG-SUBCLASSES (IMMUNOGLOBLULIN G SU,$14.00,
17608123,FLOW CYTOME LEUKEMIA/LYMPHOMA EVALUA,$108.00,
17608130,.ANTIPHOSPHOLIPID ANTIBODIES,$103.00,
17608135,ANTIPHOSPHOLIPID PANEL,$54.00,
17608140,MEASLES IGG,$53.00,
17608155,HERPES 1&2 DNA REAL-TIME PCR,$134.00,
17608160,HAAB (HEP A AB),$56.00,
17608180,FLOW CYTOMETRY,$484.00,
17608253,DEXAMETHASONE SUPPRESSION TEST,$74.00,
17608296,"DENGUE FEVER Igg, Igm",$71.00,
17608316,PL-12 AUTOANTIBODIES,$86.00,
17608351,ACETYLCH RECEPTOR BINDING ANTIBODY,$95.00,
17608352,IMMUNOASSAY QUANT NOS NONAB,$55.00,
17608355,GANGLIOSIDE ASIALO-GM1 ANTIBODY,$91.00,
17608363,LACTOFERRIN STOOL QUALITATIVE,$81.00,
17608391,ACETYLCH RECEPTOR BLOCKING ANTIBODY,$95.00,
17608406,"ACID PHOSPHATASE, TOTAL",$30.00,
17608411,PROTEIN(24HR URINE) IN-HOUSE,$19.00,
17608416,MACROPROLACTIN #2,$83.00,
17608440,TESTOSTERONE-FREE,$114.00,
17608531,EJ AUTOANTIBODIES,$86.00,
17608600,LAMB’S QUARTERS(GOOSE FOOT)(W10)IGE,$25.00,
17608623,SRP AUTOANTIBODIES,$113.00,
17608633,BETA-2-TRANSFERRIN FLUID,$230.00,
17608679,"**HERPES VIRUS 6 AB IgG, IgM #2",$60.00,
17608688,BB ANTIBODY TITRATION,$155.00,
17608690,CMV AB IGG ELISA CSF,$31.25,
17608691,CMV AB IGM ELISA CSF,$31.00,
17608692,PRO-BNP N-TERMINAL,$129.00,
17608694,THROMBIN-ANTITHROMBIN (TAT) COMPLEX,$111.00,
17608720,O & P SPECIAL STAIN (OVA & PARASITES,$75.00,
17608727,ALLERGY SPEC IGE (LIME),$10.00,
17608728,ALLERGY SPEC IGE (GRAPEFRUIT),$10.00,
17608729,VARICELLA ZOSTER ag if,$51.00,
17608792,HEP B SURF AB(VACCINE SCREEN),$50.00,
17608793,HBSAB QUANT,$37.00,
17608809,ACTIVSTED PROTEIN C RESISTANCE,$333.00,
17608888,IA-2 ANTIBODY(INSULINOMA ASSOC-2 ANT,$82.00,
17608896,".DENGUE FEVER Igg, Igm #2",$71.00,
17608899,INSULIN AUTO ANTIBODY,$87.00,
17608913,ACETYLCH RECEPTOR MODULATING ANTIBOD,$95.00,
17608985,MANROSE BINDING LECTIN,$100.00,
17608999,INSULIN AUTO ANTI-BODY,$87.00,
17609019,17 OH CORTICOSTERIODS/24UA*REFRIG*,$285.00,
17609022,"VARICELLA ZOSTER VIRUS DNA, QUALIT,R",$221.00,
17609023,CULTURE MYCOPLASMA,$70.00,
17609024,BORDETELLA PERTUSSI IGG IGA AB,$59.00,
17609025,.BORDETELLA PERTUSSI  IGA AB,$59.00,
17609026,.BORDETELLA PERTUSSI IGG AB #2,$59.00,
17609027,.BORDETELLA PERTUSSI IGG  AB #3,$59.00,
17609030,CD4 CD8(IMMUNE DEFIENCY PANEL),$33.00,
17609031,FERN TEST,$21.00,
17609040,LUVOX (FLUVOXAMINE),$63.00,
17609045,ZONISAMIDE (ZONEYAN TM),$63.00,
17609049,CULTURE LEGIONELLA (C360),$32.00,
17609050,..CCP IGG(CYCLIC CITRULLINATED PEPTI,$58.00,
17609051,ENDOMYSIAL AB SCR W/REFLEX TO TITER,$55.00,
17609052,"GLIADIN AB PANEL IgA,IgG",$61.00,
17609053,GLIADIN AB PANEL IgA,$61.00,
17609054,COCAINE UA INHOUSE,$180.00,
17609055,OPIATE UA INHOUSE,$180.00,
17609056,BENZODIAZEPINE UA INHOUSE,$180.00,
17609057,BARBITURATE UA INHOUSE,$180.00,
17609058,AMPHETAMINES UA INHOUSE,$180.00,
17609059,THC UA INHOUSE,$180.00,
17609060,TOXOCARA,$60.00,
17609061,ELIS TOXOPLA IGG/IGM GONDI #2,$66.00,
17609062,ELIS TOXOPLA IGM/IGG GONDI #1,$66.00,
17609068,NON AUTOMATED WO MICROSCOPY,$12.00,
17609070,THC SERUM (MARIJUANA),$82.00,
17609080,RITALIN (METHYLPHENIDATE) URINE,$82.00,
17609085,HEALTHCARE BENZODIAZEPINES (PAIN MAN,$58.00,
17609087,SPECIFIC GRAVITY URINE,$14.00,
17609100,BF GLUCOSE(BODY FLUID),$22.00,
17609101,SYNOVIAL FLUID(CELL COUNT),$23.00,
17609102,SYNOVIAL FLUID(CHLORIDE),$23.00,
17609103,SYNOVIAL FLUID(CRYSTALS),$34.00,
17609104,SYNOVIAL FLUID(TOTAL PROTEIN),$19.00,
17609106,VDRL(CSF FLUID),$21.00,
17609107,URIC ACID (SYNOVIAL),$23.00,
17609108,CULTURE SYNOVIAL FLUID,$40.00,
17609109,.GRAM STAIN(DO NOT ORDER),$21.00,
17609110,PLEURAL FLUID(LDH),$28.00,
17609111,PLEURAL FLUID(GLUCOSE),$22.00,
17609112,PLEURAL FLUID(CELL COUNT),$23.00,
17609113,PLEURAL FLUID(CHLORIDE),$23.00,
17609114,PLEURAL FLUID(TOTAL PROTEIN),$19.00,
17609115,PLEURAL FLUID(RA),$26.00,
17609116,PLEURAL FLUID(VDRL),$21.00,
17609117,CULTURE PLEURAL FLUID,$40.00,
17609118,PLEURAL FLUID(GRAM STAIN),$21.00,
17609119,CSF GLUCOSE  (REFERENCE),$22.00,
17609120,CSF(CHLORIDE),$23.00,
17609121,CSF(TOTAL PROTEIN) REFERENCE,$19.00,
17609122,CSF(RA),$26.00,
17609123,CSF(VDRL),$21.00,
17609124,BF CULTURE BODY FLUIDS,$40.00,
17609125,CSF(GRAM STAIN),$21.00,
17609127,CSF(LDH),$28.00,
17609128,PERITONEAL FLUID(LDH),$28.00,
17609129,PERITONEAL FLUID(GLUCOSE),$22.00,
17609130,PERITONEAL FLUID(CELL COUNT),$23.00,
17609131,PERITONEAL FLUID(CHLORIDE),$23.00,
17609132,PERITONEAL FLUID(TOTAL PROTEIN),$19.00,
17609133,PERITONEAL FLUID(RA),$26.00,
17609134,PERITONEAL FLUID(VDRL),$21.00,
17609135,CULTURE PERITONEAL FLUID,$40.00,
17609136,PERITONEAL FLUID(GRAM STAIN),$21.00,
17609137,LDH (BODY FLUIDS),$28.00,
17609139,ANTI-RETICULIN IGA,$55.00,
17609140,ANTI-RETICULIN IGA TITER,$55.00,
17609141,ANTI-ENDOMESTIAL ANTIBODY SCREEN,$58.00,
17609142,ANTI-ENDOMESTIAL ANTIBODY TITERN,$58.00,
17609204,VAP CHOLESTEROL TEST,$51.00,
17609346,HBCAB (HEPATITIS B CORE AB),$54.00,
17609571,INFLUENZA A & B #2,$55.00,
17609572,FACTOR X1,$81.00,
17609573,PROTHROMBIN GENE ANALYSIS,$476.00,
17609672,KLONOPIN,$97.00,
17609752,FACTOR VIII,$81.00,
17609824,D-DIMER ASSAY,$122.00,
17609831,HYDROXYPROLINE FREE (24HR URINE),$110.00,
17609836,DIPHENHYDRAMINE,$79.00,
17609837,HIV RNA QUANT bDNA,$314.00,
17609871,WET PREP & KOH,$21.00,
17609873,CLONIDINE (S/P),$63.00,
17609875,LUPUS(SLE)PANEL,$53.00,
17609878,UREA-NITROGEN (24HR URINE),$28.00,
17609911,CSF GLUCOSE,$22.00,
17609925,BB FFP THAWING / UNIT,$109.00,
17609980,PREGABALIN (LYRICIA),$112.00,
17609987,URINE CYTOLOGY,$55.00,
17609988,GLUMATIC ACID DECARBOXYLASE-65 ANTIB,$95.00,
17609999,RITUXAN SENSITIVITY ( CD20),$20.00,
17610025,ANTIENDOMYSIAL ANTIBODIES,$55.00,
17610529,HEPATITIS B GENOTYPE,"$1,188.00",
17611013,APOE GENOTYPE ANALYSIS,"$1,146.00",
17616533,19911A>MUTATION ANALYSIS,$897.00,
17617911,MTHFR  Methylenetetrahydrofolate Red,$894.00,
17618035,MICROALBUMIN (24HR URINE)(REFERENCE),$54.00,
17618854,"INTERLEUKIN-6,HIGHLY SENSITIVE, ELIS",$188.00,
17633373,PSILOCYBIN (MUSHROOMS),$275.00,
17634151,PROTEINASE-3 ANTIBODY,$100.00,
17637358,"CRYOGLOBULIN SCREEN,REF TO CRY PROFI",$27.00,
17639478,C DIFFICULE TOX B QUALITAVE BY PCR,$123.00,
17655982,ACTIN ANTIBODIES,$50.00,
17658623,NUCLEAR ANTIGEN ANTIBODY,$95.00,
17660178,. DHEA,$159.00,
17660179,DHEA-S(DEHYDEOEPLANDROSTERONE SULFAT,$100.00,
17660180,RAST D.PTERONTSSINUS(MITES),$25.00,
17660181,RAST DERM FARINAE(MITES),$25.00,
17660182,RAST CAT DANDER,$25.00,
17660183,RAST DOG EPITHELIUMUS(MITES),$25.00,
17660184,RAST COCKROACH,$25.00,
17660185,RAST PENICILLIUM NOTATUM,$25.00,
17660186,RAST CLADOSPORIUM HERBARUM,$25.00,
17660187,RAST ASPERGILLUS FUMIGATUS,$25.00,
17660188,RAST ALTERNARIS TENUIS,$25.00,
17660189,RAST SYCAMORE,$25.00,
17660190,RAST ENGLISH PLANTAIN,$25.00,
17660191,RAST COTTON WOOD,$25.00,
17660192,RAST JOHNSON GRASS,$25.00,
17661084,PREGABLIN (LYRICA),$85.00,
17661086,HTLV I,$44.25,
17661087,HTLV II,$44.25,
17661088,MUSK AB TITER,$735.00,
17665981,H-PYLORI IgG AB (IN-HOUSE),$66.00,
17665982,WESTERN EQUINE ENCEPH IGM,$39.25,
17665983,CALIFORNIA ENCEPH AB IGG,$39.25,
17665984,CALIFORNIA ENCEPH AB IGM,$39.25,
17665985,EASTERN EQUINE ENCEPH IGM,$39.25,
17665986,EASTERN EQUINE ENCEPH IGG,$39.25,
17665987,ST LOUIS ENCEPH IGG,$39.25,
17665988,ST LOUIS ENCEPH IGM,$39.25,
17665989,WESTERN EQUINE ENCEPH IGG,$39.25,
17668029,ULTRAM,$84.00,
17680102,TRAMADOL QNT (URINE),$85.00,
17680157,CARBAMAZEPINE free,$71.00,
17680178,LITHIUM URINE,$55.00,
17680211,"BB RBC, STORAGE FEE",$266.00,
17680212,"*BB PLATELETS,STORAGE FEE",$266.00,
17680214,*BB FRESH FROZEN PLASMA STORE FEE,$266.00,
17680221,"*BB  PLASMA,POOLED STORAGE FEE",$266.00,
17680223,"*BB PLATELETS,APHERESIS STORAGE FEE",$675.00,
17680224,"*BB PLATELETS,LEUKOCYTES STORAGE FEE",$266.00,
17680299,"ABILIFY (ARIPIPRAZOLE, QUANT)",$113.00,
17681479,UNLISTED MOLECULAR PATH PROCEDURE,$100.00,
17682108,ALUMINUM LEVEL,$105.00,
17682150,AMYLASE ISOENZYME,$70.00,
17682175,"ARSENIC URINE, 24 HOUR",$136.00,
17682397,.TSH RECEPTOR ANTIBODY,$100.00,
17682491,DOPAMINE 24 HR URINE,$74.00,
17682523,C-TELOPEPTIDE (CTX) COLLagen type 1,$149.00,
17682533,ACTH STIMULATION (3 SPECIMENS),$74.00,
17682541,"SMITH-LEMIL-OPITZ SCREEN, PLASMA",$74.00,
17682542,ARIPRPRAZOLE (ABILIFY),$67.00,
17682610,CYSTAIN C,$40.00,
17682679,ESTRONE,$105.00,
17683011,COBALT,$34.00,
17683013,UREA BREATH TEST H-PYLORI,$273.00,
17683018,MOLYBDENUM,$34.00,
17683090,HOMOCYSTEINE CARDIAC,$100.00,
17683516,"IMMUNOASSAY,NONANTIBODY",$81.00,
17683519,TSH ANTIBODY,$95.00,
17683520,ANTI-MULLERIAN HORMONE ASSESS (TM),$54.00,
17683521,IGE ANTIBODY (ANTI IGE IGG),$40.00,
17683785,MANGANESE,$97.00,
17683788,ZOLIPIDEM,$85.00,
17683789,THIOPURINE METHYLTRANSFERASE (TPMT),$80.00,
17683825,MERCURY URINE,$114.40,
17683835,METANEPHRINES(RANDOM URINE),$81.00,
17683883,FREE KAPPA & LAMBA #1,$70.00,
17683884,.FREE KAPPA & LAMBA #2,$63.00,
17683885,PREGNENOLONE,$91.00,
17683886,LEPTIN,$75.00,
17683887,NICOTINE & metabolite (blood),$97.00,
17683888,AFP AND AFP-L3,$75.00,
17683889,DRUG ABUSE PANEL 10-50+ETHANOL W/CON,$210.00,
17683890,PAIN MANAGMENT PROF.1 W/CONF,$177.00,
17683913,MAGNESIUM(IN-HOUSE),$43.00,
17683993,"CALPROTECTIN, STOOL",$80.00,
17684163,PAPPA SERUM,$106.00,
17684255,SELENIUM,$100.00,
17684311,POTASSIUM(FECES),$50.00,
17684321,"FECAL BILE, QUAL",$17.00,
17684560,BF URIC ACID (SYNOVIAL),$23.00,
17684597,VITAMIN K,$250.00,
17684598,BIOTIN (VITAMIN B7),$90.00,
17684702,CHORIONIC GOGADOTROPIN,$106.00,
17685302,PROTEIN C  AG,$146.22,
17685305,PROTEIN S AG,$146.22,
17685415,PLASMINOGEN ACTIVATOR INHIBITOR(PAI-,$40.00,
17685597,HEXAGONAL PHASE CONFIRM,$70.00,
17686003,RAST RICE,$25.00,
17686021,"ANTIBODY ID, LEVKOCYTE ANTBODIES",$68.00,
17686038,.ANA IFA W/REFLEX TO TIER/PATT/CASCA,$69.00,
17686039,.ANA TITER/PATTERN,$47.00,
17686040,ALPHA-1-ANTITRYPSIN MUTATION,$75.00,
17686160,"COMPLEMENT, ANTIGEN",$55.00,
17686161,COMPLEMENT COMPONENT CIQ,$40.00,
17686226,ss DNA(SINGLE STRAND DNA) IgG AB,$51.00,
17686235,SMITH (SM)  ANTIBODY,$95.00,
17686255,FLUOR ANTIBODY SCREEN,$85.00,
17686305,"HE4, OVARIAN CANCER MONITORING",$256.00,
17686316,IMMUNOASSAY TUMOR OTHER,$86.00,
17686317,RABIES VACCINE RESPONSE,$70.00,
17686352,IMMUNE CELL FUNCTION,$765.00,
17686356,MONONUCLEAR CELL ANTIGEN,$81.00,
17686377,HBs Ab QUANTATIVE TITER,$74.00,
17686431,"RHEUMATOID FACTOR, QUANT",$24.00,
17686603,ADENOVIRUS Ab,$51.00,
17686612,BLASTOMYCES ANTIBODY,$51.00,
17686617,LYME DISEASE ANTIBODY(IGM) WESTERN B,$122.00,
17686625,"CAMPYLOBACTER  AB, ELISA",$75.00,
17686671,SACCHAROMYCES CEREVISIAE ASCA AB,$100.00,
17686677,H-PYLORI IGA,$66.00,
17686682,STRONGYLOIDES ANTIBODIES,$52.00,
17686689,HIV-1 WESTERN BLOT PROGRESSIVE,$80.00,
17686692,"HEP D VIRUS (HDV) IGM ANTIBODY,EIA",$69.00,
17686698,HISTOPLASMA ANTIBODY,$49.00,
17686702,"HIV-2 AB,EIA W/REFLEX TO IMMUNOBLOT",$56.00,
17686790,"HERPES VIRUS 6 AB IgG, IgM #1",$71.00,
17687015,".CRYPTOSPORDIUM ANTIGEN, DFA #1",$28.00,
17687040,CULTURE BLOOD PEDS,$48.00,
17687046,YERSINIA (STOOL),$40.00,
17687047,VIBRIO CULTURE,$30.00,
17687048,OXYCODONE W/METAB,$70.00,
17687070,CULTURE CSF,$40.00,
17687081,MRSA SCREEN,$30.00,
17687109,MYCOPLASMA HOMINIS/UREAPLASMA CULTUR,$70.00,
17687118,MYCOBACTERIAL ID,$47.00,
17687140,HERPES SIMPLEX TYPING,$24.00,
17687181,ANAEROBE E-TEST PROFILE,$7.00,
17687182,ANAEROBE E-TEST PROFILE #2,$7.00,
17687183,ANAEROBE E-TEST PROFILE #3,$7.00,
17687184,ANAEROBE E-TEST PROFILE #4,$7.00,
17687209,ANTIBODY DETECTION NOS if,$51.00,
17687272,".CRYPTOSPORDIUM ANTIGEN, DFA #2",$48.00,
17687299,ANTIBODY DETECTION NOS if,$51.00,
17687305,ASPERGILLUS ANTIGEN,$105.00,
17687337,ENTAMOEBA HISTOLYTICA Ag EIA,$85.00,
17687486,"**CHLAMYDIA PNEUMONIAL, AMP PROBE TE",$80.00,
17687491,"CHLAMYDIA-GC,RNA,TMA,THROAT",$118.00,
17687493,"**CLOSTRIDIUM DIFFICILE, TOXIN GENE",$123.00,
17687498,"ENTEROVIRUS RNA, QUALITATIVE REAL TI",$341.00,
17687502,**INFLUENZA VIRUS /MULTI TYPES OR SU,$100.00,
17687503,**INFLUENZA VIRUS /MULTI TYPES OR SU,$85.00,
17687541,"**LEGIONELLA PNEUMOPHILA, AMP PROBE",$80.00,
17687581,"**MYCOPLASMA PNEUMONIAL, AMP PROBE T",$80.00,
17687591,N.GONORRHOEAE DNA AMP PROB,$122.00,
17687641,"**STAPH AVREVS, METHICILLIN RESIST,",$80.00,
17687651,"**STREP GROUP A, AMP PROBE TECH",$80.00,
17687661,"TRICHOMONOS VAG RNA, QUALITATIVE TMA",$144.00,
17687798,"**AMPLIFIED PROBE TECH, EA ORGANISM",$42.00,
17687902,"HCV GENOTYPE, LiPA","$1,066.00",
17688185,FLOW CYTOMETRY 1ST MARKER,$484.00,
17688189,FLOW CYTOMETRY EA ADD’L MARKER,$25.00,
17688239,1ST TRIMESTER SCRN HhCG,$100.00,
17688347,IMMUNOFLUORESCENT STUDY,$220.00,
17688682,SCHISTOSOMA IgG ANTIBODY FMI (SERUM),$60.00,
17688788,SYNTHETIC CANNABINOID EXPANDED URINE,$90.00,
17688789,"SYNTHETIC CANNABINOIDS, QUAL, SERUM",$80.00,
17689976,".MTHFR, DNA(METHYLENETRAHYDROFOLATE",$894.00,
17690382,NMO-IgG AUTOANTIBODIES,$407.00,
17690808,CROHN’S PROGNOSTIC PANEL,$655.00,
17690809,RITALIN (METHYLPHENIDATE) URINE,$82.00,
17698787,ANTIGLOMERULAR BASEMENT MEMB ANTIBDY,$58.00,
17698788,"HISTONE AB, QUAL",$61.00,
17698791,FISH MPS/MPN PANEL #1,$106.00,
17698792,FISH MPS/MPN PANEL #2,$106.00,
17698793,FISH MPS/MPN PANEL #3,$106.00,
17698794,FISH MPS/MPN PANEL #4,$106.00,
17698795,FISH MPS/MPN PANEL #5,$106.00,
17698796,FISH MPS/MPN PANEL #6,$106.00,
17698797,MOL CYTD INSITU HYB 100-300CELLS #1,$192.00,
17698798,MOL CYTD INSITU HYB 100-300CELLS #2,$192.00,
17698799,MOL CYTD INSITU HYB 100-300CELLS #3,$192.00,
17698805,ANGIOTENSIN CONVERT ENZYME (CSF),$70.00,
17698806,VARICELLA ZOSTER AB IGM,$64.00,
17698807,HU ANTIBODIES(IFA)CSF,$149.00,
17698808,YO ANTIBODIES(IFA)CSF,$149.00,
17698810,ORGANIC ACID QUANT (URINE),$30.00,
17698820,OLIGOCLONAL BAND CDF,$94.00,
17698822,BF AFP(BODY FLUID),$22.00,
17699208,GLIPIZIDE,$84.00,
17699209,PARATHYROID HORMONE ANTIBODY,$170.00,
17699210,CLOBAZUM (URBANYL),$86.00,
17699211,PANCREATIC ELASTASE,$240.00,
17699212,BUPRENORPHINE QUANT UR,$85.00,
17699213,BUPRENORPHINE SCREEN UR,$49.00,
17699214,HP PNL ASPERGILIS AB,$23.00,
17699215,HP PNL M. FAENI AB,$23.00,
17699217,HP PNL T. VULGARIS AB,$23.00,
17699218,HP PNL S VIRIDIS AB,$23.00,
17699219,"MITOCHONDRIA M2 ANTIBODY (IgG), EIA",$75.00,
17699220,ADALIMUMAB CONCENTRATION,$224.00,
17699221,ADALIMUMAB AB,$224.00,
17699222,THIOPURINE METABOLITES,$95.00,
17699223,HP PNL PIDGEON SERUM AB,$23.00,
17785233,ColoVantage(methylated septin 9),$810.00,
17909105,RA (BODY FLUIDS),$26.00,
18000001,ASSESSMENT PROTOCOL,$418.00,
18000009,NELLCOR OXISENSOR INFANT,$42.00,
18000010,NELLCOR OXISENSOR NEO,$62.00,
18000011,PULSE OX OVERNITE,$477.00,
18000012,NELLCOR OXISENSOR PEDIATRIC,$43.00,
18000016,"GASES,BLOOD PH, PCO2,PO2,CO2,HCO3",$129.00,
18000017,CARBOXYHEMAGLOBIN,$86.00,
18000018,ABG PRO-VENT MICRO,$5.00,
18000019,DRAINAGE TRAP,$6.00,
18000020,DRAINAGE KIT,$23.00,
18000033,BIPAP O2 CONNECTORS,$5.00,
18000045,MOUTHPIECE/PULMONARY FILTER,$9.00,
18000082,ACAPELLA BLUE,$112.00,
18000101,MASK AEROSAL PEDI,$5.00,
18000102,MASK ADULT AEROSAL,$5.00,
18000104,MASK OXY PEDI,$5.00,
18000107,CORR TUBING 3 SECTIONS,$7.00,
18000108,NOSE CLIP,$7.00,
18000109,PULSE OX EXERCISE,$255.00,
18000110,CPAP SETUP,$348.00,
18000115,MDI TREATMENT,$124.00,
18000131,HI HUMID AEROSOL 02 PER HR,$13.00,
18000149,HIGH HUMIDITY 02 SET UP,$43.00,
18000156,AEROSOL TX SUBSEQUENT,$418.00,
18000160,AEROSOL Tx PRN SUBSEQUENT,$418.00,
18000160,:N  CHG @ ORD ENTRY:N  AUTO COMP ORD,,
18000164,AEROSOL SET INITIAL,$418.00,
18000201,MDI SUBSEQUENT #2,$418.00,
18000202,MDI #1,$418.00,
18000203,MDI Tx PRN SUBSEQUENT,$418.00,
18000203,:N  CHG @ ORD ENTRY:Y  AUTO COMP ORD,,
18000204,MDI INITIAL ASSESMENT,$418.00,
18000205,MDI SUBSEQUENT #3,$418.00,
18000255,SYMBICORT 160/4.5MCG (MDI 2 PUFFS),$12.00,
18000256,SYMBICORT 80/4.5MCG (MDI 2 PUFFS),$11.00,
18000275,ACAPELLA GREEN,$111.00,
18000297,AMBU BAG ADULT,$19.00,
18000305,VENTILATOR CIRCUIT,$7.50,
