HSP,CHARGE CODE,BILLING DESCRIPTION,HOSPITAL CHARGE,,,,,,,,,,,,,,,,,,,
FVR,0053313581,KETOTIFEN5ML OS,$31.86,,,,,,,,,,,,,,,,,,,
FVR,0053313656,LATANOPROS2.5OS,$347.56,,,,,,,,,,,,,,,,,,,
FVR,0053313706,LEVOBUNOLOL5 OS,$87.53,,,,,,,,,,,,,,,,,,,
FVR,0053313722,LEVOBUNOLOL5 OS,$113.54,,,,,,,,,,,,,,,,,,,
FVR,0053313730,LEVOBUN.25%10OS,$100.13,,,,,,,,,,,,,,,,,,,
FVR,0053313748,LEVALBUTERL.5IS,$15.67,,,,,,,,,,,,,,,,,,,
FVR,0053313755,LEVALBUTEROL3IS,$16.73,,,,,,,,,,,,,,,,,,,
FVR,0053313763,LEVALBUTEROL3IS,$11.75,,,,,,,,,,,,,,,,,,,
FVR,0053313771,LEVALBUTEROL3IS,$16.99,,,,,,,,,,,,,,,,,,,
FVR,0053313789,LEVALBUTERL15IH,$211.67,,,,,,,,,,,,,,,,,,,
FVR,0053314159,LOTEPREDNOL 5OS,$268.08,,,,,,,,,,,,,,,,,,,
FVR,0053314415,METAPROTR2.5 IS,$14.18,,,,,,,,,,,,,,,,,,,
FVR,0053314431,METAPROTR10MLIH,$212.88,,,,,,,,,,,,,,,,,,,
FVR,0053314795,HYDROXYMETH15OS,$102.50,,,,,,,,,,,,,,,,,,,
FVR,0053314886,MUPIROCIN22GMOI,$246.02,,,,,,,,,,,,,,,,,,,
FVR,0053314894,MOMETASONE 17SP,$512.50,,,,,,,,,,,,,,,,,,,
FVR,0053314910,MOXIFLOX 3ML OS,$262.62,,,,,,,,,,,,,,,,,,,
FVR,0053314944,MOMETASONE.24IH,$459.72,,,,,,,,,,,,,,,,,,,
FVR,0053314951,NAPHAZOLINE15OS,$173.45,,,,,,,,,,,,,,,,,,,
FVR,0053314969,MOMETAS110MCGIH,$425.74,,,,,,,,,,,,,,,,,,,
FVR,0053314985,MOME/FORM8.8GIH,$626.52,,,,,,,,,,,,,,,,,,,
FVR,0053315008,NAPHAZOLINE15OS,$163.62,,,,,,,,,,,,,,,,,,,
FVR,0053315214,NAPHAZ/ANTA15OS,$167.13,,,,,,,,,,,,,,,,,,,
FVR,0053315271,NAPHAZ/PHEN15OS,$33.98,,,,,,,,,,,,,,,,,,,
FVR,0053315677,NEO/POL/HCT10OS,$228.64,,,,,,,,,,,,,,,,,,,
FVR,0053315776,DEXAMETH/NEO5OS,$208.15,,,,,,,,,,,,,,,,,,,
FVR,0053315842,NEO/PO/B/H3.5OO,$182.82,,,,,,,,,,,,,,,,,,,
FVR,0053316055,NEO/POLY/GR10OS,$196.36,,,,,,,,,,,,,,,,,,,
FVR,0053316121,NEO/POL/BA3.5OO,$196.36,,,,,,,,,,,,,,,,,,,
FVR,0053316162,NEPAFENAC 3MLOS,$364.54,,,,,,,,,,,,,,,,,,,
FVR,0053316246,NTG 4.9GM SP,$719.93,,,,,,,,,,,,,,,,,,,
FVR,0053316253,NTG 13.8GM SP,$239.67,,,,,,,,,,,,,,,,,,,
FVR,0053316352,OCULAR LUB3.5OO,$84.94,,,,,,,,,,,,,,,,,,,
FVR,0053316402,OFLOXACIN5MLOS,$223.42,,,,,,,,,,,,,,,,,,,
FVR,0053316410,OFLOXACIN10MLOS,$380.01,,,,,,,,,,,,,,,,,,,
FVR,0053316444,OLOPATADIN2.5OS,$458.65,,,,,,,,,,,,,,,,,,,
FVR,0053316451,OLOPATADINE 5OS,$556.80,,,,,,,,,,,,,,,,,,,
FVR,0053316485,OLOPATAD 30GMSP,$737.87,,,,,,,,,,,,,,,,,,,
FVR,0053316758,OXYMETZAOLN20IS,$129.30,,,,,,,,,,,,,,,,,,,
FVR,0053316816,OXYMETZAOLN30SP,$93.14,,,,,,,,,,,,,,,,,,,
FVR,0053316824,OXYMETZAOLN15SP,$79.25,,,,,,,,,,,,,,,,,,,
FVR,0053316899,OXYMETZAOLN20IS,$81.99,,,,,,,,,,,,,,,,,,,
FVR,0053317400,PENTAMID300PWIS,$948.93,,,,,,,,,,,,,,,,,,,
FVR,0053317525,PETROLATUM 112G,$20.85,,,,,,,,,,,,,,,,,,,
FVR,0053317798,PE 15ML DR IS,$18.32,,,,,,,,,,,,,,,,,,,
FVR,0053317806,PE NAS30ML DRIS,$44.15,,,,,,,,,,,,,,,,,,,
FVR,0053317871,PE NS 15ML DRIS,$70.97,,,,,,,,,,,,,,,,,,,
FVR,0053317947,PE NS 15ML SP,$68.13,,,,,,,,,,,,,,,,,,,
FVR,0053318085,PE NS 15NL SP,$78.39,,,,,,,,,,,,,,,,,,,
FVR,0053318143,PE NS 30ML DRIS,$22.11,,,,,,,,,,,,,,,,,,,
FVR,0053318150,PE NS 15ML DRIS,$81.99,,,,,,,,,,,,,,,,,,,
FVR,0053318168,PE NS 15ML SP,$18.32,,,,,,,,,,,,,,,,,,,
FVR,0053318226,PE 5ML OS,$173.45,,,,,,,,,,,,,,,,,,,
FVR,0053318275,PE 5ML OS,$49.10,,,,,,,,,,,,,,,,,,,
FVR,0053318283,PE 2ML OS,$52.04,,,,,,,,,,,,,,,,,,,
FVR,0053318309,PE 3ML OS,$18.29,,,,,,,,,,,,,,,,,,,
FVR,0053318424,PE/CYCLOPENT2OS,$87.60,,,,,,,,,,,,,,,,,,,
FVR,0053318432,PE/CYCLOPEN 5OS,$144.59,,,,,,,,,,,,,,,,,,,
FVR,0053318499,PE/SCOPOLAMN5OS,$152.95,,,,,,,,,,,,,,,,,,,
FVR,0053318994,PILOCARPINE15OS,$173.45,,,,,,,,,,,,,,,,,,,
FVR,0053319067,PILOCARPINE15OS,$110.07,,,,,,,,,,,,,,,,,,,
FVR,0053319125,PILOCARP1%1MLOS,$16.99,,,,,,,,,,,,,,,,,,,
FVR,0053319133,PILOCARPINE2 OS,$52.04,,,,,,,,,,,,,,,,,,,
FVR,0053319273,PILOCARPINE15OS,$126.74,,,,,,,,,,,,,,,,,,,
FVR,0053319331,PILOCARPINE1 OS,$16.99,,,,,,,,,,,,,,,,,,,
FVR,0053319349,PILOCARPIN2MLOS,$23.67,,,,,,,,,,,,,,,,,,,
FVR,0053319414,PILOCARPINE15OS,$201.83,,,,,,,,,,,,,,,,,,,
FVR,0053319489,PILOCARPINE15OS,$190.41,,,,,,,,,,,,,,,,,,,
FVR,0053319497,PILOCARPINE5 GL,$258.60,,,,,,,,,,,,,,,,,,,
FVR,0053319505,PILOCARPINE1 OS,$29.75,,,,,,,,,,,,,,,,,,,
FVR,0053319620,PILOCARPINE15OS,$75.69,,,,,,,,,,,,,,,,,,,
FVR,0053320065,FLUT/SALM 14 IH,$364.16,,,,,,,,,,,,,,,,,,,
FVR,0053320073,FLUT/SALM 14 IH,$593.52,,,,,,,,,,,,,,,,,,,
FVR,0053320081,FLUT/SALM 14 IH,$364.16,,,,,,,,,,,,,,,,,,,
FVR,0053320255,PIRBUTEROL14 IH,$209.72,,,,,,,,,,,,,,,,,,,
FVR,0053320362,OCULAR LUB.4 OS,$19.49,,,,,,,,,,,,,,,,,,,
FVR,0053320958,POLY/NEO/HC10OT,$103.22,,,,,,,,,,,,,,,,,,,
FVR,0053321303,OCULAR LUB15 OS,$24.83,,,,,,,,,,,,,,,,,,,
FVR,0053321402,PORACTANT1.5 IS,"$1,703.84",,,,,,,,,,,,,,,,,,,
FVR,0053321410,PORACTANT3ML IS,"$2,765.09",,,,,,,,,,,,,,,,,,,
FVR,0053321451,POV IOD 30ML OS,$43.13,,,,,,,,,,,,,,,,,,,
FVR,0053321519,SULF/PRED 5MLOS,$445.21,,,,,,,,,,,,,,,,,,,
FVR,0053321725,PREDNISOLONE5OS,$122.67,,,,,,,,,,,,,,,,,,,
FVR,0053321923,PREDNISOLONE1OS,$83.23,,,,,,,,,,,,,,,,,,,
FVR,0053321931,PREDNISOLONE5OS,$416.08,,,,,,,,,,,,,,,,,,,
FVR,0053322079,PRED/NEO/POL5OS,$185.54,,,,,,,,,,,,,,,,,,,
FVR,0053322426,PROPARACAIN15OS,$159.40,,,,,,,,,,,,,,,,,,,
FVR,0053322756,RIMEXOLONE5MLOS,$137.17,,,,,,,,,,,,,,,,,,,
FVR,0053322822,SALMETERLDK50PW,$300.53,,,,,,,,,,,,,,,,,,,
FVR,0053322855,FLUT/SALM 28 IH,$398.95,,,,,,,,,,,,,,,,,,,
FVR,0053322871,FLUT/SALM 28 IH,$493.56,,,,,,,,,,,,,,,,,,,
FVR,0053322897,FLUT/SALM 28 IH,$698.54,,,,,,,,,,,,,,,,,,,
FVR,0053322905,FLUT/SALM 60 IH,$594.46,,,,,,,,,,,,,,,,,,,
FVR,0053322913,FLUT/SALM 60 IH,$750.57,,,,,,,,,,,,,,,,,,,
FVR,0053322954,FLUT/SALM115/21,$509.92,,,,,,,,,,,,,,,,,,,
FVR,0053323051,FLUT/VILA 14 IH,$197.07,,,,,,,,,,,,,,,,,,,
FVR,0053323267,SCOPOLAMIN5MLOS,$130.87,,,,,,,,,,,,,,,,,,,
FVR,0053323788,NACL NAS 30MLSP,$22.11,,,,,,,,,,,,,,,,,,,
FVR,0053323853,NACL NAS 45MLSP,$41.28,,,,,,,,,,,,,,,,,,,
FVR,0053323861,NACL HYPERT15OS,$154.52,,,,,,,,,,,,,,,,,,,
FVR,0053323911,NACL 9% 3ML IS,$19.17,,,,,,,,,,,,,,,,,,,
FVR,0053323960,NACL NAS 45MLIS,$67.80,,,,,,,,,,,,,,,,,,,
FVR,0053324000,NACL 3% 15ML IS,$23.63,,,,,,,,,,,,,,,,,,,
FVR,0053324018,NACL 10%15ML IS,$16.99,,,,,,,,,,,,,,,,,,,
FVR,0053324034,NACL HYPERT15OS,$248.85,,,,,,,,,,,,,,,,,,,
FVR,0053324042,NACL HYPER3.5OO,$89.88,,,,,,,,,,,,,,,,,,,
FVR,0053324067,SULFACET NA1 OS,$18.92,,,,,,,,,,,,,,,,,,,
FVR,0053324075,NACL 3% 4ML IS,$16.99,,,,,,,,,,,,,,,,,,,
FVR,0053324240,SULFACETNA2.5OS,$105.63,,,,,,,,,,,,,,,,,,,
FVR,0053324315,SULFACETAM5MLOS,$138.49,,,,,,,,,,,,,,,,,,,
FVR,0053324505,BSS IRR 30ML OS,$138.78,,,,,,,,,,,,,,,,,,,
FVR,0053324521,BSS IRR15ML OS,$62.72,,,,,,,,,,,,,,,,,,,
FVR,0053324570,BSSPLUSIRR500OS,"$1,193.65",,,,,,,,,,,,,,,,,,,
FVR,0053324737,SULFACETNA3.5OO,$116.68,,,,,,,,,,,,,,,,,,,
FVR,0053325015,SULFACET NA15OS,$169.89,,,,,,,,,,,,,,,,,,,
FVR,0053325205,SULF/PRED 3.5OO,$445.21,,,,,,,,,,,,,,,,,,,
FVR,0053325890,TETRACAINE1MLOS,$122.99,,,,,,,,,,,,,,,,,,,
FVR,0053325908,TETRACAINE4MLOS,$30.27,,,,,,,,,,,,,,,,,,,
FVR,0053325924,TETRACAINE2MLOS,$60.97,,,,,,,,,,,,,,,,,,,
FVR,0053326625,TETRAHYDRAZ15OS,$79.25,,,,,,,,,,,,,,,,,,,
FVR,0053326948,TIMOLOL.5%5MLOS,$51.90,,,,,,,,,,,,,,,,,,,
FVR,0053326963,TIMOLOL 10ML OS,$69.38,,,,,,,,,,,,,,,,,,,
FVR,0053326971,TIMOLOL 5ML OS,$172.39,,,,,,,,,,,,,,,,,,,
FVR,0053327011,TIMOLOL 2.5MLGL,$126.15,,,,,,,,,,,,,,,,,,,
FVR,0053327029,TIMOLOL 5ML GL,$357.51,,,,,,,,,,,,,,,,,,,
FVR,0053327045,TIMOLOL.45ML OS,$173.45,,,,,,,,,,,,,,,,,,,
FVR,0053327136,TIOTROPCP EA IH,$49.64,,,,,,,,,,,,,,,,,,,
FVR,0053327250,TOBRAMYCIN3.5OO,$155.76,,,,,,,,,,,,,,,,,,,
FVR,0053327268,TOBRAMYCIN5MLOS,$168.22,,,,,,,,,,,,,,,,,,,
FVR,0053327318,TOBRM/DEXA3.5OO,$212.97,,,,,,,,,,,,,,,,,,,
FVR,0053327326,TOBRAMYCIN5MLIS,$350.05,,,,,,,,,,,,,,,,,,,
FVR,0053327334,TOBRM/DEXA5MLOS,$272.81,,,,,,,,,,,,,,,,,,,
FVR,0053327342,TOBRM/DEXA2.5OS,$234.28,,,,,,,,,,,,,,,,,,,
FVR,0053327359,TRIAMCINOLN20IH,$236.50,,,,,,,,,,,,,,,,,,,
FVR,0053327367,TRIAMCINOLN10IH,$364.26,,,,,,,,,,,,,,,,,,,
FVR,0053327458,TRAVOPROST2.5OS,$409.97,,,,,,,,,,,,,,,,,,,
FVR,0053327532,TRIFLURIDN7.5OS,$262.76,,,,,,,,,,,,,,,,,,,
FVR,0053327607,TRIMETHP/PO10OS,$107.13,,,,,,,,,,,,,,,,,,,
FVR,0053327748,TROPICAMIDE15OS,$121.97,,,,,,,,,,,,,,,,,,,
FVR,0053327805,TROPICAMIDE2 OS,$114.99,,,,,,,,,,,,,,,,,,,
FVR,0053328084,UMECLIDIN 7DSIH,$206.05,,,,,,,,,,,,,,,,,,,
FVR,0053328233,VIDARAB 3.5G OO,$195.53,,,,,,,,,,,,,,,,,,,
FVR,0053328803,ZANAMIVIR5MG IH,$14.18,,,,,,,,,,,,,,,,,,,
FVR,0053340360,ACYCLOVIR30GMOI,"$2,974.16",,,,,,,,,,,,,,,,,,,
FVR,0053340378,ACYCLOVIR15GMOI,"$1,320.08",,,,,,,,,,,,,,,,,,,
FVR,0053340394,ACYCLOVIR 5GMCR,"$2,161.74",,,,,,,,,,,,,,,,,,,
FVR,0053340402,ACYCLOVIR 2GMCR,$282.24,,,,,,,,,,,,,,,,,,,
FVR,0053340410,ACYCLOVIR 5GMOI,$408.12,,,,,,,,,,,,,,,,,,,
FVR,0053340451,BARRIERADH3X4EA,"$1,413.73",,,,,,,,,,,,,,,,,,,
FVR,0053340469,SURG ADH.67MLTS,$8.08,,,,,,,,,,,,,,,,,,,
FVR,0053341079,AL/CA ACET PKPW,$11.75,,,,,,,,,,,,,,,,,,,
FVR,0053341483,AMMON LACT140CR,$170.30,,,,,,,,,,,,,,,,,,,
FVR,0053342101,PETROLATUM 52GM,$23.67,,,,,,,,,,,,,,,,,,,
FVR,0053342143,PET/ZINC113GMOI,$31.47,,,,,,,,,,,,,,,,,,,
FVR,0053342200,EMOLLIENT 120CR,$36.27,,,,,,,,,,,,,,,,,,,
FVR,0053342309,OATMEAL 96GMPW,$34.69,,,,,,,,,,,,,,,,,,,
FVR,0053342333,OATMEAL 240MLLT,$28.40,,,,,,,,,,,,,,,,,,,
FVR,0053342911,BACITRACN15GMOI,$58.51,,,,,,,,,,,,,,,,,,,
FVR,0053342937,BACITRACIN 30OI,$56.52,,,,,,,,,,,,,,,,,,,
FVR,0053342945,BACITRANCN1GMOI,$10.87,,,,,,,,,,,,,,,,,,,
FVR,0053343000,BAC/POLYB.9GMOI,$13.39,,,,,,,,,,,,,,,,,,,
FVR,0053343018,BAC/POLYB15GMOI,$21.98,,,,,,,,,,,,,,,,,,,
FVR,0053343034,BAC/POLYB30GMOI,$37.55,,,,,,,,,,,,,,,,,,,
FVR,0053343042,BAC/POLYB10GMPW,$105.63,,,,,,,,,,,,,,,,,,,
FVR,0053343133,BAL/CASOIL 60OI,$105.85,,,,,,,,,,,,,,,,,,,
FVR,0053343166,BAL/CASOIL 30OI,$77.76,,,,,,,,,,,,,,,,,,,
FVR,0053343174,BAL/CAS OIL 5OI,$15.68,,,,,,,,,,,,,,,,,,,
FVR,0053343240,ZINC OX 30GM OI,$20.85,,,,,,,,,,,,,,,,,,,
FVR,0053343711,GLYC/WH PAD12EA,$26.80,,,,,,,,,,,,,,,,,,,
FVR,0053343927,BENZO/TETRA56SP,$190.76,,,,,,,,,,,,,,,,,,,
FVR,0053343935,BENZO/TETDOSESP,$105.04,,,,,,,,,,,,,,,,,,,
FVR,0053343943,BENZO/TETRA20SP,$189.23,,,,,,,,,,,,,,,,,,,
FVR,0053344081,BENZOCAINE120SP,$59.92,,,,,,,,,,,,,,,,,,,
FVR,0053344164,BENZOCAIN10MMGL,$19.60,,,,,,,,,,,,,,,,,,,
FVR,0053344289,BENZOCAIN82.5SP,$47.29,,,,,,,,,,,,,,,,,,,
FVR,0053344305,BENZOCAINE 60SP,$144.18,,,,,,,,,,,,,,,,,,,
FVR,0053344388,BENZOCAIN15MLTS,$122.99,,,,,,,,,,,,,,,,,,,
FVR,0053344404,BENZOIN TN135SP,$67.80,,,,,,,,,,,,,,,,,,,
FVR,0053344446,BENZOIN TN120TS,$31.16,,,,,,,,,,,,,,,,,,,
FVR,0053344453,BENZOIN TN 60TS,$19.76,,,,,,,,,,,,,,,,,,,
FVR,0053344958,BETAMETHASN15CR,$99.58,,,,,,,,,,,,,,,,,,,
FVR,0053345054,BETAMETHASN15OI,$275.28,,,,,,,,,,,,,,,,,,,
FVR,0053345153,BETAMETHASN45CR,$297.33,,,,,,,,,,,,,,,,,,,
FVR,0053345211,BETAMETHASN50GL,$246.76,,,,,,,,,,,,,,,,,,,
FVR,0053345757,WOUND EMULS 45G,$130.87,,,,,,,,,,,,,,,,,,,
FVR,0053346359,BUTTOCKPASTE OI,$263.12,,,,,,,,,,,,,,,,,,,
FVR,0053346466,CADEXPAD5GM 5BX,$37.84,,,,,,,,,,,,,,,,,,,
FVR,0053346474,CADEXPAD10GM3BX,$75.69,,,,,,,,,,,,,,,,,,,
FVR,0053346482,CADEX IOD40GMGL,$212.97,,,,,,,,,,,,,,,,,,,
FVR,0053346557,CALAMINE180MLLT,$15.68,,,,,,,,,,,,,,,,,,,
FVR,0053346599,CALAMINE120MLLT,$45.73,,,,,,,,,,,,,,,,,,,
FVR,0053346664,CALCIPOTRIE60CR,"$1,438.73",,,,,,,,,,,,,,,,,,,
FVR,0053346888,ZN/MENTH113GMOI,$30.72,,,,,,,,,,,,,,,,,,,
FVR,0053347282,CAPSAICIN60GMCR,$50.37,,,,,,,,,,,,,,,,,,,
FVR,0053347308,CAPSAICIN42.5CR,$285.40,,,,,,,,,,,,,,,,,,,
FVR,0053347407,CELLULOSE 2X4EA,$501.72,,,,,,,,,,,,,,,,,,,
FVR,0053347696,CHLORHEX120MLTS,$25.68,,,,,,,,,,,,,,,,,,,
FVR,0053347704,CHLORHEX480MLTS,$136.23,,,,,,,,,,,,,,,,,,,
FVR,0053347712,CHLORHEX 15MLTS,$2.72,,,,,,,,,,,,,,,,,,,
FVR,0053347720,CHLORHEX240MLTS,$29.98,,,,,,,,,,,,,,,,,,,
FVR,0053347795,CHLORHEX120MLTS,$10.74,,,,,,,,,,,,,,,,,,,
FVR,0053348116,NA HYPOCH 480ML,$30.23,,,,,,,,,,,,,,,,,,,
FVR,0053348462,CICLOPIROX6.6TS,$108.03,,,,,,,,,,,,,,,,,,,
FVR,0053348553,CIPROF/HCTS10OT,$405.04,,,,,,,,,,,,,,,,,,,
FVR,0053348603,CLOBETASOL 45OI,$170.30,,,,,,,,,,,,,,,,,,,
FVR,0053348645,CLINDAMYCIN30GL,$124.11,,,,,,,,,,,,,,,,,,,
FVR,0053348660,CLINDAMYCIN30TS,$247.17,,,,,,,,,,,,,,,,,,,
FVR,0053348678,CLINDAMYCIN60TS,$205.28,,,,,,,,,,,,,,,,,,,
FVR,0053348686,CLOBETASOL 15CR,$83.68,,,,,,,,,,,,,,,,,,,
FVR,0053348702,CLOBETASOL 30CR,$132.11,,,,,,,,,,,,,,,,,,,
FVR,0053348710,CLOTRIMAZL15CR,$150.31,,,,,,,,,,,,,,,,,,,
FVR,0053348744,CLOTRIMAZL30CR,$128.03,,,,,,,,,,,,,,,,,,,
FVR,0053348793,CLOTRIMAZL30TS,$181.44,,,,,,,,,,,,,,,,,,,
FVR,0053348843,CLOTRIMAZL45VCR,$176.39,,,,,,,,,,,,,,,,,,,
FVR,0053348926,CLOTR/BETAM30LT,$295.28,,,,,,,,,,,,,,,,,,,
FVR,0053348934,CLOTR/BETAM15CR,$152.87,,,,,,,,,,,,,,,,,,,
FVR,0053348975,CLONIDINE.1XRTD,$78.39,,,,,,,,,,,,,,,,,,,
FVR,0053348991,CLONIDINE.2XRTD,$145.74,,,,,,,,,,,,,,,,,,,
FVR,0053349015,CLONIDINE.3XRTD,$120.21,,,,,,,,,,,,,,,,,,,
FVR,0053349106,CLOBETASO 118ML,"$1,154.24",,,,,,,,,,,,,,,,,,,
FVR,0053349361,ZINC/COD LV28OI,$38.07,,,,,,,,,,,,,,,,,,,
FVR,0053349379,ZINC/COD LV57OI,$22.11,,,,,,,,,,,,,,,,,,,
FVR,0053349510,COLLAG ABS1X2EA,$641.78,,,,,,,,,,,,,,,,,,,
FVR,0053349577,COLLAGENASE15OI,$365.83,,,,,,,,,,,,,,,,,,,
FVR,0053349585,COLLAGENASE30OI,$322.72,,,,,,,,,,,,,,,,,,,
FVR,0053349635,COLLOD FLX120TS,$136.85,,,,,,,,,,,,,,,,,,,
FVR,0053349981,CONJ ESTR 30VCR,"$1,036.23",,,,,,,,,,,,,,,,,,,
FVR,0053349999,CONJESTR42.5VCR,$195.99,,,,,,,,,,,,,,,,,,,
FVR,0053351821,DIAZEPPED2.5RGL,$700.10,,,,,,,,,,,,,,,,,,,
FVR,0053351854,DIAZEPAM10MGRGL,$783.95,,,,,,,,,,,,,,,,,,,
FVR,0053352001,DIBUCAINE30GMOI,$72.28,,,,,,,,,,,,,,,,,,,
FVR,0053352126,DICLOFEN100G GL,$329.50,,,,,,,,,,,,,,,,,,,
FVR,0053352456,DINOPROST3GMVGL,"$2,311.38",,,,,,,,,,,,,,,,,,,
FVR,0053352688,DIPHEN-ZINC30CR,$20.57,,,,,,,,,,,,,,,,,,,
FVR,0053352696,DIPHEN-ZINC30CR,$17.45,,,,,,,,,,,,,,,,,,,
FVR,0053352704,DIPHENHYDRA30CR,$18.32,,,,,,,,,,,,,,,,,,,
FVR,0053352720,DIPHENHYDRA15CR,$67.80,,,,,,,,,,,,,,,,,,,
FVR,0053352803,CALAM/PRAM180LT,$89.88,,,,,,,,,,,,,,,,,,,
FVR,0053353017,ZINC/CAL4X360EA,$154.52,,,,,,,,,,,,,,,,,,,
FVR,0053353066,DOXEPIN 45GM CR,$404.41,,,,,,,,,,,,,,,,,,,
FVR,0053353157,ECONAZOLE15GMCR,$122.82,,,,,,,,,,,,,,,,,,,
FVR,0053353165,ECONAZOLE30GMCR,$120.61,,,,,,,,,,,,,,,,,,,
FVR,0053353272,EMOLLIENT 60CR,$20.91,,,,,,,,,,,,,,,,,,,
FVR,0053353306,EMOLL ALOE 60OI,$20.51,,,,,,,,,,,,,,,,,,,
FVR,0053353488,ERYTHROMYCN60TS,$59.50,,,,,,,,,,,,,,,,,,,
FVR,0053353561,ERYTHROMYCN30GL,$102.66,,,,,,,,,,,,,,,,,,,
FVR,0053353587,ESTRADL .025 TD,$56.76,,,,,,,,,,,,,,,,,,,
FVR,0053353603,ESTRADL .05 TD,$98.32,,,,,,,,,,,,,,,,,,,
FVR,0053353611,ESTRADIOL .1 TD,$92.76,,,,,,,,,,,,,,,,,,,
FVR,0053353660,ESTRADL .075 TD,$111.94,,,,,,,,,,,,,,,,,,,
FVR,0053353710,ESTRAD/NORET TD,$33.10,,,,,,,,,,,,,,,,,,,
FVR,0053353728,ESTRADL .075 TD,$55.18,,,,,,,,,,,,,,,,,,,
FVR,0053353744,ETHYL CL105MLSP,$89.88,,,,,,,,,,,,,,,,,,,
FVR,0053353751,EMOLLIENT 240LT,$18.49,,,,,,,,,,,,,,,,,,,
FVR,0053353801,FERRICSUBSF60TS,$122.99,,,,,,,,,,,,,,,,,,,
FVR,0053353827,FERRICSUBSLF8TS,$48.35,,,,,,,,,,,,,,,,,,,
FVR,0053353843,FE SUBSULF8MLTS,$37.57,,,,,,,,,,,,,,,,,,,
FVR,0053353967,FIBRIN 2ML KT,"$1,559.48",,,,,,,,,,,,,,,,,,,
FVR,0053353975,FIBRIN 5ML KIT,"$4,090.42",,,,,,,,,,,,,,,,,,,
FVR,0053354007,FIBRIN 10ML KIT,"$2,523.28",,,,,,,,,,,,,,,,,,,
FVR,0053354023,FIBRIN 4ML KIT,$854.74,,,,,,,,,,,,,,,,,,,
FVR,0053354379,FLUOCINOLON15CR,$223.92,,,,,,,,,,,,,,,,,,,
FVR,0053354528,FLUOCINOLON60TS,$280.67,,,,,,,,,,,,,,,,,,,
FVR,0053354627,FLUOCINOLON15OI,$173.45,,,,,,,,,,,,,,,,,,,
FVR,0053354981,FLUOCINONID15CR,$119.06,,,,,,,,,,,,,,,,,,,
FVR,0053355038,FLUOCINONID15OI,$195.53,,,,,,,,,,,,,,,,,,,
FVR,0053355087,FLUOCINONID30OI,$94.16,,,,,,,,,,,,,,,,,,,
FVR,0053355186,FLUOCINONID60CR,$296.03,,,,,,,,,,,,,,,,,,,
FVR,0053355277,FLUOCINONID60TS,$135.61,,,,,,,,,,,,,,,,,,,
FVR,0053355723,FLUOROURA40G CR,"$1,076.99",,,,,,,,,,,,,,,,,,,
FVR,0053356929,GEL ABS 1GM PK,$277.39,,,,,,,,,,,,,,,,,,,
FVR,0053356937,GELFILMENVELPEA,$81.99,,,,,,,,,,,,,,,,,,,
FVR,0053356952,GEL SPONG50SZEA,$190.79,,,,,,,,,,,,,,,,,,,
FVR,0053356978,GEL COMP100SZEA,$173.37,,,,,,,,,,,,,,,,,,,
FVR,0053356986,GEL SPNG100SZEA,$305.74,,,,,,,,,,,,,,,,,,,
FVR,0053357034,GEL SPONG12X7EA,$127.93,,,,,,,,,,,,,,,,,,,
FVR,0053357083,GEL SPONG1GMPW,$469.89,,,,,,,,,,,,,,,,,,,
FVR,0053357117,GELFILMOPHTH EA,$272.81,,,,,,,,,,,,,,,,,,,
FVR,0053357240,GENTAMICIN 15CR,$184.48,,,,,,,,,,,,,,,,,,,
FVR,0053357299,GENTAMICIN 15OI,$47.59,,,,,,,,,,,,,,,,,,,
FVR,0053357505,GENTIAN VIO30TS,$29.98,,,,,,,,,,,,,,,,,,,
FVR,0053357927,HALCINONIDE15CR,$239.67,,,,,,,,,,,,,,,,,,,
FVR,0053358370,HEMOST 4X4 DRSG,$98.17,,,,,,,,,,,,,,,,,,,
FVR,0053358388,HEMOST 2X2 DRSG,$35.27,,,,,,,,,,,,,,,,,,,
FVR,0053358750,HEXACHLORO150TS,$138.78,,,,,,,,,,,,,,,,,,,
FVR,0053358867,HCTS 30GM CR,$102.87,,,,,,,,,,,,,,,,,,,
FVR,0053358917,HCTS 15GM OI,$55.18,,,,,,,,,,,,,,,,,,,
FVR,0053358958,HCTS 30GM OI,$17.45,,,,,,,,,,,,,,,,,,,
FVR,0053359014,HCTS 30GM OI,$21.06,,,,,,,,,,,,,,,,,,,
FVR,0053359022,HCTS 454GM CR,$435.21,,,,,,,,,,,,,,,,,,,
FVR,0053359048,HCTS 60ML LT,$170.45,,,,,,,,,,,,,,,,,,,
FVR,0053359055,HCTS 120ML LT,$84.94,,,,,,,,,,,,,,,,,,,
FVR,0053359063,HCTS/PRAMO10RFM,$309.08,,,,,,,,,,,,,,,,,,,
FVR,0053359113,HCTS 30GM CR,$116.02,,,,,,,,,,,,,,,,,,,
FVR,0053359139,HCTS 30GM CR,$242.87,,,,,,,,,,,,,,,,,,,
FVR,0053359204,HCTS 28.4GM CR,$27.49,,,,,,,,,,,,,,,,,,,
FVR,0053359279,HCTS 120ML LT,$281.78,,,,,,,,,,,,,,,,,,,
FVR,0053359378,HYDRGN PRX120TS,$19.42,,,,,,,,,,,,,,,,,,,
FVR,0053359386,HYDRGN PRX240TS,$15.68,,,,,,,,,,,,,,,,,,,
