Hospital Name:  Huntington Memorial Hospital ,,,,,Price Differences:,
429967,MESH ALLODERM THIN 4CMX7CM 402025,4060,,,,
429968,ELECTRODE SUBDURAL 8 CONTACT   USE IT #432123 IS08R-SP10X-000,2260,,,,
429969,STEM HIP ANTHOLOGY STD SZ 3 71357003,17610,,,,
429970,ROD STRAIGHT 5.5MM X 90MM 00607-90,800,,,,
429977,DRESSING CENTRAL LINE KIT DYNDC2182A,39.13,,,,
429984,PLATE STRAIGHT LOCKING 5 HOLE 21101-5,3196,,,,
429985,PLATE STRAIGHT LOCKING 6 HOLE 21101-6,3196,,,,
429986,SCREW CORTICAL 3.5MM X 10MM 32351-10,192,,,,
429987,SCREW CANCELLOUS LOCK 3.5X14MM 37352-14,556,,,,
429988,BONE PROSPACE TLIF CHAMFER 9MM ME519,11600,,,,
429992,CATH UTERINE BAL EBB TAMPONADE,1071.4,,,,
430000,CABLE CABRIO 20 CONTACT 64MM L-SRL-20DIN,968,,,,
430001,ELECTRODE SUBDURAL 20 CONTACT FG20C-SS10X-000,2820,,,,
430003,REAMER LOW PROFILE 7MM AR-1407LP,429,,,,
430004,SCREW CANNULATED 3.75MM X 40MM AR-7000-40FT,800,,,,
430005,SCREW CANNULATED 3.75MM X 42MM AR-7000-42FT,800,,,,
430006,BLADE OSTEOTOME LATARJET AR-7000-01,275,,,,
430007,PLATE PROFILE WEDGED AR-8111,1000,,,,
430008,REAMER METATARSAL  18MM AR-8944MR-18,990,,,,
430009,REAMER PHALANGEAL  18MM AR-8944PR-18,990,,,,
430010,REAMER CIRCULAR  18MM AR-8944MC-18,990,,,,
430021,SCREW LOCKING 2.7MM X 24MM 14-447624,374,,,,
430022,SCREW LOCKING 2.7MM X 22MM 14-447622,374,,,,
430023,SCREW LOCKING 2.7MM X 16MM 14-447616,374,,,,
430024,SCREW LOCKING 3.5MM X 16MM 14-447416,374,,,,
430025,DRILL BIT CANNULATED 2MM 14-400774,654.5,,,,
430026,STENT INTEGRITY RX 3.0X30MM INT30030UX,3300,,,,
430027,STENT INTEGRITY OTW 2.25X12MM INT22512W,2780,,,,
430028,SCREW CORTICAL NCB 5MM X 30MM 02.03150.030,651.48,,,,
430029,SCREW CORTICAL NCB 5MM X 32MM 02.03150.032,527.8,,,,
430030,SCREW CORTICAL NCB 5MM X 34MM 02.03150.034,527.8,,,,
430031,SCREW CAP LOCKING NCB 02.03150.300,595.36,,,,
430032,SCREW UNICORTICAL NCB 5MMX14MM 02.03151.014,533,,,,
430033,BUTTON HEX CABLE-READY 2.5MM 47-2232-060-00,514.8,,,,
430034,STENT INTEGRITY OTW 3.0X30MM INT30030W,2780,,,,
430036,K-WIRE NCB 2MM X 280MM 290.20.280,87.84,,,,
430037,PLATE FEMUR 12 HOLE 285MM LT 02.03263.112,4693,,,,
430038,HEAD FEMORAL RESURFACING 50MM 74121150,15764,,,,
430049,FORCEP BIOPSY SPYBITE M00546270,1012.21,,,,
430052,CROSS CONN FIXED 18MM 14-501052,2684,,,,
430053,ROD STR S4 5.5MM X 45MM SW676T,768,,,,
430055,CATH ACCESS DELIVERY SPYSCOPE M00546230,1501,,,,
430061,SCREW MULTIAXIAL 8.5MM X 50MM 75448550,3332.16,,,,
430062,SCREW MULTIAXIAL 7.5MM X 60MM 75447560,3332.16,,,,
430063,SCREW ILIAC 6.5MM X 50MM 70466550,6521.52,,,,
430064,SCREW ILIAC 6.5MM X 60MM 70466560,6521.52,,,,
430065,TALON STERNAL SGL FOOT SM 14MM 24-009-14-71,5180,,,,
430066,TALON STERNAL SGL FOOT MD 11MM 24-010-11-71,5180,,,,
430067,TALON STERNAL SGL FOOT MD 14MM 24-010-14-71,5180,,,,
430068,RESERVOIR CONCEAL AMS 100ML 720185-01,9344,,,,
430071,BREAST EXP 133MX TAB 800CC 133MX-16-T,5900,,,,
430072,BREAST EXP 133MX TAB 600CC 133MX-14-T,5900,,,,
430073,SCREW LOCKING 2.7MM X 16MM 14-400516,680,,,,
430076,ADAPTOR POCKET ENS 1 X 4 74001,1089,,,,
430081,BREAST IMPLANT ST10 GEL 550CC 10-550,3100,,,,
430082,BREAST IMPLANT ST10 GEL 600CC 10-600,3100,,,,
430083,BREAST IMPLANT ST10 GEL 650CC 10-650,3100,,,,
430084,BREAST IMPLANT ST10 GEL 700CC 10-700,3100,,,,
430085,BREAST IMPLANT ST10 GEL 750CC 10-750,3100,,,,
430087,SPACER VERTEBRAL 18MMX55MMX9MM 38-1855-9,24000,,,,
430088,CATH CUTTING PERIPH MONRAIL PCBM3015140F,1520,,,,
430095,CATH CUTTING PERIPH MONRAIL PCBM3515140F,3200,,,,
430096,INSERT ARTICULAR STD 10MM LT 74023282,6720,,,,
430097,LINER ACETAB 36MM X 64MM 71332764,6342,,,,
430098,STEM ANTHOLOGY POROUS SZ 11 71357111,20440,,,,
430099,STEM ANTHOLOGY POROUS SZ 8 71357008,20440,,,,
430103,SCREW CORTICAL 5MM X 70MM 47-2484-070-50,683.8,,,,
430111,SCREW BONE 16MM MICRO AT2-C16-S,1472,,,,
430112,DRILL MICRO SHORT ACUTRAK 2 AT2-1509,404.8,,,,
430113,DRIVER HEX MICRO ACUTRAK 1.5MM HT-0915,268.4,,,,
430114,NAIL TIBIAL YELLOW 12MM X 34CM 47-2495-340-12,5811,,,,
430115,NEEDLE HAWKINS III 25G X 5CM,74.86,,,,
430116,BLOCK AUGMENT DIS FEM SZ7 10MM 75-1-0710,4508.8,,,,
430117,STEM FLUTED EXTEND 15MMX155MM 6478-6-710,4656,,,,
430118,INSERT TIBIA BEARING 18MM SZ 9 72-25-0918,8940.8,,,,
430121,PLATE MTP CONTOURED SHORT LT AR-8944CL-P,3200,,,,
430122,SCREW LOCKING LP 3MM X 18MM AR-8933L-18,440,,,,
430123,DRILL PIN TRIM-IT 1.5MMX100MM AR-4151DS,840,,,,
430125,PLATE VOLAR NRW 5 HOLE RT 14-400805,3060,,,,
430127,SCREW LOCKING 3.5MM X 14MM 14-447414,374,,,,
430128,SCREW LOCKING 3.5MM X 12MM 14-447412,374,,,,
430129,SCREW CORTICAL BONE 250MMX80MM SD60-25080,508,,,,
430130,PLATE TIBIAL 4 HOLES 98MM LT 26130,5336,,,,
430131,SCREW BONE NONLOCK 3.5MMX44MM 26744,228,,,,
430132,SCREW BONE NONLOCK 3.5MMX38MM 26738,228,,,,
430133,SCREW BONE NONLOCK 3.5MMX34MM 26734,228,,,,
430134,SCREW BONE NONLOCK 3.5MMX40MM 26740,228,,,,
430135,PLATE TIBIA 4 HOLE 98MM RT 27130,5336,,,,
430136,SCREW BONE LOCKING 3.5MMX40MM 27740,456,,,,
430137,SCREW BONE LOCKING 3.5MMX45MM 27745,456,,,,
430138,SCREW BONE LOCKING 3.5MMX55MM 27755,456,,,,
430139,SCREW BONE LOCKING 3.5MMX60MM 27760,456,,,,
430140,PLATE TIBIA 4 HOLE 64MM LT 26112,4372,,,,
430141,PLATE DISTAL HUM 6 HOLE 158MM RT 02.104.006S,5698.88,,,,
430145,DRILL CALIBRATED TIBIA 4.3MM 2490-54-43,314.6,,,,
430146,TUBE SPYGLASS IRRIGATION SET,80.62,,,,
430147,ROD PREBENT 6MM X 140MM GS0161-0140,800,,,,
430156,VITOSS FOAM STRIP BA 25X50X8MM BONE VOID FILLER 2102-1510,7700,,,,
430160,PERFORATOR CRANIAL 14/11MM CPERF-14-11-3F,407,,,,
430161,STEM FEMORAL REV 19MM X 185MM 9982-19-18,12090,,,,
430162,NECK FEM BODY REV STD 40X35MM 9996-23-35,15886,,,,
430173,SCREW MAXI 2.4MM X 6MM 206-2406,264,,,,
430183,LINER ACETAB 36MM X 58MM 71332758,6342,,,,
430241,CANNULA Z-THREADED 5MMX100MM CTS02,26.37,,,,
430243,CANNULA ADVANCED FIX 5X100MM CFS02,792,,,,
430244,CANNULA Z-THREADED 12MMX100MM CTS22,56.2,,,,
430245,CANNULA ADVANCED FIX 12X100MM CFS22,56.2,,,,
430255,BREAST EXP 133SX TAB 350CC 133SX-12-T,5900,,,,
430259,BREAST EXP 7100 TAB 750CC 354-7116,5500,,,,
430276,ROD PREBENT SEQUOIA 55MM 3313-055,800,,,,
430278,CATH CHAIT CECOSTOMY 0-6CM TDCS-100,255.24,,,,
430282,"SURFACE ART LPS SZ1,2 20MM 5962-22-20",6058,,,,
430283,PLATE VOLAR COLUMN 7 HOLE LT 02.110.841,3527.04,,,,
430284,CATH DIL NC QUANTUM 3.25X8 39124-0832,440,,,,
430287,IOL ALCON SN60WF 9.0D SN60WF 9.0D,616,,,,
430288,STENT INTEGRITY RX 2.5X22MM INT25022UX,2780,,,,
430291,STENT INTEGRITY RX 2.75X14MM INT27514UX,3300,,,,
430292,STENT INTEGRITY RX 4.0X12MM INT40012UX,3300,,,,
430293,STENT INTEGRITY OTW 3.0X15MM INT30015W,3300,,,,
430294,STENT INTEGRITY OTW 4.0X12MM INT40012W,3300,,,,
430296,SCREW CORTEX 3.5MM X 24MM 02.200.024,101.2,,,,
430298,FIBER MOXY GREENLIGHT 180W 182897,1896,,,,
430305,SPACER VERTEBRAL 18X60MMX13MM 35-1860-13-6,24000,,,,
430306,PLATE TIBIAL STEMMED SZ 5 5988-05,9126,,,,
430307,COMPONENT FEMORAL LCCK SZ E RT 5994-15-92,23608,,,,
430308,STEM EXTENSION STR 17MMX100MM 1493403,4342,,,,
430309,TIP SONOPET STR MICRO 25KHZ 5450-800-309,1033.6,,,,
430310,TIP SONOPET STR STD 25KHZ 5450-800-307,1033.6,,,,
430321,CATH TROCAR FIOS 12X100MM NON-BLADED CTF73,90.79,,,,
430324,STEM FEMORAL REV 20MM X 235MM 9982-20-23,13208,,,,
430325,BONE SPACER PUROS S2 7X11X14MM 07.01268.021,5600,,,,
430326,GUIDEWIRE 2.5MM X 300MM 338.002,194,,,,
430327,MICROTIP MICROSMTH LEGACY 8065750159,80.22,,,,
430333,SCREW CORTICAL 2.3MM X 14MM AR-13123-14,260,,,,
430334,SCREW CAP HEX 4.5MM X 45MM 71642145,672,,,,
430335,SCREW CANCELLOUS LP 4MM X 18MM AR-8840-18,140,,,,
430336,SCREW LOCKING 3.5MM X 16MM AR-8835L-16,460,,,,
430337,PLATE TUBULAR LOCKING 12 HOLE AR-8943T-12,1200,,,,
430341,SCREW CANCELLOUS LOCK 4.2X48MM 37422-48,756,,,,
430342,SCREW CORTICAL 3.5MM X 50MM 32351-50,192,,,,
430343,SCREW CORTICAL 3.5MM X 48MM 32351-48,192,,,,
430344,PLATE OLECRANON HOOKED 5 HOLE 21114-5,3996,,,,
430349,CUTTER AGGRESSIVE PLUS LNG 4MM 0385-544-000,166.14,,,,
430350,BURR 8-FLUTE LONG HIP PEAR 4MM 0385-943-000,176.28,,,,
430353,SCREW LAG CANN 5.5MM X 70MM 26470,304,,,,
430354,HEAD BIPOLAR 28MM X 54MM 1035-54-000,3891.2,,,,
430355,CUP ACETABULAR PINNACLE 62MM 1217-32-062,12076.8,,,,
430356,GUIDEWIRE OPTILOCK THD 2X250MM,283.32,,,,
430357,BREAST EXP 133SX TAB 500CC 133SX-14-T,5900,,,,
430358,SPACER VERTEBRAL 18MMX55MMX9MM 35-1855-9-6,24000,,,,
430359,SPACER VERTEBRAL 14X55MMX11MM 35-1455-11,24000,,,,
430360,PLATE VOLAR DR NARROW RT 54-25384,3302.4,,,,
430361,SCREW BONE VARIAX 2.3MM X 12MM 53-23212E,357.76,,,,
430362,SCREW BONE VARIAX 2.3MM X 16MM 53-23216E,366.32,,,,
430363,SCREW LOCK VARIAX T7 DR 2.7X12,451.32,,,,
430364,SCREW LOCK VARIAX 2.7MM X 18MM 53-27618E,451.32,,,,
430365,K-WIRE VARIAX W/OLIVE STOP 56-40281,111.6,,,,
430369,PLATE PROX HUM 3 HOLE 86MM RT 437123,5366.4,,,,
430370,DRILL BIT AXSOS 3.1MM X 204MM 702742,243.35,,,,
430371,DRILL BIT AXSOS 2.5MM X 125MM 700347,244.16,,,,
430372,DRILL BIT AXSOS 2.5MM X 230MM 700355,356,,,,
430373,K-WIRE AXSOS 2MM X 230MM 3811-1-090,49.6,,,,
430375,SCREW CORTICAL AXSOS 3.5X30MM 338630,110.08,,,,
430377,SCREW CORTICAL AXSOS 3.5X32MM 338632,69.08,,,,
430378,SCREW CORTICAL AXSOS 3.5X34MM 338634,110.08,,,,
430379,SCREW CANCELLOUS SPS 4MMX45MM 345445,96.32,,,,
430380,SCREW LOCKING AXSOS 4MMX26MM 371526,531.12,,,,
430381,SCREW LOCKING AXSOS 4MMX28MM 371528,531.12,,,,
430382,SCREW LOCKING AXSOS 4MMX36MM 371536,531.12,,,,
430383,SCREW LOCKING AXSOS 4MMX46MM 371546,531.12,,,,
430384,SCREW FIXED 4.5MM X 13MM 3125413,1771.32,,,,
430385,SCREW LOCKING 3.5MM X 18MM 37718,468,,,,
430386,STEM HIP ANTHOLOGY STD SZ 1 71357001,20440,,,,
430388,STEM ANTHOLOGY POROUS SZ 8 71357108,15786,,,,
430389,INSERT ARTICULAR SZ 3-4 15MM 71453214,8106,,,,
430393,PLATE ATLANTIS CX ANT 19MM 876-119,4342,,,,
430396,LINER ALTRX NEUTRAL 32MMX48MM 1221-32-048,4648,,,,
430401,LINER ALTRX NEUTRAL 36MMX62MM 1221-36-062,8327.36,,,,
430408,SCREW CORTICAL AXSOS 3.5X28MM 338628,110.08,,,,
430410,SCREW LOCKING AXSOS 4MMX34MM 371534,531.12,,,,
430413,SCREW LOCKING AXSOS 4MMX38MM 371538,531.12,,,,
430414,SCREW LOCKING AXSOS 4MMX44MM 371544,531.12,,,,
430415,SCREW LOCKING AXSOS 4MMX48MM 371548,439.64,,,,
430416,SCREW CANCELLOUS SPS 4MMX50MM 345450,69.08,,,,
430419,BREAST EXP 133SX TAB 400CC 133SX-13-T,5900,,,,
430420,PLATE STRAIGHT LOCKING 7 HOLE 21101-7,3196,,,,
430421,SCREW LOCKING 2.7MM X 22MM 14-400522,680,,,,
430422,SCREW BONE LOCKING 3.5MMX50MM 27750,456,,,,
430423,SCREW NONLOCKING 4.5MM X 60MM 26860,228,,,,
430424,SCREW LAG CANN 5.5MM X 60MM 26460,304,,,,
430425,K-WIRE VAL 1.1MM X 102MM KW11-102,40,,,,
430426,SCREW PERIARTICULAR 3.5 X 26MM 2348-26-35,109.2,,,,
430427,DILATOR HIP ARTHROSCOPY 4MM AR-6524-04,462,,,,
430434,NAIL GAMMA LONG 11MMX360MM RT 3225-0360S,6886.48,,,,
430435,TAP POLARIS 6.5MM 2000-9025,3456,,,,
430436,SCREW CORTICAL 3.5MM X 10MM AR-8835-10,140,,,,
430437,SCREW CANCELLOUS LP 4MM X 16MM AR-8840-16,140,,,,
430438,PLATE TUBULAR LOCKING 7 HOLE AR-8943T-07,1020,,,,
430439,PLATE CLAVICLE 6 HOLE 108MM RT 02.112.008,3692.48,,,,
430441,CATH GUIDE RUNWAY 6F CLS 3.5 38969-574,132.5,,,,
430442,CATH GUIDE RUNWAY 6F ART 3.5 38969-498,132.5,,,,
430443,CATH GUIDE RUNWAY 6F FL4 38969-07,132.5,,,,
430444,CATH GUIDE RUNWAY 6F FR4 38969-02,132.5,,,,
430445,CATH GUIDE RUNWAY 6F Q3.5 38969-293,132.5,,,,
430449,CATH GUIDE WISEGUIDE FL4 7F,138.73,,,,
430450,CATH GUIDE WISEGUIDE FR4 7F,138.73,,,,
430451,CATH GUIDE WISEGUIDE Q3.5 7F,138.73,,,,
430452,CATH GUIDE WISEGUIDE CLS3.5 7F,138.73,,,,
430453,INSERT TIBIAL SZ 3-4 8MM 71422255,2828,,,,
430454,CATH GUIDE WISEGUIDE ART3.5 7F,138.73,,,,
430457,BASEPLATE TIBIAL JOURNEY SZ 3 71422433,5432,,,,
430458,COMPONENT FEMORAL JOURNEY SZ 3 71422353,12880,,,,
430460,INSERT TIBIAL SZ 1-2 10MM 71422243,2828,,,,
430461,COMPONENT FEMORAL JOURNEY SZ 4 71422344,12880,,,,
430462,BASEPLATE TIBIAL JOURNEY SZ 2 71422422,5432,,,,
430463,SCREW CANN LONG 4MM X 32MM 407.732,922.24,,,,
430466,PLATE CLS CLAVICLE 6 HOLE 21121-6,3196,,,,
430467,STEM HIP CORAIL STD SZ 18 3L92508,23462.4,,,,
430468,BONE SPACER PUROS S2 6X11X14MM 07.01268.020,5600,,,,
430469,BONE SPACER PUROS S2 8X11X14MM 07.01268.022,5600,,,,
430472,PLATE TIBIA LOCK 8 HOLE 165MM RT 2 71820308,4641,,,,
430473,TISSUE EXPANDER STD CRS 80CC SCS-0705,1980,,,,
430474,TISSUE EXPANDER CROIS 100CC CZV-0907,2100,,,,
430475,EYELID GOLD WT SLIM IOP 1.4G,1005.12,,,,
430476,SCREW CORTEX 4.5MM X 34MM 71826034,69,,,,
430477,SCREW CORTEX 4.5MM X 28MM 71826028,69,,,,
430478,SCREW CORTEX 4.5MM X 32MM 71826032,69,,,,
430479,SCREW CANN LOCK 5.7MM X 50MM 71828050,804,,,,
430480,SCREW CANN LOCK 5.7MM X 55MM 71828055,804,,,,
430481,PIN FIX TARGET PERI 3.5MMX18MM 71173416,372,,,,
430482,DRILL BIT TARGETER 3.5MMX343MM 71173402,266.79,,,,
430483,TARGETER TROCAR LG 4.5MM 71173404,760.58,,,,
430484,SCREW CORTEX LOCK 4.5MM X 34MM 71827034,450,,,,
430485,SCREW CORTEX LOCK 4.5MM X 24MM 71827024,450,,,,
430486,DRILL BIT TARGETER 4.5MMX330MM 71173403,219.38,,,,
430487,PIN FIX TARGET PERI 3.5MMX40MM 71173408,528,,,,
430489,STEM SL-PLUS STD 154MM SZ 5 75002703,15808,,,,
430490,STEM POROUS PLUS 170MM SZ 16 71309116,20188,,,,
430496,SCREW SOLERA MAS 6.5MM X 50MM 54840006550,3332.16,,,,
430497,SCREW BREAK-OFF 4.75MM SET 5440020,453.44,,,,
430498,ROD PREBENT SOLERA 4.75MMX70MM 1475501070,927.68,,,,
430500,CROSSLINK SOLERA 47MM-60MM 5442147,4015.28,,,,
430504,PLATE TIBIAL NEXGN CR SZ6 10MM,15366,,,,
430505,CABLE STERNAL BLUNT NDL SYSTEM 402-618,277.2,,,,
430506,SCREW COMPRESSION 3MM X 14MM 02.226.214,1316,,,,
430507,"SKIN SUB BIL MATRX INTEGR 2X2""",12500,,,,
430512,SCREW ODONTOID 4MM X 54MM LB534T,11980,,,,
430513,PLATE PFL POS FIBULA 3 HOLE RT 21223-3,3996,,,,
430515,PLATE OLECRANON LOCK 6 HOLE 21111-6,3996,,,,
430516,SCREW CORTICAL 5MM X 42MM 14-405042,768,,,,
430517,SCREW CORTICAL 5MM X 56MM 14-405056,768,,,,
430518,SCREW CORTICAL 5MM X 44MM 14-405044,812.52,,,,
430519,NAIL TIBIAL PHOENIX 12MMX340MM 40934,6064,,,,
430520,SCREW LOCKING 2.7MM X 12MM 14-447612,374,,,,
430521,NAIL PROX HUM CANN 9MM X 150MM 04.001.410S,7098,,,,
430522,SCREW LOCKING 4MM X 26MM 04.005.416S,1052.48,,,,
430523,CANNULA CRYSTAL 5.75MM X 7CM AR-6564,68.75,,,,
430536,KNEE CAP S&N 3 UNIPOLAR STANDARD   71701802,18600,,,,
430544,LINER ACETAB STD 3.5X40MM 6305-58-40,5876,,,,
430545,PLATE TIBIAL UNI KNEE SZ 1 1439788,7332,,,,
430546,SURFACE ART UNI SZ1 10MM 5842-21-10,3094,,,,
430547,HEAD GLOBAL CTA 48MM X 18MM 1128-65-030,9961.2,,,,
430548,SCREW MAXDRIVE STD 2MM X 11MM 25-872-11-1,251.16,,,,
430549,SCREW MAXDRIVE DF 1.5MM X 5MM 25-878-05-91,264.12,,,,
430552,PLATE VOLAR DR STD RT 54-25386,3302.4,,,,
430553,SCREW BONE VARIAX STRYK 2.7X12,357.76,,,,
430554,ROD CARBON 5MM X 200MM 5048-5-200,432.48,,,,
430555,INST COUPLING PIN TO ROD 5X4MM,1231.92,,,,
430556,POST HOFFMAN II 30 DEG ANG 4941-2-140,193.8,,,,
430557,CLAMP PIN HOFFMAN II 4 HOLE 4941-2-020,896.1,,,,
430558,PIN APEX SELF DRILL 4X120X30MM 5023-3-120,367.04,,,,
430559,PIN APEX SELF DRILL 3X80X20MMM 5038-5-080,280.68,,,,
430561,SCREW LAG GAMMA STRYK 10.5X100,2171.32,,,,
430562,NAIL GAMMA 10X360X125MM RT 3425-0360S,9216.44,,,,
430563, KNEE CAP ZIMMER 1 98000220022,18400,,,,
430565,MESH 3DMAX LG RT 0115321,957.2,,,,
430575,HEAD FEMORAL BIOLOX LG 36MM 00-8777-036-03,8476,,,,
430576,NEEDLE SPINAL CALIBRATED 20GX8 XN203-20,40.88,,,,
430577,NEEDLE SPINAL CALIBRATED 20GX6 XN152-20,40.88,,,,
430585,SCREW CORTICAL 2.7MM X 14MM 4827-14-01,67.6,,,,
430586,SCREW CORTICAL 2.7MM X 16MM 4827-16-01,67.6,,,,
430587,BLADE HELICAL 11MM X 85MM 456.302S,1230.59,,,,
430594,SCREW LAG GAMMA STRYK 10.5X80,2171.32,,,,
430597,NAIL GAMMA LONG 11MMX360MM LT 3325-0360S,6589.92,,,,
430604,SCREW CANCELLOUS LOCK 4.2X18MM 37422-18,756,,,,
430605,SEAMGUARD ECHELON FLEX 60 12BSGEC60A,466.77,,,,
430606,SCREW BONE NONLOCK 3.5MMX32MM 26732,228,,,,
430607,SCREW BONE NONLOCK 3.5MMX65MM 26765,228,,,,
430608,BREAST EXP 133SX TAB 650CC 133SX-15-T,5900,,,,
430610,CATH DIL NC QUANTUM 4.0X15 39124-1540,440,,,,
430611,CATH DIL NC QUANTUM 4.0X15 39125-1540,440,,,,
430612,SCREW TRANSFIXING 5MM X 350MM 14186,556,,,,
430613,CATH DIL NC QUANTUM 5.0X12 39125-1250,440,,,,
430614,SCREW ZEPHIR 4MM X 13MM 8792913,1698.24,,,,
430615,STENT INTEGRITY OTW 3.0X22MM INT30022W,3300,,,,
430616,STENT INTEGRITY RX 3.5X15MM INT35015UX,3300,,,,
430619,STENT INTEGRITY RX 3.5X26MM INT35026UX,3300,,,,
430620,PLATE ATLANTIS ELITE 50MM 7200150,8567.76,,,,
430630,DRILL BIT QC 3.5MM X 195MM 4806-195-35,203.13,,,,
430631,SCREW CANNULATED LOCK 5.5X35MM 2359-35-55,574.6,,,,
430632,SCREW CANNULATED LOCK 5.5X50MM 2359-50-55,574.6,,,,
430634,PLATE FEM LOCK 10HOLE 223MM LT 2357-102-10,4620.2,,,,
430635,SCREW LOCKING LONG 4.5MMX20MM 2359-20-45,429,,,,
430636,SCREW LOCKING LONG 4.5MMX38MM 2359-38-45,429,,,,
430637,SCREW CANCELLOUS LOCK 4.2X60MM 37422-60,756,,,,
430638,SCREW CANCELLOUS LOCK 4.2X22MM 37422-22,756,,,,
430639,SCREW CANCELLOUS LOCK 4.2X26MM 37422-26,756,,,,
430640,PLATE DHL DORSOLAT 5 HOLE RT 21241-5,3196,,,,
430641,PLATE DHL MEDIAL 8 HOLE RT 21243-8,3116,,,,
430642,K-WIRE PT DHL 1.6MM X 150MM 35164-150,40,,,,
430643,SCREW CANN CONICAL 5.5MMX80MM 2359-80-56,559,,,,
430644,NEEDLE DEL NORIAN CRV 12GAX10 DLS-7126-01S,158.4,,,,
430646,SPACER 37MMX27MMX10MM 8DEG 7968810,25600,,,,
430647,STEM HUMERAL AEQUALIS 125MM DWB742,19560,,,,
430648,HEAD RADIAL ANGLED 22MM LT TR-H220L-S,8992,,,,
430649,LINER ALTRX NEUTRAL 36MMX52MM 1221-36-052,9184,,,,
430655,SCREW BONE NONLOCK 3.5MMX95MM 26795,228,,,,
430656,SCREW BONE LOCKING 3.5MMX85MM 27785,456,,,,
430657,SCREW BONE LOCKING 3.5MMX90MM 27790,456,,,,
430658,SCREW NONLOCKING 3.5MM X 54MM 26754,228,,,,
430659,SCREW CORTEX 2.7MM X 24MM 202.884,148.4,,,,
430660,DISK SPIKED 398.71,405.02,,,,
430662,MESH SERISCAFFOLD 10X25CM SCF10X25AGEN,14980,,,,
430666,STEM HIP CORAIL STD COLLAR SZ8 3L92498,23462.4,,,,
430667,LINER ACETAB ALTRX 36X54MM +4  10DEG 1221-36-154,9171.96,,,,
430683,RETRACTOR HOOKS BLUNT 5MM 3205-8G,133.73,,,,
430684,LINER ALTRX NEUTRAL 36MMX54MM 1221-36-054,9184,,,,
430686,SCREW LOCK SURFIX 3.5MM X 26MM 286326SND,1180.2,,,,
430687,SCREW LOCK SURFIX 3.5MM X 30MM 286330SND,1180.2,,,,
430688,DRILL BIT SURFIX 2.7MM X 125MM 219535ND,503.8,,,,
430696,IMPL OMNISPAN MENISCAL 27 DEG 228142,1244,,,,
430697,IMPL OMNISPAN MENISCAL 12 DEG 228141,1244,,,,
430698,APPLIER OMNISPAN MENISCAL 228143,433.4,,,,
430704,FIBER LASER SLIMLINE GI 365,460.68,,,,
430706,SCREW FIXED 4.5MM X 15MM 3125415,1771.32,,,,
430708,INSERT ARTICULAR SZ 5-6 11MM 71453222,8106,,,,
430709,GUIDEWIRE 1.6MM X 220.MM 02.226.000,105.88,,,,
430710,SCREW COMPRESSION 4.5MM X 42MM 02.226.742,1362.24,,,,
430711,SCREW COMPRESSION 4.5MM X 38MM 02.226.638,1362.24,,,,
430712,DRILL BIT CANNULATED 3.2X225MM 03.226.039,719.18,,,,
430713,HEAD HUMERAL SHOULDER SZ 48 LT 01.04227.480,5842.2,,,,
430717,PLATE STRAIGHT LOCKING 9 HOLE 21101-9,3596,,,,
430719,STEM FEM SYNERGY SZ 11 120MM 71316211,13230,,,,
430722,SCREW CANCELLOUS LP 4MM X 14MM AR-8840-14,140,,,,
430723,PLATE TUBULAR LOCKING 4 HOLE AR-8943T-04,900,,,,
430741,CATH DIL NC QUANTUM 2.5X8 39124-0825,440,,,,
430743,CATH DIL NC QUANTUM 2.75X15 39125-1527,460.68,,,,
430762,SCREW CORTICAL 5MM X 65MM 14-405065,768,,,,
430763,SCREW CORTICAL 5MM X 46MM 14-405046,768,,,,
430764,SCREW CORTICAL 5MM X 30MM 14-405030,768,,,,
430765,END CAP OFFSET 12MM X 10MM 14-444182,588,,,,
430766,NAIL TIBIAL PHOENIX 12MMX380MM 40938,6064,,,,
430767,NAIL TIBIAL PHOENIX 12MMX390MM 40939,6064,,,,
430768,PLUG DOME CONVERGE SPARE 4360-00-100,1118,,,,
430769,IOL ALCON SN6AT3 9.5D SN6AT3 9.5D,2380,,,,
430779,CAGE COROENT XL 12X22X50MM 6921250,15600,,,,
430780,NAIL CANN TIBIAL 11MM X 360MM 04.034.552S,5885.44,,,,
430781,ROD PREBENT SOLERA 4.75MMX30MM 1475501030,927.68,,,,
430782,SCREW BREAK-OFF 4.75MM SET 5440030,453.44,,,,
430783,SCREW SOLERA MAS 6.5MM X 45MM 54840006545,3332.16,,,,
430784,SCREW SOLERA MAS 6.5MM X 40MM 54840006540,3332,,,,
430785,STENT INTEGRITY OTW 3.0X26MM INT30026W,3300,,,,
430786,STENT INTEGRITY OTW 3.5X9MM INT35009W,3400,,,,
430788,STENT INTEGRITY OTW 3.5X15MM INT35015W,3300,,,,
430808,SCREW QUICKFIX 2MM X 11MM AR-8930-11,960,,,,
430809,BREAST EXP 133MX TAB 500CC 133MX-13-T,5900,,,,
430810,BRACE KAFO CUSTOM SGL/DBL,5459.92,,,,
430812,SCREW CORTICAL LP 3MM X 10MM AR-8933-10,440,,,,
430813,SCREW CANNULATED 3MM X 26MM AR-8933-26PT,480,,,,
430814,BLADE HELICAL 11MM X 90MM 456.303S,1230.59,,,,
430818,SCREW COMPRESSION 2.4MM X 40MM 02.226.240,1344.64,,,,
