NEWTON-WELLESLEY HOSPITAL STANDARD CHARGES,,
Charges Effective: Oct-2018 (subject to change),,
* I.C. charges - prices vary based on individual consideration,,
Charge Code,Description,Charge
31000501,HC IMHISTOCHEM/CYTCHM EA MULTIPLEX ANTIBODY SLIDE,$607.00
31000500,HC IMHISTOCHEM/CYTCHM INIT ANTIBODY STAIN PROCEDURE,$305.00
31000499,HC IMHISTOCHEM/CYTCHM EA ADDL ANTIBODY SLIDE,$303.00
31000497,HC M/PHMTRC ALYS ISH QUANT/SEMIQ MNL EACH MULTIPRB,$656.00
31000496,HC M/PHMTRC ALYS ISH QUANT/SEMIQ CPTR EACH MULTIPRB,$981.00
31000495,HC M/PHMTRC ALYS ISH QUANT/SEMIQ CPTR PER SPEC EACH,$981.00
31000494,HC M/PHMTRC ALYS ISH QUANT/SEMIQ MNL PER SPEC EACH,$303.00
31000493,HC M/PHMTRC ALYS IN SITU HYBRIDIZATION EA PROBE MNL,$740.00
31000491,HC IN SITU HYBRIDIZATION EA MULTIPLEX PROBE STAIN,$480.00
31000490,HC IN SITU HYBRIDIZATION 1ST PROBE STAIN,$517.00
31000468,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 8 (91),"$1,465.00"
31000332,HC MYD88 MUTATION ANALYSIS,$596.00
31000320,HC BCW RH CC AG BCW CHG/RH C/C AG GENOTYPING,$394.00
31000319,HC ATHENA 4001 CMT ADVANCED CHARGE/ATHENA,$27.00
31000318,HC BCW CHG/RHD ZYGOSITY,$591.00
31000317,HC SBDS CHARGE / CHILDREN'S HOSP,"$2,982.00"
31000316,HC HCM PANEL (18 GENES),"$7,602.00"
31000223,HC MML FSHOX SHOX DNA DXTM,$977.00
31000202,HC MICRODISSECTION PREP IDENTIFIED TARGET LASER,$487.00
31000201,HC UNLISTED MOLELCULAR PATHOLOGY PROCEDURE,"$2,822.00"
31000198,HC UNLISTED SURGICAL PATHOLOGY PROCEDURE,"$3,226.00"
31000197,HC M/PHMTRC ALYS TUMOR IMHCHEM EA ANTIBODY MANUAL,$332.00
31000191,HC FETAL CONGENITAL ABNOR ASSAY FOUR ANAL,$44.00
31000182,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 6 (91),"$3,075.00"
31000177,HC HLA CLASS II TYPING LOW RESOLUTION ONE LOCUS EA,"$1,186.00"
31000175,HC PMP22 GENE ANALYSIS FULL SEQUENCE ANALYSIS,"$1,302.00"
31000174,HC PMP22 GENE ANAL DUPLICATION/DELETION ANALYSIS,"$2,429.00"
31000167,HC GJB2 GENE ANALYSIS FULL GENE SEQUENCE,$593.00
31000166,HC EGFR GENE ANALYSIS COMMON VARIANTS,"$1,459.00"
31000165,HC APC GENE ANALYSIS DUPLICATION/DELETION VARIANTS,"$1,765.00"
31000164,HC APC GENE ANALYSIS KNOWN FAMILIAL VARIANTS,$995.00
31000163,HC APC GENE ANALYSIS FULL GENE SEQUENCE,"$5,293.00"
31000159,HC SAT BIOPSY PROSTATE 1-20 SPC,"$1,059.00"
31000158,HC IMCYTCHM TISS IMMUNOPROXIDASE EA ANTIBODY,$305.00
31000157,HC PATH CONSLTJ SURG 1ST BLK FROZEN SCTJ 1 SPEC,$297.00
31000156,HC SPCL STN 2 I&R EXCPT MICROORG/ENZYME/IMCYT,$236.00
31000155,HC SPECIAL STAIN GROUP 1 MICROORGANISMS I&R (91),$296.00
31000154,HC SPECIAL STAIN GROUP 1 MICROORGANISMS I&R,$296.00
31000153,HC DECALCIFICATION PROCEDURE,$142.00
31000152,HC LEVEL VI SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,"$1,279.00"
31000151,HC LEVEL V SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,$903.00
31000150,HC LEVEL IV SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,$297.00
31000149,HC LEVEL III SURG PATHOLOGY GROSS&MICROSCOPIC EXA,$305.00
31000148,HC LEVEL II SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,$139.00
31000147,HC LEVEL I SURG PATHOLOGY GROSS EXAMINATION ONLY,$142.00
31000140,HC CHRMSM ANALYSIS ADDL CELLS COUNTED EACH STUDY,$189.00
31000138,HC CHRMSM ANALYSIS ADDL KARYOTYP EACH STUDY (91),$248.00
31000137,HC CHRMSM ANALYSIS ADDL KARYOTYP EACH STUDY,$248.00
31000136,HC MOLEC CYTG INTERPHASE ISH ANALYZE 100-300 CLL (91),$397.00
31000135,HC MOLEC CYTG INTERPHASE ISH ANALYZE 100-300 CLL,$397.00
31000134,HC MOLECULAR CYTOGENETICS INTERPHASE ISH 25-99 CLL,$345.00
31000133,HC MOLECULAR CYTOGENETICS CHRMOML ISH 10-30 CLL (91),$309.00
31000132,HC MOLECULAR CYTOGENETICS CHRMOML ISH 10-30 CLL,$309.00
31000131,HC MOLECULAR CYTOGENETICS CHRMOML ISH 3-5 CELLS,$267.00
31000130,HC MOLECULAR CYTOGENETICS DNA PROBE EACH (91),$208.00
31000129,HC MOLECULAR CYTOGENETICS DNA PROBE EACH,$208.00
31000128,HC CHRMSM SITU AMNIOTIC CLL 6-12 COLONIES 1KARYOTYP (91),"$1,643.00"
31000127,HC CHRMSM SITU AMNIOTIC CLL 6-12 COLONIES 1KARYOTYP,"$1,643.00"
31000126,HC CHRMSM ALYS AMNIOTIC/VILLUS 15 CELL 1KARYOTYPE,"$1,776.00"
31000125,HC CHRMSM ANALYZE 20-25 CELLS,"$1,201.00"
31000123,HC CHRMSM COUNT 15-20 CLL 2KARYOTYP BANDING (91),"$1,232.00"
31000122,HC CHRMSM COUNT 15-20 CLL 2KARYOTYP BANDING,"$1,232.00"
31000121,HC CHRMSM COUNT 5 CELL 1KARYOTYPE BANDING,"$1,745.00"
31000119,HC CHRMSM BREAKAGE BASELINE BREAKAGE 50-100 CLL,"$1,670.00"
31000116,HC CRYOPRSRV FRZING&STORAGE CELLS EA CELL LINE,$98.00
31000115,HC TISS CUL NEO DISORDERS SOLID TUMOR (91),"$1,458.00"
31000114,HC TISS CUL NEO DISORDERS SOLID TUMOR,"$1,458.00"
31000113,HC TISS CUL NEO DISORDERS BONE MARROW BLOOD CELLS,$761.00
31000112,HC TISS CUL NON-NEO DISORDERS AMNIOTIC/CHORNC CELLS (91),$888.00
31000111,HC TISS CUL NON-NEO DISORDERS AMNIOTIC/CHORNC CELLS,$888.00
31000110,HC TISS CUL NON-NEO DISORDERS SKN/OTH SOLID TISS BX (91),$867.00
31000109,HC TISS CUL NON-NEO DISORDERS SKN/OTH SOLID TISS BX,$867.00
31000108,HC TISS CUL NON-NEO DISORDERS LYMPHOCYTE (91),$703.00
31000107,HC TISS CUL NON-NEO DISORDERS LYMPHOCYTE,$703.00
31000105,HC FLOW CYTOMETRY INTERPJ 16/> MARKERS,$305.00
31000104,HC FLOW CYTOMETRY INTERPJ 9-15 MARKERS,"$1,295.00"
31000103,HC FLOW CYTOMETRY INTERPJ 2-8 MARKERS,$836.00
31000102,HC FLOW CYTOMETRY CELL SURF MARKER TECHL ONLY EA (91),$236.00
31000101,HC FLOW CYTOMETRY CELL SURF MARKER TECHL ONLY EA,$236.00
31000100,HC FLOW CYTOMETRY CELL SURF MARKER TECHL ONLY 1ST (91),$171.00
31000099,HC FLOW CYTOMETRY CELL SURF MARKER TECHL ONLY 1ST,$171.00
31000097,HC FLOW CYTOMETRY CELL CYCLE/DNA ANALYSIS,$322.00
31000096,HC CYTP FINE NDL ASPIRATE IMMT CYTOHIST STD EA EVAL,$79.00
31000095,HC CYTP C/V AUTO THIN LYR PREPJ SCR MNL RESCR PHYS,$262.00
31000093,HC CYTP EVAL FINE NEEDLE ASPIRATE INTERP & REPORT,$331.00
31000092,HC CYTP FINE NDL ASPIRATE IMMT CYTOHIST STD DX 1ST,$305.00
31000089,HC CYTP SLIDES C/V MNL SCR&RESCR PHYS SUPV,$105.00
31000088,HC CYTP SLIDES CERV/VAG MNL SCRN PHYSICIAN SUPV,$106.00
31000087,HC CYTP SMRS ANY OTH SRC EXTND STD > 5 SLIDES,$305.00
31000086,HC CYTP SMRS ANY OTH SRC PREPJ SCR&INTERPJ,$147.00
31000085,HC CYTP SMRS ANY OTH SRC SCR&INTERPJ,$169.00
31000076,HC CYTP CERV/VAG AUTO THIN LAYER PREP MNL SCREEN,$197.00
31000070,HC CYTP INSITU HYBRID URINE SPEC 3-5 PROBES EA MNL,"$2,472.00"
31000069,HC CYTP SLCTV CELL ENHANCEMENT INTERPJ XCPT C/V,$305.00
31000068,HC CYTP CONCENTRATION SMEARS & INTERPRETATION,$305.00
31000065,HC CYTP FLU WASHGS/BRUSHINGS XCPT C/V SMRS INTERPJ,$196.00
31000064,HC WET MOUNTS/ W PREPARATIONS,$44.00
31000060,HC MACRO EXAM DISSECT&PREP TISS NONMICRO STD EA,$139.00
31000059,HC MICRODISSECTION PREP IDENTIFIED TARGET MANUAL,$466.00
31000057,HC PROTEIN ANAL TISSUE WESTERN BLOT W/INTERP&REPO,$215.00
31000056,HC M/PHMTRC ALYS IN SITU HYBRIDIZATION EA PROBE MNL (91),$740.00
31000055,HC M/PHMTRC ALYS IN SITU HYBRIDIZATION EA PROBE MNL,$740.00
31000054,HC M/PHMTRC ALYS ISH EA PRB CPTR-ASST TECHNOLOGY (91),$853.00
31000053,HC M/PHMTRC ALYS ISH EA PRB CPTR-ASST TECHNOLOGY,$853.00
31000052,HC IN SITU HYBRIDIZATION EACH PROBE (91),$517.00
31000051,HC IN SITU HYBRIDIZATION EACH PROBE,$517.00
31000050,HC EXAM & SELECT ARCHIVE TISSUE MOLECULAR ANALYSI,$92.00
31000048,HC M/PHMTRC ALYS TUMOR IMHCHEM EA ANTBDY CMPTR ASST,$479.00
31000047,HC M/PHMTRC ALYS TUMOR IMHCHEM EA ANTIBODY MANUAL,$332.00
31000045,HC MORPHOMETRIC ANALYSIS NERVE,$482.00
31000044,HC MORPHOMETRIC ANALYSIS SKELETAL MUSCLE,$405.00
31000042,HC ELECTRON MICROSCOPY DIAGNOSTIC,"$2,761.00"
31000039,HC IMMUNOFLUORESCENT STUDY EA ANTIBODY DIR METHOD (91),$305.00
31000038,HC IMMUNOFLUORESCENCE PER SPEC 1ST SINGL ANTB STAIN,$305.00
31000037,HC PATH CONSLTJ SURG CYTOLOGIC EXAM ADDL SITE,$142.00
31000036,HC PATH CONSLTJ SURG CYTOLOGIC EXAM INITIAL SITE,$305.00
31000035,HC PATH CONSLTJ SURG EA ADDL BLK FROZEN SECTION,$142.00
31000034,HC PATHOLOGY CONSULTATION DURING SURGERY,$139.00
31000033,HC CONSLTJ COMPRE REVIEW REPRT REFERRED MATRL,$885.00
31000032,HC CONSLTJ&REPRT MATERIAL REQUIRING PREPJ SLIDES,$305.00
31000031,HC CONSLTJ&REPRT SLIDES PREPARED ELSEWHERE,$142.00
31000030,HC SPECIAL STAIN I&R GROUP III ENZYME CONSITUENTS,$254.00
31000028,HC SPECIAL STAIN I&R HISTOCHEMICAL W/FROZEN TISSU,$244.00
31000027,HC CYTOGENETICS&MOLEC CYTOGENETICS INTERP&REP (91),$139.00
31000026,HC CYTOGENETICS&MOLEC CYTOGENETICS INTERP&REP,$139.00
31000010,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 9,"$3,605.00"
31000008,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 7,"$2,258.00"
31000007,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 6,"$3,075.00"
31000006,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 5,"$1,534.00"
31000005,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 4,"$1,062.00"
31000004,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 3,$986.00
31000003,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 2,$954.00
31000002,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 1,$670.00
31000001,HC CLINICAL PATHOLOGY CONSULTATION LIMITED,$171.00
3002350,HC  MML FLEC FLECAINIDE SERUM,$130.00
30003519,"HC FLECAINIDE, SERUM",$130.00
30003513,HC CYP2D6 GENE COPY NUMBER CMN VRNTS TRGT SEQ ALYS,$622.00
30003510,"HC INFECTIOUS AGENT ANTIBODY DETECT BY EIA, HIV-1 AND/OR HIV-2",$105.00
30003509,"HC ANTIEPILEPTICS, NOT OTHERWISE SPECIFIED, 1-3",$146.00
30003507,"HC PERAMPANEL, SERUM",$146.00
30003495,"HC ADALIMUMAB QN WITH REFLEX TO AB, S",$532.00
30003493,"HC HIV ANTIGEN/ANTIBODY, COMBINATION ASSAY, SCREENING",$106.00
30003476,HC IADNA DNA/RNA ZIKA VIRUS AMPLIFIED PROBE TQ,$447.00
30003475,HC IADNA DNA/RNA RSV AMPLIFIED PROBE TECHNIQUE,$610.00
30003474,HC ZIKA VIRUS IGM ANTIBODY,$147.00
30003473,HC ALLERGEN SPEC IGE RECOMBINANT/PURIFIED COMPNT EA,$156.00
30003451,"HC BK VIRUS PCR, QUANTITATIVE, PLASMA",$424.00
30003439,HC HEP B SCREEN HIGH RISK INDIVIDUAL,$246.00
30003422,HC OLANZAPINE,$153.00
30003421,"HC COBALT, FLUID",$510.00
30003420,HC CHROMIUM ON FLUID,$545.00
30003378,HC ANTIGBM,$146.00
30003377,HC PLA2R,$305.00
30003376,HC PLA2R,$146.00
30003375,HC ANCA,$305.00
30003374,HC ANCA,$146.00
30003364,"HC ZIKA VIRUS MAC-ELISA, IGM, S",$88.00
30003351,HC CLOBAZAM,$146.00
30003344,HC INFECTIOUS AGENT DNA DETECTION FOR CENTRAL NERVOUS SYST PATHOGEN 12-25 TARGETS,"$2,217.00"
30003343,"HC TESTOSTERONE; BIOAVAILABLE, DIRECT MEASUREMENT (EG, DIFFERENTIAL PRECIPITATION)",$512.00
30003340,HC PRESUMPTIVE DRUG TEST BY INSTRUMENT CHEMISTRY ANALYZER,$452.00
30003339,HC PRESUMPTIVE DRUG TEST READ BY INSTRUMENT ASSISTED DIRECT OPTICAL OBSERVATION,$113.00
30003338,HC PRESUMPTIVE DRUG TEST READ BY DIRECT OPTICAL OBSERVATION ONLY,$85.00
30003332,HC NEWBORN METABOLIC SCREENING,$202.00
30003319,"HC OSMOLALITY, FECES",$47.00
30003297,HC NSM INFLIXIMAB LEVEL,$132.00
30003295,HC NWH MML QEBV EPSTEIN-BARR VIRUS (EBV) MOLEC DETECT QUANT PCR BLOOD,$424.00
30003294,HC NWH MML BATS TESTOSTERONE BIOAVAILABLE,$1.00
30003293,HC NWH MML FLUOX FLUOXETINE SERUM,$112.00
30003292,HC NWH MML RUFI RUFINAMIDE SERUM,$146.00
30003281,HC HPV COMBO ASSAY CA SCREEN,$256.00
30003280,"HC HIV ANTIGEN/ANTIBODY, COMBINATION ASSAY, SCREENING",$256.00
30003277,HC NWH POTASSIUM ON FLUID,$45.00
30003276,HC NWH CHOLESTEROL ON FLUID,$43.00
30003059,"HC NWH MML FFES ESTRADIOL FREE, SERUM UNLISTED CHEM",$1.43
30003057,HC COL-CHR/MS NONDRUG ANALYTE NES QUAL/QUAN EA SPEC,$182.00
30003054,HC NWH MML FHME HEMIPLEGIC MIGRAINE EVALUATION,"$2,103.00"
30003053,"HC NWH P MML INFXR INFLIXIMAB QUANT W REFLEX TO AB TO INLIXIMAB, SERUM",$327.00
30003052,HC NWH MML FAAAB,$850.00
30003035,"HC BARTONELLA PCR,B",$515.00
30003030,HC NWH MML ZW230 CA125 ON BODY FLUID,$257.00
30003029,HC NWH MAYO MEDICAL LABS 89591 POSA POSACONAZOLE SERUM,$206.00
30003016,HC DISOPYRAMIDE SERUM,$90.00
30003007,HC NWH MML LACO LACOSAMIDE SERUM,$155.00
30002983,HC NWH MML MTX METHOTREXATE SERUM,$302.00
30002982,HC NWH MML MSTHC  DRUG OF ABUSE TETRAHYDROCANNABINOL GC-MS CONF URINE,$184.00
30002981,"HC DRUG SCREENING OPIATES 1 OR MORE (OPIATE(S), DRUG AND METABOLITES, EACH PROCEDURE)",$165.00
30002979,HC DRUG SCREENING BENZODIAZEPINES 13 OR MORE (FLURAZEPAM),$170.00
30002975,HC ANTIDEPRESSANTS TRICYCLIC OTHER CYCLICALS 1 OR 2 (NORTIPTYLINE),$310.00
30002966,HC DESIPRAMINE (ANTIDEPRESSANTS TRICYCLIC OTHER CYCLICALS 1 OR 2),$310.00
30002963,HC DRUG SCREEN ANALGESICS NON-OPIOID 1 OR 2 (ACETAMINOPHEN),$69.00
30002960,HC NICOTINE (ALKALOIDS NOT OTHERWISE SPECIFIED),$132.00
30002958,HC NWH MALARIA  ANTIGEN TEST,$313.00
30002957,HC DRUG SCREEN QUANT DIPROPYLACETIC ACID TOTAL,$133.00
30002927,HC IAADIADOO HIV1 ANTIGEN W/HIV1 & HIV2 ANTIBODIES,$94.00
30002926,HC IADNA HUMAN PAPILLOMAVIRUS TYPES 16 & 18 ONLY,$256.00
30002925,HC IADNA HUMAN PAPILLOMAVIRUS HIGH-RISK TYPES,$256.00
30002914,HC GENOMIC SEQ ANALYS DNA&RNA ANALYS 51/MORE GENES,"$3,769.00"
30002913,HC GENOMIC SEQ ANALYS DNA&RNA ANALYS 5-50 GENE,"$3,769.00"
30002912,HC TARGETED GENOMIC SEQ ANALYS DNA ANALYS 5-50 GENE,"$3,186.00"
30002897,HC PCA3/KLK3 PROSTATE SPECIFIC ANTIGEN RATIO,$609.00
30002896,HC MLH1 GENE ANALYSIS PROMOTER METHYLATION ANALYSIS,$665.00
30002892,HC DRUG/SUBSTANCE DEFINITIVE QUAL/QUANT NOS 1-3,$75.00
30002890,HC TRAMADOL,$65.00
30002888,HC STIMULANTS SYNTHETIC,$178.00
30002884,HC PROPOXYPHENE,$135.00
30002882,"HC OXYCODONE OPIATE(S), DRUG AND METABOLITES EC",$100.00
30002881,HC DRUG SCREENING OPIOIDS & OPIATE ANALOGS 5/MORE,$575.00
30002879,HC DRUG SCREENING OPIOIDS AND OPIATE ANALOGS 1 OR 2,$191.00
30002878,HC DRUG SCREENING OPIATES 1 OR MORE,$165.00
30002877,HC METHYLPHENIDATE,$165.00
30002876,HC METHYLENEDIOXYAMPHETAMINES,$73.00
30002875,HC DRUG SCREENING METHADONE,$121.00
30002874,HC KETAMINE AND NORKETAMINE,$162.00
30002873,HC HEROIN METABOLITE,$147.00
30002871,HC DRUG SCREENING FENTANYL,$139.00
30002870,HC COCAINE OR METABOLITE (COCAINE),$81.00
30002866,HC CANNABINOIDS NATURAL,$66.00
30002865,HC DRUG SCREENING BUPRENORPHINE,$153.00
30002864,HC DRUG SCREENING BENZODIAZEPINES 13 OR MORE,$170.00
30002863,HC DRUG SCREENING BENZODIAZEPINES 1-12,$85.00
30002862,HC DRUG SCREENING BARBITURATES,$79.00
30002859,HC PHENOTHIAZINE (ANTIPSYCHOTICS NOT OTHERWISE SPECIFIED 1-3),$153.00
30002856,HC METHUSIXIMIDE (ANTIEPILEPTICS NOT OTHERWISE SPECIFIED 1-3),$146.00
30002855,HC ANTIDEPRESSANTS NOT OTHERWISE SPECIFIED,$82.00
30002853,HC ANTIDEPRESSANTS TRICYCLIC OTHER CYCLICALS 3-5,$801.00
30002852,HC ANTIDEPRESSANTS TRICYCLIC OTHER CYCLICALS 1 OR 2,$310.00
30002849,HC ANTIDEPRESSANTS SEROTONERGIC CLASS 1 OR 2,$88.00
30002846,HC DRUG SCREEN ANALGESICS NON-OPIOID 1 OR 2,$69.00
30002844,HC DRUG SCREEN QUANT ANABOLIC STEROID 1 OR 2,$68.00
30002843,HC DRUG SCREEN QUANT AMPHETAMINES 5 OR MORE,$221.00
30002842,HC DRUG SCREEN QUANT AMPHETAMINES 3 OR 4,$148.00
30002841,HC DRUG SCREEN QUANT AMPHETAMINES 1 OR 2,$73.00
30002840,HC ALKALOIDS NOT OTHERWISE SPECIFIED,$132.00
30002837,HC ALCOHOL (QUANTITATIVE ALCOHOLS),$71.00
30002831,HC DRUG SCREEN QUANT DIPROPYLACETIC ACID FREE,$133.00
30002829,HC DRUG SCREEN QUANTITATIVE DIGOXIN TOTAL,$130.00
30002828,HC ELISA HIV-1/HIV-2 SCREEN,$105.00
30002827,"HC HEP SCREEN HIGH RISK, OTHER",$111.00
30002790,HC ANTI MULLERIAN HORMONE QUANT,$127.00
30002753,HC TRICHOMONAS VAGINALIS AMPLIF,$252.00
30002751,HC ANTIBODY BORRELIA RELAPSING FEVER (91),$132.00
30002316,HC CARBOHYDRATE DEFICIENT TRANSFERRIN,$182.00
30002315,HC NWH GENEDX FLCN,$770.00
30002268,HC NWH CLARIENT EGFR FDA,"$1,297.00"
30002267,HC NWH ATHENA 179 MOLECULAR PATHOLOGY PROCEDURE,$79.00
30002266,HC NWH ATHENA 281 MOLECULAR PATHOLOGY PROCEDURE,$165.00
30002265,HC NWH ATHENA 347 MOLECULAR PATHOLOGY PROCEDURE,$428.00
30002264,HC NWH MML CITAL CITALOPRAM SERUM  ,$115.00
30002263,HC NWH MML WRF WARFARIN SERUM   ,$206.00
30002262,HC NWH MML VORI VORICONAZOLE SERUM,$89.00
30002261,HC NWH MML VENLA VENLAFAXINE  SERUM,$115.00
30002260,HC NWH MML PARO PAROXETINE SERUM ,$115.00
30002259,HC NWH MML ITCON ITRACONAZOLE SERUM,$87.00
30002258,HC NWH MML AMIO AMIODARONE SERUM  ,$45.00
30002257,HC NWH MML FELBA FELBAMATE (FELBATOL) SERUM,$87.00
30001866,HC EVEROLIMUS,$82.00
30001852,HC IADNA TRICHOMONAS VAGINALIS AMPLIFIED PROBE TECH,$252.00
30001848,HC DRUG SCREEN QUANTITATIVE CAFFEINE,$136.00
30001847,HC NWH PROM LAB 3170 MEASURE SERUM ADALIMUMAB AND AB (ADA & ATA),"$4,902.00"
30001681,HC DRUG SCREEN QUANT ZONISAMIDE,$127.00
30001680,HC DRUG SCREEN QUANT TIAGABINE,$175.00
30001679,HC DRUG SCRN QUANT OXCARBAZEPIN,$127.00
30001678,HC DRUG SCRN QUAN MYCOPHENOLATE,$175.00
30001677,HC DRUG SCRN QUAN LEVETIRACETAM,$127.00
30001676,HC DRUG SCREEN QUAN LAMOTRIGINE,$127.00
30001675,HC DRUG SCREEN QUANT GABAPENTIN,$127.00
30001674,HC DRUG SCREEN QUANT CLOZAPINE,$178.00
30001570,HC MGH METHOTREXATE,$108.00
30001533,HC MGH METHOTREXATE,$79.00
30001483,"HC POTASSIUM, FECES",$45.00
30001482,HC NWH OSMOLALITY FECES,$64.00
30001480,HC NWH FOCUS DIAGNOSTICS LABS 51765 AMPICILLIN LEVEL BA,$133.00
30001479,HC NWH FOCUS DIAGNOSTICS LABS 56190 MOXIFLOXACIN LEVEL BA,$133.00
30001478,HC NWH MAYO MEDICAL LABS 60040 METHAQUALONE URINE,$184.00
30001477,HC NWH MML  84284 11NOR DELTA9 TETRAHYDROCANNABINOL 9 CARBOXYLIC ACID CARBOXY THC MECONIUM,$145.00
30001476,HC NWH MAYO MEDICAL LABS 500404 FENTANYL CONFIRMATION URINE,$184.00
30001475,HC NWH MAYO MEDICAL LABS 90440 ANTIMICROBIAL SERUM LEVEL STREPTOMYCIN,$182.00
30001474,HC NWH QUANTITATION OF DRUG  NOT ELSEWHERE SPECIFIED(TECH),$128.00
30001470,HC NWH VITAMIN  NOT OTHERWISE SPECIFIED(TECH),$109.00
30001469,HC NWH SPECTROPHOTOMETRY  ANALYTE NOT ELSEWHERE SPECIFIED(TECH),$63.00
30001467,HC NWH PH  BODY FLUID NOT OTHERWISE SPECIFIED (TECH),$35.00
30001465,HC NWH NEPHELOMETRY  EACH ANALYTE NOT ELSEWHERE SPECIFIED(TECH),$113.00
30001463,HC NWH IMMUNOASSAY  ANALYTE  QUANTITATIVE; NOT OTHERWISE SPECIFIED(TECH),$127.00
30001461,HC NWH ELECTROPHORETIC TECHNIQUE  NOT ELSEWHERE SPECIFIED(TECH),$339.00
30001448,HC NWH MAYO MEDICAL LABS 80430 ANTIMICROBIAL SERUM LEVEL RIFAMPIN HPLC,$211.00
30001446,HC NWH ANTIBODY; VIRUS  NOT ELSEWHERE SPECIFIED(TECH),$88.00
30001444,HC NWH ANTIBODY; PROTOZOA  NOT ELSEWHERE SPECIFIED(TECH),$88.00
30001442,HC NWH ANTIBODY; HELMINTH  NOT ELSEWHERE SPECIFIED(TECH),$95.00
30001441,HC NWH ANTIBODY; FUNGUS  NOT ELSEWHERE SPECIFIED(TECH),$94.00
30001439,HC NWH ANTIBODY; BACTERIUM  NOT ELSEWHERE SPECIFIED(TECH),$95.00
30001436,HC NWH IMMUNODIFFUSION; NOT ELSEWHERE SPECIFIED(TECH),$185.00
30001435,HC NWH IMMUNOASSAY FOR INFECTIOUS AGENT ANTIBODY  QUANTITATIVE  NOT OTHERWISE SPECIFIED(TECH),$146.00
30001432,HC NWH MAYO MEDICAL LABS 91774 TROFILE CORECEPTOR TROPISM ASSAY,"$3,700.00"
30001429,HC NWH IADNA NOS QUAN EA ORGANISM(TECH),$424.00
30001428,HC NWH IADNA NOS AMP PRB EA ORGANISM(TECH),$255.00
30001426,HC NWH IAAD EIA NOS EA ORGANISM(TECH),$114.00
30001411,HC UNLIS CHEMISTRY REPEAT DIAG LAB (91),$122.00
30001407,HC NFCT AGENT GENOTYPE HEPATITIS B VIRUS,"$2,497.00"
30001405,HC IADNA NOS QUANTIFICATION EACH ORGANISM,$424.00
30001404,HC IADNA RESPIRATRY PROBE & REV TRNSCR 12-25 TARGET,"$4,041.00"
30001402,HC IADNA RESPIRATRY PROBE & REV TRNSCR 3-5 TARGETS,"$1,243.00"
30001401,HC UNLISTED IMMUNOLOGY,$254.00
30001393,HC ANTIBODY HLA CLASS I & CLASS II ANTIGENS QUAL,$384.00
30001386,HC PROMETHEUS 3150 ANSER IFX,"$6,088.00"
30001382,HC VOLUME MEASUREMENT TIMED COLLECTION EACH,$29.00
30001381,HC URINE PREGNANCY TEST VISUAL COLOR CMPRSN METHS,$62.00
30001379,HC URINALYSIS MICROSCOPIC ONLY,$29.00
30001377,HC URINALYSIS QUAL/SEMIQUANT EXCEPT IMMUNOASSAYS,$25.00
30001376,HC URNLS DIP STICK/TABLET RGNT AUTO W/O MICROSCOPY,$25.00
30001375,HC URNLS DIP STICK/TABLET RGNT NON-AUTO W/O MICRSCP,$27.00
30001374,HC URNLS DIP STICK/TABLET REAGENT AUTO MICROSCOPY,$31.00
30001373,HC URINLS DIP STICK/TABLET REAGNT NON-AUTO MICRSCPY,$30.00
30001371,HC POTASSIUM HYDROXIDE PREPS,$42.00
30001369,HC LEUKOCYTE ASSMT FECAL QUAL/SEMIQUANTITATIVE,$41.00
30001367,HC UNLISTED MICROBIOLOGY,$104.00
30001366,HC NFCT GEXYP DNA/RNA HIV 1 OTHER REGION,$775.00
30001364,HC NFCT PHEXYP RESIST TISS CUL HIV EA ADDL DRUG (91),$258.00
30001363,HC NFCT PHEXYP RESIST TISS CUL HIV EA ADDL DRUG,$258.00
30001362,HC NFCT PHEXYP RESIST TISS CUL HIV FIRST 1-10 DRUGS,"$4,822.00"
30001361,HC NFCT AGNT GENOTYP NUCLEIC ACID HEPATITIS C VIRUS,"$1,553.00"
30001360,HC NFCT GEXYP NUCLEIC ACID HIV REV TRNSCR&PROTEAS,"$1,553.00"
30001359,HC NFCT AGT DRUG SUSCEPT PHENOTYPE PREDICTION,"$1,277.00"
30001357,HC IAADIADOO STREPTOCOCCUS GROUP A,$114.00
30001352,HC IAADIADOO RESPIRATORY SYNCTIAL VIRUS,$114.00
30001351,HC IAADIADOO INFLUENZA (91),$114.00
30001350,HC IAADIADOO INFLUENZA,$114.00
30001347,HC IADNA MULTIPLE ORGANISMS AMPLIFIED PROBE TQ,$515.00
30001345,HC IADNA NOS AMPLIFIED PROBE TQ EACH ORGANISM (91),$255.00
