CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
BMC,Brookwood Medical Center ,WEST NILE VIRUS IGG,$146.66 
BMC,Brookwood Medical Center ,WEST NILE VIRUS IGG CSF,$139.68 
BMC,Brookwood Medical Center ,VARICELLA ZOSTER AB IGG,$141.20 
BMC,Brookwood Medical Center ,WEST NILE VIRUS IGM,$137.99 
BMC,Brookwood Medical Center ,HTLV ANTIBODY QUAL,$189.59 
BMC,Brookwood Medical Center ,RBC ANTIBDY ELUTION EACH,$534.82 
BMC,Brookwood Medical Center ,COOMBS DIRECT,$330.45 
BMC,Brookwood Medical Center ,PROTEIN S ASSAY FREE,$274.05 
BMC,Brookwood Medical Center ,CA 125,$224.90 
BMC,Brookwood Medical Center ,BLD TYPE ABO ONLY,$219.16 
BMC,Brookwood Medical Center ,CHLAMYDIA IGG AB,"$2,425.05 "
BMC,Brookwood Medical Center ,BLD TYPE RH PHENOTYPE,$170.88 
BMC,Brookwood Medical Center ,ADENOVIRUS AB,$574.88 
BMC,Brookwood Medical Center ,CMV ANTIBODY-IGG,$188.18 
BMC,Brookwood Medical Center ,TOXOPLASMOSIS AB IGG,$192.33 
BMC,Brookwood Medical Center ,TOXOPLASMA AB IGM,$161.26 
BMC,Brookwood Medical Center ,BORDETELLA AB IGG,$164.30 
BMC,Brookwood Medical Center ,BORDETELLA AB IGA,$164.30 
BMC,Brookwood Medical Center ,BORDETELLA AB IGM,$164.30 
BMC,Brookwood Medical Center ,ASPERGILLUS FLAVUS,$164.30 
BMC,Brookwood Medical Center ,ASPERGILLUS NIGER,$164.30 
BMC,Brookwood Medical Center ,CHLMYDIA TRACHOMATIS IGM,$106.95 
BMC,Brookwood Medical Center ,PRETRTMNT RBC AB DETECT,$278.10 
BMC,Brookwood Medical Center ,ANTIBDY ID/ENZYME EACH,$266.51 
BMC,Brookwood Medical Center ,ANTIBDY ABSORP EA SERUM,$463.50 
BMC,Brookwood Medical Center ,CRYPTOSPORIDIA CONC,$80.63 
BMC,Brookwood Medical Center ,AEROBIC CULTURE,$194.80 
BMC,Brookwood Medical Center ,CULTURE BLOOD,$680.79 
BMC,Brookwood Medical Center ,CULTURE VIBRIO,$101.48 
BMC,Brookwood Medical Center ,CULTURE CLOST DIFFIC STL,$260.84 
BMC,Brookwood Medical Center ,CULTURE OTHER SOURCE,$218.91 
BMC,Brookwood Medical Center ,CULTURE RESPIRATORY,$205.04 
BMC,Brookwood Medical Center ,CULTURE STREP SCREENING,$131.61 
BMC,Brookwood Medical Center ,CULTURE URINE IDENT,$123.31 
BMC,Brookwood Medical Center ,CULTURE CAMPYLOBACTER,$96.65 
BMC,Brookwood Medical Center ,C FUNGI SKIN HAIR NAIL,$156.49 
BMC,Brookwood Medical Center ,CULTURE FUNGI OTHER,$591.51 
BMC,Brookwood Medical Center ,CULTURE MYCOPLASMA ANY,$184.01 
BMC,Brookwood Medical Center ,LYME DNA PCR BLOOD,$419.21 
BMC,Brookwood Medical Center ,CHLAMYDIA DNA PROBE,$112.68 
BMC,Brookwood Medical Center ,SENSITVTY MIC,$153.00 
BMC,Brookwood Medical Center ,NUCLEIC ACID PROBE GC,$158.58 
BMC,Brookwood Medical Center ,SMEAR FUNGUS,$183.90 
BMC,Brookwood Medical Center ,EOSINOPHIL STAIN URINE,$192.33 
BMC,Brookwood Medical Center ,SPECIAL STAIN,$264.20 
BMC,Brookwood Medical Center ,SMEAR CRYPTOSPORIDIA,$110.05 
BMC,Brookwood Medical Center ,SMEAR CYCLOSPORA/ISOSPOR,$115.55 
BMC,Brookwood Medical Center ,CONC CYCLOSPORA/ISOSPORA,$84.66 
BMC,Brookwood Medical Center ,VIRUS ID TISSUE CULT,$314.72 
BMC,Brookwood Medical Center ,VIR CUL SHLL VL W/CONC E,$177.72 
BMC,Brookwood Medical Center ,BORDETELLA PERTUSSIS DFA,$169.61 
BMC,Brookwood Medical Center ,LEGIONELLA PNEUMOPHILA,$211.97 
BMC,Brookwood Medical Center ,PNEUMOCYST CARIN AG IF,$216.77 
BMC,Brookwood Medical Center ,H. PYLORI STOOL AG,$214.82 
BMC,Brookwood Medical Center ,HIV I AG HIV I HIV II AB,$168.00 
BMC,Brookwood Medical Center ,DENGUE FEVER AB,$179.57 
BMC,Brookwood Medical Center ,CHLAMYDIA DNA AMP PROBE,$207.72 
BMC,Brookwood Medical Center ,CMV QUANT PCR,$489.00 
BMC,Brookwood Medical Center ,CMV AMP PROBE PCR,$400.29 
BMC,Brookwood Medical Center ,HCV GENOTYPE,"$1,021.13 "
BMC,Brookwood Medical Center ,HSV TYPE 1 & 2 PCR,$327.96 
BMC,Brookwood Medical Center ,HIV 1 AMP PROBE,$383.93 
BMC,Brookwood Medical Center ,HIV 1 QUANT ULTRA,$638.75 
BMC,Brookwood Medical Center ,MTB DNA BY PCR,$455.36 
BMC,Brookwood Medical Center ,GC DNA AMP PROBE,$208.73 
BMC,Brookwood Medical Center ,EBV PCR,$516.24 
BMC,Brookwood Medical Center ,EBV DNA PCR,$880.44 
BMC,Brookwood Medical Center ,PARVO B19 DNA PCR,$516.24 
BMC,Brookwood Medical Center ,VARICELLA ZOSTER BY PCR,$516.24 
BMC,Brookwood Medical Center ,JC VIRUS PCR,$880.44 
BMC,Brookwood Medical Center ,TOXOPLASMA DNA,$542.05 
BMC,Brookwood Medical Center ,TROPHERYMA WHI,$363.76 
BMC,Brookwood Medical Center ,INF A IA DIR,$207.84 
BMC,Brookwood Medical Center ,BORD PERTUSSIS DNA,$154.60 
BMC,Brookwood Medical Center ,NUC ACID AMPLIFIED PROBE,$428.05 
BMC,Brookwood Medical Center ,STREPTOCOCCUS PNEUMO AG,$449.44 
BMC,Brookwood Medical Center ,NEISSERIA MENINGITIDIS,$50.88 
BMC,Brookwood Medical Center ,HAEMOPHILUS INFLUENZA,$50.88 
BMC,Brookwood Medical Center ,H FLU DIR OBSERVATION,$89.43 
BMC,Brookwood Medical Center ,CRYPTOCOCCAL AG CSF,$81.11 
BMC,Brookwood Medical Center ,LEGIONELLA AG UR,$178.63 
BMC,Brookwood Medical Center ,CRYPTOCOCCAL ANTIGEN,$471.91 
BMC,Brookwood Medical Center ,AMINO ACIDS QNT URINE,$619.57 
BMC,Brookwood Medical Center ,PROPYLENE GLYCOL,$227.68 
BMC,Brookwood Medical Center ,CHYLOMICRON BODY FLUID,$266.12 
BMC,Brookwood Medical Center ,GAMMAGLOBULIN EACH,$125.45 
BMC,Brookwood Medical Center ,LEVETIRACETAM,$191.39 
BMC,Brookwood Medical Center ,CI ESTERASE,$176.29 
BMC,Brookwood Medical Center ,SPEC STAIN TRICHROME O&P,$154.70 
BMC,Brookwood Medical Center ,MYELOPERXIDASE AB MPO,$264.93 
BMC,Brookwood Medical Center ,IMMUNOASSAY NON-RIA,$233.16 
BMC,Brookwood Medical Center ,PROCALCITONIN,$375.83 
BMC,Brookwood Medical Center ,NICOTINE URINE,$190.77 
BMC,Brookwood Medical Center ,ORGANIC ACIDS QUAL,$324.78 
BMC,Brookwood Medical Center ,CHLORPROMAZINE,$153.45 
BMC,Brookwood Medical Center ,RENIN,$578.67 
BMC,Brookwood Medical Center ,CHOLESTEROL FLUID,$151.62 
BMC,Brookwood Medical Center ,CLOT FCTR XIII SCREEN,$170.98 
BMC,Brookwood Medical Center ,ADAMTS 13 VWF CLEAVING,$302.54 
BMC,Brookwood Medical Center ,ADAMTS 13 ACTIVITY,$286.17 
BMC,Brookwood Medical Center ,ANTIBODY ID PLATELET,"$4,728.60 "
BMC,Brookwood Medical Center ,SARCOLEMMA ANTIBODY,$165.74 
BMC,Brookwood Medical Center ,ANTI SMITH AB,$298.43 
BMC,Brookwood Medical Center ,ABS CD4CD8 CNT INC RATIO,$486.27 
BMC,Brookwood Medical Center ,ANCA TITER,$150.33 
BMC,Brookwood Medical Center ,TUBERCULOSIS AG RESPONSE,$483.75 
BMC,Brookwood Medical Center ,PARIETAL CELL AB,$149.32 
BMC,Brookwood Medical Center ,FRANCISELLA TULARENS AB,$156.20 
BMC,Brookwood Medical Center ,EPSTEIN BARR VIRUS IGG,$208.02 
BMC,Brookwood Medical Center ,RETICULIN AB,$431.57 
BMC,Brookwood Medical Center ,HISTONE AB,$391.45 
BMC,Brookwood Medical Center ,HEPATITIS B DNA QUANT,$455.65 
BMC,Brookwood Medical Center ,ENDOMYSIAL AB,$391.45 
BMC,Brookwood Medical Center ,EBV VCA IGM,$154.18 
BMC,Brookwood Medical Center ,HMOLYSNS/AGGLUTNS INCUBT,$715.42 
BMC,Brookwood Medical Center ,CULTURE AEROBIC DEF ID,$106.11 
BMC,Brookwood Medical Center ,CULTURE VRE SCREEN,$145.10 
BMC,Brookwood Medical Center ,INDIA INK PREP,$114.91 
BMC,Brookwood Medical Center ,ASPERGILLUS GALACTOMANAN,$183.86 
BMC,Brookwood Medical Center ,CHLAMYDIA DIR PROBE,$168.44 
BMC,Brookwood Medical Center ,ENTEROVIRUS AMPL PROBE,$377.92 
BMC,Brookwood Medical Center ,STREP B IA DIR,$50.88 
BMC,Brookwood Medical Center ,B PARAPERTUSSIS DNA,$154.60 
BMC,Brookwood Medical Center ,CRYPTOCOCCAL AG TITER,$101.39 
BMC,Brookwood Medical Center ,HLA I AG EQUIV EACH LOW,$708.93 
BMC,Brookwood Medical Center ,BCR/ABL1 MAJOR BREAKPNT,"$1,455.70 "
BMC,Brookwood Medical Center ,BCR/ABL 1 MINOR BREAKPNT,"$1,068.47 "
BMC,Brookwood Medical Center ,CFTR COMMON VARIANTS,$872.12 
BMC,Brookwood Medical Center ,F5 LEIDEN VARIANT,$162.12 
BMC,Brookwood Medical Center ,F2 GENE ANLS VARIANT,$314.07 
BMC,Brookwood Medical Center ,MTHFR COMMON VARIANTS,$425.03 
BMC,Brookwood Medical Center ,HEMOCHROM COMMON VARIANT,$63.87 
BMC,Brookwood Medical Center ,JAK2 VARIANT,$676.26 
BMC,Brookwood Medical Center ,EBV VCA,$208.02 
BMC,Brookwood Medical Center ,EBV EARLY AG,$162.12 
BMC,Brookwood Medical Center ,VOLTAGE GATED CACIUM IGG,$316.37 
BMC,Brookwood Medical Center ,WIPES BABY,$14.62 
BMC,Brookwood Medical Center ,ADHES TOPICAL SKN,$556.54 
BMC,Brookwood Medical Center ,BND BIND ABD,$383.91 
BMC,Brookwood Medical Center ,BND BIND ABD,$423.26 
BMC,Brookwood Medical Center ,BND COBAN A/S,$51.41 
BMC,Brookwood Medical Center ,BND COMPRESSION,$94.19 
BMC,Brookwood Medical Center ,BND ELST A/S,$243.79 
BMC,Brookwood Medical Center ,BND ESMARK 4IN,$502.00 
BMC,Brookwood Medical Center ,BND HEMOSTAT DRY PAD,$199.52 
BMC,Brookwood Medical Center ,BND KERLIX S,$71.79 
BMC,Brookwood Medical Center ,BND KLING A/S,$34.09 
BMC,Brookwood Medical Center ,DRS DUODERM,$382.95 
BMC,Brookwood Medical Center ,DRS DUODERM,$127.64 
BMC,Brookwood Medical Center ,BND STKNET A/S,$147.15 
BMC,Brookwood Medical Center ,BND STRET ADH1/3,$4.03 
BMC,Brookwood Medical Center ,BND WEBRIL A/S,$37.42 
BMC,Brookwood Medical Center ,DRS ABD PD,$42.52 
BMC,Brookwood Medical Center ,DRS AD,$36.27 
BMC,Brookwood Medical Center ,DRS ADHES WND,$39.01 
BMC,Brookwood Medical Center ,DRS ALGINATE,$176.41 
BMC,Brookwood Medical Center ,DRS ANTIMICROBIAL I,$43.13 
BMC,Brookwood Medical Center ,DRS ANTIMICROBIAL II,$133.25 
BMC,Brookwood Medical Center ,DRS ANTIMICROBIAL IV,$201.84 
BMC,Brookwood Medical Center ,DRS BRST SHIELD,$100.78 
BMC,Brookwood Medical Center ,DRS EAR POSTAUR,$438.08 
BMC,Brookwood Medical Center ,DRS EYE MSK,$10.54 
BMC,Brookwood Medical Center ,DRS EYE PD,$3.45 
BMC,Brookwood Medical Center ,DRS EYE SHIELD,$577.81 
BMC,Brookwood Medical Center ,DRS FACIAL WRAP,$90.71 
BMC,Brookwood Medical Center ,DRS GEL PAD,$56.55 
BMC,Brookwood Medical Center ,DRS GZ ANY SIZE,$54.10 
BMC,Brookwood Medical Center ,DRS GZ 2X2 2/P,$86.68 
BMC,Brookwood Medical Center ,DRS GZ 4X4 BX,$124.18 
BMC,Brookwood Medical Center ,DRS GZ 4X4 2PK,$37.92 
BMC,Brookwood Medical Center ,DRS HAND,$422.82 
BMC,Brookwood Medical Center ,DRS HYDRFBR/FM <16IN,$55.66 
BMC,Brookwood Medical Center ,DRS HYDRFBR/FM >16IN,$92.15 
BMC,Brookwood Medical Center ,DRS HYDRFBR AG <16IN,$133.29 
BMC,Brookwood Medical Center ,DRS HYDROGEL,$48.31 
BMC,Brookwood Medical Center ,DRS HYDROFIBER/AG,$262.03 
BMC,Brookwood Medical Center ,DRS IV GARD,$110.81 
BMC,Brookwood Medical Center ,DRS HEMOSTATIC W/BULB,$517.41 
BMC,Brookwood Medical Center ,DRS KER/SP4X410,$75.86 
BMC,Brookwood Medical Center ,DRS KALTOSTAT WND,$60.48 
BMC,Brookwood Medical Center ,DRS NIPL SHIELD,$149.16 
BMC,Brookwood Medical Center ,DRS NUGAUZE IODO,$221.09 
BMC,Brookwood Medical Center ,DRS OPSITE LG,$394.76 
BMC,Brookwood Medical Center ,DRS OPSITE SM,$268.91 
BMC,Brookwood Medical Center ,DRS OXYCEL,$278.14 
BMC,Brookwood Medical Center ,DRS PET/VS AS,$70.13 
BMC,Brookwood Medical Center ,DRS PK IODO 1/2,$184.43 
BMC,Brookwood Medical Center ,DRS PK NU-GZ A/S,$195.50 
BMC,Brookwood Medical Center ,DRS RESTORE SM,$217.30 
BMC,Brookwood Medical Center ,DRS SORB A/S,$32.27 
BMC,Brookwood Medical Center ,DRS SPECIALTY,$286.04 
BMC,Brookwood Medical Center ,DRS STERI-STRIP 1IN,$240.72 
BMC,Brookwood Medical Center ,DRS STICK,$137.06 
BMC,Brookwood Medical Center ,DRS TELFA LG,$25.50 
BMC,Brookwood Medical Center ,TELFA A/S,$64.50 
BMC,Brookwood Medical Center ,DRS TP ELASTOPLAST,$141.43 
BMC,Brookwood Medical Center ,DRS WND OPEN ABD ABTHERA,$991.39 
BMC,Brookwood Medical Center ,DRSG FILM BARRIER AG,$149.52 
BMC,Brookwood Medical Center ,DRS VIGILON,$53.26 
BMC,Brookwood Medical Center ,DRS WND 4X4,$57.26 
BMC,Brookwood Medical Center ,DRS WRAP COLD,$670.79 
BMC,Brookwood Medical Center ,DRS WET SAL A/S,$48.01 
BMC,Brookwood Medical Center ,DRS WT WAT4X8,$50.40 
BMC,Brookwood Medical Center ,DRS XEROFORM A/S,$76.66 
BMC,Brookwood Medical Center ,GZ IODOFORM,$248.63 
BMC,Brookwood Medical Center ,DRS WND VAC SM,$272.42 
BMC,Brookwood Medical Center ,DRS WND VAC MED,$376.90 
BMC,Brookwood Medical Center ,PK DRS FOOT CUSTOM,$189.48 
BMC,Brookwood Medical Center ,ADPT MULTIFLOW,$486.12 
BMC,Brookwood Medical Center ,ADPT SPIKE IRR,$153.51 
BMC,Brookwood Medical Center ,ADPT SEALING,$303.30 
BMC,Brookwood Medical Center ,ADPT TITANIUM,"$1,153.81 "
BMC,Brookwood Medical Center ,ADPT TRACH,$113.24 
BMC,Brookwood Medical Center ,ADPT TUOHY BORST,$101.74 
BMC,Brookwood Medical Center ,ALRM W/C MAT,$473.64 
BMC,Brookwood Medical Center ,APPL HEMOSTAT FLXTP,$114.79 
BMC,Brookwood Medical Center ,ARMBD DISP (ALL),$62.09 
BMC,Brookwood Medical Center ,ASP MECONIUM,$58.64 
BMC,Brookwood Medical Center ,ATOMIZER THROAT,$294.27 
BMC,Brookwood Medical Center ,BG FECAL COLLECTION,$52.13 
BMC,Brookwood Medical Center ,BATH SITZ DISP,$135.30 
BMC,Brookwood Medical Center ,BATRY 9VLT,$96.76 
BMC,Brookwood Medical Center ,BG BILE 19 OZ,$167.00 
BMC,Brookwood Medical Center ,BG COLL W/TB DRN SYS II,$219.40 
BMC,Brookwood Medical Center ,BITEBLOCK TONGUE,$31.04 
BMC,Brookwood Medical Center ,BLD AORTIC PUNCH,$460.49 
BMC,Brookwood Medical Center ,BLD CLIPPER DISP,$131.14 
BMC,Brookwood Medical Center ,BLD LARYNGEAL,$166.29 
BMC,Brookwood Medical Center ,BN GEL/PUTTY 5CC,"$6,323.05 "
BMC,Brookwood Medical Center ,BN GEL,"$1,827.91 "
BMC,Brookwood Medical Center ,BN GEL/PUTTY 10CC,"$9,797.88 "
BMC,Brookwood Medical Center ,BRA COMP,"$1,364.21 "
BMC,Brookwood Medical Center ,BRIEF MESH ALL SIZES,$49.89 
BMC,Brookwood Medical Center ,BRSH ENDO,$109.41 
BMC,Brookwood Medical Center ,DONOR BREAST MILK FEE,$113.84 
BMC,Brookwood Medical Center ,BRST PMP DBL,$242.67 
BMC,Brookwood Medical Center ,BRST PUMP SYS,$471.56 
BMC,Brookwood Medical Center ,CABLE ABLATION/EP,$745.08 
BMC,Brookwood Medical Center ,CANN,"$1,695.19 "
BMC,Brookwood Medical Center ,CABLE ABLATION/EP 2,"$1,116.65 "
BMC,Brookwood Medical Center ,CANN CORONARY PERFUS,$977.88 
BMC,Brookwood Medical Center ,CANN ERCP,$555.77 
BMC,Brookwood Medical Center ,CANN FEMORAL VENOUS,$296.66 
BMC,Brookwood Medical Center ,KT SUBCLAVIAN CANNULA,"$3,111.98 "
BMC,Brookwood Medical Center ,CANN/REPLACE,$228.70 
BMC,Brookwood Medical Center ,CAP HALO,$157.28 
BMC,Brookwood Medical Center ,CAP REDUCER,$28.09 
BMC,Brookwood Medical Center ,CATH CERVICAL RIPENING,$300.49 
BMC,Brookwood Medical Center ,CATH COOK,$258.72 
BMC,Brookwood Medical Center ,CATH CRNY INF,$876.73 
BMC,Brookwood Medical Center ,CATH DRN CYST B,$363.89 
BMC,Brookwood Medical Center ,CATH EP HALO,$647.01 
BMC,Brookwood Medical Center ,CATH FOLY30/75CC,$239.72 
BMC,Brookwood Medical Center ,CATH IRRG/EMBOLEC,$356.75 
BMC,Brookwood Medical Center ,CATH FOLY30/75CC 12 FR,$176.61 
BMC,Brookwood Medical Center ,CATH SUCT A/S,$685.30 
BMC,Brookwood Medical Center ,CATH SUCT+GL A/S,$85.58 
BMC,Brookwood Medical Center ,CATH SUPRAPUBIC,$488.12 
BMC,Brookwood Medical Center ,CAUT ELECTRODE,$150.82 
BMC,Brookwood Medical Center ,CAUT OPHTH LOTEMP,$276.19 
BMC,Brookwood Medical Center ,CIRC BELL A/S,$248.72 
BMC,Brookwood Medical Center ,CLIP HEMOSTASIS REPOSIT COLON,$364.48 
BMC,Brookwood Medical Center ,COIL EMBOLIC,"$6,698.97 "
BMC,Brookwood Medical Center ,COIL PUSHER,"$1,852.28 "
BMC,Brookwood Medical Center ,COLL FLEXISEAL FECAL,"$1,006.25 "
BMC,Brookwood Medical Center ,CONEC TUBE,$77.79 
BMC,Brookwood Medical Center ,CONEC Y,$400.14 
BMC,Brookwood Medical Center ,CONEC 5/6-IN-1,$75.86 
BMC,Brookwood Medical Center ,CORD DISP,$63.82 
BMC,Brookwood Medical Center ,CRM SKIN PROTC,$445.44 
BMC,Brookwood Medical Center ,CUSH INFLATE,$170.64 
BMC,Brookwood Medical Center ,CUSH WAFFLE CRDL HEEL,$217.42 
BMC,Brookwood Medical Center ,CVP MULTILUMEN,"$1,553.99 "
BMC,Brookwood Medical Center ,DEV VAPORIZATION,"$1,457.78 "
BMC,Brookwood Medical Center ,DEV BN TAMP INFLATABLE,"$4,721.91 "
BMC,Brookwood Medical Center ,DEV BN FILLER,$479.71 
BMC,Brookwood Medical Center ,DEV SECURE CATH IAB,$132.36 
BMC,Brookwood Medical Center ,DVC RADIAL COMPRESSION,$314.14 
BMC,Brookwood Medical Center ,DVC ATOMIZER MUCOSAL,$46.55 
BMC,Brookwood Medical Center ,DRN CHST HEIMLICH VALVE,$394.95 
BMC,Brookwood Medical Center ,DRN CHST UWTR,$896.90 
BMC,Brookwood Medical Center ,DRN PENROSE,$66.54 
BMC,Brookwood Medical Center ,DVC SECURE FOLEY,$38.46 
BMC,Brookwood Medical Center ,DVC SECURE P/C/ML,$44.63 
BMC,Brookwood Medical Center ,DVC SECURE IV,$98.50 
BMC,Brookwood Medical Center ,DRN TB ATTCH,$58.07 
BMC,Brookwood Medical Center ,DVCE HEEL INCISION,$42.48 
BMC,Brookwood Medical Center ,DRS LYOFOAM 4X4,$108.84 
BMC,Brookwood Medical Center ,DVCE PINCH-ON TOOL,$143.51 
BMC,Brookwood Medical Center ,DVC PUNCTURE CLOSUR DIS,$758.87 
BMC,Brookwood Medical Center ,DVCE FLUTTER MUCUS CLEAR,$607.09 
BMC,Brookwood Medical Center ,ELLICK EVACUATOR DISP,$137.98 
BMC,Brookwood Medical Center ,ENDO OVERTUBE,$713.12 
BMC,Brookwood Medical Center ,ENEMA ADMIN ST,$51.75 
BMC,Brookwood Medical Center ,EXER KNEAD A BALL HND,$522.01 
BMC,Brookwood Medical Center ,EXTR 3 LUMEN RETRV BALLN,$476.94 
BMC,Brookwood Medical Center ,EXTR RETRV BALLOON,$528.13 
BMC,Brookwood Medical Center ,EYE HEMOERAS,$604.67 
BMC,Brookwood Medical Center ,FLTR DIALYSIS,"$1,806.21 "
BMC,Brookwood Medical Center ,FLTR EYE,$59.51 
BMC,Brookwood Medical Center ,FLTR LUEKCYTE,"$1,044.05 "
BMC,Brookwood Medical Center ,FLTR LASER,$398.40 
BMC,Brookwood Medical Center ,FUNNEL,$485.31 
BMC,Brookwood Medical Center ,GARMENT COMPRESSION,$85.00 
BMC,Brookwood Medical Center ,GEL INTRASITE,$292.25 
BMC,Brookwood Medical Center ,GEL VOICE INJ,"$2,071.22 "
BMC,Brookwood Medical Center ,GEN ELCTROMAG/7.5 APP,$997.66 
BMC,Brookwood Medical Center ,GLAS SOLRSHLD,$116.89 
BMC,Brookwood Medical Center ,GLV RADIATION,$573.94 
BMC,Brookwood Medical Center ,HAND HLPR EXERC,$157.22 
BMC,Brookwood Medical Center ,HARNESS PAVLIK,$151.95 
BMC,Brookwood Medical Center ,HEPARIN LOK/WELL,$86.49 
BMC,Brookwood Medical Center ,HUMID CHMB,$199.52 
BMC,Brookwood Medical Center ,HUMID PREFI,$48.87 
BMC,Brookwood Medical Center ,HUMIVENT,$305.27 
BMC,Brookwood Medical Center ,INF PACIFIER,$27.08 
BMC,Brookwood Medical Center ,INFL SYR,"$1,115.86 "
BMC,Brookwood Medical Center ,IRR SORB,$264.13 
BMC,Brookwood Medical Center ,KT CATH PLEURAL,"$1,972.59 "
BMC,Brookwood Medical Center ,KT AUTOTRANS WOUND DRAIN,"$1,287.90 "
BMC,Brookwood Medical Center ,KT CATH CENT VEN DBL LUM,$572.22 
BMC,Brookwood Medical Center ,KT ANGIO CUSTOM 2,$532.11 
BMC,Brookwood Medical Center ,KT BABY CR,$212.68 
BMC,Brookwood Medical Center ,KT CARDIAC CLEANING,"$3,851.70 "
BMC,Brookwood Medical Center ,KT PT ADM OB,$622.82 
BMC,Brookwood Medical Center ,KT PERC MNTR DISP,$462.64 
BMC,Brookwood Medical Center ,KT PT CR,$85.12 
BMC,Brookwood Medical Center ,KT STYLET DISP,"$2,257.92 "
BMC,Brookwood Medical Center ,KT WRENCH DISP,$358.00 
BMC,Brookwood Medical Center ,KT FIBRIN SEALANT,$525.43 
BMC,Brookwood Medical Center ,KT GOOSE NECK SNARE,$897.00 
BMC,Brookwood Medical Center ,KT THERMOJECT,$365.64 
BMC,Brookwood Medical Center ,LD WIRE EKG,$162.66 
BMC,Brookwood Medical Center ,LENS MORGAN,$377.69 
BMC,Brookwood Medical Center ,KT REVISION NEURO,"$1,261.73 "
BMC,Brookwood Medical Center ,KT VERTEBRO/KYPHOPLASTY,"$14,902.88 "
BMC,Brookwood Medical Center ,KT PERC ENDO GASTRO RPR,$493.82 
BMC,Brookwood Medical Center ,LINER SUCT,$31.04 
BMC,Brookwood Medical Center ,KT PAIN MGMT 400ML 4ML/H,"$1,125.83 "
BMC,Brookwood Medical Center ,LITE DISP FLEX,$941.25 
BMC,Brookwood Medical Center ,MANIFOLD DISP,$445.09 
BMC,Brookwood Medical Center ,MASTISOL,$36.23 
BMC,Brookwood Medical Center ,MAT PT SENSING,$911.03 
BMC,Brookwood Medical Center ,MATRESS AIR LAT TRNSPRTR,$396.98 
BMC,Brookwood Medical Center ,MNFLD PRESS,$122.51 
BMC,Brookwood Medical Center ,MOUTHGUARD DISP,$58.50 
BMC,Brookwood Medical Center ,MSK FACE ISOL,$157.22 
BMC,Brookwood Medical Center ,NEB ULTRASONIC DISP,$296.27 
BMC,Brookwood Medical Center ,NDL ACCESS PERC DOPPLER,$477.36 
BMC,Brookwood Medical Center ,NDL ARTERIAL,$100.02 
BMC,Brookwood Medical Center ,NDL ASPIRATION,$251.80 
BMC,Brookwood Medical Center ,NDL ASPIRATION ENDO US,$736.92 
BMC,Brookwood Medical Center ,NDL BIOP/ASP,$305.29 
BMC,Brookwood Medical Center ,NDL BONE BX,$409.78 
BMC,Brookwood Medical Center ,NDL BX,$513.95 
BMC,Brookwood Medical Center ,NDL BX ECHOGENIC TIP,"$1,323.41 "
BMC,Brookwood Medical Center ,NDL COURAND DISP,$167.00 
BMC,Brookwood Medical Center ,NDL ELECTRD INSULATED,"$1,271.08 "
BMC,Brookwood Medical Center ,NDL EPIDURAL,$259.31 
BMC,Brookwood Medical Center ,NDL HUBER,$105.84 
BMC,Brookwood Medical Center ,NDL JAMSHIDI,$344.94 
BMC,Brookwood Medical Center ,NDL INFUSAID,$91.43 
BMC,Brookwood Medical Center ,NDL LOCALIZER,$206.95 
BMC,Brookwood Medical Center ,NDL LOCK DVCE,$169.95 
BMC,Brookwood Medical Center ,NDL PERCUTAN,$70.01 
BMC,Brookwood Medical Center ,NDL PNEUMOPERITO,$315.41 
BMC,Brookwood Medical Center ,NDL SCLERO,$608.67 
BMC,Brookwood Medical Center ,NDL SPINAL,$403.12 
BMC,Brookwood Medical Center ,NDL SPINAL SPC,$575.00 
BMC,Brookwood Medical Center ,NDL WINGED,$146.62 
BMC,Brookwood Medical Center ,SHLD NIPPLE,$338.02 
BMC,Brookwood Medical Center ,OINT PROTECTIVE 2 OZ,$119.01 
BMC,Brookwood Medical Center ,OST ADHES DISC,$25.86 
BMC,Brookwood Medical Center ,OST ADHSV SPRAY,$177.37 
BMC,Brookwood Medical Center ,OST BARRIER FLANGE,$308.70 
BMC,Brookwood Medical Center ,OST BG DRN P 1,$122.17 
BMC,Brookwood Medical Center ,OST BG URO DRN,$158.40 
BMC,Brookwood Medical Center ,OST BRIDGE LOOP,$30.73 
BMC,Brookwood Medical Center ,OST CLAMP BG,$49.74 
BMC,Brookwood Medical Center ,OST DRSNG ABSORP,$383.51 
BMC,Brookwood Medical Center ,OST IRRIGATOR,$250.45 
BMC,Brookwood Medical Center ,OST PASTE STMA,$201.95 
BMC,Brookwood Medical Center ,OST PCH DRNBLE,$667.80 
BMC,Brookwood Medical Center ,OST PCH DRN SURFIT BX10,$48.25 
BMC,Brookwood Medical Center ,OST POWDR KARYA,$87.95 
BMC,Brookwood Medical Center ,OST SKIN CREM20,$225.92 
BMC,Brookwood Medical Center ,OST SKIN GEL 20,$363.79 
BMC,Brookwood Medical Center ,OST SKIN PREP,$222.50 
BMC,Brookwood Medical Center ,OST SL IRG SURFIT,$290.24 
BMC,Brookwood Medical Center ,OST START SET S,$179.16 
BMC,Brookwood Medical Center ,OST WAFR W/FLANGE,$26.22 
BMC,Brookwood Medical Center ,OST WAFER STOMAHESV BX5,$515.99 
