HospitalCode,Description,Price
BBH PRINCETON,"bupivacaine-epinephrine (PF) 0.5 %-1:200,000 Soln 30 mL Vial",141.11
BBH PRINCETON,"bupivacaine-epinephrine (PF) 0.5 %-1:200,000 Soln 30 mL Vial",141.11
BBH PRINCETON,"Lidocaine injection, 10 MG",16.37
BBH PRINCETON,"Lidocaine injection, 10 MG",16.37
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL AMPUL,18.49
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,107.37
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,107.37
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 10 mL Vial,72.09
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,107.37
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 10 mL Vial,72.09
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,107.37
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 10 mL Vial,72.09
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,107.37
BBH PRINCETON,bupivacaine (PF) 0.5 % (5 mg/mL) Soln 30 mL Vial,107.37
BBH PRINCETON,microfibrllar collagen 70 X 35 mm Shee 1 each Box,977.05
BBH PRINCETON,morphine 100 mg/5 mL (20 mg/mL) Soln 30 mL Bottle,162.59
BBH PRINCETON,morphine 100 mg/5 mL (20 mg/mL) Soln 30 mL Bottle,162.59
BBH PRINCETON,morphine 100 mg/5 mL (20 mg/mL) Soln 30 mL Bottle,162.59
BBH PRINCETON,morphine 100 mg/5 mL (20 mg/mL) Soln 1 mL Syringe,15.34
BBH PRINCETON,morphine 100 mg/5 mL (20 mg/mL) Soln 30 mL Bottle,162.59
BBH PRINCETON,"neomycin-polymyxin-dexamethasone 3.5mg/mL-10,000 unit/mL-0.1 % Drps 5 mL DROP BTL",107.37
BBH PRINCETON,"neomycin-polymyxin-dexamethasone 3.5mg/mL-10,000 unit/mL-0.1 % Drps 5 mL DROP BTL",107.37
BBH PRINCETON,"neomycin-polymyxin-dexamethasone 3.5mg/mL-10,000 unit/mL-0.1 % Drps 5 mL DROP BTL",107.37
BBH PRINCETON,niCARdipine 30 MG Cap 90 each Bottle,12.27
BBH PRINCETON,norepinephrine 1 mg/mL Soln 4 mL AMPUL,60.85
BBH PRINCETON,norepinephrine 1 mg/mL Soln 4 mL Vial,60.85
BBH PRINCETON,norepinephrine 1 mg/mL Soln 4 mL Vial,60.85
BBH PRINCETON,norepinephrine 1 mg/mL Soln 4 mL AMPUL,60.85
BBH PRINCETON,norepinephrine 1 mg/mL Soln 4 mL AMPUL,60.85
BBH PRINCETON,balance salt solution Soln 15 mL Bottle,115.04
BBH PRINCETON,trace elements Cr-Cu-Mn-Zn 4 mcg-0.4 mg- 0.1 mg-1 mg/mL Soln 10 mL Vial,77.72
BBH PRINCETON,isoproterenol HCl 0.2 mg/mL Soln 1 mL AMPUL,5366.77
BBH PRINCETON,isoproterenol HCl 0.2 mg/mL Soln 5 mL AMPUL,6524.55
BBH PRINCETON,isoproterenol HCl 0.2 mg/mL Soln 5 mL Vial,6524.55
BBH PRINCETON,oxyCODONE 5 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,oxyCODONE 5 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,oxyCODONE 5 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,oxyCODONE 5 MG Tab 100 each Bottle,19.94
BBH PRINCETON,oxyCODONE 5 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,oxyCODONE 5 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,oxyCODONE 5 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,amino acid 10 % 10 % Solp 500 mL Bag,485.72
BBH PRINCETON,bupivacaine 0.25 % (2.5 mg/mL) Soln 50 mL Vial,199.40
BBH PRINCETON,bupivacaine 0.25 % (2.5 mg/mL) Soln 50 mL Vial,199.40
BBH PRINCETON,bupivacaine 0.25 % (2.5 mg/mL) Soln 50 mL Vial,199.40
BBH PRINCETON,bupivacaine 0.25 % (2.5 mg/mL) Soln 50 mL Vial,199.40
BBH PRINCETON,"polyethylene glycol 236-22.74-6.74 -5.86 gram Solr 4,000 mL Bottle",150.32
BBH PRINCETON,"polyethylene glycol 236-22.74-6.74 -5.86 gram Solr 4,000 mL Bottle",150.32
BBH PRINCETON,"polyethylene glycol 236-22.74-6.74 -5.86 gram Solr 4,000 mL Bottle",150.32
BBH PRINCETON,travoprost 0.004 % Drop 2.5 mL DROP BTL,194.80
BBH PRINCETON,paroxetine 30 MG Tab 30 each Bottle,38.35
BBH PRINCETON,paroxetine 30 MG Tab 30 each Bottle,38.35
BBH PRINCETON,paroxetine 30 MG Tab 1 each BLIST PACK,38.35
BBH PRINCETON,paroxetine 30 MG Tab 30 each Bottle,38.35
BBH PRINCETON,paroxetine 30 MG Tab 100 each BLIST PACK,38.35
BBH PRINCETON,indigotindisulfonate sodium 8 mg/mL Soln 5 mL AMPUL,77.72
BBH PRINCETON,dexamethasone 1 mg/mL Drop 30 mL DROP BTL,194.80
BBH PRINCETON,sodium bicarbonate 1 mEq/mL (8.4 %) Soln 50 mL Vial,71.58
BBH PRINCETON,sodium bicarbonate 1 mEq/mL (8.4 %) Soln 50 mL Vial,71.58
BBH PRINCETON,sodium bicarbonate 4.2 % Soln 5 mL Vial,71.58
BBH PRINCETON,calcium chloride 100 mg/mL (10 %) Soln 10 mL Vial,71.58
BBH PRINCETON,mineral oil Oil 10 mL Vial,35.10
BBH PRINCETON,carboxymethylcellulose 0.5 % Drop 15 mL DROP BTL,64.42
BBH PRINCETON,gelatin absorbable Film 1 each Packet,366.59
BBH PRINCETON,diluent for epoprostenol (gly) Soln 50 mL Vial,76.18
BBH PRINCETON,"polymyxin B sulf-trimethoprim 10,000 unit- 1 mg/mL Drop 10 mL DROP BTL",122.71
BBH PRINCETON,"polymyxin B sulf-trimethoprim 10,000 unit- 1 mg/mL Drop 10 mL DROP BTL",122.71
BBH PRINCETON,"polymyxin B sulf-trimethoprim 10,000 unit- 1 mg/mL Drop 10 mL DROP BTL",122.71
BBH PRINCETON,"polymyxin B sulf-trimethoprim 10,000 unit- 1 mg/mL Drop 10 mL DROP BTL",122.71
BBH PRINCETON,cholecalciferol (vitamin D3) 400 unit Tab 100 each Bottle,12.27
BBH PRINCETON,cholecalciferol (vitamin D3) 400 unit Tab 100 each Bottle,12.27
BBH PRINCETON,cholecalciferol (vitamin D3) 400 unit Tab 30 each BLIST PACK,12.27
BBH PRINCETON,cholecalciferol (vitamin D3) 400 unit Tab 1 each BLIST PACK,12.27
BBH PRINCETON,white petrolatum-zinc Pste 60 g TUBE/KIT,36.81
BBH PRINCETON,metoprolol 5 mg/5 mL Syrg 5 mL Cartridge,45.51
BBH PRINCETON,propafenone 300 MG Tab 100 each Bottle,33.74
BBH PRINCETON,dextrose in water Syrg 50 mL Syringe,65.45
BBH PRINCETON,dextrose in water Syrg 50 mL Syringe,65.45
BBH PRINCETON,dextrose in water Syrg 50 mL Syringe,65.45
BBH PRINCETON,pyridostigmine 5 mg/mL Soln 2 mL AMPUL,71.58
BBH PRINCETON,pyridostigmine 5 mg/mL Soln 2 mL AMPUL,71.58
BBH PRINCETON,pyridostigmine 60 mg/5 mL Syrp 473 mL Bottle,46.02
BBH PRINCETON,ranitidine 300 MG Tab 30 each Bottle,33.74
BBH PRINCETON,riboflavin (vitamin B2) 100 mg Tab 100 each Bottle,12.27
BBH PRINCETON,riboflavin (vitamin B2) 100 mg Tab 100 each Bottle,12.27
BBH PRINCETON,riboflavin (vitamin B2) 100 mg Tab 100 each Bottle,12.27
BBH PRINCETON,"bupivacaine-epinephrine (PF) 0.75 %-1:200,000 Soln 30 mL Vial",153.38
BBH PRINCETON,cholestyramine-aspartame 4 gram Pwpk 60 each Packet,12.27
BBH PRINCETON,cholestyramine-aspartame 4 gram Pwpk 60 each Packet,12.27
BBH PRINCETON,cholestyramine-aspartame 4 gram Pwpk 1 each Packet,12.27
BBH PRINCETON,cholestyramine-aspartame 4 gram Pwpk 1 each Packet,12.27
BBH PRINCETON,silver nitrate applicators 75-25 % Stck 100 each Tube,12.27
BBH PRINCETON,silver nitrate applicators 75-25 % Stck 100 each Packet,12.27
BBH PRINCETON,silver nitrate applicators 75-25 % Stck 100 each Vial,12.27
BBH PRINCETON,sodium bicarbonate 4 % Soln 5 mL Vial,73.12
BBH PRINCETON,sulfacetamide-prednisolone 10-0.2 % Drps 5 mL DROP BTL,84.36
BBH PRINCETON,sulfacetamide-prednisolone 10-0.2 % Drps 10 mL DROP BTL,319.48
BBH PRINCETON,tetracaine 1 % (10 mg/mL) Soln 2 mL AMPUL,50.62
BBH PRINCETON,albuterol sulfate 2.5 mg/0.5 mL Nebu 1 each Vial,98.17
BBH PRINCETON,activated charcoal 50 gram/240 mL Susp 240 mL Tube,26.08
BBH PRINCETON,candida albicans skin test FDA STANDARD Alrg 1 mL Vial,121.17
BBH PRINCETON,"mvi, adult no.2 without vit K 3,300 unit-200 unit/10 mL Soln 50 mL Vial",24.03
BBH PRINCETON,"mvi, pedi no.1 with vit K 80 mg-400 unit- 200 mcg/5 mL Soln 5 mL Vial",65.45
BBH PRINCETON,gentian violet 2.29-2.29-1.14 mg/mL Swab 500 each PF APPLI,33.74
BBH PRINCETON,palivizumab 50 mg/0.5 mL Soln 0.5 mL Vial,4521.74
BBH PRINCETON,tromethamine 36 mg/mL (0.3 M) Soln 500 mL Glass Cont,290.92
BBH PRINCETON,clindamycin phosphate 600 mg/4 mL Soln 4 mL Vial,256.15
BBH PRINCETON,poractant alfa 240 mg/3 mL Susp 3 mL Vial,2050.36
BBH PRINCETON,vecuronium 1 mg/mL Solr 1 each Vial,412.09
BBH PRINCETON,vecuronium 1 mg/mL Solr 1 each Vial,412.09
BBH PRINCETON,vecuronium 1 mg/mL Solr 1 each Vial,412.09
BBH PRINCETON,vecuronium 1 mg/mL Solr 1 each Vial,412.09
BBH PRINCETON,vecuronium 1 mg/mL Solr 1 each Vial,412.09
BBH PRINCETON,vecuronium 1 mg/mL Solr 1 each Vial,412.09
BBH PRINCETON,vecuronium 1 mg/mL Solr 1 each Vial,562.41
BBH PRINCETON,"vitamin A 50,000 unit/mL Soln 2 mL Vial",4014.32
BBH PRINCETON,"vitamin A 50,000 unit/mL Soln 2 mL Vial",4014.32
BBH PRINCETON,lidocaine 20 mg/mL (2 %) Soln 5 mL Vial,8.70
BBH PRINCETON,"vit A,C and E-lutein-minerals 1,000 unit-200 mg-60 unit-2 mg Tab 60 each Bottle",12.27
BBH PRINCETON,magnesium gluconate 27 mg magnesium (500 mg) Tab 100 each Bottle,12.27
BBH PRINCETON,"water for injection, sterile Soln 50 mL Vial",213.20
BBH PRINCETON,"water for injection, sterile Soln 100 mL Vial",12.27
BBH PRINCETON,"water for injection, sterile Soln 100 mL Vial",12.27
BBH PRINCETON,"water for injection, sterile Soln 20 mL Vial",19.94
BBH PRINCETON,"water for injection, sterile Soln 100 mL Vial",12.27
BBH PRINCETON,"water for injection, sterile Soln 10 mL Vial",32.21
BBH PRINCETON,"water for injection, sterile Soln 50 mL Vial",213.20
BBH PRINCETON,"thrombin (bovine) 5,000 unit Solr 1 each Vial",150.32
BBH PRINCETON,famotidine (PF) 20 mg/2 mL Soln 2 mL Vial,166.68
BBH PRINCETON,famotidine (PF) 20 mg/2 mL Soln 2 mL Vial,166.68
BBH PRINCETON,famotidine (PF) 20 mg/2 mL Soln 2 mL Vial,166.68
BBH PRINCETON,ePHEDrine sulfate-0.9%NaCl(PF) 50 mg/10 mL (5 mg/mL) Syrg 10 mL Syringe,189.07
BBH PRINCETON,lidocaine 2 % Jelp 20 mL VIAL/KIT,21.47
BBH PRINCETON,lidocaine 2 % Jelp 11 mL Syringe,15.07
BBH PRINCETON,ketamine 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,37.35
BBH PRINCETON,ketamine 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,37.35
BBH PRINCETON,ketamine 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,37.35
BBH PRINCETON,vecuronium in sterile water 1 mg/mL Syrg 10 mL Syringe,46.98
BBH PRINCETON,vecuronium in sterile water 1 mg/mL Syrg 10 mL Syringe,46.98
BBH PRINCETON,thyroid (pork) 15 mg Tab 100 each Bottle,6.14
BBH PRINCETON,thyroid (pork) 15 mg Tab 100 each Bottle,6.14
BBH PRINCETON,rocuronium 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,128.33
BBH PRINCETON,rocuronium 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,128.33
BBH PRINCETON,rocuronium 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,128.33
BBH PRINCETON,rocuronium 50 mg/5 mL (10 mg/mL) Syrg 5 mL Syringe,128.33
BBH PRINCETON,acetaminophen 650 mg/20.3 mL Soln 20.3 mL BLIST PACK,14.20
BBH PRINCETON,acetaminophen 650 mg/20.3 mL Soln 20.3 mL Cup,14.20
BBH PRINCETON,theophylline 200 MG Tb12 100 each Box,12.27
BBH PRINCETON,theophylline 200 MG Tb12 100 each Bottle,12.27
BBH PRINCETON,theophylline 300 MG Tb12 100 each Box,12.27
BBH PRINCETON,acetylcysteine 100 mg/mL (10 %) Soln 30 mL Vial,23.01
BBH PRINCETON,acetylcysteine 100 mg/mL (10 %) Soln 4 mL Vial,50.62
BBH PRINCETON,acetylcysteine 100 mg/mL (10 %) Soln 30 mL Vial,23.01
BBH PRINCETON,acetylcysteine 100 mg/mL (10 %) Soln 4 mL Vial,50.62
BBH PRINCETON,venlafaxine 100 MG Tab 100 each Bottle,12.27
BBH PRINCETON,venlafaxine 100 MG Tab 100 each Bottle,12.27
BBH PRINCETON,venlafaxine 100 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,dornase alpha 1 mg/mL Soln 2.5 mL AMPUL,210.90
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 10 mL Vial,98.17
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL AMPUL,12.27
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,153.38
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 10 mL Vial,98.17
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,153.38
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,153.38
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,153.38
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 10 mL Vial,98.17
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 10 mL Vial,98.17
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,153.38
BBH PRINCETON,bupivacaine (PF) 0.25 % (2.5 mg/mL) Soln 30 mL Vial,153.38
BBH PRINCETON,bupivacaine 0.5 % (5 mg/mL) Soln 50 mL Vial,121.17
BBH PRINCETON,bupivacaine 0.5 % (5 mg/mL) Soln 50 mL Vial,121.17
BBH PRINCETON,bupivacaine 0.75 % (7.5 mg/mL) Soln 10 mL Vial,107.37
BBH PRINCETON,bupivacaine 0.75 % (7.5 mg/mL) Soln 10 mL Vial,107.37
BBH PRINCETON,bupivacaine 0.75 % (7.5 mg/mL) Soln 30 mL Vial,73.62
BBH PRINCETON,acetylcysteine 200 mg/mL (20 %) Soln 30 mL Vial,253.08
BBH PRINCETON,acetylcysteine 200 mg/mL (20 %) Soln 4 mL Vial,98.17
BBH PRINCETON,acetylcysteine 200 mg/mL (20 %) Soln 30 mL Vial,253.08
BBH PRINCETON,acetylcysteine 200 mg/mL (20 %) Soln 30 mL Vial,253.08
BBH PRINCETON,ipratropium 0.02 % Soln 2.5 mL Vial,98.17
BBH PRINCETON,ipratropium 0.02 % Soln 2.5 mL Vial,98.17
BBH PRINCETON,ipratropium 0.02 % Soln 2.5 mL Vial,98.17
BBH PRINCETON,rocuronium 10 mg/mL Soln 5 mL Vial,154.41
BBH PRINCETON,rocuronium 10 mg/mL Soln 10 mL Vial,287.85
BBH PRINCETON,rocuronium 10 mg/mL Soln 5 mL Vial,154.41
BBH PRINCETON,rocuronium 10 mg/mL Soln 5 mL Vial,154.41
BBH PRINCETON,rocuronium 10 mg/mL Soln 5 mL Vial,154.41
BBH PRINCETON,rocuronium 10 mg/mL Soln 10 mL Vial,287.85
BBH PRINCETON,rocuronium 10 mg/mL Soln 5 mL Vial,154.41
BBH PRINCETON,rocuronium 10 mg/mL Soln 5 mL Vial,154.41
BBH PRINCETON,rocuronium 10 mg/mL Soln 5 mL Vial,154.41
BBH PRINCETON,rocuronium 10 mg/mL Soln 5 mL Vial,154.41
BBH PRINCETON,famotidine 20 mg/50 mL Pgbk 50 mL Bag,220.36
BBH PRINCETON,"calcium carbonate 500 mg/5 mL (1,250 mg/5 mL) Susp 473 mL Bottle",725.58
BBH PRINCETON,"calcium carbonate 500 mg/5 mL (1,250 mg/5 mL) Susp 5 mL Cup",61.36
BBH PRINCETON,"calcium carbonate 500 mg/5 mL (1,250 mg/5 mL) Susp 5 mL Cup",61.36
BBH PRINCETON,barium sulfate 96 % (w/w) Susr 176 g Bottle,14.20
BBH PRINCETON,calcium chloride 100 mg/mL (10 %) Syrg 10 mL Syringe,43.97
BBH PRINCETON,calcium chloride 100 mg/mL (10 %) Syrg 10 mL Syringe,43.97
BBH PRINCETON,calcium chloride 100 mg/mL (10 %) Syrg 10 mL Syringe,43.97
BBH PRINCETON,calcium chloride 100 mg/mL (10 %) Syrg 10 mL Syringe,43.97
BBH PRINCETON,fluconazole 150 MG Tab 1 each BLIST PACK,115.04
BBH PRINCETON,fluconazole 150 MG Tab 1 each BLIST PACK,115.04
BBH PRINCETON,fluconazole 150 MG Tab 1 each BLIST PACK,115.04
BBH PRINCETON,fluconazole 150 MG Tab 12 each BLIST PACK,115.04
BBH PRINCETON,fluconazole 150 MG Tab 1 each BLIST PACK,115.04
BBH PRINCETON,fluconazole 150 MG Tab 1 each BLIST PACK,115.04
BBH PRINCETON,diltiazem 90 MG Cp12 100 each Bottle,12.27
BBH PRINCETON,diltiazem 90 MG Cp12 1 each BLIST PACK,12.27
BBH PRINCETON,dorzolamide 2 % Drop 10 mL DROP BTL,332.84
BBH PRINCETON,dorzolamide 2 % Drop 10 mL DROP BTL,332.84
BBH PRINCETON,dorzolamide 2 % Drop 10 mL DROP BTL,332.84
BBH PRINCETON,dorzolamide 2 % Drop 10 mL DROP BTL,332.84
BBH PRINCETON,dorzolamide 2 % Drop 10 mL DROP BTL,332.84
BBH PRINCETON,losartan 25 MG Tab 90 each Bottle,15.34
BBH PRINCETON,losartan 25 MG Tab 90 each Bottle,15.34
BBH PRINCETON,losartan 25 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,"Lidocaine injection, 10 MG",34.77
BBH PRINCETON,"Lidocaine injection, 10 MG",65.45
BBH PRINCETON,"lidocaine-EPINEPHrine 0.5 %-1:200,000 Soln 50 mL Vial",52.15
BBH PRINCETON,"lidocaine-EPINEPHrine 0.5 %-1:200,000 Soln 50 mL Vial",52.15
BBH PRINCETON,"bupivacaine-EPINEPHrine 0.25 %-1:200,000 Soln 50 mL Vial",150.32
BBH PRINCETON,"bupivacaine-EPINEPHrine 0.25 %-1:200,000 Soln 50 mL Vial",150.32
BBH PRINCETON,"bupivacaine-EPINEPHrine 0.25 %-1:200,000 Soln 50 mL Vial",150.32
BBH PRINCETON,"bupivacaine-EPINEPHrine 0.5 %-1:200,000 Soln 50 mL Vial",107.37
BBH PRINCETON,"bupivacaine-EPINEPHrine 0.5 %-1:200,000 Soln 50 mL Vial",107.37
BBH PRINCETON,"bupivacaine-EPINEPHrine 0.5 %-1:200,000 Soln 50 mL Vial",107.37
BBH PRINCETON,"calcium acetate-aluminum 839-1,191 mg Pwpk 100 each Packet",12.27
BBH PRINCETON,hydroxyethyl starch in 0.9% NaCl 6 % Soln 500 mL Flex Cont,182.02
BBH PRINCETON,methohexital in water (PF) 100 mg/10 mL (10 mg/mL) Syrg 10 mL Syringe,37.84
BBH PRINCETON,levothyroxine 100 mcg Solr 1 each Vial,231.10
BBH PRINCETON,levothyroxine 100 mcg Solr 1 each Vial,231.10
BBH PRINCETON,levothyroxine 100 mcg Solr 1 each Vial,231.10
BBH PRINCETON,labetalol 20 mg/4 mL (5 mg/mL) Syrg 4 mL Syringe,189.69
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL AMPUL",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL AMPUL",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL AMPUL",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",2611.61
BBH PRINCETON,"tranexamic acid 1,000 mg/10 mL (100 mg/mL) Soln 10 mL Vial",2611.61
BBH PRINCETON,lidocaine 100 mg/5 mL (2 %) Syrg 5 mL Syringe,16.37
BBH PRINCETON,lidocaine 100 mg/5 mL (2 %) Syrg 5 mL Syringe,16.37
BBH PRINCETON,hydroxocobalamin 5 gram Solr 1 each Vial,2746.59
BBH PRINCETON,nitroGLYCERIN Soln 10 mL Syringe,16.37
BBH PRINCETON,nitroGLYCERIN Soln 30 mL Syringe,39.32
BBH PRINCETON,potassium chloride 2 meq/ml Soln 1 mL Syringe,64.02
BBH PRINCETON,NaCl with ALCOHOL 0.9 % Sycp 10 mL Syringe,16.37
BBH PRINCETON,nitroGLYCERIN 25 mg/250 mL (100 mcg/mL) Soln 250 mL Bottle,290.92
BBH PRINCETON,nitroGLYCERIN 25 mg/250 mL (100 mcg/mL) Soln 250 mL Bottle,290.92
BBH PRINCETON,nitroGLYCERIN 25 mg/250 mL (100 mcg/mL) Soln 10 mL Syringe,16.37
BBH PRINCETON,nitroGLYCERIN 25 mg/250 mL (100 mcg/mL) Soln 5 mL Syringe,50.11
BBH PRINCETON,nitroGLYCERIN 50 mg/250 mL (200 mcg/mL) Soln 250 mL Bottle,280.18
BBH PRINCETON,nitroGLYCERIN 50 mg/250 mL (200 mcg/mL) Soln 250 mL Bottle,280.18
BBH PRINCETON,lamiVUDine 10 mg/mL Soln 240 mL Bottle,435.61
BBH PRINCETON,lamiVUDine 10 mg/mL Soln 240 mL Bottle,435.61
BBH PRINCETON,sodium hypochlorite 0.25 % Soln 473 mL Bottle,42.95
BBH PRINCETON,sodium hypochlorite 0.25 % Soln 473 mL Bottle,42.95
BBH PRINCETON,"lidocaine-EPINEPHrine 1 %-1:200,000 Soln 30 mL Vial",102.77
BBH PRINCETON,"lidocaine-EPINEPHrine 1 %-1:200,000 Soln 10 mL Vial",12.27
BBH PRINCETON,desmopressin 0.1 MG Tab 100 each Bottle,12.27
BBH PRINCETON,desmopressin 0.1 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,ipratropium 42 mcg (0.06 %) Spry 15 mL CANISTER,231.61
BBH PRINCETON,ipratropium 42 mcg (0.06 %) Spry 15 mL CANISTER,231.61
BBH PRINCETON,ipratropium 42 mcg (0.06 %) Spry 15 mL CANISTER,231.61
BBH PRINCETON,sodium bicarbonate 10 mEq/10 mL (8.4 %) Syrg 10 mL Syringe,43.87
BBH PRINCETON,cisatracurium 2 mg/mL Soln 5 mL Vial,74.65
BBH PRINCETON,cisatracurium 2 mg/mL Soln 10 mL Vial,189.69
BBH PRINCETON,cisatracurium 2 mg/mL Soln 10 mL Vial,189.69
BBH PRINCETON,cisatracurium 2 mg/mL Soln 5 mL Vial,74.65
BBH PRINCETON,cisatracurium 2 mg/mL Soln 10 mL Vial,189.69
BBH PRINCETON,cisatracurium 10 mg/mL Soln 20 mL Vial,689.38
BBH PRINCETON,cisatracurium 10 mg/mL Soln 20 mL Vial,689.38
BBH PRINCETON,cisatracurium 10 mg/mL Soln 20 mL Vial,689.38
BBH PRINCETON,"mvi, adult no.4 with vit K 3,300 unit- 150 mcg/10 mL Soln 10 mL Vial",25.63
BBH PRINCETON,sodium glycerophosphate 1 mmol/mL Soln 20 mL Vial,46.27
BBH PRINCETON,chlorproMAZINE 50 MG Tab 100 each Bottle,24.54
BBH PRINCETON,chlorproMAZINE 50 MG Tab 100 each Bottle,24.54
BBH PRINCETON,chlorproMAZINE 50 MG Tab 1 each BLIST PACK,24.54
BBH PRINCETON,ethyl alcohol Liqd 500 mL Bottle,174.86
BBH PRINCETON,vasopressin 20 unit/mL Soln 1 mL Vial,339.44
BBH PRINCETON,vasopressin 20 unit/mL Soln 1 mL Vial,339.44
BBH PRINCETON,glycopyrrolate 0.4 mg/2 mL (0.2 mg/mL) Syrg 2 mL Syringe,69.12
BBH PRINCETON,glycopyrrolate 0.4 mg/2 mL (0.2 mg/mL) Syrg 2 mL Syringe,69.12
BBH PRINCETON,idaruCIZUmab 2.5 gram/50 mL Soln 50 mL Vial,5839.33
BBH PRINCETON,glycopyrrolate 0.2 mg/mL Syrg 3 mL Syringe,45.66
BBH PRINCETON,sugammadex 100 mg/mL Soln 2 mL Vial,262.84
BBH PRINCETON,"cardioplegic solution no.16 26 mEq/1,052.8 mL (potassium) Soln 1,052.8 mL Bag",200.39
BBH PRINCETON,"cardioplegic solution no.16 26 mEq/1,052.8 mL (potassium) Soln 1,052.8 mL Bag",200.39
BBH PRINCETON,"cardioplegic solution no.16 26 mEq/1,052.8 mL (potassium) Soln 750 mL Bag",174.09
BBH PRINCETON,clindamycin 150 mg/mL Soln 4 mL Vial,512.30
BBH PRINCETON,clindamycin 150 mg/mL Soln 4 mL Vial,512.30
BBH PRINCETON,clindamycin 150 mg/mL Soln 4 mL Vial,512.30
BBH PRINCETON,brivaracetam 50 mg/5 mL Soln 5 mL Vial,127.71
BBH PRINCETON,ePHEDrine sulfate 50 mg/mL Soln 1 mL Vial,144.54
BBH PRINCETON,ePHEDrine sulfate 50 mg/mL Soln 1 mL Vial,144.54
BBH PRINCETON,calcipotriene 0.005 % Soln 60 mL Bottle,447.88
BBH PRINCETON,clorazepate 3.75 MG Tab 100 each Bottle,12.27
BBH PRINCETON,clorazepate 3.75 MG Tab 100 each Bottle,12.27
BBH PRINCETON,"lidocaine-EPINEPHrine 1.5 %-1:200,000 Soln 5 mL AMPUL",93.06
BBH PRINCETON,albuterol 90 mcg/actuation Hfaa 18 g CANISTER,136.51
BBH PRINCETON,albuterol 90 mcg/actuation Hfaa 8 g CANISTER,59.82
