"Hospital
Code",Hospital Description,"Chargemaster
Department
Code",Chargemaster Department Description,"Charge
Code",Charge Description,Price,Zero-Price Explanation
305,East Morgan County Hospital,251,PHARMACY 340B,8452310,340B LIDOCAINE 2%/EPI 10ML INJ, 0.76 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470007,340B LIDOCAINE 3% 30GM CR TOP, 46.85 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415622,340B LIDOCAINE 4% 40MG/ML 5ML INJ, 2.41 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415804,340B LIDOCAINE 4% 4ML INJ KIT, 13.76 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407389,340B LIDOCAINE 4% 50ML SOLN TOPICAL, 1.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407744,340B LIDOCAINE 4% 5GM CR TOPICAL, 2.65 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423857,340B LIDOCAINE 4% 5ML SOLN TOPICAL, 0.15 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8411381,340B LIDOCAINE 4% CR TOPICAL, 40.93 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8408247,340B LIDOCAINE 4%/TEGADR 5GM CR KIT, 18.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415630,340B LIDOCAINE 5% 35GM OINT TOPICAL, 3.52 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409674,340B LIDOCAINE 5% 700MG PATCH TOP, 1.03 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415549,340B LIDOCAINE 5%/GLUC 7.5% 2ML INJ, 8.45 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8457756,340B LIDOCAINE 70MG/TETRA 70MG PTCH, 12.80 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8427528,340B LIDOCAINE HCL/10MG IV, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409369,340B LIDOCAINE/PRILO 2.5% 5GM CR UD, 0.22 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8408874,340B LIDOCAINE/PRILO 2.5% CR, 5.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8473035,340B LINACLOTIDE 290MCG CAP, 0.96 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8465684,340B LINDANE 1% 60ML LOT TOP, 109.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452344,340B LINDANE 1% 60ML SHAMPOO TOP, 109.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459406,340B LINEZOLID 100MG/5ML 150ML LIQ," 1,335.01 ",
305,East Morgan County Hospital,251,PHARMACY 340B,8466229,340B LINEZOLID 100MG/5ML LIQ, 44.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464117,340B LINEZOLID 20MG/ML 5ML SYQ, 44.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463960,340B LINEZOLID 2MG/ML 50ML SYI, 30.00 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8412215,340B LINEZOLID 600MG TAB, 1.51 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8410722,340B LINEZOLID/200MG PB, 7.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8462806,340B LIOTHYRONINE 10MCG/1ML INJ, 229.13 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415671,340B LIOTHYRONINE 25MCG TAB, 0.17 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466807,340B LIOTHYRONINE 50MCG TAB, 1.28 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415663,340B LIOTHYRONINE 5MCG TAB, 0.12 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8471179,340B LIOTRIX 120MG TAB, 0.75 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8471187,340B LIOTRIX 180MG TAB, 0.91 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8471500,340B LIOTRIX 60MG TAB, 0.63 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425431,340B LISDEXAMFETAMINE 20MG CAP, 1.41 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424855,340B LISDEXAMFETAMINE 30MG CAP, 9.83 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452351,340B LISDEXAMFETAMINE 50MG CAP, 9.83 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463978,340B LISDEXAMFETAMINE 70MG CAP, 9.83 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400194,340B LISINOPRIL 10MG TAB, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464125,340B LISINOPRIL 1MG/ML 5ML SYQ, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470056,340B LISINOPRIL 30MG TAB, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404170,340B LISINOPRIL 40MG TAB, 0.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401754,340B LISINOPRIL 5MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8421208,340B LISINOPRL 10MG/HCTZ 12.5MG TAB, 0.09 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8419566,340B LISINOPRL 2.5MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415689,340B LISINOPRL 20MG TAB, 0.09 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415697,340B LISINOPRL 20MG/HCTZ 12.5MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415705,340B LISINOPRL 20MG/HCTZ 25MG TAB, 0.16 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400301,340B LITHIUM CARBONATE 150MG CAP, 0.03 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401267,340B LITHIUM CARBONATE 300MG CAP, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415721,340B LITHIUM CARBONATE 300MG TAB, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415739,340B LITHIUM CARBONATE 300MG TAB TR, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415713,340B LITHIUM CARBONATE 450MG TAB TR, 0.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452369,340B LITHIUM CITRAT 300MG/5ML 30ML, 0.65 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452377,340B LITHIUM CITRAT 300MG/5ML LIQ, 1.20 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8426181,340B LITHIUM CITRAT 60MG/ML 5ML SYQ, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425043,340B L-METHYLFOLATE 7.5MG TAB, 2.74 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8456071,340B LOCM I 100-199MG/ML 10ML INJ, 0.65 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8456089,340B LOCM I 100-199MG/ML 50ML INJ, 0.67 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8455354,340B LOCM I 300-399MG/ML 125ML INJ, 0.87 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8455453,340B LOCM I 300-399MG/ML 200ML INJ, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8456097,340B LOCM I 300-399MG/ML 30ML INJ, 1.35 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8456204,340B LOCM I 300-399MG/ML 75ML INJ, 0.93 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424772,340B LOCM IOD 200-299MG/ML 20ML INJ, 0.06 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424814,340B LOCM IOD 200-299MG/ML 50ML INJ, 0.12 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424822,340B LOCM IOD 300-399MG/ML 100MLINJ, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452385,340B LOCM IOD 300-399MG/ML 15ML INJ, 5.72 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401564,340B LOCM IOD 300-399MG/ML V10 INJ, 0.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401572,340B LOCM IOD 300-399MG/ML V50 INJ, 0.27 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464901,340B LODOXAMIDE 0.1% 10ML SOLN OPH, 171.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8469686,340B LOMUSTINE 100MG CAP, 50.51 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470593,340B LOMUSTINE 10MG CAP, 8.82 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8464133,340B LOMUSTINE 10MG/ML 5ML SYQ, 44.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470601,340B LOMUSTINE 40MG CAP, 26.57 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8426199,340B LOPERAMIDE 0.2MG/ML 10ML SYQ, 0.14 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418048,340B LOPERAMIDE 1MG/5ML 120ML LIQD, 2.20 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8467201,340B LOPERAMIDE 1MG/5ML LIQ, 1.34 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401523,340B LOPERAMIDE 2MG CAP, 0.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415747,340B LOPERAMIDE 2MG/10ML LIQ, 0.20 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459471,340B LOPINAVIR/RITONAVIR 160ML LIQ, 512.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409211,340B LOPINAVIR/RITONAVIR 200MG TAB, 4.32 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422594,340B LOPINAVIR/RITONAVIR 5ML LIQ, 16.00 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404006,340B LORATADINE 10MG TAB, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8460503,340B LORATADINE 10MG TAB DISSOLVE, 0.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452393,340B LORATADINE 1MG/ML 5ML SYQ, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8461550,340B LORATADINE 5MG/5ML 60ML LIQ, 1.25 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404972,340B LORATADINE/PSEUDOE 10MG TAB TR, 1.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418717,340B LORATADINE/PSEUDOE 5MG TAB TR, 0.62 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415754,340B LORAZEPAM 0.5MG TAB, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403255,340B LORAZEPAM 1MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468209,340B LORAZEPAM 1MG/1ML SYQ, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415762,340B LORAZEPAM 2MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452401,340B LORAZEPAM 2MG/1ML SYQ, 0.26 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8454258,340B LORAZEPAM 2MG/ML 30ML LIQDRP, 7.69 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8421471,340B LORAZEPAM 2MG/ML LIQ CONC, 0.26 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404717,340B LORAZEPAM/2MG INJ, 0.37 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452419,340B LORAZEPAM/2MG PB, 1.92 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8426579,340B LOSARTAN 100MG TAB, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463184,340B LOSARTAN 2.5MG/ML 10ML SYQ, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404493,340B LOSARTAN 25MG TAB, 0.22 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404790,340B LOSARTAN 50MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404451,340B LOSARTAN 50MG/HCTZ 12.5MG TAB, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463739,340B LOTEPREDNOL 0.2% 5ML SUSP OPH, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8419624,340B LOTEPREDNOL 0.5% 5ML SUSP OPH, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423162,340B LOVASTATIN 10MG TAB, 0.22 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403396,340B LOVASTATIN 20MG TAB, 0.35 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423444,340B LOVASTATIN 40MG TAB, 0.17 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415770,340B LOXAPINE 10MG CAP, 0.25 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415788,340B LOXAPINE 25MG CAP, 0.32 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452427,340B LOXAPINE 50MG CAP, 3.36 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415796,340B LOXAPINE 5MG CAP, 0.55 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406852,340B LUBIPROSTONE 24MCG CAP, 0.35 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407330,340B LUBIPROSTONE 8MCG CAP, 0.34 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8427650,340B LURASIDONE 40MG TAB, 5.79 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470361,340B LURASIDONE 80MG TAB, 5.90 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8471658,340B LUTEIN 20MG CAP, 0.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8471682,340B LUTEIN 6MG CAP, 0.12 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8471534,340B LYSINE 500MG TAB, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452435,340B MAFENIDE 50GM SOLN TOP PKT, 71.44 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463127,340B MAFENIDE 8.5% 450GM CR TOP, 35.30 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463572,340B MAFENIDE 8.5% 60GM CR TOP, 0.53 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8458705,340B MAG ASPARTATE 1230MG PKT, 0.49 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8455388,340B MAG GLUCON 10.8MG/ML 5ML SYQ, 0.22 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463580,340B MAG OXIDE 140MG CAP, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8461683,340B MAG PROTEIN 133MG TAB, 0.06 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8458226,340B MAG SALICYLATE 600MG TAB, 0.19 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425316,340B MAGNESIUM ASPARTATE 615MG TAB, 0.17 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401275,340B MAGNESIUM CHLORIDE 64MG TAB TR, 0.08 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406423,340B MAGNESIUM CITRATE 300ML LIQ, 0.82 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415820,340B MAGNESIUM GLUCON 500MG TAB, 0.15 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415812,340B MAGNESIUM OXIDE 250MG TAB, 0.03 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401846,340B MAGNESIUM OXIDE 400MG TAB, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452443,340B MAGNESIUM SULFATE 120GM PWD, 15.58 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8428708,340B MAGNESIUM SULFATE/500MG INJ, 0.06 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8428716,340B MAGNESIUM SULFATE/500MG PB, 0.72 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452450,340B MANNITOL 10% 500ML IV RTU, 44.21 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8458606,340B MANNITOL 20% 200MG/ML 50ML SYI, 1.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8427916,340B MANNITOL 20% 250ML IV RTU, 43.76 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415838,340B MANNITOL 20% 500ML IV RTU, 9.56 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8407686,340B MANNITOL 25%/50ML INJ, 1.30 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468654,340B MAPROTILINE 25MG TAB, 0.68 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468662,340B MAPROTILINE 50MG TAB, 1.37 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468670,340B MAPROTILINE 75MG TAB, 1.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470148,340B MARAVIROC 150MG TAB, 15.62 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8470155,340B MARAVIROC 300MG TAB, 15.62 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8462582,340B MEBENDAZOLE 100MG TAB CHEW, 4.50 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8460255,340B MECHLORETHAMINE HCL/10MG INJ, 148.92 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415846,340B MECLIZINE 12.5MG TAB, 0.29 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404287,340B MECLIZINE 25MG TAB, 0.25 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8465692,340B MECLOFENAMATE 100MG CAP, 0.40 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466815,340B MECLOFENAMATE 50MG CAP, 0.32 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400442,340B MEDROXYPROGESTERONE 10MG TAB, 0.06 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400459,340B MEDROXYPROGESTERONE 2.5MG TAB, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415853,340B MEDROXYPROGESTERONE 5MG TAB, 0.21 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8428419,340B MEDROXYPROGESTERONE/1MG INJ, 0.09 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468985,340B MEFLOQUINE 250MG TAB, 7.94 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415861,340B MEGESTROL 20MG TAB, 0.27 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409518,340B MEGESTROL 400MG/10ML LIQ, 3.28 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404386,340B MEGESTROL 40MG TAB, 0.19 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400673,340B MEGESTROL 40MG/ML 30ML LIQ, 1.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452468,340B MEGESTROL 40MG/ML 5ML SYQ, 0.18 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459570,340B MEGESTROL 625MG/5ML 150ML LIQ, 211.24 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425027,340B MEGESTROL 625MG/5ML LIQ, 7.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8459844,340B MEGESTROL ES 125MG/ML 5ML SYQ, 7.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422180,340B MELATONIN 3MG TAB, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424038,340B MELOXICAM 15MG TAB, 0.22 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401697,340B MELOXICAM 7.5MG TAB, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8471195,340B MELPHALAN 2MG TAB, 11.32 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8467011,340B MELPHALAN HCL/50MG INJ, 542.13 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423014,340B MEMANTINE 10MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8408205,340B MEMANTINE 5MG TAB, 0.26 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8412207,340B MENINGOCOC CONJ 4MCG/0.5ML IM, 107.85 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415879,340B MENINGOCOC POLY 50MCG/.5MLSUBQ, 111.09 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8473027,340B MENINGOCOCCAL RECOMB 0.5ML IM, 95.85 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8451916,340B MENTHOL EUCALYP SUGAR FREE LOZ, 0.07 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8461162,340B MENTHOL/CH3/SALICYL 105GM OINT, 3.45 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468688,340B MEPERIDINE 100MG TAB, 1.45 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402661,340B MEPERIDINE 50MG TAB, 0.30 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8460263,340B MEPERIDINE 50MG/5ML 30ML LIQ, 7.62 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466088,340B MEPERIDINE 50MG/5ML LIQ, 0.84 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8400384,340B MEPERIDINE HCL/100MG INJ, 0.72 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466427,340B MEPERIDINE HCL/100MG PB, 4.69 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8467649,340B MEPROBAMATE 200MG TAB, 0.03 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401804,340B MEPROBAMATE 400MG TAB, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415887,340B MERCAPTOPURINE 50MG TAB, 0.25 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424608,340B MERCAPTOPURINE 50MG/ML 3ML SYQ, 0.75 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8428351,340B MEROPENEM/100MG INJ, 0.62 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452484,340B MESALAMINE 1000MG SUPP RECT, 35.37 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8424798,340B MESALAMINE 1200MG TAB EC, 9.36 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418394,340B MESALAMINE 250MG CAP TR, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452492,340B MESALAMINE 400MG CAP TR, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406928,340B MESALAMINE 400MG TAB EC, 2.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8410078,340B MESALAMINE 4GM/60ML ENEMA, 4.14 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406274,340B MESALAMINE 500MG CAP TR, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8425282,340B MESNA/200MG INJ, 1.80 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8465700,340B METAPROTERENOL 10MG TAB, 0.05 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8406001,340B METAXALONE 400MG TAB, 1.26 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422461,340B METAXALONE 800MG TAB, 4.08 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8423139,340B METFORMIN 1000MG TAB, 0.11 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463192,340B METFORMIN 100MG/ML 5ML SYQ, 7.03 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401010,340B METFORMIN 500MG TAB, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8401655,340B METFORMIN 500MG TAB TR, 0.06 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8460479,340B METFORMIN 500MG/5ML 30ML LIQ, 4.61 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8422206,340B METFORMIN 750MG TAB TR, 0.22 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8418659,340B METFORMIN 850MG TAB, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466245,340B METHADONE 0.2MG/1ML SYQ, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403537,340B METHADONE 10MG TAB, 0.03 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415903,340B METHADONE 10MG/5ML LIQ, 0.29 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8457723,340B METHADONE 10MG/ML 30ML LIQDRP, 11.00 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8421067,340B METHADONE 10MG/ML LIQ CONC, 0.37 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8468290,340B METHADONE 1MG/1ML SYQ, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8465106,340B METHADONE 2MG/ML 5ML SYQ, 0.29 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8421976,340B METHADONE 40MG TAB DISSOLVE, 0.26 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403347,340B METHADONE 5MG TAB, 0.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466310,340B METHADONE 5MG/0.5ML LIQ, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8452518,340B METHADONE 5MG/5ML LIQ, 0.21 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8462038,340B METHADONE HCL 0.1MG/1ML SYI, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415895,340B METHADONE HCL 10MG/1ML 1ML INJ, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463036,340B METHADONE HCL 10MG/1ML SYI, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8463879,340B METHADONE HCL 1MG/1ML SYI, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466385,340B METHADONE HCL<=10MG INJ, 0.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466005,340B METHAMPHETAMINE 5MG TAB, 2.29 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466831,340B METHAZOLAMIDE 25MG TAB, 3.06 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8466849,340B METHAZOLAMIDE 50MG TAB, 0.86 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8405557,340B METHENAMINE HIPPURATE 1GM TAB, 0.40 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8457442,340B METHENAMINE MANDELAT 500MG TAB, 0.74 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415911,340B METHENAMINE MANDELATE 1GM TAB, 1.98 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8462921,340B METHENAMINE/METHYLBLUE TAB, 3.13 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8405847,340B METHERGINE 0.2MG TAB, 9.01 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8409237,340B METHERGINE<=0.2MG INJ, 12.77 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8403271,340B METHIMAZOLE 10MG TAB, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415929,340B METHIMAZOLE 5MG TAB, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402893,340B METHOCARBAMOL 500MG TAB, 0.10 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8402968,340B METHOCARBAMOL 750MG TAB, 0.04 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415937,340B METHOCARBAMOL<=10ML INJ, 18.02 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8415945,340B METHOHEXITAL 500MG INJ, 19.86 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8404626,340B METHOTREXATE 2.5MG TAB, 0.45 ,
305,East Morgan County Hospital,251,PHARMACY 340B,8428823,340B METHOTREXATE SODIUM/50MG INJ, 0.55 ,
