HSP,CHARGE CODE,BILLING DESCRIPTION,HOSPITAL CHARGE,,,,,,,,,,,,,,,,,,,
IND,0053203964,ENALAPRIL2ML IJ,$74.92,,,,,,,,,,,,,,,,,,,
IND,0053204046,EPHEDRINE 1MLIJ,$146.17,,,,,,,,,,,,,,,,,,,
IND,0053204194,EPOETIN 100U IJ,$12.50,,,,,,,,,,,,,,,,,,,
IND,0053204236,EPINPHR.15KT IJ,"$2,593.55",,,,,,,,,,,,,,,,,,,
IND,0053204293,EPINEPHR.3KTIJ,$517.12,,,,,,,,,,,,,,,,,,,
IND,0053204319,EPOETIN1000U IJ,$187.89,,,,,,,,,,,,,,,,,,,
IND,0053204491,EPTIFIBATIDE5IJ,$177.69,,,,,,,,,,,,,,,,,,,
IND,0053204582,EPINEPHR0.1MGIJ,$0.26,,,,,,,,,,,,,,,,,,,
IND,0053204913,ERTAPENEM 500IJ,$340.93,,,,,,,,,,,,,,,,,,,
IND,0053205084,ERYTHRO LA500IJ,$98.58,,,,,,,,,,,,,,,,,,,
IND,0053205225,ESOMEPRAZOL40IJ,$278.69,,,,,,,,,,,,,,,,,,,
IND,0053205241,ESMOLOL10ML IJ,$204.65,,,,,,,,,,,,,,,,,,,
IND,0053205266,ESMOLOL 250ML P,"$2,361.80",,,,,,,,,,,,,,,,,,,
IND,0053205423,ESTROGEN 25MGIJ,$722.79,,,,,,,,,,,,,,,,,,,
IND,0053205605,ETHANOLAMN100IJ,"$1,469.63",,,,,,,,,,,,,,,,,,,
IND,0053205761,ETHANOL 1ML IJ,$201.00,,,,,,,,,,,,,,,,,,,
IND,0053206090,ETOMIDATE10MLIJ,$42.11,,,,,,,,,,,,,,,,,,,
IND,0053206116,ETOMIDATE20MLIJ,$284.41,,,,,,,,,,,,,,,,,,,
IND,0053206132,ETOMIDAT20PFSIJ,$687.95,,,,,,,,,,,,,,,,,,,
IND,0053206611,FAMOTIDIN20MGIJ,$405.14,,,,,,,,,,,,,,,,,,,
IND,0053206728,FLU VAC NOS IJ,$89.10,,,,,,,,,,,,,,,,,,,
IND,0053206777,FLUCONA200PMXIJ,"$1,225.56",,,,,,,,,,,,,,,,,,,
IND,0053206819,FLUMAZENIL5MLIJ,$338.03,,,,,,,,,,,,,,,,,,,
IND,0053206827,FLUMAZENIL 10IJ,$503.52,,,,,,,,,,,,,,,,,,,
IND,0053206868,FLUVAC>3YR PFIJ,$106.90,,,,,,,,,,,,,,,,,,,
IND,0053206892,FLUCONAZ NEO IJ,$11.37,,,,,,,,,,,,,,,,,,,
IND,0053206918,FLUORESCEIN 5IJ,$275.58,,,,,,,,,,,,,,,,,,,
IND,0053206934,FAC8 REC PER IU,$11.78,,,,,,,,,,,,,,,,,,,
IND,0053207031,FLU FLUVIRIN IJ,$107.90,,,,,,,,,,,,,,,,,,,
IND,0053207296,FLU VAC CC PFIJ,$130.36,,,,,,,,,,,,,,,,,,,
IND,0053207312,FOMEPIZOLE 15IJ,$129.08,,,,,,,,,,,,,,,,,,,
IND,0053207387,FA 5MG/1ML IJ,$271.45,,,,,,,,,,,,,,,,,,,
IND,0053207395,FA 5MG/ML10MLIJ,$155.31,,,,,,,,,,,,,,,,,,,
IND,0053207494,FOSPHENYT50MGIJ,$6.94,,,,,,,,,,,,,,,,,,,
IND,0053207643,FUROSEMID20MGIJ,$239.61,,,,,,,,,,,,,,,,,,,
IND,0053207668,FONDAPARINX.5IJ,$98.10,,,,,,,,,,,,,,,,,,,
IND,0053207775,FLUVAC>3YR PFIJ,$108.97,,,,,,,,,,,,,,,,,,,
IND,0053207833,FILGRAST 1MCGIJ,$7.67,,,,,,,,,,,,,,,,,,,
IND,0053208401,GEMCITABIN200IJ,$899.39,,,,,,,,,,,,,,,,,,,
IND,0053208468,GENTAMIC80PMXIJ,$501.12,,,,,,,,,,,,,,,,,,,
IND,0053208518,GENTAMIC NEO IJ,$27.58,,,,,,,,,,,,,,,,,,,
IND,0053208526,GENTAMIC 80MGIJ,$6.60,,,,,,,,,,,,,,,,,,,
IND,0053208989,GLUCAGON 1MGIJ,$523.25,,,,,,,,,,,,,,,,,,,
IND,0053209201,GLYCOPYRR 1MLIJ,$221.02,,,,,,,,,,,,,,,,,,,
IND,0053209722,HALOPERIDO5MGIJ,$230.31,,,,,,,,,,,,,,,,,,,
IND,0053209730,HALOP DEC50MGIJ,$536.01,,,,,,,,,,,,,,,,,,,
IND,0053209912,HEP FLUSH10U IJ,$0.76,,,,,,,,,,,,,,,,,,,
IND,0053209953,HEP FL 100U IJ,$258.78,,,,,,,,,,,,,,,,,,,
IND,0053210332,HEP125U D10W250,$61.61,,,,,,,,,,,,,,,,,,,
IND,0053210431,HEP50U/100MLIJ,$52.76,,,,,,,,,,,,,,,,,,,
IND,0053210639,HEPARIN1000U IJ,$173.93,,,,,,,,,,,,,,,,,,,
IND,0053211025,HEPAR1000UPMXIJ,$2.38,,,,,,,,,,,,,,,,,,,
IND,0053211082,HEP B IG .5ML,$682.04,,,,,,,,,,,,,,,,,,,
IND,0053211132,HEP B IG 1ML,"$3,387.85",,,,,,,,,,,,,,,,,,,
IND,0053211140,HEP BVAC ADLTIJ,$818.18,,,,,,,,,,,,,,,,,,,
IND,0053211157,HEP B VAC P/AIJ,$555.54,,,,,,,,,,,,,,,,,,,
IND,0053211249,HEP A PED.5MLIJ,$400.92,,,,,,,,,,,,,,,,,,,
IND,0053211272,HETASTARCH500IJ,"$1,277.23",,,,,,,,,,,,,,,,,,,
IND,0053211678,SYNVISC 1MG IJ,$149.35,,,,,,,,,,,,,,,,,,,
IND,0053211744,EUFLE PER DS IJ,"$1,472.82",,,,,,,,,,,,,,,,,,,
IND,0053211769,ORTHV PER DS IJ,"$2,290.46",,,,,,,,,,,,,,,,,,,
IND,0053211785,HYALURONIDAS 1U,$2.21,,,,,,,,,,,,,,,,,,,
IND,0053211819,HYALUROND150UIJ,$658.57,,,,,,,,,,,,,,,,,,,
IND,0053211900,HYALURONA.6MLIJ,$699.75,,,,,,,,,,,,,,,,,,,
IND,0053212023,HYDRALAZN20MGIJ,$258.78,,,,,,,,,,,,,,,,,,,
IND,0053212437,HCTS SS100MG IJ,$333.33,,,,,,,,,,,,,,,,,,,
IND,0053212494,IDARUCIZUM5GMIJ,"$23,347.07",,,,,,,,,,,,,,,,,,,
IND,0053212585,INS DETEMR 5U,$7.97,,,,,,,,,,,,,,,,,,,
IND,0053212601,INS GLARG 5U,$8.79,,,,,,,,,,,,,,,,,,,
IND,0053212627,INS NPH HUM 5U,$2.36,,,,,,,,,,,,,,,,,,,
IND,0053212643,INS LISPR 5U,$9.10,,,,,,,,,,,,,,,,,,,
IND,0053212650,INS REG HUM 5U,$2.36,,,,,,,,,,,,,,,,,,,
IND,0053212668,INS 75/25 5U,$6.86,,,,,,,,,,,,,,,,,,,
IND,0053212700,INS NR 70/30 5U,$5.28,,,,,,,,,,,,,,,,,,,
IND,0053212759,HCTS NEO CMPDIJ,$39.28,,,,,,,,,,,,,,,,,,,
IND,0053213153,HYDROXYZINE25IJ,$3.92,,,,,,,,,,,,,,,,,,,
IND,0053213245,IMPENE/CIL250IJ,$223.02,,,,,,,,,,,,,,,,,,,
IND,0053213344,INDIGO CAR5MLIJ,$283.89,,,,,,,,,,,,,,,,,,,
IND,0053213377,INDOCYANINE25IJ,$752.16,,,,,,,,,,,,,,,,,,,
IND,0053213542,RHO D IG 100UIJ,$864.20,,,,,,,,,,,,,,,,,,,
IND,0053213567,INFLIXIMAB 10IJ,$608.79,,,,,,,,,,,,,,,,,,,
IND,0053213708,HUMULIN INJ,$217.57,,,,,,,,,,,,,,,,,,,
IND,0053214060,HUMALOG75/2510M,$88.25,,,,,,,,,,,,,,,,,,,
IND,0053214078,INS GLARGIN10ML,$416.34,,,,,,,,,,,,,,,,,,,
IND,0053214086,INS GLARG DOSE,$92.32,,,,,,,,,,,,,,,,,,,
IND,0053214367,INS DETEMR 1ML,$83.55,,,,,,,,,,,,,,,,,,,
IND,0053214409,INS DETEMR 10ML,$935.63,,,,,,,,,,,,,,,,,,,
IND,0053214508,HUM REG 10ML,$316.11,,,,,,,,,,,,,,,,,,,
IND,0053214516,HUM REG DOSE,$48.98,,,,,,,,,,,,,,,,,,,
IND,0053214532,HUMALOG 10ML,$468.28,,,,,,,,,,,,,,,,,,,
IND,0053214540,HUMALOG DOSE,$99.12,,,,,,,,,,,,,,,,,,,
IND,0053214565,HUM 70/30 10ML,$221.72,,,,,,,,,,,,,,,,,,,
IND,0053214573,HUM 70/30 DOSE,$48.98,,,,,,,,,,,,,,,,,,,
IND,0053214581,INS HUM LENTE10,$358.47,,,,,,,,,,,,,,,,,,,
IND,0053214615,INS HUM NPH 10,$217.57,,,,,,,,,,,,,,,,,,,
IND,0053214623,INS HUM NPH DS,$48.98,,,,,,,,,,,,,,,,,,,
IND,0053215299,IRON SUCROSE1IJ,$9.35,,,,,,,,,,,,,,,,,,,
IND,0053215489,ISOPROTERE5MLIJ,$292.15,,,,,,,,,,,,,,,,,,,
IND,0053215539,ISOPROTERE5MLIJ,$264.44,,,,,,,,,,,,,,,,,,,
IND,0053215943,IVIG LYOP 500MG,$312.22,,,,,,,,,,,,,,,,,,,
IND,0053216016,GAMMAGAR500MGIJ,$476.94,,,,,,,,,,,,,,,,,,,
IND,0053216198,KCLPER2MEQPMXIJ,$7.08,,,,,,,,,,,,,,,,,,,
IND,0053216206,KCL PER 2MEQ IJ,$0.69,,,,,,,,,,,,,,,,,,,
IND,0053216305,KETAMINE10ML IJ,$198.91,,,,,,,,,,,,,,,,,,,
IND,0053216339,KETOROLAC 15MG,$10.63,,,,,,,,,,,,,,,,,,,
IND,0053216412,LABETAL 20ML IJ,$712.62,,,,,,,,,,,,,,,,,,,
IND,0053216420,LABETAL 4MLSGIJ,$29.46,,,,,,,,,,,,,,,,,,,
IND,0053216511,LEUCOVORN50MGIJ,$591.81,,,,,,,,,,,,,,,,,,,
IND,0053216966,LEVETIRACET10IJ,$10.62,,,,,,,,,,,,,,,,,,,
IND,0053216982,NOREPINEPH4MLIJ,$257.09,,,,,,,,,,,,,,,,,,,
IND,0053217121,LEVOFLO250PMXIJ,$304.60,,,,,,,,,,,,,,,,,,,
IND,0053217139,LEVOTHYR.1MG IJ,$398.60,,,,,,,,,,,,,,,,,,,
IND,0053217147,LEVOCARNIT1GMIJ,$107.91,,,,,,,,,,,,,,,,,,,
IND,0053217154,LEVOTHYR.2MG IJ,$391.63,,,,,,,,,,,,,,,,,,,
IND,0053217196,LEVOTHYR.5MG IJ,"$1,092.01",,,,,,,,,,,,,,,,,,,
IND,0053217329,LIDOC IVPER10MG,$0.63,,,,,,,,,,,,,,,,,,,
IND,0053217410,LIDO.5%/EP50IJ,$63.30,,,,,,,,,,,,,,,,,,,
IND,0053217451,LIDOCAN50MLPFIJ,$244.50,,,,,,,,,,,,,,,,,,,
IND,0053217485,LIDO2%/EP10MLIJ,$59.33,,,,,,,,,,,,,,,,,,,
IND,0053217600,LIDO1%/EP30MLIJ,$188.02,,,,,,,,,,,,,,,,,,,
IND,0053217618,LIDO1%/EP20MLIJ,$16.58,,,,,,,,,,,,,,,,,,,
IND,0053217659,LIDO1%/EP 5MLIJ,$288.04,,,,,,,,,,,,,,,,,,,
IND,0053217675,LIDO/EP10MLPFIJ,$84.78,,,,,,,,,,,,,,,,,,,
IND,0053217709,LIDOCA30MLPFIJ,$234.14,,,,,,,,,,,,,,,,,,,
IND,0053217717,LIDOCAN20MLPFIJ,$11.68,,,,,,,,,,,,,,,,,,,
IND,0053217725,LIDOCA50MLMDVIJ,$236.23,,,,,,,,,,,,,,,,,,,
IND,0053217758,LIDOCAIN5MLPFIJ,$193.68,,,,,,,,,,,,,,,,,,,
IND,0053217808,LIDO1.5%/EP30IJ,$259.02,,,,,,,,,,,,,,,,,,,
IND,0053217923,LIDOCA10MLPFIJ,$259.02,,,,,,,,,,,,,,,,,,,
IND,0053217931,LIDOCAINE20MLIJ,$19.26,,,,,,,,,,,,,,,,,,,
IND,0053217956,LIDO2%/EP20MLIJ,$259.02,,,,,,,,,,,,,,,,,,,
IND,0053217964,LIDO2%/EP30MLIJ,$259.02,,,,,,,,,,,,,,,,,,,
IND,0053218046,LIDOCAINE50MLIJ,$58.03,,,,,,,,,,,,,,,,,,,
IND,0053218053,LIDOCAIN5MLPFIJ,$20.13,,,,,,,,,,,,,,,,,,,
IND,0053218079,LIDOCAIN5MLPFIJ,$219.63,,,,,,,,,,,,,,,,,,,
IND,0053218103,LIDOCAIN5MLSGIJ,$258.52,,,,,,,,,,,,,,,,,,,
IND,0053218152,LIDOCAIN5MLSGIJ,$288.04,,,,,,,,,,,,,,,,,,,
IND,0053218202,LIDOCAN10MLSGIJ,$314.96,,,,,,,,,,,,,,,,,,,
IND,0053218251,LIDO TRACH KTIJ,$455.88,,,,,,,,,,,,,,,,,,,
IND,0053218533,LINEZOLID 200IJ,$345.67,,,,,,,,,,,,,,,,,,,
IND,0053218939,LORAZEPA2MGSGIJ,$197.28,,,,,,,,,,,,,,,,,,,
IND,0053218947,LORAZEPAM 2MGIJ,$108.16,,,,,,,,,,,,,,,,,,,
IND,0053219531,MG SULF 500MGIJ,$85.61,,,,,,,,,,,,,,,,,,,
IND,0053219564,MG SULF 500MGIJ,$31.63,,,,,,,,,,,,,,,,,,,
IND,0053219614,MANNITOL 50MLIJ,$252.53,,,,,,,,,,,,,,,,,,,
IND,0053219929,MMR VACC IJ,$518.99,,,,,,,,,,,,,,,,,,,
IND,0053220216,MEDROXYPR 1MGIJ,$4.50,,,,,,,,,,,,,,,,,,,
IND,0053221164,MEROPENEM 100IJ,$65.12,,,,,,,,,,,,,,,,,,,
IND,0053221198,MEROPENEM 100IJ,$21.11,,,,,,,,,,,,,,,,,,,
IND,0053222691,METHYLERG.2MGIJ,$196.41,,,,,,,,,,,,,,,,,,,
IND,0053222915,METHYLPREDPEDIJ,$54.13,,,,,,,,,,,,,,,,,,,
IND,0053222956,METHYLPRE40MGIJ,$56.95,,,,,,,,,,,,,,,,,,,
IND,0053223053,METHYLPRE80MGIJ,$101.37,,,,,,,,,,,,,,,,,,,
IND,0053223152,METHYLPRE40MGIJ,$84.00,,,,,,,,,,,,,,,,,,,
IND,0053223251,METHYLPR125MGIJ,$231.61,,,,,,,,,,,,,,,,,,,
IND,0053223665,METOCLOPR10MGIJ,$250.30,,,,,,,,,,,,,,,,,,,
IND,0053223814,METOPROLOL5MLIJ,$45.69,,,,,,,,,,,,,,,,,,,
IND,0053223848,METRONID PED IJ,$43.17,,,,,,,,,,,,,,,,,,,
IND,0053223871,METRONID500MGIJ,$918.48,,,,,,,,,,,,,,,,,,,
IND,0053223889,METROND500PMXIJ,$907.05,,,,,,,,,,,,,,,,,,,
IND,0053224093,MICAFUNGIN1MGIJ,$16.76,,,,,,,,,,,,,,,,,,,
IND,0053224473,MILRINONE 5MGIJ,$487.87,,,,,,,,,,,,,,,,,,,
IND,0053224549,MIDAZOLAM 1MGIJ,$14.26,,,,,,,,,,,,,,,,,,,
IND,0053224929,MITOMYCIN 5MGIJ,"$1,757.58",,,,,,,,,,,,,,,,,,,
IND,0053225033,MIVACURIUM5MLIJ,$169.91,,,,,,,,,,,,,,,,,,,
IND,0053225041,MIVACURIUM 10IJ,$236.23,,,,,,,,,,,,,,,,,,,
IND,0053225157,MORPHINE NEO IJ,$35.47,,,,,,,,,,,,,,,,,,,
IND,0053225918,MVI 10ML IJ,$247.40,,,,,,,,,,,,,,,,,,,
IND,0053226122,MVI 5ML IJ,$87.35,,,,,,,,,,,,,,,,,,,
IND,0053226544,NAFCILL 500MGIJ,$252.80,,,,,,,,,,,,,,,,,,,
IND,0053226593,NAFCILLIN1GM IJ,$259.02,,,,,,,,,,,,,,,,,,,
IND,0053226643,NAFCILLIN2GM IJ,$465.76,,,,,,,,,,,,,,,,,,,
IND,0053226692,NAFERRICG12.5IJ,$206.06,,,,,,,,,,,,,,,,,,,
IND,0053226858,NALBUPHIN10MGIJ,$237.58,,,,,,,,,,,,,,,,,,,
IND,0053227138,NALOXONE 1MG IJ,$343.46,,,,,,,,,,,,,,,,,,,
IND,0053228003,NESIRITID.1MGIJ,$405.14,,,,,,,,,,,,,,,,,,,
IND,0053228102,NEOSTIGMINE.5IJ,$159.12,,,,,,,,,,,,,,,,,,,
IND,0053228599,NICARD 200MLPMX,"$1,079.59",,,,,,,,,,,,,,,,,,,
IND,0053228607,NICARDIPI10MLIJ,$85.82,,,,,,,,,,,,,,,,,,,
IND,0053228961,NITROGL250PMXIJ,$877.08,,,,,,,,,,,,,,,,,,,
IND,0053228995,NITROGLYC10MLIJ,$994.60,,,,,,,,,,,,,,,,,,,
IND,0053229134,NOREPIN 4MG IJ,$102.28,,,,,,,,,,,,,,,,,,,
IND,0053229183,OLANZAP 2ML IJ,$222.75,,,,,,,,,,,,,,,,,,,
IND,0053229209,OCTREOTD25MCGIJ,$49.34,,,,,,,,,,,,,,,,,,,
IND,0053229258,NITROPRUSS5MLIJ,$739.74,,,,,,,,,,,,,,,,,,,
IND,0053229266,NITROPRUSS2MLIJ,$94.83,,,,,,,,,,,,,,,,,,,
IND,0053229365,ONDANSETRO1MGIJ,$93.45,,,,,,,,,,,,,,,,,,,
IND,0053230389,OXYTOC 10U LR,$133.30,,,,,,,,,,,,,,,,,,,
IND,0053230397,OXYTOC 10U D5LR,$133.30,,,,,,,,,,,,,,,,,,,
IND,0053230454,OXYTOCIN 10U IJ,$248.46,,,,,,,,,,,,,,,,,,,
IND,0053230579,PALIVIZUMAB50IJ,"$9,713.26",,,,,,,,,,,,,,,,,,,
IND,0053230603,PAMIDRONA30MGIJ,"$2,181.05",,,,,,,,,,,,,,,,,,,
IND,0053230660,PANCURONM10MLIJ,$395.77,,,,,,,,,,,,,,,,,,,
IND,0053230702,PANTOPRAZOL40IJ,$54.55,,,,,,,,,,,,,,,,,,,
IND,0053230710,PANTOPRAZOL40LQ,$35.07,,,,,,,,,,,,,,,,,,,
IND,0053230777,PAPAVERIN60MGIJ,$171.72,,,,,,,,,,,,,,,,,,,
IND,0053231213,PENG BEN100KUIJ,$40.81,,,,,,,,,,,,,,,,,,,
IND,0053231510,PENG K 600KU IJ,$6.18,,,,,,,,,,,,,,,,,,,
IND,0053231734,PENG PRO600KUIJ,$284.25,,,,,,,,,,,,,,,,,,,
IND,0053231890,PENTAMID300MGIJ,"$2,074.51",,,,,,,,,,,,,,,,,,,
IND,0053232674,PHENTOLAMN5MGIJ,$602.33,,,,,,,,,,,,,,,,,,,
IND,0053232872,PHENYLEPH 1MLIJ,$5.67,,,,,,,,,,,,,,,,,,,
IND,0053232880,PHENYLEPH 1MLIJ,$226.98,,,,,,,,,,,,,,,,,,,
IND,0053233201,PHENYTOIN50MGIJ,$130.02,,,,,,,,,,,,,,,,,,,
IND,0053233219,PHENYTN50MGSGIJ,$4.84,,,,,,,,,,,,,,,,,,,
IND,0053233458,PHYSOSTIGM2MLIJ,$292.15,,,,,,,,,,,,,,,,,,,
IND,0053233656,PHYTONADN 1MGIJ,$36.83,,,,,,,,,,,,,,,,,,,
IND,0053233664,PHYTONADIONE1IJ,$145.31,,,,,,,,,,,,,,,,,,,
IND,0053234118,PIP/TAZ1.125IJ,$54.41,,,,,,,,,,,,,,,,,,,
IND,0053234126,PIP/TAZ1.12GMIJ,$84.30,,,,,,,,,,,,,,,,,,,
IND,0053234233,PLASMA PRO250IJ,"$2,231.53",,,,,,,,,,,,,,,,,,,
IND,0053234498,PNEUMOCO23VACIJ,$467.15,,,,,,,,,,,,,,,,,,,
IND,0053234910,POLYMYXN500MUIJ,$331.53,,,,,,,,,,,,,,,,,,,
IND,0053235321,K ACETAT100MLIJ,$50.48,,,,,,,,,,,,,,,,,,,
IND,0053235339,K ACETATE 1MLIJ,$192.72,,,,,,,,,,,,,,,,,,,
IND,0053235362,K ACETATE20MLIJ,$9.15,,,,,,,,,,,,,,,,,,,
IND,0053235537,K PHOS 5ML IJ,$188.21,,,,,,,,,,,,,,,,,,,
IND,0053235552,K PHOS 15ML IJ,$9.15,,,,,,,,,,,,,,,,,,,
IND,0053236782,PROCAINAMD1GMIJ,$513.33,,,,,,,,,,,,,,,,,,,
IND,0053237988,PROMETHAZIN50IJ,$203.63,,,,,,,,,,,,,,,,,,,
IND,0053238192,PROPRANOLO1MGIJ,$207.88,,,,,,,,,,,,,,,,,,,
IND,0053238523,PROPOFOL 10MGIJ,$2.25,,,,,,,,,,,,,,,,,,,
IND,0053238705,PROTAMINE10MGIJ,$14.15,,,,,,,,,,,,,,,,,,,
IND,0053239299,PYRIDOXN100MGIJ,$190.52,,,,,,,,,,,,,,,,,,,
IND,0053239646,RANITIDINE 25MG,$15.42,,,,,,,,,,,,,,,,,,,
IND,0053239653,RANITDN NEO IJ,$15.42,,,,,,,,,,,,,,,,,,,
IND,0053239703,RABIES IG 150IJ,"$6,435.70",,,,,,,,,,,,,,,,,,,
IND,0053239745,RABIESVACCIMIJ,"$1,418.17",,,,,,,,,,,,,,,,,,,
IND,0053239752,RABIESVACCIDIJ,"$1,951.47",,,,,,,,,,,,,,,,,,,
IND,0053239802,RETEPLASE18.1IJ,"$23,994.95",,,,,,,,,,,,,,,,,,,
IND,0053239927,REGADEN.1MG IJ,$451.05,,,,,,,,,,,,,,,,,,,
IND,0053240107,RHO D 300MCGIJ,"$1,040.02",,,,,,,,,,,,,,,,,,,
IND,0053240156,RIFAMPIN600MGIJ,$560.46,,,,,,,,,,,,,,,,,,,
IND,0053240206,RITUXIMAB 100IJ,"$3,975.12",,,,,,,,,,,,,,,,,,,
IND,0053240248,ROCURONIU10MLIJ,$331.92,,,,,,,,,,,,,,,,,,,
IND,0053240255,ROCURONIUM5MLIJ,$262.55,,,,,,,,,,,,,,,,,,,
IND,0053240529,ROPIVACAIN1MGIJ,$5.40,,,,,,,,,,,,,,,,,,,
IND,0053240537,ROPIVIC1MGPMXIJ,$1.49,,,,,,,,,,,,,,,,,,,
IND,0053241303,NA ACETAT20MLIJ,$22.85,,,,,,,,,,,,,,,,,,,
IND,0053241386,NA BICARB 5MLIJ,$42.00,,,,,,,,,,,,,,,,,,,
IND,0053241410,NA BICAR PED IJ,$217.45,,,,,,,,,,,,,,,,,,,
IND,0053241501,NA BICAR10PFSIJ,$244.85,,,,,,,,,,,,,,,,,,,
IND,0053241519,NA BICARB50MLIJ,$51.38,,,,,,,,,,,,,,,,,,,
IND,0053241543,NA BICAR50PFSIJ,$298.39,,,,,,,,,,,,,,,,,,,
IND,0053241766,NACL 40ML IJ,$7.53,,,,,,,,,,,,,,,,,,,
IND,0053241782,NACL 30ML IJ,$14.62,,,,,,,,,,,,,,,,,,,
IND,0053241915,NACL 2ML IJ,$176.14,,,,,,,,,,,,,,,,,,,
IND,0053241923,NACL2.5ML PFSIJ,$74.58,,,,,,,,,,,,,,,,,,,
IND,0053241949,NACL 10ML IJ,$86.33,,,,,,,,,,,,,,,,,,,
IND,0053242004,NACL10ML PFS IJ,$12.01,,,,,,,,,,,,,,,,,,,
IND,0053242012,NACL 3ML PFS IJ,$11.95,,,,,,,,,,,,,,,,,,,
IND,0053242574,NA PHOS15ML IJ,$10.95,,,,,,,,,,,,,,,,,,,
IND,0053242590,NA PHOS30ML IJ,$116.02,,,,,,,,,,,,,,,,,,,
IND,0053244059,SUCCINYLC20MGIJ,$4.16,,,,,,,,,,,,,,,,,,,
IND,0053244067,SUCCIN20MGPFSIJ,$15.80,,,,,,,,,,,,,,,,,,,
IND,0053244190,QUINUP/DAL500IJ,$977.90,,,,,,,,,,,,,,,,,,,
IND,0053244208,SUMATRIPTA6MGIJ,$444.02,,,,,,,,,,,,,,,,,,,
IND,0053244216,SUMATRIPTA6KTIJ,$737.67,,,,,,,,,,,,,,,,,,,
IND,0053244265,TERBUTALIN1MGIJ,$252.53,,,,,,,,,,,,,,,,,,,
IND,0053244315,TENECTE 1MG IJ,$518.63,,,,,,,,,,,,,,,,,,,
IND,0053244414,TBO-FILGR1MCGIJ,$5.00,,,,,,,,,,,,,,,,,,,
IND,0053245619,TETRACAINE2MLIJ,$134.70,,,,,,,,,,,,,,,,,,,
IND,0053246187,THIAMINE100MGIJ,$217.77,,,,,,,,,,,,,,,,,,,
IND,0053247359,TIC/CLAV3.1GMIJ,$666.06,,,,,,,,,,,,,,,,,,,
IND,0053247367,TIC/CLA3.1PMXIJ,$207.88,,,,,,,,,,,,,,,,,,,
IND,0053247391,TIGECYCLINE 1IJ,$12.11,,,,,,,,,,,,,,,,,,,
IND,0053247631,TIROFIBAN .25IJ,$96.12,,,,,,,,,,,,,,,,,,,
IND,0053247805,TOBRAMYC 80MGIJ,$634.34,,,,,,,,,,,,,,,,,,,
IND,0053248431,TRACE MET5PFSIJ,$213.43,,,,,,,,,,,,,,,,,,,
IND,0053248449,TRACE META1MLIJ,$22.83,,,,,,,,,,,,,,,,,,,
IND,0053248456,TRACE META2MLIJ,$38.56,,,,,,,,,,,,,,,,,,,
IND,0053248498,TRACE MET10MLIJ,$58.30,,,,,,,,,,,,,,,,,,,
IND,0053248506,TRANEXAMC10MLIJ,$590.02,,,,,,,,,,,,,,,,,,,
IND,0053248654,TRIAMCINO10MGIJ,$20.10,,,,,,,,,,,,,,,,,,,
IND,0053249538,TRIMETHOBZ200IJ,$76.76,,,,,,,,,,,,,,,,,,,
IND,0053249587,TRIMETHOBZ200IJ,$224.83,,,,,,,,,,,,,,,,,,,
IND,0053249652,TROMETHA500MLIJ,"$1,650.32",,,,,,,,,,,,,,,,,,,
IND,0053249892,TB TEST 5TUIJ,$60.41,,,,,,,,,,,,,,,,,,,
IND,0053250650,VALPROATE5ML IJ,$125.26,,,,,,,,,,,,,,,,,,,
IND,0053250759,VANC NEO CMPDIJ,$67.88,,,,,,,,,,,,,,,,,,,
IND,0053250783,VANCOMYC500MGIJ,"$1,001.19",,,,,,,,,,,,,,,,,,,
IND,0053251005,VASOPRESS 1MLIJ,$93.65,,,,,,,,,,,,,,,,,,,
IND,0053251146,VECURONIU10MGIJ,$617.80,,,,,,,,,,,,,,,,,,,
IND,0053251153,VECURONIU20MGIJ,$106.55,,,,,,,,,,,,,,,,,,,
IND,0053251252,VERAPAMIL2ML IJ,$573.75,,,,,,,,,,,,,,,,,,,
IND,0053251989,VINCRISTIN1MGIJ,$893.00,,,,,,,,,,,,,,,,,,,
IND,0053252292,VITAMIN A 2MLIJ,$280.54,,,,,,,,,,,,,,,,,,,
IND,0053252508,WATERSTER10MLIJ,$71.03,,,,,,,,,,,,,,,,,,,
IND,0053270096,APAP/COD12ML LQ,$10.38,,,,,,,,,,,,,,,,,,,
IND,0053270112,APAP/COD 5ML LQ,$42.22,,,,,,,,,,,,,,,,,,,
IND,0053270195,APAP/COD30MG TB,$34.52,,,,,,,,,,,,,,,,,,,
IND,0053270369,APAP/BUT/CF TB,$34.52,,,,,,,,,,,,,,,,,,,
IND,0053273140,COCAINE 10% 4ML,$310.81,,,,,,,,,,,,,,,,,,,
IND,0053273181,COCAINE 4% 4ML,"$1,118.25",,,,,,,,,,,,,,,,,,,
IND,0053274304,DRONABIN2.5MGCP,$33.56,,,,,,,,,,,,,,,,,,,
IND,0053274312,DRONABINOL5MGCP,$72.50,,,,,,,,,,,,,,,,,,,
IND,0053275012,FENTANYL.1MG IJ,$197.97,,,,,,,,,,,,,,,,,,,
IND,0053275046,FENTANYL 12MCG,$149.19,,,,,,,,,,,,,,,,,,,
IND,0053275103,FENTANYL 25MCG,$131.56,,,,,,,,,,,,,,,,,,,
IND,0053275111,FENTANYL 50MCG,$179.07,,,,,,,,,,,,,,,,,,,
IND,0053275129,FENTANYL 75MCG,$277.74,,,,,,,,,,,,,,,,,,,
