HSP,CHARGE CODE,BILLING DESCRIPTION,HOSPITAL CHARGE,,,,,,,,,,,,,,,,,,,
TWI,0053153367,IBUPROFEN 120LQ,$45.08,,,,,,,,,,,,,,,,,,,
TWI,0053153375,IBUPROFEN60MLLQ,$74.17,,,,,,,,,,,,,,,,,,,
TWI,0053153953,ITRACONAZL150LQ,$127.91,,,,,,,,,,,,,,,,,,,
TWI,0053154100,KAOLIN-PECT30LQ,$3.82,,,,,,,,,,,,,,,,,,,
TWI,0053154514,LACTULOSE 1MLLQ,$0.29,,,,,,,,,,,,,,,,,,,
TWI,0053154597,LACTULOSE30MLLQ,$99.78,,,,,,,,,,,,,,,,,,,
TWI,0053154720,LEVOCARNIT 5LQ,$74.17,,,,,,,,,,,,,,,,,,,
TWI,0053154738,LEVOCARNIT120LQ,$74.17,,,,,,,,,,,,,,,,,,,
TWI,0053154787,LEVETIRACTAM5LQ,$16.24,,,,,,,,,,,,,,,,,,,
TWI,0053155032,LIDOC VISC 20ML,$70.64,,,,,,,,,,,,,,,,,,,
TWI,0053155040,LIDOC VISC 30ML,$89.53,,,,,,,,,,,,,,,,,,,
TWI,0053155057,LIDOC VISC 100M,$132.26,,,,,,,,,,,,,,,,,,,
TWI,0053155289,LOPERAMIDE 5LQ,$53.36,,,,,,,,,,,,,,,,,,,
TWI,0053155297,LOPERAMIDE 30LQ,$65.24,,,,,,,,,,,,,,,,,,,
TWI,0053155388,LORAZEPAM1ML LQ,$10.13,,,,,,,,,,,,,,,,,,,
TWI,0053155636,MG GLUCONATE5LQ,$44.77,,,,,,,,,,,,,,,,,,,
TWI,0053155685,MEGESTR40 10LQ,$33.65,,,,,,,,,,,,,,,,,,,
TWI,0053155701,MEGESTR40 20LQ,$243.01,,,,,,,,,,,,,,,,,,,
TWI,0053156683,METOCLOPRAM10LQ,$58.83,,,,,,,,,,,,,,,,,,,
TWI,0053156691,METOCLOPRAM 5LQ,$65.24,,,,,,,,,,,,,,,,,,,
TWI,0053157145,MINERAL OIL30LQ,$3.64,,,,,,,,,,,,,,,,,,,
TWI,0053157426,MG OH 30ML LQ,$3.47,,,,,,,,,,,,,,,,,,,
TWI,0053158689,NORTRIPTYL5MLLQ,$46.04,,,,,,,,,,,,,,,,,,,
TWI,0053158812,NYSTATIN 5ML LQ,$93.97,,,,,,,,,,,,,,,,,,,
TWI,0053159059,OSELTAM60MLPWLQ,$873.33,,,,,,,,,,,,,,,,,,,
TWI,0053159075,OSELTAM 1MLPWLQ,$18.11,,,,,,,,,,,,,,,,,,,
TWI,0053159174,OXYBUTYNIN5MLLQ,$65.24,,,,,,,,,,,,,,,,,,,
TWI,0053159950,PEN VK250 100LQ,$81.86,,,,,,,,,,,,,,,,,,,
TWI,0053160065,BISMTHSUBS15LQ,$1.07,,,,,,,,,,,,,,,,,,,
TWI,0053160206,PHENOL/NAP180SP,$105.58,,,,,,,,,,,,,,,,,,,
TWI,0053160594,PHENYTOIN 4MLLQ,$59.17,,,,,,,,,,,,,,,,,,,
TWI,0053160602,PHENYTOIN 237LQ,$209.76,,,,,,,,,,,,,,,,,,,
TWI,0053160727,POLYETHGLYC17PW,$14.62,,,,,,,,,,,,,,,,,,,
TWI,0053160735,POLYETHGLY255PW,$350.46,,,,,,,,,,,,,,,,,,,
TWI,0053160743,POLYSTYRE30PWLQ,$199.53,,,,,,,,,,,,,,,,,,,
TWI,0053160750,POLYSTYRENE60LQ,$142.53,,,,,,,,,,,,,,,,,,,
TWI,0053160826,POSACONAZOLE5LQ,$244.30,,,,,,,,,,,,,,,,,,,
TWI,0053160883,CITR AC/K/N 5LQ,$44.77,,,,,,,,,,,,,,,,,,,
TWI,0053160891,KCL 10% 30ML LQ,$48.59,,,,,,,,,,,,,,,,,,,
TWI,0053160933,KCL 20% 15ML LQ,$2.44,,,,,,,,,,,,,,,,,,,
TWI,0053160974,KCL20MEG PKPWLQ,$44.08,,,,,,,,,,,,,,,,,,,
TWI,0053161048,KCL 30ML LQ,$2.90,,,,,,,,,,,,,,,,,,,
TWI,0053161071,K IODIDE 30MLLQ,$230.22,,,,,,,,,,,,,,,,,,,
TWI,0053161204,PREDNISONE5MLLQ,$48.59,,,,,,,,,,,,,,,,,,,
TWI,0053161220,PREDNISOLONE5LQ,$51.16,,,,,,,,,,,,,,,,,,,
TWI,0053161238,PREDNISOLONE5LQ,$65.24,,,,,,,,,,,,,,,,,,,
TWI,0053161287,PROCHLORPER10LQ,$58.83,,,,,,,,,,,,,,,,,,,
TWI,0053161477,PROMETHZ/CD 5LQ,$46.40,,,,,,,,,,,,,,,,,,,
TWI,0053161550,PROMETHAZ5ML LQ,$51.16,,,,,,,,,,,,,,,,,,,
TWI,0053161873,PROPRANOLOL30LQ,$510.35,,,,,,,,,,,,,,,,,,,
TWI,0053162053,PSYLLIUM PK,$44.08,,,,,,,,,,,,,,,,,,,
TWI,0053162202,PYRIDOSTIGM25LQ,$65.24,,,,,,,,,,,,,,,,,,,
TWI,0053162459,RANITIDN10ML LQ,$141.98,,,,,,,,,,,,,,,,,,,
TWI,0053162558,RISPERIDONE30LQ,$60.12,,,,,,,,,,,,,,,,,,,
TWI,0053162566,SALIVA SUB 75SP,$250.70,,,,,,,,,,,,,,,,,,,
TWI,0053162582,SALIVA SUB120LQ,$264.34,,,,,,,,,,,,,,,,,,,
TWI,0053163184,NA CIT/CT AC5LQ,$48.59,,,,,,,,,,,,,,,,,,,
TWI,0053163333,SIMETHICONE15LQ,$65.24,,,,,,,,,,,,,,,,,,,
TWI,0053163341,SIMETHICONE30LQ,$158.95,,,,,,,,,,,,,,,,,,,
TWI,0053163556,NA CIT/CTAC30LQ,$2.32,,,,,,,,,,,,,,,,,,,
TWI,0053163903,SUCRALFAT10MLLQ,$60.32,,,,,,,,,,,,,,,,,,,
TWI,0053164034,SMX-TMP 5 LQ,$2.32,,,,,,,,,,,,,,,,,,,
TWI,0053164232,TETRACYCL 5MLLQ,$46.04,,,,,,,,,,,,,,,,,,,
TWI,0053164331,THEOPHYLL15MLLQ,$17.90,,,,,,,,,,,,,,,,,,,
TWI,0053165825,VALPROATE10MLLQ,$23.02,,,,,,,,,,,,,,,,,,,
TWI,0053165858,VALPROATE 5MLLQ,$11.60,,,,,,,,,,,,,,,,,,,
TWI,0053165973,VANCOMYCIN6PWLQ,$39.66,,,,,,,,,,,,,,,,,,,
TWI,0053165981,VANCOMYC 20PWLQ,$706.53,,,,,,,,,,,,,,,,,,,
TWI,0053166021,VANCOMYINCMPDLQ,$11.55,,,,,,,,,,,,,,,,,,,
TWI,0053166153,VIT C 500/5 LQ,$16.63,,,,,,,,,,,,,,,,,,,
TWI,0053180048,ACETAZOLAM500IJ,$472.45,,,,,,,,,,,,,,,,,,,
TWI,0053180089,ABCIXIMAB 10IJ,"$6,788.74",,,,,,,,,,,,,,,,,,,
TWI,0053180154,ACYCLOVIR 5MGIJ,$1.18,,,,,,,,,,,,,,,,,,,
TWI,0053180162,ACETYLCYST100IJ,$15.30,,,,,,,,,,,,,,,,,,,
TWI,0053180311,ALBUMIN5%50MLIJ,$905.16,,,,,,,,,,,,,,,,,,,
TWI,0053180329,ALBUMIN5% 250IJ,"$2,091.39",,,,,,,,,,,,,,,,,,,
TWI,0053180477,ADENOSINE 1MGIJ,$7.44,,,,,,,,,,,,,,,,,,,
TWI,0053180634,ALBUMIN25% 50IJ,"$2,106.69",,,,,,,,,,,,,,,,,,,
TWI,0053180741,ALPROSTADIL 1.2,$0.89,,,,,,,,,,,,,,,,,,,
TWI,0053180899,METHOTREX50MGIJ,$56.88,,,,,,,,,,,,,,,,,,,
TWI,0053180923,ALTEPLASE 1MGIJ,$530.50,,,,,,,,,,,,,,,,,,,
TWI,0053181145,AMIKACIN100MGIJ,$24.10,,,,,,,,,,,,,,,,,,,
TWI,0053181517,AMINOCAPRO5GMIJ,$385.12,,,,,,,,,,,,,,,,,,,
TWI,0053181772,AMINOPHYLL250IJ,$90.51,,,,,,,,,,,,,,,,,,,
TWI,0053181996,AMIODARON30MGIJ,$13.40,,,,,,,,,,,,,,,,,,,
TWI,0053182457,AMPHOTER50MG IJ,"$1,025.68",,,,,,,,,,,,,,,,,,,
TWI,0053182515,AMPHOTBLIPO10IJ,$247.40,,,,,,,,,,,,,,,,,,,
TWI,0053182648,AMPICILL250MGIJ,$16.22,,,,,,,,,,,,,,,,,,,
TWI,0053182655,AMPICILL500MGIJ,$357.06,,,,,,,,,,,,,,,,,,,
TWI,0053182663,AMPICL500IVPBIJ,$30.20,,,,,,,,,,,,,,,,,,,
TWI,0053182929,AMPIC/SU1.5GMIJ,$420.84,,,,,,,,,,,,,,,,,,,
TWI,0053182945,AMPC/S1.5GMPBIJ,$28.93,,,,,,,,,,,,,,,,,,,
TWI,0053183125,ASCORB AC 2MLIJ,$257.09,,,,,,,,,,,,,,,,,,,
TWI,0053183380,APAP PER10MG IJ,$0.95,,,,,,,,,,,,,,,,,,,
TWI,0053183448,ARGATROB 1MG IJ,$15.47,,,,,,,,,,,,,,,,,,,
TWI,0053183687,ATRACURIUM5MLIJ,"$1,198.48",,,,,,,,,,,,,,,,,,,
TWI,0053183695,ATRACURIU10MLIJ,$739.31,,,,,,,,,,,,,,,,,,,
TWI,0053183877,ATROPINE.01MGIJ,$0.06,,,,,,,,,,,,,,,,,,,
TWI,0053183885,ATROP.01MGPFSIJ,$0.16,,,,,,,,,,,,,,,,,,,
TWI,0053184149,AZITHROM500MGIJ,$470.02,,,,,,,,,,,,,,,,,,,
TWI,0053184172,AZTREONAM 1GMIJ,$790.06,,,,,,,,,,,,,,,,,,,
TWI,0053184180,AZTREONAM 2GMIJ,$912.41,,,,,,,,,,,,,,,,,,,
TWI,0053184214,AZITHRO500PMXIJ,$73.34,,,,,,,,,,,,,,,,,,,
TWI,0053184248,AZITHR500IVPBIJ,$65.97,,,,,,,,,,,,,,,,,,,
TWI,0053184537,BACITRACN50KUIJ,$415.33,,,,,,,,,,,,,,,,,,,
TWI,0053185385,BENZTROPIN1MGIJ,$302.42,,,,,,,,,,,,,,,,,,,
TWI,0053185583,BETAMETH 6MG IJ,$545.79,,,,,,,,,,,,,,,,,,,
TWI,0053186219,BLEOMYCIN15U IJ,"$4,868.61",,,,,,,,,,,,,,,,,,,
TWI,0053186425,ANTIVENBLKWIDIJ,$580.71,,,,,,,,,,,,,,,,,,,
TWI,0053186441,BORTEZOMIB .1IJ,$255.76,,,,,,,,,,,,,,,,,,,
TWI,0053186516,BOTULINM TOXUIJ,$41.51,,,,,,,,,,,,,,,,,,,
TWI,0053186631,BRETYLIUM10MLIJ,$734.19,,,,,,,,,,,,,,,,,,,
TWI,0053186839,BUMETANID10MLIJ,$134.30,,,,,,,,,,,,,,,,,,,
TWI,0053186847,BUMETANID.5MGIJ,$324.05,,,,,,,,,,,,,,,,,,,
TWI,0053186854,BUMETANIDE4MLIJ,$9.28,,,,,,,,,,,,,,,,,,,
TWI,0053186920,BUPIV LIP 1MGIJ,$8.14,,,,,,,,,,,,,,,,,,,
TWI,0053186987,BUPIV.25%10MLIJ,$277.74,,,,,,,,,,,,,,,,,,,
TWI,0053187027,BUPIV.25%30MLIJ,$386.22,,,,,,,,,,,,,,,,,,,
TWI,0053187035,BUPIV.25%PF30ML,$10.64,,,,,,,,,,,,,,,,,,,
TWI,0053187050,BUPIV.25%50MLIJ,$436.16,,,,,,,,,,,,,,,,,,,
TWI,0053187084,BUPIV.5%10MLIJ,$294.80,,,,,,,,,,,,,,,,,,,
TWI,0053187100,BUPIV.5%30MLIJ,$386.22,,,,,,,,,,,,,,,,,,,
TWI,0053187159,BUPIV.75 30MLIJ,$441.88,,,,,,,,,,,,,,,,,,,
TWI,0053187167,BUPIV.75%PF30ML,$19.44,,,,,,,,,,,,,,,,,,,
TWI,0053187365,BUP/EPI 50ML IJ,$457.91,,,,,,,,,,,,,,,,,,,
TWI,0053187373,BUP/EPI 10ML IJ,$294.80,,,,,,,,,,,,,,,,,,,
TWI,0053187381,BUP/EPI30ML IJ,$324.28,,,,,,,,,,,,,,,,,,,
TWI,0053187407,BUP/EPI 50ML IJ,$351.74,,,,,,,,,,,,,,,,,,,
TWI,0053187415,BUP/EPI 30ML IJ,$414.15,,,,,,,,,,,,,,,,,,,
TWI,0053187431,BUP/EPI 10ML IJ,$300.90,,,,,,,,,,,,,,,,,,,
TWI,0053187456,BUP/EPI 10ML IJ,$273.71,,,,,,,,,,,,,,,,,,,
TWI,0053187464,BUP/EPI 30ML IJ,$456.60,,,,,,,,,,,,,,,,,,,
TWI,0053187472,BUP/DX.75 2MLIJ,$10.96,,,,,,,,,,,,,,,,,,,
TWI,0053187522,BUTORPHANO1MGIJ,$24.05,,,,,,,,,,,,,,,,,,,
TWI,0053187886,CALCITON 400UIJ,"$18,183.90",,,,,,,,,,,,,,,,,,,
TWI,0053188090,CACL 10ML PFSIJ,$395.61,,,,,,,,,,,,,,,,,,,
TWI,0053188108,CACL 10ML IJ,$3.47,,,,,,,,,,,,,,,,,,,
TWI,0053188306,CA GLUCON10MLIJ,$308.62,,,,,,,,,,,,,,,,,,,
TWI,0053188512,CAND SKN TST IJ,$285.23,,,,,,,,,,,,,,,,,,,
TWI,0053189106,CARBOPROST1MLIJ,$729.74,,,,,,,,,,,,,,,,,,,
TWI,0053189114,CARBOPLA50MG IJ,"$1,309.54",,,,,,,,,,,,,,,,,,,
TWI,0053189338,CASPOFUNGN5MGIJ,$263.78,,,,,,,,,,,,,,,,,,,
TWI,0053189767,CEFAZOL 500MGIJ,$329.40,,,,,,,,,,,,,,,,,,,
TWI,0053189775,CEFAZOL500PMXIJ,$329.40,,,,,,,,,,,,,,,,,,,
TWI,0053189858,CEFEPIME500MGIJ,$62.49,,,,,,,,,,,,,,,,,,,
TWI,0053189890,CEFEPIME500PMX,$32.89,,,,,,,,,,,,,,,,,,,
TWI,0053190237,CEFOTAXIME1GMIJ,$527.94,,,,,,,,,,,,,,,,,,,
TWI,0053190302,CEFOTETAN 1GMIJ,$292.90,,,,,,,,,,,,,,,,,,,
TWI,0053190310,CEFOTETAN 2GMIJ,$510.35,,,,,,,,,,,,,,,,,,,
TWI,0053190492,CEFOXITIN 1GMIJ,$68.86,,,,,,,,,,,,,,,,,,,
TWI,0053190500,CEFOXIT1GMPMXIJ,$77.82,,,,,,,,,,,,,,,,,,,
TWI,0053190526,CEFTAROL10MG IJ,$8.03,,,,,,,,,,,,,,,,,,,
TWI,0053190575,CEFTAZD500PMXIJ,$30.45,,,,,,,,,,,,,,,,,,,
TWI,0053190609,CEFTAZID500MGIJ,$43.72,,,,,,,,,,,,,,,,,,,
TWI,0053190666,CEFTAZID500PBIJ,$39.59,,,,,,,,,,,,,,,,,,,
TWI,0053190716,CEFTAZ/AVIB IJ,$567.38,,,,,,,,,,,,,,,,,,,
TWI,0053190823,CEFTRIAX250MGIJ,$448.56,,,,,,,,,,,,,,,,,,,
TWI,0053190922,CEFTRIA250PMXIJ,$46.87,,,,,,,,,,,,,,,,,,,
TWI,0053191011,CEFUROX750MG IJ,$433.58,,,,,,,,,,,,,,,,,,,
TWI,0053192621,CHLOROTHIA500IJ,$232.09,,,,,,,,,,,,,,,,,,,
TWI,0053193090,CHLORPRMZ50MGIJ,$60.25,,,,,,,,,,,,,,,,,,,
TWI,0053193850,CIPROFLO200MGIJ,$12.05,,,,,,,,,,,,,,,,,,,
TWI,0053193884,CIPROFL200PMXIJ,$459.08,,,,,,,,,,,,,,,,,,,
TWI,0053193900,CISATRACU20MLIJ,"$1,501.23",,,,,,,,,,,,,,,,,,,
TWI,0053193918,CISATRACU 5MLIJ,$82.37,,,,,,,,,,,,,,,,,,,
TWI,0053193926,CISATRACU10MLIJ,$442.02,,,,,,,,,,,,,,,,,,,
TWI,0053193983,CISPLATIN10MGIJ,$869.01,,,,,,,,,,,,,,,,,,,
TWI,0053194247,CLINDAMY300MGIJ,$470.02,,,,,,,,,,,,,,,,,,,
TWI,0053194254,CLINDAM300PMXIJ,$470.02,,,,,,,,,,,,,,,,,,,
TWI,0053194403,CLONIDINE 1MGIJ,$350.39,,,,,,,,,,,,,,,,,,,
TWI,0053194916,COLISTIMET150IJ,$357.06,,,,,,,,,,,,,,,,,,,
TWI,0053195756,CORTROSY.25MGIJ,$843.58,,,,,,,,,,,,,,,,,,,
TWI,0053195897,COSYNTRO.25MGIJ,$752.39,,,,,,,,,,,,,,,,,,,
TWI,0053196010,CYCLOPH100MGIJ,$69.63,,,,,,,,,,,,,,,,,,,
TWI,0053196127,SULF/TRIM10MLIJ,$434.79,,,,,,,,,,,,,,,,,,,
TWI,0053196341,ANTIVEN CROT IJ,"$12,963.73",,,,,,,,,,,,,,,,,,,
TWI,0053196747,CYANOCOBAL1MGIJ,$482.03,,,,,,,,,,,,,,,,,,,
TWI,0053197158,CYCLOSPO250MGIJ,$642.73,,,,,,,,,,,,,,,,,,,
TWI,0053197414,DALBAVAN 5MGIJ,$113.00,,,,,,,,,,,,,,,,,,,
TWI,0053197521,DANTROLEN70MLIJ,"$1,170.35",,,,,,,,,,,,,,,,,,,
TWI,0053197596,DAPTOMYCIN1MGIJ,$2.43,,,,,,,,,,,,,,,,,,,
TWI,0053197653,DARBEPOETIN1MCG,$36.15,,,,,,,,,,,,,,,,,,,
TWI,0053197943,DEFEROXAMN500IJ,$364.21,,,,,,,,,,,,,,,,,,,
TWI,0053197968,DEGARELIX1MG IJ,$44.72,,,,,,,,,,,,,,,,,,,
TWI,0053198198,DESMOPRES1MCGIJ,$12.15,,,,,,,,,,,,,,,,,,,
TWI,0053198644,DEXAMETHAS1MGIJ,$1.34,,,,,,,,,,,,,,,,,,,
TWI,0053198800,DEXMEDETOM200IJ,$694.93,,,,,,,,,,,,,,,,,,,
TWI,0053198974,DEXTROSE 5ML IJ,$257.09,,,,,,,,,,,,,,,,,,,
TWI,0053198982,DEXTROSE10PFSIJ,$436.21,,,,,,,,,,,,,,,,,,,
TWI,0053199014,DEXTROSE 50MLIJ,$510.35,,,,,,,,,,,,,,,,,,,
TWI,0053199139,DEXTROSE50PFSIJ,$546.96,,,,,,,,,,,,,,,,,,,
TWI,0053199386,DIAZEPAM5MGSGIJ,$10.71,,,,,,,,,,,,,,,,,,,
TWI,0053199816,DICYCLOMN20MGIJ,$508.83,,,,,,,,,,,,,,,,,,,
TWI,0053200283,DIGOXIN .5MG IJ,$377.59,,,,,,,,,,,,,,,,,,,
TWI,0053200317,DIGX IMM FAB IJ,"$7,242.09",,,,,,,,,,,,,,,,,,,
TWI,0053200499,DIHYDROERG1MGIJ,$436.52,,,,,,,,,,,,,,,,,,,
TWI,0053200606,DILTIAZE 25MGIJ,$480.30,,,,,,,,,,,,,,,,,,,
TWI,0053200614,DILTIAZE 50MGIJ,$535.99,,,,,,,,,,,,,,,,,,,
TWI,0053200622,DILTIAZE100MGIJ,$516.75,,,,,,,,,,,,,,,,,,,
TWI,0053200648,DILTIAZE125MGIJ,$48.73,,,,,,,,,,,,,,,,,,,
TWI,0053200689,DILTIAZE125PBIJ,$68.37,,,,,,,,,,,,,,,,,,,
TWI,0053201174,DIPHENHYDR 50MG,$337.42,,,,,,,,,,,,,,,,,,,
TWI,0053201372,DIPHTH TET>7IJ,$153.63,,,,,,,,,,,,,,,,,,,
TWI,0053201398,DIPHTH TET<7IJ,$328.05,,,,,,,,,,,,,,,,,,,
TWI,0053201463,DTAP VACC<7YRIJ,$170.06,,,,,,,,,,,,,,,,,,,
TWI,0053201471,TDAP>7YR VAC IJ,$275.69,,,,,,,,,,,,,,,,,,,
TWI,0053201703,DIPYRIDAM10MGIJ,$806.09,,,,,,,,,,,,,,,,,,,
TWI,0053201851,DOBUTAM 250MGIJ,$918.55,,,,,,,,,,,,,,,,,,,
TWI,0053201869,DOBUTAM250MG IJ,"$1,293.09",,,,,,,,,,,,,,,,,,,
TWI,0053201943,DOCETAXEL 1MGIJ,$152.64,,,,,,,,,,,,,,,,,,,
TWI,0053202024,DOLASET 10MG IJ,$30.81,,,,,,,,,,,,,,,,,,,
TWI,0053202081,DOPAMINE40PMXIJ,$6.08,,,,,,,,,,,,,,,,,,,
TWI,0053202107,DOPAMINE 40IVIJ,$1.04,,,,,,,,,,,,,,,,,,,
TWI,0053202297,DORIPEN 10MG IJ,$5.36,,,,,,,,,,,,,,,,,,,
TWI,0053202685,DOXORUB 10MG IJ,"$1,355.07",,,,,,,,,,,,,,,,,,,
TWI,0053202941,DOXYCYCL100MGIJ,$725.09,,,,,,,,,,,,,,,,,,,
TWI,0053203055,DROPERIDOL5MGIJ,$412.40,,,,,,,,,,,,,,,,,,,
TWI,0053203105,DROTRECOGIN 5IJ,"$1,866.56",,,,,,,,,,,,,,,,,,,
TWI,0053203113,DROTRECOGIN20IJ,"$7,467.61",,,,,,,,,,,,,,,,,,,
TWI,0053203386,EDROPHON15ML IJ,$66.51,,,,,,,,,,,,,,,,,,,
TWI,0053203832,VIAL EMPTY,$250.70,,,,,,,,,,,,,,,,,,,
TWI,0053203931,EPHEDRINE10MGIJ,$29.42,,,,,,,,,,,,,,,,,,,
TWI,0053203949,ENOXAPAR10PFSIJ,$56.10,,,,,,,,,,,,,,,,,,,
TWI,0053203956,ENALAPRIL1ML IJ,$798.15,,,,,,,,,,,,,,,,,,,
TWI,0053203964,ENALAPRIL2ML IJ,$24.66,,,,,,,,,,,,,,,,,,,
TWI,0053204046,EPHEDRINE 1MLIJ,$280.76,,,,,,,,,,,,,,,,,,,
TWI,0053204194,EPOETIN 100U IJ,$16.12,,,,,,,,,,,,,,,,,,,
TWI,0053204293,EPINEPHR.3KTIJ,$663.84,,,,,,,,,,,,,,,,,,,
TWI,0053204319,EPOETIN1000U IJ,$330.75,,,,,,,,,,,,,,,,,,,
TWI,0053204491,EPTIFIBATIDE5IJ,$147.29,,,,,,,,,,,,,,,,,,,
TWI,0053204582,EPINEPHR0.1MGIJ,$2.55,,,,,,,,,,,,,,,,,,,
TWI,0053204913,ERTAPENEM 500IJ,$408.08,,,,,,,,,,,,,,,,,,,
TWI,0053204947,ERTAPEN500IVPB,$378.00,,,,,,,,,,,,,,,,,,,
TWI,0053205084,ERYTHRO LA500IJ,$414.46,,,,,,,,,,,,,,,,,,,
TWI,0053205217,ESOMEPRAZOL20IJ,$196.97,,,,,,,,,,,,,,,,,,,
TWI,0053205225,ESOMEPRAZOL40IJ,$173.95,,,,,,,,,,,,,,,,,,,
TWI,0053205241,ESMOLOL10ML IJ,$462.90,,,,,,,,,,,,,,,,,,,
TWI,0053205258,ESMOLOL 10ML IJ,"$1,465.81",,,,,,,,,,,,,,,,,,,
TWI,0053205266,ESMOLOL 250ML P,$877.07,,,,,,,,,,,,,,,,,,,
TWI,0053205423,ESTROGEN 25MGIJ,$597.19,,,,,,,,,,,,,,,,,,,
TWI,0053205985,FENTANYL250MLIJ,$266.84,,,,,,,,,,,,,,,,,,,
TWI,0053206090,ETOMIDATE10MLIJ,$319.04,,,,,,,,,,,,,,,,,,,
TWI,0053206116,ETOMIDATE20MLIJ,$99.78,,,,,,,,,,,,,,,,,,,
TWI,0053206132,ETOMIDAT20PFSIJ,$931.16,,,,,,,,,,,,,,,,,,,
TWI,0053206140,ETOPOSID10MG IJ,$250.40,,,,,,,,,,,,,,,,,,,
TWI,0053206397,FACTOR VIIA 1IJ,$10.71,,,,,,,,,,,,,,,,,,,
TWI,0053206421,FAC8 HUM PER IU,$5.36,,,,,,,,,,,,,,,,,,,
TWI,0053206520,FENT/BUPV 100ML,$270.35,,,,,,,,,,,,,,,,,,,
TWI,0053206561,FENTANYL250MLIJ,$120.66,,,,,,,,,,,,,,,,,,,
TWI,0053206587,FENT/BUPIV IJ,$120.24,,,,,,,,,,,,,,,,,,,
TWI,0053206611,FAMOTIDIN20MGIJ,$3.63,,,,,,,,,,,,,,,,,,,
TWI,0053206660,FENOLDOPAM1MLIJ,"$3,114.78",,,,,,,,,,,,,,,,,,,
TWI,0053206678,FENOLDOPAM2MLIJ,"$3,856.32",,,,,,,,,,,,,,,,,,,
TWI,0053206728,FLU VAC NOS IJ,$117.33,,,,,,,,,,,,,,,,,,,
TWI,0053206777,FLUCONA200PMXIJ,"$1,337.73",,,,,,,,,,,,,,,,,,,
TWI,0053206801,FLUDARABN50MGIJ,"$3,884.70",,,,,,,,,,,,,,,,,,,
TWI,0053206819,FLUMAZENIL5MLIJ,$868.96,,,,,,,,,,,,,,,,,,,
TWI,0053206827,FLUMAZENIL 10IJ,"$1,082.94",,,,,,,,,,,,,,,,,,,
TWI,0053206868,FLUVAC>3YR PFIJ,$80.57,,,,,,,,,,,,,,,,,,,
TWI,0053206918,FLUORESCEIN 5IJ,$640.99,,,,,,,,,,,,,,,,,,,
TWI,0053206934,FAC8 REC PER IU,$8.94,,,,,,,,,,,,,,,,,,,
TWI,0053206983,FAC9 REC PER IU,$6.70,,,,,,,,,,,,,,,,,,,
TWI,0053207015,FLU AFLURIA IJ,$77.65,,,,,,,,,,,,,,,,,,,
TWI,0053207031,FLU FLUVIRIN IJ,$85.70,,,,,,,,,,,,,,,,,,,
TWI,0053207080,FLUOROUR500MGIJ,$305.30,,,,,,,,,,,,,,,,,,,
TWI,0053207130,FLUPHENAZ10MLIJ,$619.07,,,,,,,,,,,,,,,,,,,
TWI,0053207254,FLUPHEN DEC25IJ,$607.92,,,,,,,,,,,,,,,,,,,
TWI,0053207296,FLU VAC CC PFIJ,$81.68,,,,,,,,,,,,,,,,,,,
TWI,0053207312,FOMEPIZOLE 15IJ,$85.70,,,,,,,,,,,,,,,,,,,
TWI,0053207387,FA 5MG/1ML IJ,$287.78,,,,,,,,,,,,,,,,,,,
TWI,0053207395,FA 5MG/ML10MLIJ,$121.81,,,,,,,,,,,,,,,,,,,
TWI,0053207494,FOSPHENYT50MGIJ,$73.95,,,,,,,,,,,,,,,,,,,
TWI,0053207643,FUROSEMID20MGIJ,$337.42,,,,,,,,,,,,,,,,,,,
TWI,0053207668,FONDAPARINX.5IJ,$83.03,,,,,,,,,,,,,,,,,,,
TWI,0053207775,FLUVAC>3YR PFIJ,$133.92,,,,,,,,,,,,,,,,,,,
TWI,0053207833,FILGRAST 1MCGIJ,$6.86,,,,,,,,,,,,,,,,,,,
TWI,0053208302,GANCICLO500MGIJ,"$1,229.33",,,,,,,,,,,,,,,,,,,
TWI,0053208401,GEMCITABIN200IJ,$420.45,,,,,,,,,,,,,,,,,,,
TWI,0053208468,GENTAMIC80PMXIJ,$357.06,,,,,,,,,,,,,,,,,,,
TWI,0053208526,GENTAMIC 80MGIJ,$359.61,,,,,,,,,,,,,,,,,,,
TWI,0053208989,GLUCAGON 1MGIJ,$468.02,,,,,,,,,,,,,,,,,,,
TWI,0053209193,GLYCOPYRR 2MLIJ,$184.02,,,,,,,,,,,,,,,,,,,
TWI,0053209201,GLYCOPYRR 1MLIJ,$274.08,,,,,,,,,,,,,,,,,,,
TWI,0053209219,GLYCOPYRR 5MLIJ,$394.43,,,,,,,,,,,,,,,,,,,
TWI,0053209680,GRANISETR.1MGIJ,$162.02,,,,,,,,,,,,,,,,,,,
TWI,0053209722,HALOPERIDO5MGIJ,$506.13,,,,,,,,,,,,,,,,,,,
TWI,0053209912,HEP FLUSH10U IJ,$0.06,,,,,,,,,,,,,,,,,,,
TWI,0053210100,HEPARIN10UPFSIJ,$0.64,,,,,,,,,,,,,,,,,,,
TWI,0053210639,HEPARIN1000U IJ,$4.86,,,,,,,,,,,,,,,,,,,
TWI,0053211025,HEPAR1000UPMXIJ,$1.28,,,,,,,,,,,,,,,,,,,
TWI,0053211082,HEP B IG .5ML,"$1,146.44",,,,,,,,,,,,,,,,,,,
TWI,0053211132,HEP B IG 1ML,"$4,462.89",,,,,,,,,,,,,,,,,,,
