Mnemonic,Name, Std Price 
3050073917,AB ID LEUKOCYTE AB,$77.00 
3050073918,BETA 2 GLYCOPROTEIN EA AB CHG,$101.00 
3050073934,WBC COUNT,$65.00 
3050073935,AUTOMATED RBC COUNT,$13.00 
3050073936,ANTITHROMBIN III ACTIVITY,$72.00 
3050073937,FIBRINOLYTIC PLASMINOGEN,$286.00 
3050073938,CLOT INHIBIT PROT C ANTIGEN,$63.00 
3050073939,CLOT FACTOR II PROTHROM SPEC,$215.00 
3050073940,URINALYSIS SEMIQUANT/QUANT,$36.00 
3050073941,Fibrinogen Degradation Product,$30.00 
3050073942,SICKLE SOLUBILITY TEST,$76.00 
3060074504,SPECIMEN INFECT AGNT CONCNTJ,$47.00 
3060074505,CONCENTRATION INFECTIOUS AGT,$87.00 
3060074506,CULTURE/SENS BLOOD,$217.00 
3060074508,CULTURE STOOL CHG,$102.00 
3060074510,CULTURE CAMPYLOBACTER CHG,$90.00 
3060074511,CULTURE STOOL ADDIT PATHOGEN,$101.00 
3060074514,"CULTURE/SENS STL, VIBRIO",$100.00 
3060074516,CULTURE/SENS YERSINIA,$118.00 
3060074518,"CULTURE, E COLI 0157",$128.00 
3060074519,CULT R/O N MENIG,$63.00 
3060074520,CULTURE/SENS R/O MRSA,$88.00 
3060074521,CULTURE/SENS CATH TIP,$103.00 
3060074522,CULT R/O GROUP B STREP,$103.00 
3060074524,CULTURE/SENS R/O VRE,$79.00 
3060074525,CULTURE/SENS EAR,$115.00 
3060074528,CULTURE/SENS NOSE,$116.00 
3060074529,CULTURE/SENS PLACENTA,$120.00 
3060074532,CULTURE/SENS NASOPHARYNGEAL,$125.00 
3060074534,CULTURE/SENS THROAT,$131.00 
3060074537,CULTURE/SENS GENITAL,$136.00 
3060074539,CULTURE CHARGE,$141.00 
3060074549,CULTURE/SENS EYE,$150.00 
3060074553,"CULTURE, BACTERIAL, ANAERC",$101.00 
3060074555,ANAEROBIC ID CHG,$66.00 
3060074556,ID MICROSCAN RAPID AEROBIC,$55.00 
3060074557,AEROBIC ID,$140.00 
3060074559,BACTERIAL ID SENDOUT CHG,$179.00 
3060074561,HELICOBACTER SCREEN,$104.00 
3060074562,CULT R/O GC,$91.00 
3060074566,CLOSTRIDIUM DIFFICILE CULTURE,$149.00 
3060074570,CULTURE/SENS URINE,$102.00 
3060074572,"CULTURE, URINE ISOLATION & ID",$29.00 
3060074573,"CULTURE,FUNGI SKIN,HAIR,NAIL",$48.00 
3060074574,FUNGUS ISOLATION CULTURE,$120.00 
3060074577,CULTURE BLOOD W/FUNGUS,$130.00 
3060074578,YEAST ID CHG,$56.00 
3060074579,YEAST ID SENDOUT CHG,$67.00 
3060074580,FUNGI IDENTIFICATION MOLD,$38.00 
3060074581,MYCOPLASMA/UREAPLASMA,$138.00 
3060074582,CHLAMYDIA CULTURE CHG,$50.00 
3060074584,AFB CULTURE CHARGE,$52.00 
3060074585,"CULTURE, TB CHARGE ONLY",$90.00 
3060074587,ID MANUAL TEST,$32.00 
3060074588,ID BY OTHER METHODS,$33.00 
3060074589,REFEX MYCOBACTERIUM DNA,$250.00 
3060074590,PIN WORM PREP,$25.00 
3060074591,HOMOGENIZATION FOR CULTURE,$37.00 
3060074592,OVA AND PARASITES,$63.00 
3060074594,MICROBE SUSCEPTIBLE DIFFUSE,$16.00 
3060074595,OXACILLIN/DISK METHOD CHG,$65.00 
3060074596,Susceptibility Charge-Send Out,$15.00 
3060074597,HODGE TEST,$66.00 
3060074598,SENSITIVITY CHARGE,$80.00 
3060074599,AEROBIC SUSC TIGECYLINE,$98.00 
3060074600,BACTERIAL SENSI GR NEG URN,$71.00 
3060074601,BETA LACTAMASE CHG,$24.00 
3060074602,BACTERIAL SENSI FASTORG PANEL,$71.00 
3060074603,SUSCEPTIBILITY FASTIDIOUS GNR,$291.00 
3060074604,SP GRAM NEG SENSI,$98.00 
3060074605,SO GRAM POSITIVE SENSI,$105.00 
3060074606,ANTIMICROBIAL STREP MIC,$119.00 
3060074607,HAEMOPHILUS SUSC MIC,$253.00 
3060074608,VAN AEROBIC SUSC MIC,$56.00 
3060074609,"YEAST,FUNGA,MOLD,SENS S/O CHG",$183.00 
3060074610,GRAM STAIN,$43.00 
3060074611,MINIMUM INHIB CONCENTRATION,$28.00 
3060074612,TRICHOMONAS VAG AMPLIF-FEMALE,$188.00 
3060074613,M.TUBERCULO DNA AMP PROBE,$333.00 
3060074614,SMEAR FLUORESCENT/ACID STAI,$40.00 
3060074615,MICROBE SUSCEPT MYCOBACTERI,$150.00 
3060074617,MALARIA,$53.00 
3060074618,PARA INFLUENZA VIRUS CULTURE,$100.00 
3060074619,WET PREP FOR AMOEBA,$43.00 
3060074620,WET PREP SALINE,$48.00 
3060074621,VIRAL RESP CULTURE,$36.00 
3060074622,KOH PREP,$47.00 
3060074623,MYCOBACTERIC IDENTIFICATION,$121.00 
3060074624,TOXIN ASSAY TISSUE CULT/EA CHG,$128.00 
3060074625,SMEAR SPECIAL STAIN,$24.00 
3060074626,"CULTURE, VIRAL",$116.00 
3060074627,RESP VIRUS 6-11 TARGETS,"$1,067.00 "
3060074628,HEPATITIS B DNA AMP PROBE,$140.00 
3060074629,BETA LACT GENE DETECTION,$200.00 
3060074630,VIRUS ISOLATION W/ TISSUE CULT,$224.00 
3060074631,HSV FROM CULTURE ISOLATE,$52.00 
3060074632,CMV CULTURE,$80.00 
3060074633,CULTURE HERPES,$110.00 
3060074634,PERTUSSIS SMEAR,$66.00 
3060074636,CRYPTOSPORIDIUM CHG,$56.00 
3060074639,LEGIONELLA BY DIRECT FA,$58.00 
3060074641,ANTIBODY DETECTION NOS IF,$60.00 
3060074644,O&P(GIARDIA SCREEN),$110.00 
3060074645,H PYLORI AG EIA STOOL,$190.00 
3060074646,HEP B S AG EIA,$99.00 
3060074647,HBSAG CONFIRMATION,$67.00 
3060074648,HEPATITIS BE AG,$76.00 
3060074657,LYME DISEASE DNA BY PCR,$340.00 
3060074660,CHLAMYDIA by PCR,$64.00 
3060074661,C DIFF TOXIN AMP PROBE,$167.00 
3060074662,CMV PCR,$238.00 
3060074663,ENTEROVIRUS BY PCR,$157.00 
3060074665,HEPATITIS C QUANTIFICATION,$297.00 
3060074666,HSV PROBE CHG,$197.00 
3060074671,HIV RNA QUALITATIVE,$588.00 
3060074672,HIV 1 RNA QUANT BY PCR,$255.00 
3060074673,HIV1 RNA QUANT BY BDNA,$276.00 
3060074679,GC BY PCR,$63.00 
3060074682,"HPV REFLEX, HIGH RIGK",$123.00 
3060074683,STREP GROUP B BY PCR,$90.00 
3060074684,NUCLEIC ACID PROBE CHG,$336.00 
3060074685,"TOXOPLASMA, PCR",$310.00 
3060074686,BK BY PCR QUANT.,$161.00 
3060074687,DETECT AGENT NOS DNA QUANT,$246.00 
3060074688,DETECT AGNT MULT DNA AMPLI,$280.00 
3060074689,INFLUENZA AG EACH,$43.00 
3060074690,RSV ANTIGEN,$137.00 
3060074691,"INF.AGENT DETECT,DIRECT OBS",$73.00 
3060074692,HEPATITIS C SUBTYP R,$246.00 
3060074694,INF AGENT DECTECT -SHIGA 2,$73.00 
3060074695,INFLUENZA AB CHG B W/MOD,$43.00 
3060074700,WBC STOOL,$63.00 
3060074723,BUCCAL SWAB COLLECTION,$35.00 
3060074724,"CMV DNA,QN PCR",$204.00 
3060074725,CULTURE SCREEN ACTINOMYCES,$254.00 
3060074726,"VZV DNA, PCR",$224.00 
3060074727,HEPATITIS C PROBE&RVRS TRNSC,$224.00 
3060074728,CULT BORDETELLA PERT-PARAPERT,$50.00 
3060074729,RAPID FLU A&B CULTURE,$158.00 
3060074730,HSV VZ VIRUS CULTURE,$35.00 
3060074731,CULTURE TYPE IMMUNOFLUORESC,$34.00 
3060074732,CLOSTRIDIUM AG EIA,$56.00 
3060074733,AFB PCR,$168.00 
3060074734,MICROBE SUSCEPTIBLE DISK,$103.00 
3060074735,HIV-1 AG W/HIV-1 & HIV-2 AB,$26.00 
3060074736,CDIFF TOX/GDH W RFLX TO PCR,$56.00 
3060074737,GENOTYPE DNA HIV REVERSE T,$224.00 
3060074738,PHENOTYPE INFECT AGENT DRUG,$213.00 
3060074739,TRICHOMONAS RNA MALE,$241.00 
3060074740,"SUSCEPT STDY, MACROB DIL, EA",$100.00 
3060074741,CELLULAR PRODUCT CULTURE,$67.00 
3060074742,JC POLYOMA VIRUS DNA PCR,$224.00 
3060074743,HSV1/2 DNA QT PCR,$114.00 
3060074744,TROPHERYMA WHIPPLEI PCR,$255.00 
3060074745,Pneumocystis Carinii,$93.00 
3060074746,Concentration Pneumocystis,$93.00 
3060074747,REFLEX-MYCOBACTERIAL ID,$108.20 
3060074748,GENO BCP,$357.40 
3060074749,PNEUMOCYSTIC DFA SPUTUM,$216.00 
3060074750,CRYSTAL ACYCLOVIR UR,$295.50 
3060074751,POSACONAZOLE LEVEL,$274.50 
3060074752,RFLX Herpes Simplex Typing,$31.12 
3060074753,RFLX C Diff toxin B qual PCR,$202.00 
3060074754,RFLX HIV-1 RNA Qual DAN AMP PB,$503.00 
3060074755,RFLX Probe for TB complex,$43.00 
3060074756,M.AVIUM-INTRA DNA DIR PROBE,$43.00 
3060074757,"RFLX M TB complex, direct det",$373.00 
3060074758,RFLX SUS M TB,$168.00 
3060074759,STREP A ASSAY W/OPTIC,$78.00 
3060074760,DETECT AGENT NOS DNA AMP,$34.00 
3060074761,CHYLMD PNEUM DNA AMP PROBE,$34.00 
3060074762,M.PNEUMON DNA AMP PROBE,$34.00 
3060074763,STREP A DNA AMP PROBE,$34.00 
3060074764,RESP VIRUS 12-25 TARGETS,$336.00 
3060074765,MYCOBACTERIA BLOOD CULTURE,$168.00 
3060074766,CANDIDA DNA AMP PROBE,$222.00 
3060074767,VIRUS ISLTN W/ TIS CUL RFLX,$60.00 
3060074768,LEGION PNEUMO DNA AMP PROB,$34.00 
3060074771,AERIDSEN,$28.00 
3060074772,CULMYCOBAB,$168.00 
3060074773,Hep C VRNA Gtype 1 NS5a DR,$847.00 
3060074774,VIRAL RESPIRATORY PANEL ZB5EC,$450.00 
3060074775,PNEUMOCYSTIS JIROVECII QUAL RT,$375.00 
3060074776,NOROVIRUS RNA QUAL RT PCR,$360.00 
3060074777,HCVRNAGEN3,$778.00 
3070075005,URINALYSIS W/ MICROSCOPY,$87.00 
3070075011,SPECIFIC GRAVITY URINE,$31.00 
3070075012,ACETONE/KETONE URINE,$26.00 
3070075014,"URINALYSIS,POCT",$43.00 
3070075015,URINALYSIS DIPSTICK W/O MICRO,$53.00 
3070075016,REDUCING SUBSTANCES,$42.00 
3070075017,URINALYSIS DIPSTICK,$30.00 
3090075207,BF CELL CT&DIFF,$89.00 
3090075209,CSF CELL COUNT W/DIFF,$91.00 
3090075212,CRYSTAL EXAM,$94.00 
3090075213,EOSINOPHIL SMEAR,$42.00 
3090075214,SWEAT CONDUCTIVITY,$63.00 
3090075215,SEMEN ANALYSIS FERTILITY,$129.00 
3090075216,SEMEN ANAL SPERM DETECTION,$39.00 
3090075217,BODY FLUID CELL COUNT ONLY,$91.00 
3100007533,FMR1 GENE DETECTION,$496.00 
3100075254,FLT GENE ANALYSIS,$108.00 
3100075255,NPM GENE ANALYSIS,$90.00 
3100075256,MOPATH PROC LEVEL 4,$607.00 
3100075257,MOLECULAR PATH,$839.00 
3100075258,MOPATH PROC LEVEL 5,"$1,044.00 "
3100075259,MOPATH PROC LEVEL 6,$672.00 
3100075260,"CYTOPATH,BETHESDA",$30.00 
3100075298,TUMOR IMMUNOHISTOCHEM/MAN,$139.00 
3100075313,PROSTATE NEEDLE BX 1-20 SPEC,$611.00 
3100075326,PATH CONSULT DURING SURGERY,$66.00 
3100075327,PATH CONSULT COMPREHENSIVE,$110.00 
3100075328,CYTOPATH SMEAR OTHER SOURCE,$54.00 
3100075329,HER2 FISH,$190.00 
3100075330,ENVIRONMENTAL COLONY COUNT,$13.00 
3100075331,TARGETED GENOMIC SEQ ANALYS,"$2,070.00 "
3100075332,M/PHMTRC ALYSISHQUANT/SEMIQ,$225.00 
3100075333,FETAL CHRMOML ANEUPLOIDY,"$1,296.00 "
3100075335,CFTR GENE COM VARIANTS,$387.00 
3100075336,ALPHA GLOBIN COMMON MUTATION,$442.00 
3100075337,CFTR GENE -QUEST ZB3UW,$176.00 
3100075338,CYTOGEN M ARRAY COPY NO&SNP,"$2,763.00 "
3100085339,HLA I TYPING 1 ALLELE HR,$326.00 
3100088323,MICROSLIDE CONSULTATION,$345.00 
3100088377,M/PHMTRC ALYS ISHQUANT/SEMIQ,$450.00 
3100088378,PCA3-PROSTATE CANCER AG 3,$518.00 
3100088379,LIVER FIBROSIS FIBROTEST,$472.00 
3100088380,CYTOCHROME P450,$509.00 
3100088381,GALACTOSEMIA MUT ANALYSIS,$494.00 
3100088382,VEGF LEVEL POLYMORPHISM,$322.00 
3100088383,MOPATH PROCEDURE LVL 7,$841.00 
3100088384,MOPATH PROCEDURE LVL 8,$546.00 
3100088385,TISSUE CLTR SKN/SLD TUMOR BPSY,$171.00 
3100088386,HLA II TYPING 1 LOCUS LR,$157.00 
3100088387,HLA II TYPING 1 LOC HR,$157.00 
3100088388,MOLECULAR RBC PANEL,$507.00 
3100088390,RHD GENE ANALYSIS,$597.00 
3100088391,RHCE VARIANTS BY SNP,$493.00 
3100088392,MICROSATELLITE INSTABILITY,$500.00 
3100088393,NRAS GENE VARIANTS EXON 2&3,$500.00 
3100088394,BRAF GENE ANALYSIS V600 VAR(S),$450.00 
3100088395,HLA TYP CELIAC DISEASE 2 ZB18J,$78.00 
3100088396,JAK2 EXONS 12 & 13 MUT ZBOY2,$360.00 
3100088397,CHROMOSOMAL MICROARRAY ZBOMN,"$2,500.00 "
3100088398,FRAGILE X - INTEGRATED - ZBOH8,$412.00 
3100088399,CYSTIC FIBROSIS-INTEGRAT-ZBOH6,$301.00 
3100088400,SNP MICRO PRE 510100-INT-ZBOU5,"$1,800.00 "
3100088401,SNP MICRO POC 510110-INT-ZBOU5,"$1,500.00 "
3100088402,BRCA 1/2 1- INTEGRATED - ZB874,"$1,075.00 "
3100088403,BRCA 1/2 2-INTEGRATED,"$1,075.00 "
3100088404,PED MICROARRAY-INTEGRATD-ZBOU5,"$1,800.00 "
3100088405,MSI-INTEGRATED-ZB0N0,$455.00 
3100088406,BRAF V600E 1-GENOPTIX,$225.00 
3100088407,BRAF V600E 2-GENOPTIX-ZB00N,$225.00 
3100088408,CALR MUTATION -GENOPTIX- ZB08A,$550.00 
3100088409,JAK2 EXON 12/13-GENOPTIX-ZBX5P,$360.00 
3100088410,MPN - GENOPTIX - ZB08A,$360.00 
3100088411,CLL TARGET PROF-GENOPTIX-ZB3HZ,"$1,920.00 "
3100088412,AML MOLECULAR-GENOPTIX-ZBOT9,"$1,900.00 "
3100088413,MYELOID MOLE PNL-GENOPTX-ZBOTB,"$2,200.00 "
3100088414,CRC MOLEC PROF 1-GENOPTX-ZB3HY,$445.00 
3100088415,CRC MOLEC PROF 2-GENOPTX-ZB3HY,$192.00 
3100088416,CRC MOLEC PROF 3-GENOPTX-ZB3HY,$483.00 
3100088417,CRC MOLEC PROF 4-GENOPTX-ZB3HY,$483.00 
3100088418,CRC MOLEC PROF 5-GENOPTX-ZB3HY,$85.00 
3100088419,FLT3 GENE ANALY-GENOPTIX-ZB4BH,$225.00 
3100088420,FLT3 GENE ANALY-GENOPTIX-ZB4BH,$225.00 
3100088421,MLL-PTD-GENOPTIX-ZBZW4,$650.00 
3100088422,LYNCH SYNDROME 1 - MAYO,$422.00 
3100088423,LYNCH SYNDROME 2 - MAYO,$422.00 
3100088424,LYNCH SYNDROME 3 - MAYO,$422.00 
3100088425,LYNCH SYNDROME 4 - MAYO,$422.00 
3100088426,LYNCH SYNDROME 5 - MAYO- ZB44Y,$422.00 
3109999999,MOLDX DUMMY CHARGE CODE,$1.00 
3110075356,CD4,$180.00 
3110075357,CD4 REFERENCE,$161.00 
3110075358,CYTOPATHOLOGY TECHNI,$86.00 
3110075359,CYTOPATHOLOGY FLUIDS,$226.00 
3110075360,"CYTOPATH, THIN LAYER",$85.00 
3110075361,THIN PREP PAP,$90.00 
3110075363,CYTOPATHOLOGY ANY OTHER SOURCE,$72.00 
3110075365,CYTO ANY OTHER SOURCE,$178.00 
3110075366,CYTP DX EVAL FNA 1ST EA SITE,$168.00 
3110075367,FNA ASP (FINAL),$67.00 
3110075368,"FNA,ADDIT EVAL EPISODE",$166.00 
3110075372,FLOWCYTOMETRY/TC 1 MARKER,$73.00 
3110075373,FLOWCYTOMETRY/TC 1 MARKER-SO,$72.00 
3110075376,CD34,$90.00 
3110075378,FLOWCYTOMETRY/TC ADD-ON,$44.00 
3110075381,"FLOW CYTOMETRY, EA ADD MARKER",$66.00 
3110075386,TISSUE CULTURE LYMPHOCYTE,$250.00 
3110075387,"TISSUE CULTURE, SKIN CHG",$290.00 
3110075388,"TISSUE CULTURE, AMN FLD CHG",$427.00 
3110075389,TISSUE CULTURE BONE MARROW,$300.00 
3110075391,CHROMOSOME ANALYSIS CHG,$400.00 
3110075392,CD4 SUBSET,$286.00 
3110075393,CYTOGENETICS INTREP CHG,$84.00 
3110075394,FLOWCYTOMETRY/READ 16 & >,$35.00 
3110075395,CHROMOSOME ANALYSIS 45,$600.00 
3110075396,CYTOGENETICS 100-300,$300.00 
3110075397,CHROMOSOME STUDY ADDITIONAL,$700.00 
3110075398,CYTOGENETICS 25-99,$130.00 
3110075399,MORPHOMETRIC ANALY CAT INT,$246.00 
3110075400,MORPHOMETRIC ANALY EA ADD STN,$246.00 
3110075401,FLOWCYTOMETRY/READ 2-8,$221.00 
3110075402,NON-NEOPLASTIC SOLID TUMOR,$616.00 
3120075454,BLOOD SMEAR INTERPRETATION,$65.00 
3120075456,TRICHROME CHG,$39.00 
3120075457,CYTO CELL ENHANCEMENT TECH,$85.00 
3120075458,UROVYSION BY FISH,$550.00 
3120075459,TISSUE PROCESSING I,$45.00 
3120075460,TISSUE PROC II,$85.00 
3120075461,TISSUE PROC III,$145.00 
3120075462,TISSUE EXAM BY PATHOLOGIST,$128.00 
3120075464,BONE MARROW BX STAIN&PREP,$135.00 
3120075465,CYTO CELL BLOCK,$214.00 
3120075466,TISSUE PROC IV,$259.00 
3120075467,LEVEL 4 EXAM CHG,$524.00 
3120075468,TISSUE PROC V,$253.00 
3120075469,TISSUE PROCES VI,$297.00 
3120075470,GENOPTIX DECAL,$11.00 
3120075472,DECALCIFICATION,$26.00 
3120075473,SPECIAL STAINS-CHG ONLY,$34.00 
3120075474,"SPECIAL STAINS,GRP 1 CHG",$68.00 
3120075475,SPECIAL STAINS I,$77.00 
3120075476,SPECIAL STAINS GROUP 1,$142.00 
3120075478,SPECIAL STAINS II,$57.00 
3120075479,GENOPTIX SPECIAL STAINS GRP II,$94.00 
3120075481,"SPECIAL STAIN, GRP2 CHG",$311.00 
3120075482,HISTOCHEMICAL STAINS ADD-ON,$382.00 
3120075483,ENZYME 10 CHG,$607.00 
3120075484,SECOND CONSULT WITH REPORT,$499.00 
3120075485,CONSUL/SLIDE PREP,$71.00 
3120075486,GENOPTIX CONSULT AND REP,$107.00 
3120075488,TISSUE PROC/FROZEN SECTION,$96.00 
3120075489,TISSUE PROC/FROZEN SECT&TISSU,$51.00 
3120075490,"PATH CONS,DUR SURG 1ST SITE",$89.00 
3120075491,"PATH CONS,DUR SURG ADD SITE",$84.00 
3120075492,IMMUNOHISTO ANTIBODY SLIDE,$165.00 
3120075493,GENOPTIX IMMUNO EA ANTIB,$110.00 
3120075494,IMMUNOPEROXIDE STAIN,$99.00 
3120075495,IMMUNOHISTO E ADDTL AB,$99.00 
3120075496,IMMUNOFLUOR ANTB 1ST STAIN,$149.00 
3120075497,ELECTRON MICROSCOPY CHG,$961.00 
3120075500,TUMOR IMMUNOHISTOC/COMPUT,$170.00 
3120075501,IMMUNOFLUORESCENT STUDY,$715.00 
3120075503,INSITU HYBRIDIZATION MANUAL,$276.00 
3120075505,MICRODISSECTION MANUAL,$252.00 
3120075506,MACROEXAM EACH TISSUE,$71.00 
3120075507,TISS EX MOLECUL STUDY ADD-ON,$71.00 
3120075511,GENOPLIX FISH MULITPLEX,$421.00 
3120075512,IMMUNOHISTOSHEMISTY PER SPEC,$133.00 
3120075513,PATH CONSULT COMPREHENSIVE,$146.00 
3120075514,IMMUNOFLUOR ANTB ADDL STAIN,$80.00 
3120075515,IBD SGI 4,$169.00 
3120075516,IBD SGI 5,$169.00 
3120075517,CROHNS PROGNOSTIC 2,$169.00 
3120075518,CROHNS PROGNOSTIC 3,$169.00 
3200067002,X-RAY EYE FOR FOREIGN BODY,$285.00 
3200067004,X-RAY EXAM OF JAW <4VIEWS,$281.00 
3200067005,X-RAY EXAM OF JAW 4/> VIEWS,$472.00 
3200067006,X-RAY EXAM OF MASTOIDS <3,$862.00 
3200067007,X-RAY EXAM OF MASTOIDS MIN 3,$756.00 
3200067008,X-RAY EXAM OF MIDDLE EAR,$318.00 
3200067009,X-RAY EXAM OF FACIAL BONES < 3,$305.00 
3200067010,X-RAY OF FACIAL BONES MIN 3,$589.00 
3200067011,X-RAY OF NASAL BONES MIN 3,$359.00 
3200067012,X-RAY OF EYE SOCKETS < 4,$279.00 
3200067013,X-RAY OF EYE SOCKETS MIN 4,$462.00 
3200067014,X-RAY EXAM OF SINUSES < 3,$286.00 
3200067015,X-RAY OF SINUSES MIN 3,$649.00 
3200067016,X-RAY PITUITARY SADDLE,$200.00 
3200067017,X-RAY OF SKULL < 4,$406.00 
3200067018,X-RAY OF SKULL MIN 4,$695.00 
3200067019,X-RAY OF JAW JOINTS,$444.00 
3200067020,X-RAY PANOREX OF JAW,$312.00 
3200067021,X-RAY EXAM OF NECK,$718.00 
3200067022,X-RAY EXAM OF SALIVARY DUCT,$743.00 
3200067023,X-RAY NOSE TO RECTUM,$472.00 
3200067027,X-RAY UNILAT RIBS/CHEST MIN 3,$504.00 
3200067028,X-RAY RIBS/CHEST4/> VWS,$718.00 
3200067029,X-RAY BREASTBONE 2/>VWS,$420.00 
3200067030,X-RAY STRENOCLAVIC JT 3/>VWS,$282.00 
3200067031,X-RAY EXAM ENTIRE SPI 2/3 VW,$610.00 
3200067032,X-RAY  OF SPINE 1 VIEW,$274.00 
3200067033,X-RAY NECK SPINE 2-3 VW,$625.00 
3200067034,X-RAY NECK SPINE 4/5VWS,$664.00 
3200067035,X-RAY NECK SPINE 6/>VWS,$545.00 
3200067037,X-RAY  THORAC SPINE 2VWS,$451.00 
3200067038,X-RAY THORAC SPINE 3VWS,$554.00 
3200067039,X-RAY TRUNK SPINE MIN 2 VWS,$300.00 
3200067040,X-RAY EXAM L-S SPINE 2/3 VWS,$357.00 
3200067041,X-RAY L-2 SPINE 4/>VWS,$888.00 
3200067042,X-RAY L-S SPINE BENDING MIN 6,"$1,310.00 "
3200067043,X-RAY OF PELVIS 1/2 VIEWS,$333.00 
3200067044,X-RAY OF PELVIS MIN 3,$269.00 
3200067045,X-RAY SI JOINTS 3/> VWS,$322.00 
3200067046,X-RAY SACRUM TAILBONE MIN 2,$399.00 
3200067047,MYELOGRAPHY NECK SPINE,"$1,410.00 "
3200067048,MYELOGRAPHY THORACIC SPINE,"$1,551.00 "
3200067049,MYELOGRAPHY L-S SPINE,"$1,551.00 "
3200067050,MYELOGPHY 2/> SPINE REGIONS,"$3,109.00 "
3200067051,DISCOGRAPHY CERV/THOR SPINE,"$4,744.00 "
3200067052,PERQ VERTE/SACROPLSTY FLUOR,$957.00 
3200067053,X-RAY OF LOWER SPINE DISK,"$4,744.00 "
3200067054,X-RAY OF COLLAR BONE,$362.00 
3200067055,X-RAY OF SHOULDER BLADE,$625.00 
3200067056,X-RAY OF SHOULDER 1 VIEW,$435.00 
3200067057,X-RAY OF SHOULDERS,$311.00 
3200067059,X-RAY OF ELBOW 2 VIEWS,$788.00 
3200067060,X-RAY OF ELBOW MIN 3 VIEWS,$298.00 
3200067062,X-RAYOF WRIST 2 VIEWS,$877.00 
3200067063,X-RAY OF WRIST RT 3+ VIEWS,$352.00 
3200067065,X-RAY OF HAND MIN 3 VIEWS,$740.00 
3200067066,X-RAY OF FINGER(S) MIN 2 VIEWS,$454.00 
3200067068,X-RAY EXAM OF HIP 1 VIEW,$253.00 
3200067070,X-RAYOF HIPS 3-4 VIEW W/PELVIS,$419.00 
3200067073,X-RAY OF THIGH MIN 2 VIEWS-BLT,$795.00 
3200067074,X-RAY OF KNEE 1 OR 2 VIEWS,$852.00 
3200067076,X-RAY OF KNEES,$390.00 
3200067077,X-RAY OF LOWER LEG 2 VIEWS,$904.00 
3200067078,X-RAY OF LEF INFANT MIN 2 V,$174.00 
3200067079,X-RAY OF ANKLE 2 VIEWS,$349.00 
3200067082,X-RAY OF FOOT MIN 3 VIEWS,$951.00 
3200067083,X-RAY HEEL MIN 2 VIEWS,$307.00 
3200067084,X-RAY OF TOE(S) MIN 2 VIEWS,$367.00 
3200067085,X-RAY OF ABDOMEN; 1 VIEW,$314.00 
3200067086,"X-RAY OF ABDOMEN,3/MORE VIEWS",$388.00 
3200067087,"X-RAY OF ABDOMEN, 2 VIEWS",$514.00 
3200067088,FL BARIUM SWALLOW,$567.00 
3200067089,FL MODIFIED BARIUM SWALLOW,$617.00 
3200067090,FL X-RAY UPPER GI DELAY WO KUB,"$1,316.00 "
3200067091,FL UPPER GI SERIES W KUB,$804.00 
3200067092,FL UPPER GI W SMALL BOWEL,"$1,160.00 "
3200067093,FL UPPER GI W AIR WO KUB,$676.00 
3200067094,FL UPPER GI W AIR W KUB,$657.00 
3200067095,FL UPPER GI W AIR W SBFT,"$1,381.00 "
3200067096,FL SMALL BOWEL FOLLOW THROUGH,$832.00 
3200067097,X-RAY SM BOWEL W ENTEROCLYSIS,$853.00 
3200067098,FL BARIUM ENEMA,$876.00 
3200067099,FL BARIUM ENEMA W AIR CONTRAST,"$1,928.00 "
3200067100,X-RAY CONTRAST EXAM OF COLON,"$1,956.00 "
3200067101,X-RAY CONTRAST GALL BLADDER,$375.00 
3200067102,FL OR CHOLANGIOGRAM,"$1,865.00 "
3200067105,X-RAY BILE/PANC ENDOSCOPY,"$1,183.00 "
3200067106,X-RAY GUIDE FOR GI TUBE,$421.00 
3200067107,X-RAY GUIDE GI DILATION,$283.00 
3200067108,X-RAY BILE DUCT DILATION,"$1,075.00 "
3200067109,X-RAY CONTRAST URINARY TRACT,"$1,051.00 "
3200067110,X-RAY CONTRAST URINARY TRACT,"$1,188.00 "
3200067111,FL UROGRAPHY RETROGRADE,$999.00 
3200067112,FL NEPHROSTOGRAM,$289.00 
3200067113,X-RAY CONTRAST BLADDER CYSTO,$632.00 
3200067114,X-RAY URETHRA/BLADDER,$752.00 
3200067117,S&I NEPHROSTOMY DILATION,"$1,355.00 "
3200067118,X-RAY MEASUREMENT OF PELVIS,$226.00 
3200067119,X-RAY FEMALE GENITAL TRACT,$782.00 
3200067120,S&I ABD AORTAGRAM,"$2,356.00 "
3200067122,S&I EXTREMITY BILATERAL,"$5,835.00 "
3200067123,NONVASCULAR SHUNT X-RAY,$507.00 
3200067124,X-RAY VEIN ARM/LEG UNILATERAL,$973.00 
3200067125,X-RAY VEIN ARMS/LEGS BILATERAL,"$1,138.00 "
3200067126,FL IVC W SERIALOGRAPHY,"$1,121.00 "
3200067127,X-RAY VEIN CHEST,"$1,121.00 "
3200067128,X-RAY VEIN KIDNEY,"$1,051.00 "
3200067129,X-RAY VEIN KIDNEYS,"$1,243.00 "
3200067130,S&I ADRENAL UNILATERAL,"$1,164.00 "
3200067131,S&I ADRENAL BILATERAL,"$1,376.00 "
3200067132,XRAY VEIN NECK,"$1,256.00 "
3200067133,X-RAY VEIN LIVER W/O HEMODYN,"$1,953.00 "
