HospitalCode,Description,Price
BBH PRINCETON,carvedilol 6.25 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,carvedilol 6.25 MG Tab 100 each Bottle,19.94
BBH PRINCETON,carvedilol 6.25 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,carvedilol 6.25 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,carvedilol 25 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,carvedilol 25 MG Tab 100 each Bottle,15.34
BBH PRINCETON,carvedilol 25 MG Tab 100 each Bottle,15.34
BBH PRINCETON,carvedilol 25 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,carvedilol 25 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,carvedilol 12.5 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,carvedilol 12.5 MG Tab 25 each BLIST PACK,15.34
BBH PRINCETON,carvedilol 12.5 MG Tab 100 each Bottle,15.34
BBH PRINCETON,carvedilol 12.5 MG Tab 100 each Bottle,15.34
BBH PRINCETON,carvedilol 12.5 MG Tab 100 each Bottle,15.34
BBH PRINCETON,carvedilol 12.5 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,carvedilol 12.5 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,phenyleph-min oil-petrolatum 0.25-14-74.9 % Oint 28 g Tube,22.97
BBH PRINCETON,phenyleph-min oil-petrolatum 0.25-14-74.9 % Oint 57 g Tube,30.68
BBH PRINCETON,dolutegravir 50 mg Tab 30 each Bottle,160.33
BBH PRINCETON,azithromycin 200 mg/5 mL Susr 22.5 mL Bottle,197.86
BBH PRINCETON,azithromycin 200 mg/5 mL Susr 30 mL Bottle,236.21
BBH PRINCETON,azithromycin 200 mg/5 mL Susr 22.5 mL Bottle,197.86
BBH PRINCETON,menthol 7.5 mg Lozg 30 each Bag,21.47
BBH PRINCETON,phenylephrine-cocoa butter 0.25-88.44 % Supp 24 each Box,12.27
BBH PRINCETON,lactulose 20 gram/30 mL Soln 30 mL Cup,12.27
BBH PRINCETON,lactulose 20 gram/30 mL Soln 30 mL Cup,12.27
BBH PRINCETON,lactulose 20 gram/30 mL Soln 30 mL Cup,12.27
BBH PRINCETON,lactulose 20 gram/30 mL Soln 30 mL Cup,12.27
BBH PRINCETON,valproate 250 mg/5 mL (5 mL) Soln 5 mL Cup,19.94
BBH PRINCETON,valproate 250 mg/5 mL (5 mL) Soln 5 mL Cup,19.94
BBH PRINCETON,valproate 250 mg/5 mL (5 mL) Soln 5 mL Cup,19.94
BBH PRINCETON,lamiVUDine 150 MG Tab 30 each BLIST PACK,38.35
BBH PRINCETON,lamiVUDine 150 MG Tab 60 each Bottle,38.35
BBH PRINCETON,lidocaine 5 % Oint 35.44 g Tube,73.62
BBH PRINCETON,lidocaine 5 % Oint 35.44 g Tube,73.62
BBH PRINCETON,lidocaine 5 % Oint 30 g Tube,73.62
BBH PRINCETON,lidocaine 5 % Oint 35.44 g Tube,73.62
BBH PRINCETON,lidocaine 5 % Oint 35.44 g Tube,73.62
BBH PRINCETON,lidocaine 5 % Oint 35.44 g Tube,73.62
BBH PRINCETON,"aluminum sulfate-calcium acetate 952-1,347 mg Pwpk 1 each Packet",18.41
BBH PRINCETON,"aluminum sulfate-calcium acetate 952-1,347 mg Pwpk 12 each Packet",18.41
BBH PRINCETON,"aluminum sulfate-calcium acetate 952-1,347 mg Pwpk 100 each Packet",18.41
BBH PRINCETON,guaiFENesin 600 mg Ta12 20 each BLIST PACK,14.20
BBH PRINCETON,guaiFENesin 600 mg Ta12 100 each BLIST PACK,14.20
BBH PRINCETON,guaiFENesin 600 mg Ta12 100 each Bottle,14.20
BBH PRINCETON,guaiFENesin 600 mg Ta12 1 each BLIST PACK,14.20
BBH PRINCETON,guaiFENesin 600 mg Ta12 500 each Bottle,14.20
BBH PRINCETON,"lidocaine-EPINEPHrine 1.5 %-1:200,000 Soln 30 mL Vial",113.50
BBH PRINCETON,emollient combination no.92 Lotn 177 mL Bottle,14.20
BBH PRINCETON,methadone 10 mg/mL Conc 30 mL DROP BTL,64.05
BBH PRINCETON,methadone 10 mg/mL Conc 1 mL Syringe,14.20
BBH PRINCETON,tretinoin 10 mg Cap 100 each Bottle,82.83
BBH PRINCETON,tretinoin 10 mg Cap 1 each BLIST PACK,82.83
BBH PRINCETON,tretinoin 10 mg Cap 100 each Bottle,82.83
BBH PRINCETON,calcipotriene 0.005 % Crea 60 g Tube,659.55
BBH PRINCETON,ipratropium 0.03 % Spry 30 mL CANISTER,263.82
BBH PRINCETON,ipratropium 0.03 % Spry 30 mL CANISTER,263.82
BBH PRINCETON,famciclovir 125 mg Tab 30 each Bottle,12.27
BBH PRINCETON,oxyCODONE 5 mg Cap 100 each Bottle,19.94
BBH PRINCETON,oxyCODONE 5 mg Cap 100 each Bottle,19.94
BBH PRINCETON,elviteg-cob-emtri-tenofo DISOP 150-150-200-300 mg Tab 30 each Bottle,284.93
BBH PRINCETON,anastrozole 1 mg Tab 30 each Bottle,50.62
BBH PRINCETON,anastrozole 1 mg Tab 30 each BLIST PACK,50.62
BBH PRINCETON,anastrozole 1 mg Tab 30 each Bottle,50.62
BBH PRINCETON,anastrozole 1 mg Tab 30 each Bottle,50.62
BBH PRINCETON,anastrozole 1 mg Tab 1 each BLIST PACK,50.62
BBH PRINCETON,calcitRIOL 1 mcg/mL Soln 15 mL Bottle,438.68
BBH PRINCETON,calcitRIOL 1 mcg/mL Soln 15 mL Bottle,438.68
BBH PRINCETON,chlordiazepoxide 10 MG Cap 1 each BLIST PACK,12.27
BBH PRINCETON,chlordiazepoxide 10 MG Cap 100 each BLIST PACK,12.27
BBH PRINCETON,chlordiazepoxide 25 MG Cap 100 each Bottle,12.27
BBH PRINCETON,chlordiazepoxide 25 MG Cap 1 each BLIST PACK,12.27
BBH PRINCETON,chlordiazepoxide 25 MG Cap 100 each BLIST PACK,12.27
BBH PRINCETON,chlordiazepoxide 5 MG Cap 1 each BLIST PACK,12.27
BBH PRINCETON,chlordiazepoxide 5 MG Cap 100 each BLIST PACK,12.27
BBH PRINCETON,"calcium carbonate-vitamin D3 600 mg(1,500mg) -800 unit Tab 60 each Bottle",12.27
BBH PRINCETON,"calcium carbonate-vitamin D3 600 mg(1,500mg) -800 unit Tab 60 each Bottle",12.27
BBH PRINCETON,"calcium carbonate-vitamin D3 600 mg(1,500mg) -800 unit Tab 120 each Bottle",12.27
BBH PRINCETON,"calcium carbonate-vitamin D3 600 mg(1,500mg) -800 unit Tab 60 each Bottle",12.27
BBH PRINCETON,"calcium carbonate-vitamin D3 600 mg(1,500mg) -800 unit Tab 60 each Bottle",12.27
BBH PRINCETON,"calcium carbonate-vitamin D3 600 mg(1,500mg) -800 unit Tab 20 each BLIST PACK",12.27
BBH PRINCETON,diphenhydrAMINE-zinc acetate 2-0.1 % Crea 28.4 g Tube,70.56
BBH PRINCETON,diphenhydrAMINE-zinc acetate 2-0.1 % Crea 28.4 g Tube,70.56
BBH PRINCETON,diphenhydrAMINE-zinc acetate 2-0.1 % Crea 28 g Tube,70.56
BBH PRINCETON,diphenhydrAMINE-zinc acetate 2-0.1 % Crea 28 g Tube,70.56
BBH PRINCETON,megestrol 400 mg/10 mL (10 mL) Susp 10 mL Cup,61.36
BBH PRINCETON,megestrol 400 mg/10 mL (10 mL) Susp 10 mL Cup,61.36
BBH PRINCETON,megestrol 400 mg/10 mL (10 mL) Susp 10 mL Cup,61.36
BBH PRINCETON,megestrol 800 mg/20 mL (20 mL) Susp 20 mL Cup,21.47
BBH PRINCETON,acetaminophen-codeine 300 mg-30 mg /12.5 mL Soln 12.5 mL BLIST PACK,12.27
BBH PRINCETON,darunavir ethanolate 800 mg Tab 30 each Bottle,132.68
BBH PRINCETON,apixaban 2.5 mg Tab 100 each BLIST PACK,13.81
BBH PRINCETON,oxyMORphone 5 mg Tr12 60 each Bottle,14.20
BBH PRINCETON,oxyMORphone 20 mg Tr12 60 each Bottle,21.47
BBH PRINCETON,apixaban 5 mg Tab 60 each Bottle,13.81
BBH PRINCETON,apixaban 5 mg Tab 100 each BLIST PACK,13.81
BBH PRINCETON,glimepiride 1 MG Tab 100 each Bottle,15.34
BBH PRINCETON,glimepiride 1 MG Tab 100 each Bottle,15.34
BBH PRINCETON,glimepiride 1 MG Tab 100 each Bottle,15.34
BBH PRINCETON,glimepiride 1 MG Tab 100 each Bottle,15.34
BBH PRINCETON,glimepiride 1 MG Tab 100 each Bottle,15.34
BBH PRINCETON,glimepiride 1 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,glimepiride 2 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,glimepiride 2 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,glimepiride 2 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,glimepiride 4 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,glimepiride 4 MG Tab 100 each Bottle,15.34
BBH PRINCETON,glimepiride 4 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,glimepiride 4 MG Tab 100 each Bottle,15.34
BBH PRINCETON,ritonavir 80 mg/mL Soln 240 mL Bottle,5255.85
BBH PRINCETON,benzoin Tinc 60 mL Bottle,39.88
BBH PRINCETON,mesalamine 400 mg Cpdr 180 each Bottle,12.27
BBH PRINCETON,ophthalmic irrigation Irsl 118 mL DROP BTL,10.67
BBH PRINCETON,chlorproMAZINE 10 MG Tab 100 each Bottle,12.27
BBH PRINCETON,chlorproMAZINE 10 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,chlorproMAZINE 100 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,chlorproMAZINE 200 MG Tab 1 each BLIST PACK,40.60
BBH PRINCETON,chlorproMAZINE 25 MG Tab 100 each Bottle,14.14
BBH PRINCETON,chlorproMAZINE 25 MG Tab 100 each Bottle,14.14
BBH PRINCETON,chlorproMAZINE 25 MG Tab 1 each BLIST PACK,14.14
BBH PRINCETON,chlorproMAZINE 25 MG Tab 1 each BLIST PACK,14.14
BBH PRINCETON,chlorproMAZINE 25 MG Tab 100 each BLIST PACK,14.14
BBH PRINCETON,chlorproPAMIDE 100 MG Tab 100 each Bottle,33.74
BBH PRINCETON,honey 100 % Pste 44 mL Tube,46.02
BBH PRINCETON,chlorproPAMIDE 250 MG Tab 100 each Bottle,19.94
BBH PRINCETON,chlorthalidone 25 MG Tab 100 each Bottle,12.27
BBH PRINCETON,chlorthalidone 25 MG Tab 100 each Bottle,12.27
BBH PRINCETON,chlorthalidone 25 MG Tab 100 each Bottle,12.27
BBH PRINCETON,chlorthalidone 25 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,chlorthalidone 25 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,chlorthalidone 50 MG Tab 100 each Bottle,12.27
BBH PRINCETON,paroxetine 10 MG Tab 90 each Bottle,27.61
BBH PRINCETON,paroxetine 10 MG Tab 100 each Bottle,27.61
BBH PRINCETON,paroxetine 10 MG Tab 100 each BLIST PACK,27.61
BBH PRINCETON,paroxetine 10 MG Tab 90 each Bottle,27.61
BBH PRINCETON,paroxetine 10 MG Tab 100 each BLIST PACK,27.61
BBH PRINCETON,paroxetine 10 MG Tab 1 each BLIST PACK,27.61
BBH PRINCETON,paroxetine 10 MG Tab 100 each BLIST PACK,27.61
BBH PRINCETON,indinavir 400 MG Cap 180 each Bottle,19.94
BBH PRINCETON,cyclophosphamide 25 mg Cap 100 each Bottle,14.11
BBH PRINCETON,cyclophosphamide 50 mg Cap 100 each Bottle,25.85
BBH PRINCETON,cyclophosphamide 50 mg Cap 100 each Bottle,25.85
BBH PRINCETON,sildenafil (antihypertensive) 10 mg/mL Susr 112 mL Bottle,20767.80
BBH PRINCETON,pediatric multivit no.80-iron 750 unit-400 unit-10 mg/mL Drop 50 mL DROP BTL,33.33
BBH PRINCETON,pediatric multivitamin no.81 750-35-400 unit-mg-unit/mL Drop 50 mL DROP BTL,28.98
BBH PRINCETON,cobicistat 150 mg Tab 30 each Bottle,17.28
BBH PRINCETON,colchicine 0.6 mg Cap 100 each Bottle,15.65
BBH PRINCETON,melatonin 3 mg Tab 50 each BLIST PACK,15.34
BBH PRINCETON,melatonin 3 mg Tab 60 each Bottle,15.34
BBH PRINCETON,melatonin 3 mg Tab 1 each BLIST PACK,15.34
BBH PRINCETON,melatonin 3 mg Tab 100 each BLIST PACK,15.34
BBH PRINCETON,melatonin 3 mg Tab 1 each BLIST PACK,15.34
BBH PRINCETON,melatonin 3 mg Tab 60 each Bottle,15.34
BBH PRINCETON,oxyCODONE 10 mg Tr12 20 each BLIST PACK,12.27
BBH PRINCETON,oxyCODONE 10 mg Tr12 100 each Bottle,12.27
BBH PRINCETON,oxyCODONE 15 mg Tr12 20 each BLIST PACK,13.81
BBH PRINCETON,oxyCODONE 20 mg Tr12 20 each BLIST PACK,12.27
BBH PRINCETON,oxyCODONE 20 mg Tr12 100 each Bottle,12.27
BBH PRINCETON,oxyCODONE 40 mg Tr12 20 each BLIST PACK,19.94
BBH PRINCETON,oxyCODONE 80 mg Tr12 20 each BLIST PACK,36.81
BBH PRINCETON,edoxaban 30 mg Tab 30 each Bottle,23.07
BBH PRINCETON,amino acids-protein hydrolysate-whey protein 16 gram-90 kcal/30 mL Lipk 30 mL Packet,14.20
BBH PRINCETON,Lactobacillus reuteri-vit D3 100 million-400 unit/5 drops Drop 10 mL DROP BTL,87.23
BBH PRINCETON,hyoscyamine 0.375 mg Tb12 100 each Bottle,12.27
BBH PRINCETON,hyoscyamine 0.375 mg Tb12 100 each Bottle,12.27
BBH PRINCETON,hyoscyamine 0.125 mg Subl 100 each Bottle,12.27
BBH PRINCETON,hyoscyamine 0.125 mg Subl 100 each Bottle,12.27
BBH PRINCETON,Lactobacillus acidoph-pectin 75 million cell -100 mg Cap 100 each Bottle,14.20
BBH PRINCETON,sacubitril-valsartan 24-26 mg Tab 60 each Bottle,18.98
BBH PRINCETON,sacubitril-valsartan 24-26 mg Tab 1 each BLIST PACK,18.98
BBH PRINCETON,sacubitril-valsartan 49-51 mg Tab 60 each Bottle,19.22
BBH PRINCETON,sacubitril-valsartan 49-51 mg Tab 1 each BLIST PACK,19.22
BBH PRINCETON,sacubitril-valsartan 97-103 mg Tab 60 each Bottle,18.98
BBH PRINCETON,sacubitril-valsartan 97-103 mg Tab 1 each BLIST PACK,18.98
BBH PRINCETON,clemastine 2.68 mg Tab 100 each Bottle,15.34
BBH PRINCETON,selegiline 5 mg Cap 60 each Bottle,15.34
BBH PRINCETON,selegiline 5 mg Cap 60 each Bottle,15.34
BBH PRINCETON,risperiDONE 1 mg/mL Soln 30 mL Bottle,585.92
BBH PRINCETON,risperiDONE 1 mg/mL Soln 30 mL Bottle,585.92
BBH PRINCETON,risperiDONE 1 mg/mL Soln 30 mL Bottle,585.92
BBH PRINCETON,risperiDONE 1 mg/mL Soln 30 mL Bottle,585.92
BBH PRINCETON,risperiDONE 1 mg/mL Soln 30 mL Bottle,585.92
BBH PRINCETON,clidinium-chlordiazepoxide 5-2.5 mg Cap 100 each Bottle,15.34
BBH PRINCETON,clidinium-chlordiazepoxide 5-2.5 mg Cap 100 each Bottle,15.34
BBH PRINCETON,clidinium-chlordiazepoxide 5-2.5 mg Cap 100 each Bottle,15.34
BBH PRINCETON,azithromycin 600 MG Tab 30 each Bottle,33.74
BBH PRINCETON,azithromycin 600 MG Tab 30 each Bottle,33.74
BBH PRINCETON,azithromycin 600 MG Tab 20 each BLIST PACK,33.74
BBH PRINCETON,azithromycin 600 MG Tab 1 each BLIST PACK,33.74
BBH PRINCETON,clindamycin 150 MG Cap 100 each BLIST PACK,15.34
BBH PRINCETON,clindamycin 150 MG Cap 100 each BLIST PACK,15.34
BBH PRINCETON,clindamycin 150 MG Cap 100 each BLIST PACK,15.34
BBH PRINCETON,clindamycin 150 MG Cap 100 each BLIST PACK,15.34
BBH PRINCETON,nevirapine 200 mg Tab 60 each Bottle,33.74
BBH PRINCETON,nevirapine 200 mg Tab 60 each Bottle,33.74
BBH PRINCETON,"insulin lispro 100 unit/mL Soln 1,000 Units Vial",693.00
BBH PRINCETON,insulin lispro 100 unit/mL Soln 300 Units Vial,207.90
BBH PRINCETON,busPIRone 15 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,busPIRone 15 MG Tab 60 each Bottle,12.27
BBH PRINCETON,busPIRone 15 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,busPIRone 15 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,busPIRone 15 MG Tab 100 each Bottle,12.27
BBH PRINCETON,mirtazapine 30 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 30 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 30 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 30 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 30 MG Tab 30 each Bottle,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 30 each Bottle,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 300 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 30 each Bottle,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 30 each Bottle,19.94
BBH PRINCETON,mirtazapine 15 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,azithromycin 500 MG Tab 1 each BLIST PACK,67.49
BBH PRINCETON,azithromycin 500 MG Tab 1 each BLIST PACK,67.49
BBH PRINCETON,azithromycin 500 MG Tab 1 each BLIST PACK,67.49
BBH PRINCETON,azithromycin 500 MG Tab 30 each Bottle,67.49
BBH PRINCETON,azithromycin 500 MG Tab 3 each BLIST PACK,67.49
BBH PRINCETON,emtricitabine-tenofovir alafen 200-25 mg Tab 30 each Bottle,154.92
BBH PRINCETON,clomiPRAMINE 50 MG Cap 90 each Bottle,10.74
BBH PRINCETON,clomiPRAMINE 50 MG Cap 30 each Bottle,10.74
BBH PRINCETON,clomiPRAMINE 50 MG Cap 30 each Bottle,10.74
BBH PRINCETON,clomiPRAMINE 50 MG Cap 1 each BLIST PACK,10.74
BBH PRINCETON,clomiPRAMINE 50 MG Cap 100 each Bottle,10.74
BBH PRINCETON,cloNIDine HCl 0.1 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,cloNIDine HCl 0.1 MG Tab 100 each Bottle,19.94
BBH PRINCETON,cloNIDine HCl 0.1 MG Tab 100 each BLIST PACK,19.94
BBH PRINCETON,cloNIDine HCl 0.1 MG Tab 100 each Bottle,19.94
BBH PRINCETON,cloNIDine HCl 0.1 MG Tab 1 each BLIST PACK,19.94
BBH PRINCETON,tadalafil (antihypertensive) 20 mg Tab 60 each Bottle,165.57
BBH PRINCETON,buPROPion HCl (smoking deter) 150 mg Tb12 60 each Bottle,19.94
BBH PRINCETON,buPROPion HCl (smoking deter) 150 mg Tb12 60 each Bottle,19.94
BBH PRINCETON,buPROPion HCl (smoking deter) 150 mg Tb12 100 each Bottle,19.94
BBH PRINCETON,cloNIDine HCl 0.2 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,cloNIDine HCl 0.2 MG Tab 100 each Bottle,15.34
BBH PRINCETON,cloNIDine HCl 0.2 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,cloNIDine HCl 0.2 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,mesalamine 400 mg Cdti 180 each Bottle,14.20
BBH PRINCETON,ferrous sulfate 220 mg (44 mg iron)/5 mL Elix 473 mL Bottle,28.85
BBH PRINCETON,ferrous sulfate 220 mg (44 mg iron)/5 mL Elix 473 mL Bottle,28.85
BBH PRINCETON,cloNIDine HCl 0.3 MG Tab 1 each BLIST PACK,15.34
BBH PRINCETON,cloNIDine HCl 0.3 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,cloNIDine HCl 0.3 MG Tab 100 each BLIST PACK,15.34
BBH PRINCETON,sodium polystyrene-sorbitol 15-20 gram/60 mL Susp 60 mL Bottle,14.20
BBH PRINCETON,clorazepate 7.5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,clorazepate 7.5 MG Tab 100 each Bottle,12.27
BBH PRINCETON,sodium phenylbutyrate 500 mg Tab 250 each Bottle,39.85
BBH PRINCETON,clotrimazole 1 % Crea 15 g Tube,81.29
BBH PRINCETON,clotrimazole 1 % Crea 28.35 g Tube,12.27
BBH PRINCETON,clotrimazole 1 % Crea 14.17 g Tube,81.29
BBH PRINCETON,clotrimazole 1 % Crea 15 g Tube,81.29
BBH PRINCETON,clotrimazole 1 % Crea 15 g Tube,81.29
BBH PRINCETON,"lipase-protease-amylase 10,500-35,500- 61,500 unit Cpdr 100 each Bottle",14.20
BBH PRINCETON,clotrimazole 1 % Soln 30 mL Bottle,102.77
BBH PRINCETON,clotrimazole 1 % Soln 10 mL Bottle,81.29
BBH PRINCETON,clotrimazole 1 % Soln 10 mL Bottle,81.29
BBH PRINCETON,clotrimazole 1 % Crea 45 g TUBE/KIT,118.11
BBH PRINCETON,clotrimazole 1 % Crea 45 g TUBE/KIT,118.11
BBH PRINCETON,clotrimazole 1 % Crea 45 g TUBE/KIT,118.11
BBH PRINCETON,ascorbic acid-ascorbate calc 500 mg/5 mL Liqd 118 mL Bottle,14.24
BBH PRINCETON,abiraterone 500 mg Tab 60 each Bottle,453.09
BBH PRINCETON,brimonidine 0.2 % Drop 5 mL DROP BTL,205.53
BBH PRINCETON,brimonidine 0.2 % Drop 5 mL DROP BTL,205.53
BBH PRINCETON,brimonidine 0.2 % Drop 5 mL DROP BTL,205.53
BBH PRINCETON,cocaine 4 % Soln 4 mL Bottle,81.29
BBH PRINCETON,OLANZapine 5 MG Tab 30 each Bottle,39.88
BBH PRINCETON,OLANZapine 5 MG Tab 30 each Bottle,39.88
BBH PRINCETON,OLANZapine 5 MG Tab 1 each BLIST PACK,39.88
BBH PRINCETON,OLANZapine 5 MG Tab 100 each BLIST PACK,39.88
BBH PRINCETON,OLANZapine 5 MG Tab 1 each BLIST PACK,39.88
BBH PRINCETON,OLANZapine 10 MG Tab 30 each Bottle,61.35
BBH PRINCETON,OLANZapine 10 MG Tab 1 each BLIST PACK,61.35
BBH PRINCETON,OLANZapine 10 MG Tab 1 each BLIST PACK,61.35
BBH PRINCETON,OLANZapine 10 MG Tab 100 each BLIST PACK,61.35
BBH PRINCETON,OLANZapine 10 MG Tab 1 each BLIST PACK,61.35
BBH PRINCETON,OLANZapine 7.5 MG Tab 30 each Bottle,39.88
BBH PRINCETON,OLANZapine 7.5 MG Tab 100 each Bottle,39.88
BBH PRINCETON,OLANZapine 7.5 MG Tab 30 each Bottle,39.88
BBH PRINCETON,cod liver oil Cap 100 each Bottle,12.27
BBH PRINCETON,ammonium lactate 12 % Crea 140 g Tube,61.35
BBH PRINCETON,ammonium lactate 12 % Crea 140 g Jar,61.35
BBH PRINCETON,ammonium lactate 12 % Crea 140 g Tube,61.35
BBH PRINCETON,codeine 15 MG Tab 100 each BLIST PACK,76.69
BBH PRINCETON,codeine 30 MG Tab 100 each BLIST PACK,50.62
BBH PRINCETON,codeine 30 MG Tab 100 each Bottle,50.62
BBH PRINCETON,argin-glut-CaHMB-collag-mv-min 7-7-1.5 gram Pwpk 30 each Packet,14.20
BBH PRINCETON,argin-glut-CaHMB-collag-mv-min 7-7-1.5 gram Pwpk 1 each Packet,14.20
BBH PRINCETON,"lipase-protease-amylase 5,000-17,000- 24,000 unit Cpdr 100 each Bottle",14.20
BBH PRINCETON,"lipase-protease-amylase 10,000-32,000 -42,000 unit Cpdr 100 each Bottle",14.20
BBH PRINCETON,colchicine 0.6 mg Tab 100 each Bottle,15.34
BBH PRINCETON,colchicine 0.6 mg Tab 30 each Bottle,15.34
BBH PRINCETON,colchicine 0.6 mg Tab 100 each Bottle,15.34
BBH PRINCETON,torsemide 10 MG Tab 100 each Bottle,12.27
BBH PRINCETON,torsemide 10 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,torsemide 10 MG Tab 100 each Bottle,12.27
BBH PRINCETON,torsemide 20 MG Tab 100 each Bottle,12.27
BBH PRINCETON,torsemide 20 MG Tab 100 each Bottle,12.27
BBH PRINCETON,torsemide 20 MG Tab 100 each BLIST PACK,12.27
BBH PRINCETON,torsemide 20 MG Tab 50 each BLIST PACK,12.27
BBH PRINCETON,torsemide 20 MG Tab 1 each BLIST PACK,12.27
BBH PRINCETON,torsemide 20 MG Tab 100 each Bottle,12.27
BBH PRINCETON,torsemide 5 MG Tab 100 each Bottle,19.94
BBH PRINCETON,gabapentin 400 MG Cap 100 each Bottle,46.02
BBH PRINCETON,gabapentin 400 MG Cap 100 each BLIST PACK,46.02
BBH PRINCETON,gabapentin 400 MG Cap 100 each BLIST PACK,46.02
BBH PRINCETON,gabapentin 400 MG Cap 100 each BLIST PACK,46.02
BBH PRINCETON,gabapentin 400 MG Cap 1 each BLIST PACK,46.02
BBH PRINCETON,gabapentin 400 MG Cap 100 each BLIST PACK,46.02
BBH PRINCETON,gabapentin 300 MG Cap 100 each Bottle,38.35
BBH PRINCETON,gabapentin 300 MG Cap 100 each BLIST PACK,38.35
BBH PRINCETON,gabapentin 300 MG Cap 100 each BLIST PACK,38.35
BBH PRINCETON,gabapentin 300 MG Cap 100 each BLIST PACK,38.35
BBH PRINCETON,gabapentin 300 MG Cap 100 each Bottle,38.35
BBH PRINCETON,gabapentin 300 MG Cap 100 each Bottle,38.35
BBH PRINCETON,gabapentin 300 MG Cap 100 each Bottle,38.35
BBH PRINCETON,gabapentin 300 MG Cap 100 each BLIST PACK,38.35
BBH PRINCETON,gabapentin 300 MG Cap 1 each BLIST PACK,38.35
BBH PRINCETON,gabapentin 300 MG Cap 1 each BLIST PACK,38.35
BBH PRINCETON,gabapentin 300 MG Cap 50 each BLIST PACK,38.35
BBH PRINCETON,gabapentin 100 MG Cap 100 each BLIST PACK,19.94
BBH PRINCETON,gabapentin 100 MG Cap 100 each Bottle,19.94
BBH PRINCETON,gabapentin 100 MG Cap 100 each Bottle,19.94
BBH PRINCETON,gabapentin 100 MG Cap 100 each Bottle,19.94
BBH PRINCETON,gabapentin 100 MG Cap 100 each BLIST PACK,19.94
BBH PRINCETON,gabapentin 100 MG Cap 1 each BLIST PACK,19.94
BBH PRINCETON,gabapentin 100 MG Cap 100 each BLIST PACK,19.94
BBH PRINCETON,risperiDONE 4 MG Tab 60 each Bottle,36.81
BBH PRINCETON,risperiDONE 4 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,risperiDONE 2 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,risperiDONE 2 MG Tab 1 each BLIST PACK,36.81
BBH PRINCETON,risperiDONE 2 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,risperiDONE 2 MG Tab 60 each Bottle,36.81
BBH PRINCETON,risperiDONE 2 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,risperiDONE 3 MG Tab 60 each Bottle,36.81
BBH PRINCETON,risperiDONE 3 MG Tab 100 each BLIST PACK,36.81
BBH PRINCETON,risperiDONE 1 MG Tab 100 each BLIST PACK,33.74
BBH PRINCETON,risperiDONE 1 MG Tab 1 each BLIST PACK,33.74
BBH PRINCETON,risperiDONE 1 MG Tab 100 each BLIST PACK,33.74
