HSP,CHARGE CODE,BILLING DESCRIPTION,HOSPITAL CHARGE,,,,,,,,,,,,,,,,,,,
LAK,0053239927,REGADEN.1MG IJ,$200.91,,,,,,,,,,,,,,,,,,,
LAK,0053239968,RASBURICASE.5IJ,"$3,431.31",,,,,,,,,,,,,,,,,,,
LAK,0053240107,RHO D 300MCGIJ,$634.55,,,,,,,,,,,,,,,,,,,
LAK,0053240115,RHO D IG50MCGIJ,$496.67,,,,,,,,,,,,,,,,,,,
LAK,0053240156,RIFAMPIN600MGIJ,$712.45,,,,,,,,,,,,,,,,,,,
LAK,0053240206,RITUXIMAB 100IJ,"$3,548.11",,,,,,,,,,,,,,,,,,,
LAK,0053240248,ROCURONIU10MLIJ,$61.28,,,,,,,,,,,,,,,,,,,
LAK,0053240255,ROCURONIUM5MLIJ,$388.24,,,,,,,,,,,,,,,,,,,
LAK,0053240271,ROMIPLOST10 IJ,$210.08,,,,,,,,,,,,,,,,,,,
LAK,0053240529,ROPIVACAIN1MGIJ,$1.51,,,,,,,,,,,,,,,,,,,
LAK,0053240537,ROPIVIC1MGPMXIJ,$0.98,,,,,,,,,,,,,,,,,,,
LAK,0053240602,SCOPOLAMIN1MLIJ,$154.60,,,,,,,,,,,,,,,,,,,
LAK,0053241303,NA ACETAT20MLIJ,$139.11,,,,,,,,,,,,,,,,,,,
LAK,0053241410,NA BICAR PED IJ,$244.52,,,,,,,,,,,,,,,,,,,
LAK,0053241501,NA BICAR10PFSIJ,$250.03,,,,,,,,,,,,,,,,,,,
LAK,0053241519,NA BICARB50MLIJ,$329.22,,,,,,,,,,,,,,,,,,,
LAK,0053241543,NA BICAR50PFSIJ,$346.08,,,,,,,,,,,,,,,,,,,
LAK,0053241782,NACL 30ML IJ,$131.07,,,,,,,,,,,,,,,,,,,
LAK,0053241949,NACL 10ML IJ,$261.76,,,,,,,,,,,,,,,,,,,
LAK,0053241964,NACL 30ML IJ,$137.03,,,,,,,,,,,,,,,,,,,
LAK,0053241980,NACL 5ML PFS IJ,$0.36,,,,,,,,,,,,,,,,,,,
LAK,0053242004,NACL10ML PFS IJ,$0.49,,,,,,,,,,,,,,,,,,,
LAK,0053242012,NACL 3ML PFS IJ,$1.74,,,,,,,,,,,,,,,,,,,
LAK,0053242574,NA PHOS15ML IJ,$63.29,,,,,,,,,,,,,,,,,,,
LAK,0053242590,NA PHOS30ML IJ,$130.93,,,,,,,,,,,,,,,,,,,
LAK,0053243630,STREPTOMYC1GMIJ,$110.81,,,,,,,,,,,,,,,,,,,
LAK,0053244059,SUCCINYLC20MGIJ,$4.59,,,,,,,,,,,,,,,,,,,
LAK,0053244190,QUINUP/DAL500IJ,$625.30,,,,,,,,,,,,,,,,,,,
LAK,0053244208,SUMATRIPTA6MGIJ,$333.75,,,,,,,,,,,,,,,,,,,
LAK,0053244216,SUMATRIPTA6KTIJ,$423.38,,,,,,,,,,,,,,,,,,,
LAK,0053244232,TACROLIMUS5MGIJ,$457.46,,,,,,,,,,,,,,,,,,,
LAK,0053244265,TERBUTALIN1MGIJ,$212.12,,,,,,,,,,,,,,,,,,,
LAK,0053244315,TENECTE 1MG IJ,$358.47,,,,,,,,,,,,,,,,,,,
LAK,0053244414,TBO-FILGR1MCGIJ,$2.79,,,,,,,,,,,,,,,,,,,
LAK,0053244588,TESTOST 1MG IJ,$0.52,,,,,,,,,,,,,,,,,,,
LAK,0053244992,TETANUS IG250IJ,$439.03,,,,,,,,,,,,,,,,,,,
LAK,0053245619,TETRACAINE2MLIJ,$248.29,,,,,,,,,,,,,,,,,,,
LAK,0053246187,THIAMINE100MGIJ,$156.53,,,,,,,,,,,,,,,,,,,
LAK,0053247359,TIC/CLAV3.1GMIJ,$374.47,,,,,,,,,,,,,,,,,,,
LAK,0053247391,TIGECYCLINE 1IJ,$8.70,,,,,,,,,,,,,,,,,,,
LAK,0053247631,TIROFIBAN .25IJ,$45.14,,,,,,,,,,,,,,,,,,,
LAK,0053247805,TOBRAMYC 80MGIJ,$434.52,,,,,,,,,,,,,,,,,,,
LAK,0053248209,TORSEMIDE 5MLIJ,$199.22,,,,,,,,,,,,,,,,,,,
LAK,0053248217,TORSEMIDE 2MLIJ,$199.22,,,,,,,,,,,,,,,,,,,
LAK,0053248399,TRACE MET1PFSIJ,$5.26,,,,,,,,,,,,,,,,,,,
LAK,0053248431,TRACE MET5PFSIJ,$233.65,,,,,,,,,,,,,,,,,,,
LAK,0053248449,TRACE META1MLIJ,$22.14,,,,,,,,,,,,,,,,,,,
LAK,0053248506,TRANEXAMC10MLIJ,$97.83,,,,,,,,,,,,,,,,,,,
LAK,0053248555,TRASTUZUMAB10IJ,$306.98,,,,,,,,,,,,,,,,,,,
LAK,0053248654,TRIAMCINO10MGIJ,$25.08,,,,,,,,,,,,,,,,,,,
LAK,0053248787,TRICHOPHYTON1IJ,$119.45,,,,,,,,,,,,,,,,,,,
LAK,0053249538,TRIMETHOBZ200IJ,$212.12,,,,,,,,,,,,,,,,,,,
LAK,0053249652,TROMETHA500MLIJ,"$1,207.98",,,,,,,,,,,,,,,,,,,
LAK,0053249892,TB TEST 5TUIJ,$108.32,,,,,,,,,,,,,,,,,,,
LAK,0053250106,TUBOCURAR20MLIJ,$288.09,,,,,,,,,,,,,,,,,,,
LAK,0053250650,VALPROATE5ML IJ,$175.16,,,,,,,,,,,,,,,,,,,
LAK,0053250775,VANCOMY500PMXIJ,$82.18,,,,,,,,,,,,,,,,,,,
LAK,0053250783,VANCOMYC500MGIJ,$95.90,,,,,,,,,,,,,,,,,,,
LAK,0053250999,VASOPRESS.5MLIJ,$112.42,,,,,,,,,,,,,,,,,,,
LAK,0053251005,VASOPRESS 1MLIJ,$173.98,,,,,,,,,,,,,,,,,,,
LAK,0053251146,VECURONIU10MGIJ,$432.17,,,,,,,,,,,,,,,,,,,
LAK,0053251252,VERAPAMIL2ML IJ,$400.55,,,,,,,,,,,,,,,,,,,
LAK,0053251765,VINBLASTIN1MGIJ,$21.22,,,,,,,,,,,,,,,,,,,
LAK,0053251989,VINCRISTIN1MGIJ,$830.09,,,,,,,,,,,,,,,,,,,
LAK,0053252102,VINORELBN10MGIJ,$525.72,,,,,,,,,,,,,,,,,,,
LAK,0053252391,VORICONAZOL10IJ,$19.46,,,,,,,,,,,,,,,,,,,
LAK,0053252466,VON WILLEBR1UIJ,$3.67,,,,,,,,,,,,,,,,,,,
LAK,0053252482,WATERSTR100MLIJ,$120.72,,,,,,,,,,,,,,,,,,,
LAK,0053252508,WATERSTER10MLIJ,$119.45,,,,,,,,,,,,,,,,,,,
LAK,0053252540,WATERSTER50MLIJ,$113.63,,,,,,,,,,,,,,,,,,,
LAK,0053252938,ZOLED AC 1MGIJ,$60.58,,,,,,,,,,,,,,,,,,,
LAK,0053253019,ZIPRASIDO10MGIJ,$182.58,,,,,,,,,,,,,,,,,,,
LAK,0053270112,APAP/COD 5ML LQ,$25.62,,,,,,,,,,,,,,,,,,,
LAK,0053270153,APAP/COD15MG TB,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053270195,APAP/COD30MG TB,$25.84,,,,,,,,,,,,,,,,,,,
LAK,0053270237,APAP/COD60MG TB,$24.45,,,,,,,,,,,,,,,,,,,
LAK,0053270302,ALPRAZOL .125TB,$4.50,,,,,,,,,,,,,,,,,,,
LAK,0053270369,APAP/BUT/CF TB,$24.39,,,,,,,,,,,,,,,,,,,
LAK,0053270419,ALFENTANIL2MLIJ,$149.32,,,,,,,,,,,,,,,,,,,
LAK,0053271169,AMPH/DEXAM 15TB,$22.98,,,,,,,,,,,,,,,,,,,
LAK,0053271649,ASA/BUT/CAF CP,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053272720,CHL HYD500MG CP,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053273181,COCAINE 4% 4ML,$356.68,,,,,,,,,,,,,,,,,,,
LAK,0053273686,CODEINE 30MG TB,$2.17,,,,,,,,,,,,,,,,,,,
LAK,0053273975,FIORINAL #3 TB,$24.39,,,,,,,,,,,,,,,,,,,
LAK,0053274304,DRONABIN2.5MGCP,$27.71,,,,,,,,,,,,,,,,,,,
LAK,0053275012,FENTANYL.1MG IJ,$201.04,,,,,,,,,,,,,,,,,,,
LAK,0053275046,FENTANYL 12MCG,$38.72,,,,,,,,,,,,,,,,,,,
LAK,0053275103,FENTANYL 25MCG,$257.01,,,,,,,,,,,,,,,,,,,
LAK,0053275111,FENTANYL 50MCG,$330.23,,,,,,,,,,,,,,,,,,,
LAK,0053275129,FENTANYL 75MCG,$400.16,,,,,,,,,,,,,,,,,,,
LAK,0053275137,FENTANYL100MCG,$466.85,,,,,,,,,,,,,,,,,,,
LAK,0053275442,HYDR/CPM XR5ML,$19.56,,,,,,,,,,,,,,,,,,,
LAK,0053275517,HYDROC/HOMA10ML,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053275533,HYDROC/HOMAT5ML,$15.15,,,,,,,,,,,,,,,,,,,
LAK,0053275541,HYDR/APAP5/325,$9.01,,,,,,,,,,,,,,,,,,,
LAK,0053275558,HYDROC/HOMAT TB,$22.85,,,,,,,,,,,,,,,,,,,
LAK,0053275582,HYDROC/ACET15ML,$13.73,,,,,,,,,,,,,,,,,,,
LAK,0053275657,HYDR/APAP10/325,$15.89,,,,,,,,,,,,,,,,,,,
LAK,0053275772,HYDROC/APAP10ML,$16.25,,,,,,,,,,,,,,,,,,,
LAK,0053275780,HYDRO/APAP5/500,$29.86,,,,,,,,,,,,,,,,,,,
LAK,0053275798,HYD/APAP7.5/500,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053275848,HYDROMORPH1MGTB,$3.11,,,,,,,,,,,,,,,,,,,
LAK,0053275871,HYDROMORPH2MGTB,$27.65,,,,,,,,,,,,,,,,,,,
LAK,0053275921,HYDROMORP4MG IJ,$245.33,,,,,,,,,,,,,,,,,,,
LAK,0053275939,HYDROMORPH4MGTB,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053276002,LEVORPHANO2MGTB,$21.07,,,,,,,,,,,,,,,,,,,
LAK,0053276374,MEPERIDIN 100MG,$230.57,,,,,,,,,,,,,,,,,,,
LAK,0053276416,MEPERID 50MG TB,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053276473,MEPERID100MGPCA,$156.78,,,,,,,,,,,,,,,,,,,
LAK,0053276580,METHADON10MG LQ,$2.02,,,,,,,,,,,,,,,,,,,
LAK,0053276614,METHADON 5MG LQ,$19.32,,,,,,,,,,,,,,,,,,,
LAK,0053276705,METHADON10MG TB,$24.45,,,,,,,,,,,,,,,,,,,
LAK,0053276747,METHADONE5MG TB,$21.16,,,,,,,,,,,,,,,,,,,
LAK,0053276770,LACOSAMID50MGTB,$15.98,,,,,,,,,,,,,,,,,,,
LAK,0053276804,METHOHEXI 500MG,$165.11,,,,,,,,,,,,,,,,,,,
LAK,0053276952,METHYLPHEN5MGTB,$15.84,,,,,,,,,,,,,,,,,,,
LAK,0053276994,METHYLPHE10MGTB,$22.85,,,,,,,,,,,,,,,,,,,
LAK,0053277125,MORPH PF 10MGIJ,$271.16,,,,,,,,,,,,,,,,,,,
LAK,0053277307,MIDAZOL 5ML LQ,$29.37,,,,,,,,,,,,,,,,,,,
LAK,0053277448,MORPHIN 10MG IJ,$35.06,,,,,,,,,,,,,,,,,,,
LAK,0053277497,MORPHIN 10MG LQ,$24.45,,,,,,,,,,,,,,,,,,,
LAK,0053277539,MORPHIN20MG/5ML,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053277778,MORPHIN 15MG TB,$2.06,,,,,,,,,,,,,,,,,,,
LAK,0053277786,MORPHIN60MGXRTB,$26.09,,,,,,,,,,,,,,,,,,,
LAK,0053277794,MORPHI100MGXRTB,$33.38,,,,,,,,,,,,,,,,,,,
LAK,0053277802,MORPHIN15MGXRTB,$22.82,,,,,,,,,,,,,,,,,,,
LAK,0053277810,MORPHIN 30MG TB,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053277828,MORPHIN30MGXRTB,$26.41,,,,,,,,,,,,,,,,,,,
LAK,0053278024,BELL OP 30MG SU,$25.26,,,,,,,,,,,,,,,,,,,
LAK,0053278065,BELL OP 60MG SU,$79.77,,,,,,,,,,,,,,,,,,,
LAK,0053278362,MORPHINE10MGPCA,$60.09,,,,,,,,,,,,,,,,,,,
LAK,0053278404,OXANDROL2.5MGTB,$24.59,,,,,,,,,,,,,,,,,,,
LAK,0053278412,OXYCOD15MG XRTB,$13.34,,,,,,,,,,,,,,,,,,,
LAK,0053278479,OXY/APAP 5/325,$24.39,,,,,,,,,,,,,,,,,,,
LAK,0053278529,OXYCOD/ASA TB,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053278552,OXYCODON 5MG TB,$8.17,,,,,,,,,,,,,,,,,,,
LAK,0053278578,OXYCOD10MG XRTB,$22.82,,,,,,,,,,,,,,,,,,,
LAK,0053278586,OXYCOD20MG XRTB,$32.61,,,,,,,,,,,,,,,,,,,
LAK,0053278602,OXYCOD80MG XRTB,$60.18,,,,,,,,,,,,,,,,,,,
LAK,0053278933,HYDROMORP4MGPCA,$7.79,,,,,,,,,,,,,,,,,,,
LAK,0053279311,PHENOBARB15MGTB,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053279352,PHENOBARB30MGTB,$22.91,,,,,,,,,,,,,,,,,,,
LAK,0053279360,PHENOBARB32.4TB,$5.36,,,,,,,,,,,,,,,,,,,
LAK,0053279394,PHENOBARB60MGTB,$24.39,,,,,,,,,,,,,,,,,,,
LAK,0053279402,PB 120MG PFS IJ,$115.77,,,,,,,,,,,,,,,,,,,
LAK,0053279410,PB 120MG IJ,$119.96,,,,,,,,,,,,,,,,,,,
LAK,0053279428,PHENOBARB97MGTB,$7.15,,,,,,,,,,,,,,,,,,,
LAK,0053279436,PHENOBAR100MGTB,$26.34,,,,,,,,,,,,,,,,,,,
LAK,0053279477,PHENOBARB5ML LQ,$26.41,,,,,,,,,,,,,,,,,,,
LAK,0053279600,REMIFENTA1MG IJ,$156.72,,,,,,,,,,,,,,,,,,,
LAK,0053279915,SUFENTAN 1ML IJ,$75.23,,,,,,,,,,,,,,,,,,,
LAK,0053279931,SUFENTAN 2ML IJ,$274.54,,,,,,,,,,,,,,,,,,,
LAK,0053279956,SUFENTAN 5ML IJ,$483.11,,,,,,,,,,,,,,,,,,,
LAK,0053279980,TAPENTADL50MGTB,$15.57,,,,,,,,,,,,,,,,,,,
LAK,0053280673,THIOPENTAL500SG,$175.67,,,,,,,,,,,,,,,,,,,
LAK,0053300018,MISC EENT,$90.00,,,,,,,,,,,,,,,,,,,
LAK,0053300174,ACETAC/ALAC60OT,$260.83,,,,,,,,,,,,,,,,,,,
LAK,0053300232,ACE AC/HCTS10OT,$196.43,,,,,,,,,,,,,,,,,,,
LAK,0053300448,ACETYLCHOL2MLOS,$304.85,,,,,,,,,,,,,,,,,,,
LAK,0053300653,ACETYLCYST4MLIS,$49.12,,,,,,,,,,,,,,,,,,,
LAK,0053300679,ACETYLCYST10 IS,$55.85,,,,,,,,,,,,,,,,,,,
LAK,0053300729,ACETYLCYST30 IS,$421.62,,,,,,,,,,,,,,,,,,,
LAK,0053300794,ACETYLCYST4MLIS,$28.49,,,,,,,,,,,,,,,,,,,
LAK,0053300935,ACETYLCYST30 IS,$483.11,,,,,,,,,,,,,,,,,,,
LAK,0053301131,ALBUTEROL18G IH,$193.90,,,,,,,,,,,,,,,,,,,
LAK,0053301164,ALBUTEROL3ML IS,$51.39,,,,,,,,,,,,,,,,,,,
LAK,0053301230,ALBUT/IPR 3MLIS,$24.56,,,,,,,,,,,,,,,,,,,
LAK,0053301255,ALBUTEROL.5MLIS,$12.28,,,,,,,,,,,,,,,,,,,
LAK,0053301289,ALBUTER 8GM IH,$54.17,,,,,,,,,,,,,,,,,,,
LAK,0053301982,ANTIPY/BOR180OS,$58.00,,,,,,,,,,,,,,,,,,,
LAK,0053302113,APRACLONID5MLOS,$234.80,,,,,,,,,,,,,,,,,,,
LAK,0053302154,APRACLOND.1MLOS,$153.45,,,,,,,,,,,,,,,,,,,
LAK,0053302170,ARFORMOTER2MLIS,$30.19,,,,,,,,,,,,,,,,,,,
LAK,0053302196,AMMONIA AROM IH,$20.21,,,,,,,,,,,,,,,,,,,
LAK,0053302428,OCULAR LUB15 OS,$125.84,,,,,,,,,,,,,,,,,,,
LAK,0053302683,ATROPINE 1ML OS,$49.72,,,,,,,,,,,,,,,,,,,
LAK,0053302758,ATROPINE 2ML OS,$46.04,,,,,,,,,,,,,,,,,,,
LAK,0053302824,ATROPINE 5ML OS,$79.78,,,,,,,,,,,,,,,,,,,
LAK,0053302899,ATROPINE15ML OS,$145.84,,,,,,,,,,,,,,,,,,,
LAK,0053303301,AZELASTIN30MLSP,$371.35,,,,,,,,,,,,,,,,,,,
LAK,0053303517,BACITRACIN3.5OO,$33.75,,,,,,,,,,,,,,,,,,,
LAK,0053303533,BACIT/POLY3.5OO,$43.07,,,,,,,,,,,,,,,,,,,
LAK,0053303731,BECLOMETH16.8SP,$261.86,,,,,,,,,,,,,,,,,,,
LAK,0053303749,BECLOMETH25GMSP,$233.68,,,,,,,,,,,,,,,,,,,
LAK,0053303814,BECLOMETHA7.3IH,$349.70,,,,,,,,,,,,,,,,,,,
LAK,0053303822,BECLOMETHA7.3IH,$276.77,,,,,,,,,,,,,,,,,,,
LAK,0053304010,BENZO/ANTIP15OT,$77.89,,,,,,,,,,,,,,,,,,,
LAK,0053304028,BETAXOLOL15MLOS,$245.29,,,,,,,,,,,,,,,,,,,
LAK,0053304044,BETAXOLOL 5MLOS,$232.03,,,,,,,,,,,,,,,,,,,
LAK,0053304192,BIMATOPROS2.5OS,$280.07,,,,,,,,,,,,,,,,,,,
LAK,0053304275,BRIMONIDINE 5OS,$341.28,,,,,,,,,,,,,,,,,,,
LAK,0053304309,BUDESONIDE2MLIS,$23.21,,,,,,,,,,,,,,,,,,,
LAK,0053304366,BUDESON NS7GMIH,$235.33,,,,,,,,,,,,,,,,,,,
LAK,0053304374,BRIMONIDINE 5OS,$282.35,,,,,,,,,,,,,,,,,,,
LAK,0053304432,BRINZOLAMIDE5OS,$118.15,,,,,,,,,,,,,,,,,,,
LAK,0053304440,BRINZOLAMID10OS,$437.34,,,,,,,,,,,,,,,,,,,
LAK,0053304457,CALCIT NS2ML SP,$220.42,,,,,,,,,,,,,,,,,,,
LAK,0053304481,BUDESONIDE2MLIS,$25.62,,,,,,,,,,,,,,,,,,,
LAK,0053304499,CARBACHOL1.5 OS,$356.65,,,,,,,,,,,,,,,,,,,
LAK,0053304515,BRIMONIDINE 5OS,$193.36,,,,,,,,,,,,,,,,,,,
LAK,0053304549,CALCIT NS3.7 SP,$617.50,,,,,,,,,,,,,,,,,,,
LAK,0053304622,BUDES/FORMOT6IH,$455.76,,,,,,,,,,,,,,,,,,,
LAK,0053304630,BUDES/FORMOT6IH,$455.76,,,,,,,,,,,,,,,,,,,
LAK,0053304713,CARBACHOL15MLOS,$231.17,,,,,,,,,,,,,,,,,,,
LAK,0053304929,CARBAM PERX15OT,$79.78,,,,,,,,,,,,,,,,,,,
LAK,0053305470,CIPROFLOXACN5OS,$216.37,,,,,,,,,,,,,,,,,,,
LAK,0053305496,CIPROFLOXA3.5OO,$303.29,,,,,,,,,,,,,,,,,,,
LAK,0053305587,CIPROFLOX .25OT,$25.01,,,,,,,,,,,,,,,,,,,
LAK,0053305629,CROMOLYN NS13SP,$155.77,,,,,,,,,,,,,,,,,,,
LAK,0053305702,CROMOLYN8.1GMIH,$517.06,,,,,,,,,,,,,,,,,,,
LAK,0053305900,CYCLOPENTOL2 OS,$84.96,,,,,,,,,,,,,,,,,,,
LAK,0053305975,CYCLOPENTOL5 OS,$144.05,,,,,,,,,,,,,,,,,,,
LAK,0053306106,CYCLOSPOR.4MLOS,$26.54,,,,,,,,,,,,,,,,,,,
LAK,0053306395,DESMOPRE2.5MLSP,$573.91,,,,,,,,,,,,,,,,,,,
LAK,0053306957,DEXAMETHASN5 OS,$125.84,,,,,,,,,,,,,,,,,,,
LAK,0053307229,DEX/NEO/POLY5OS,$32.23,,,,,,,,,,,,,,,,,,,
LAK,0053307518,DEX/NEO/PO3.5OO,$135.04,,,,,,,,,,,,,,,,,,,
LAK,0053307609,DICLOFENAC5MLOS,$132.59,,,,,,,,,,,,,,,,,,,
LAK,0053307617,DICLOFENAC2.5OS,$58.39,,,,,,,,,,,,,,,,,,,
LAK,0053307724,DIPIVEFRIN5MLOS,$135.91,,,,,,,,,,,,,,,,,,,
LAK,0053307856,DORZOLAMIDE5 OS,$172.36,,,,,,,,,,,,,,,,,,,
LAK,0053307864,DORZOLAMIDE10OS,$39.78,,,,,,,,,,,,,,,,,,,
LAK,0053307872,DORZOL/TIMOL5OS,$258.55,,,,,,,,,,,,,,,,,,,
LAK,0053307880,DORZOL/TIMO10OS,$43.31,,,,,,,,,,,,,,,,,,,
LAK,0053308433,EPI 30ML TS,$242.55,,,,,,,,,,,,,,,,,,,
LAK,0053308656,EPI .5ML IS,$25.01,,,,,,,,,,,,,,,,,,,
LAK,0053309233,ERYTHROMYC1GMOO,$27.09,,,,,,,,,,,,,,,,,,,
LAK,0053309266,ERYTHROMYC3.5OO,$49.72,,,,,,,,,,,,,,,,,,,
LAK,0053309449,OFLOXACIN 5MLOT,$36.52,,,,,,,,,,,,,,,,,,,
LAK,0053309472,FLUNISOLIDE25SP,$270.15,,,,,,,,,,,,,,,,,,,
LAK,0053309480,FLUNISOLIDE7 IH,$111.03,,,,,,,,,,,,,,,,,,,
LAK,0053309647,FLUOR/BEN 5MLOS,$145.75,,,,,,,,,,,,,,,,,,,
LAK,0053309688,FLUORESCE STRIP,$63.24,,,,,,,,,,,,,,,,,,,
LAK,0053309837,FLUOROMETHAL5OS,$369.46,,,,,,,,,,,,,,,,,,,
LAK,0053309852,FLUOROMETHAL1OS,$13.48,,,,,,,,,,,,,,,,,,,
LAK,0053309902,FLUOROMETHAL5OS,$73.46,,,,,,,,,,,,,,,,,,,
LAK,0053309928,FLURBIPROF2.5OS,$122.77,,,,,,,,,,,,,,,,,,,
LAK,0053309951,FLUTICASONE16SP,$291.56,,,,,,,,,,,,,,,,,,,
LAK,0053309977,FLUTICASONE13IH,$329.79,,,,,,,,,,,,,,,,,,,
LAK,0053309985,FLUTICASONE13IH,$382.86,,,,,,,,,,,,,,,,,,,
LAK,0053309993,FLUTICASONE13IH,$591.67,,,,,,,,,,,,,,,,,,,
LAK,0053310082,FORMOTER12MCGCP,$19.88,,,,,,,,,,,,,,,,,,,
LAK,0053310314,GENTAMIC3.5GMOO,$62.93,,,,,,,,,,,,,,,,,,,
LAK,0053310389,GENTAMICIN5MLOS,$62.93,,,,,,,,,,,,,,,,,,,
LAK,0053311338,HOMATROPINE1 OS,$49.72,,,,,,,,,,,,,,,,,,,
LAK,0053311361,HOMATROPINE5 OS,$108.96,,,,,,,,,,,,,,,,,,,
LAK,0053311544,HYAL/CHO DEV KT,"$1,361.48",,,,,,,,,,,,,,,,,,,
LAK,0053311577,HYALURON.4SGIJ,"$1,054.07",,,,,,,,,,,,,,,,,,,
LAK,0053311593,HYALURN.55SGIJ,$253.62,,,,,,,,,,,,,,,,,,,
LAK,0053312245,INH SPACE W/MSK,$185.63,,,,,,,,,,,,,,,,,,,
LAK,0053312310,IPRATROPIM2.5IS,$13.26,,,,,,,,,,,,,,,,,,,
LAK,0053312336,IPRATROPIUM30SP,$62.67,,,,,,,,,,,,,,,,,,,
LAK,0053312351,ALBUT/IPR14.7IH,$177.33,,,,,,,,,,,,,,,,,,,
LAK,0053312369,IPRATROPIUM15SP,$128.90,,,,,,,,,,,,,,,,,,,
LAK,0053312377,IPRATROPIUM14IH,$629.66,,,,,,,,,,,,,,,,,,,
LAK,0053312393,IPRATROPM12.9IH,$723.50,,,,,,,,,,,,,,,,,,,
LAK,0053312419,IRRG OPHTH30 OS,$86.16,,,,,,,,,,,,,,,,,,,
LAK,0053312450,IRRG OPHTH120OS,$130.43,,,,,,,,,,,,,,,,,,,
LAK,0053313250,ISOPROTEREN10IS,$174.02,,,,,,,,,,,,,,,,,,,
LAK,0053313557,KETOROLAC5ML OS,$170.35,,,,,,,,,,,,,,,,,,,
LAK,0053313581,KETOTIFEN5ML OS,$25.00,,,,,,,,,,,,,,,,,,,
LAK,0053313656,LATANOPROS2.5OS,$263.95,,,,,,,,,,,,,,,,,,,
LAK,0053313706,LEVOBUNOLOL5 OS,$165.73,,,,,,,,,,,,,,,,,,,
LAK,0053313748,LEVALBUTERL.5IS,$36.81,,,,,,,,,,,,,,,,,,,
LAK,0053313755,LEVALBUTEROL3IS,$19.57,,,,,,,,,,,,,,,,,,,
LAK,0053313763,LEVALBUTEROL3IS,$36.81,,,,,,,,,,,,,,,,,,,
LAK,0053314415,METAPROTR2.5 IS,$47.43,,,,,,,,,,,,,,,,,,,
LAK,0053314860,METIPRANOLOL5OS,$76.25,,,,,,,,,,,,,,,,,,,
LAK,0053314886,MUPIROCIN22GMOI,$112.40,,,,,,,,,,,,,,,,,,,
LAK,0053314894,MOMETASONE 17SP,$299.97,,,,,,,,,,,,,,,,,,,
LAK,0053314910,MOXIFLOX 3ML OS,$204.09,,,,,,,,,,,,,,,,,,,
LAK,0053314944,MOMETASONE.24IH,$564.04,,,,,,,,,,,,,,,,,,,
LAK,0053314951,NAPHAZOLINE15OS,$61.31,,,,,,,,,,,,,,,,,,,
LAK,0053314969,MOMETAS110MCGIH,$355.98,,,,,,,,,,,,,,,,,,,
LAK,0053315008,NAPHAZOLINE15OS,$125.96,,,,,,,,,,,,,,,,,,,
LAK,0053315271,NAPHAZ/PHEN15OS,$79.78,,,,,,,,,,,,,,,,,,,
LAK,0053315842,NEO/PO/B/H3.5OO,$135.91,,,,,,,,,,,,,,,,,,,
LAK,0053315909,COLIST/NEOMY5OT,$208.83,,,,,,,,,,,,,,,,,,,
LAK,0053316055,NEO/POLY/GR10OS,$125.96,,,,,,,,,,,,,,,,,,,
LAK,0053316121,NEO/POL/BA3.5OO,$125.96,,,,,,,,,,,,,,,,,,,
LAK,0053316246,NTG 4.9GM SP,$221.93,,,,,,,,,,,,,,,,,,,
LAK,0053316253,NTG 13.8GM SP,$38.37,,,,,,,,,,,,,,,,,,,
LAK,0053316352,OCULAR LUB3.5OO,$84.41,,,,,,,,,,,,,,,,,,,
LAK,0053316402,OFLOXACIN5MLOS,$196.43,,,,,,,,,,,,,,,,,,,
LAK,0053316451,OLOPATADINE 5OS,$354.66,,,,,,,,,,,,,,,,,,,
LAK,0053316816,OXYMETZAOLN30SP,$20.55,,,,,,,,,,,,,,,,,,,
LAK,0053316824,OXYMETZAOLN15SP,$67.96,,,,,,,,,,,,,,,,,,,
LAK,0053317798,PE 15ML DR IS,$26.42,,,,,,,,,,,,,,,,,,,
LAK,0053317806,PE NAS30ML DRIS,$58.00,,,,,,,,,,,,,,,,,,,
LAK,0053317871,PE NS 15ML DRIS,$58.00,,,,,,,,,,,,,,,,,,,
LAK,0053317947,PE NS 15ML SP,$25.73,,,,,,,,,,,,,,,,,,,
LAK,0053317988,PE NAS 30ML SP,$67.96,,,,,,,,,,,,,,,,,,,
LAK,0053318085,PE NS 15NL SP,$62.93,,,,,,,,,,,,,,,,,,,
LAK,0053318150,PE NS 15ML DRIS,$67.96,,,,,,,,,,,,,,,,,,,
LAK,0053318168,PE NS 15ML SP,$59.86,,,,,,,,,,,,,,,,,,,
LAK,0053318226,PE 5ML OS,$107.52,,,,,,,,,,,,,,,,,,,
LAK,0053318283,PE 2ML OS,$28.83,,,,,,,,,,,,,,,,,,,
LAK,0053318291,PE 15ML OS,$98.20,,,,,,,,,,,,,,,,,,,
