 5002707,CATH FOLEY SILICONE 8FR 3CC,272,, $69.00 ,
 5002708,TUBE SALEM SUMP 16FR,270,, $9.00 ,
 5002709,TUBE SALEM SUMP 14FR,270,, $9.00 ,
 5002710,CHEST DRAIN CONTAINER,270,, $137.00 ,
 5002711,CATH 16FR 5CC COUDE TIP,272,A4340, $214.00 ,
 5002712,CATH FOLEY SILICONE 26FR 30CC,272,A4340, $55.00 ,
 5002714,CAST SHOE X SMALL,270,, $98.00 ,
 5002720,COLLARS PHILA SMALL WITH TREACH,274,L0140, $98.00 ,
 5002721,COLLARS PHILA LARGE WITH TREACH,270,, $322.00 ,
 5002722,COLLARS PHILA MED.WITH TREACH OPENING SM,270,, $322.00 ,
 5002725,WRIST HOLDER RESTRAINTS CLOTH,271,, $-   ,Bundled pricer
 5002726,CATH FOLEY 14FR 10CC,270,, $38.00 ,
 5002727,CATH FOLEY SILICONE 20FR 30CC,270,, $22.00 ,
 5002728,CATH FOLEY SILICONE 24FR 30CC,270,, $27.00 ,
 5002729,CATH FOLEY SILICONE 18FR 5CC,270,, $23.00 ,
 5002730,CATH COUDE SILICONE 14FR 5CC,270,, $17.00 ,
 5002732,CATH FOLEY SILICONE 30FR 30CC,270,, $40.00 ,
 5002733,CATH FOLEY  20FR  3-WAY,270,, $47.00 ,
 5002734,CATH FOLEY SILICONE 6 CH/FR 3/ML PEDS,270,, $172.00 ,
 5002735,CATH FOLEY SILICONE 30FR 5CC,270,, $42.00 ,
 5002736,IV DIAL-A-FLOW,272,, $24.00 ,
 5002737,SILVASORB 1.5OZ TUBE,272,, $81.00 ,
 5002738,CATH FOLEY SILICONE 16FR 30CC,270,, $38.00 ,
 5002739,CATH FOLEY SILICONE 22FR 5CC,270,, $24.00 ,
 5002740,CATH FOLEY SILICONE 20FR 5CC,270,, $26.00 ,
 5002741,CATH FOLEY SILICONE 16FR 5CC,270,, $22.00 ,
 5002742,CATH FOLEY SILICONE 14FR 30CC,270,, $22.00 ,
 5002743,CATH FOLEY SILICONE 12FR 10CC,270,, $22.00 ,
 5002744,CATH FOLEY SILICONE 18FR 30CC,270,, $22.00 ,
 5002745,CATH FOLEY SILICONE 26FR 5CC,270,, $22.00 ,
 5002746,CATH COUDE SILICONE 12FR 5CC,270,, $26.00 ,
 5002747,CATH FOLEY SILICONE 22FR 30CC,270,, $42.00 ,
 5002750,CATH 22FR 30CC 3-WAY,270,, $27.00 ,
 5002751,CATH FOLEY SILICONE 14FR 5CC,270,, $26.00 ,
 5002771,CATH 20FR 5CC COUDE TIP,272,A4340, $98.00 ,
 5002783,TAPE MEDIPORE 1,270,, $16.00 ,
 5002784,TAPE MEDIPORE 2,270,, $26.00 ,
 5002789,CHEST DRAINAGE UNIT,272,, $333.00 ,
 5002799,NEEDLE HUBER 22GA 3/4,272,, $65.00 ,
 5002806,TENNIS ELBOW STRAP UNIVERSAL,271,, $27.00 ,
 5002808,SPLINT FINGER 9,270,, $8.00 ,
 5002809,SPLINT FINGER 3/4 X 18,270,, $8.00 ,
 5002814,STERI STRIP 1/2,270,, $10.00 ,
 5002816,ANKLE BRACE P& LARGE  RIGHT AND LEFT,270,, $220.00 ,
 5002817,KERLIX 6  X 6.75,272,, $8.00 ,
 5002818,ANKLE BRACE S RIGHT AND LEFT,274,L1930, $220.00 ,
 5002819,STERI STRIP 1/8,272,, $6.00 ,
 5002820,STERI STRIP 1/4,270,, $6.00 ,
 5002830,SUCTION CATH & GLOVE 14FR,272,, $6.00 ,
 5002831,SUCTION CATH & GLOVE 10FR,272,, $6.00 ,
 5002834,SUCTION TUBING MEDI-VAC 12',271,, $7.00 ,
 5002835,CATH SUPRAPUBIC IN CENTRAL,272,, $412.00 ,
 5002837,SPONGE NONNOVEN DRAIN,272,, $6.00 ,
 5002841,SUTURE VICRYL 3-0 J338H 36/BX,272,, $18.00 ,
 5002843,SYRINGE LUER LOK 20CC,272,, $6.00 ,
 5002847,SYRINGE LUER LOK 30CC,272,, $6.00 ,
 5002848,SYRINGE CATH TIP 60ML (2OZ),272,, $6.00 ,
 5002849,SYRINGE LUER LOK 60CC,272,, $5.00 ,
 5002855,TEGADERM 10X12CM,272,, $6.00 ,
 5002857,TEGADERM 6X8 9CM X 10CM,272,, $13.00 ,
 5002858,TELFA  AMD 3X4,272,, $6.00 ,
 5002859,TELFA 3X8,270,, $6.00 ,
 5002868,TRAY TRACH CLEANING,272,, $16.00 ,
 5002870,SUCTION CATH 8 FR,270,, $6.00 ,
 5002871,SUCTION CATH 10 FR,270,, $6.00 ,
 5002872,SUCTION CATH 14 FR,270,, $6.00 ,
 5002873,SUCTION CLOSED SYSTEM 14FR VENT,270,, $50.00 ,
 5002889,TRAY SUTURE  WOUND CLOSURE,272,, $80.00 ,
 5002895,TRAY SKIN SCRUB,272,, $44.00 ,
 5002896,TRAY EPIDURAL,270,, $159.00 ,
 5002901,TRAY URETHRAL CATH 14-16FR,270,, $23.00 ,
 5002902,TRAY IRRIGATION,272,, $10.00 ,
 5002903,TRAY LUMBAR PUNCTURE ADULT 22GA (10/CS),272,, $93.00 ,
 5002905,TRAY THORACENTESIS,272,, $140.00 ,
 5002906,TUBE LAVACUTOR 22FR,270,, $62.00 ,
 5002907,TUBE LAVACUATOR 28FR,270,, $62.00 ,
 5002908,TUBE LAVACUATOR 32FR,270,, $62.00 ,
 5002910,TRAY LUMBAR PUNCTURE PEDI 22GA,270,, $133.00 ,
 5002915,SUCTION YANKAUER TIP,271,, $6.00 ,
 5002920,TUBE STOMACH 18 16 10FR GASTRIC,271,, $14.00 ,
 5002921,TUBE STOMACH  GASTRIC 20FR,271,, $110.00 ,
 5002922,TUBE SALEM SUMP 18FR,272,, $13.00 ,
 5002923,TUBE TRACHEAL TUBE 9.5MM,271,, $9.00 ,
 5002924,TUBE SALEM SUMP 12FR,270,, $9.00 ,
 5002928,WRIST LEFT UNVERISAL,274,L3908, $60.00 ,
 5002929,WRIST RT PEDI COCKUP,270,, $67.00 ,
 5002930,URINE METER,272,, $80.00 ,
 5002931,URINAL,270,, $8.00 ,
 5002933,WRIST RIGHT UNVERISAL,270,, $67.00 ,
 5002934,WRIST COCK-UP RIGHT MED,270,, $67.00 ,
 5002935,WRIST LEFT SM,270,, $67.00 ,
 5002936,WRIST LEFT PEDI,270,, $67.00 ,
 5002937,WRIST COCKUP MED LEFT,270,, $67.00 ,
 5002938,WRIST COCK-UP SPLINT RT SM,270,, $67.00 ,
 5002939,WRIST COCK-UP SPLINT LT SM,270,, $67.00 ,
 5002940,GAUZE VASELINE 1 X36,272,, $6.00 ,
 5002941,XEROFOAM 1X8,272,, $6.00 ,
 5002942,WRIST RIGHT NEOPRENE,270,L3908, $72.00 ,
 5002943,WRIST LEFT NEOPRENE,270,L3908, $72.00 ,
 5002945,VEST LARGE,270,, $102.00 ,
 5002946,VEST SMALL,270,, $102.00 ,
 5002947,VEST MED,270,, $102.00 ,
 5002949,WET CURITY 4X8 SALINE,272,, $6.00 ,
 5002951,SUTURE CHROMIC 5.0,272,, $46.00 ,
 5002952,STOCKING COMPRESSION KNEE MED REG,270,, $71.00 ,
 5002953,TUBING BLOOD COLLECTION SET,272,, $25.00 ,
 5002954,MEDIHONEY 2X2,272,A4649, $31.00 ,
 5002957,TRACHE-O-FIX,272,, $472.00 ,
 5002958,EVACUATED CONTAINER 1000CC,272,, $46.00 ,
 5002961,THUMB SUPPORT,271,, $40.00 ,
 5002974,SUCTION CATH 5FR,270,, $6.00 ,
 5002976,TRAY PICC 4 FR SPECIAL ORDER ER,270,, $660.00 ,
 5002977,TRAY PICC DOUBLE LUMEN 5FR,270,," $1,048.00 ",
 5002978,TRAY PICC REPAIR KIT GRAY,272,, $130.00 ,
 5002979,TRAY PICC REPAIR KIT RED,272,, $141.00 ,
 5002996,WASH CLOTH BARRIERS,271,A6250, $81.00 ,
 5002997,WASH CLOTHS BATH,271,, $10.00 ,
 5003301,ENEMA BUCKET WITH SOAP SUDS,271,, $12.00 ,
 5003306,ENEMA PHOSPHATE FLEET,271,, $9.00 ,
 5003307,ABD PADS,272,, $6.00 ,
 5003308,IV TUBING PRIMARY BBRAUN,272,, $27.00 ,
 5003311,ANTIFUNGAL CREAM,259,A9150, $30.00 ,
 5003314,EYE PADS STERILE,272,, $6.00 ,
 5003315,IV TUBING BLOOD Y BBRAUN,272,, $95.00 ,
 5003323,ADMIT KITS,271,, $36.00 ,
 5003324,LOOP RECORDER INSTALL KIT,271,, $73.60 ,
 5003328,BARRIER CREAM,259,, $54.00 ,
 5003330,STOCKING TED THIGH SM SHORT,270,, $71.00 ,
 5003331,STOCKING TED THIGH SM MED,270,, $140.00 ,
 5003332,STOCKING TED THIGH SM LONG,270,, $71.00 ,
 5003335,STOCKING TED THIGH MED SHORT,270,, $71.00 ,
 5003336,STOCKING TED THIGH MED REG,270,, $71.00 ,
 5003337,STOCKING TED THIGH MED LONG,270,, $71.00 ,
 5003338,STOCKING TED THIGH LG SHORT,270,, $71.00 ,
 5003339,STOCKING TED THIGH LG REG,270,, $71.00 ,
 5003340,STOCKING TED THIGH LG LONG,270,, $71.00 ,
 5003341,STOCKING TED THIGH X-LG LONG,270,, $71.00 ,
 5003346,STOCKING TED KNEE SM REG,270,, $71.00 ,
 5003347,STOCKING TED KNEE SM SHORT discont,270,, $71.00 ,
 5003348,IV CATH NEXTIVA YELLOW 24GA,270,, $37.00 ,
 5003349,IV CATH NEXTIVA BLUE 22GA,270,, $37.00 ,
 5003350,IV CATH NEXTIVA GREEN 18GA,270,, $37.00 ,
 5003351,IV CATH NEXTIVA PINK 20GA,270,, $37.00 ,
 5003352,IV CATH NEXTIVA  22GA SINGLE PORT,270,, $44.00 ,
 5003355,IV TUBING ADD ON FILTER,272,, $22.00 ,
 5003357,ELASTOPLAST 3,270,, $23.00 ,
 5003358,ELASTOPLAST 1,270,, $12.00 ,
 5003362,IV ADD-ON BURETTE SET,270,, $37.00 ,
 5003363,IV TUBING PIGGYBACK,272,, $10.00 ,
 5003364,ANTI REFLUX VALVE,272,, $40.00 ,
 5003365,IV TUBING NITRO,272,, $79.00 ,
 5003371,ELASTOPLAST 4,272,, $43.00 ,
 5003376,STOCKING TED KNEE SM LONG,270,, $71.00 ,
 5003377,STOCKING TED KNEE MED REG,270,, $71.00 ,
 5003378,STOCKING TED KNEE MED LONG,270,, $71.00 ,
 5003381,STOCKING TED KNEE X-LG REG,270,, $71.00 ,
 5003382,STOCKING TED KNEE LG LONG,270,, $71.00 ,
 5003383,STOCKING TED KNEE LARGE REG,270,, $71.00 ,
 5003384,STOCKING TED KNEE XLG LONG,270,, $71.00 ,
 5003390,INTRAOSSEOUS NEEDLE ADULT 25MM,270,, $480.00 ,
 5003391,DISCONT,270,, $355.00 ,
 5003402,IV BAG EMPTY 150ML,270,, $25.00 ,
 5003437,IRRG NACL 0.9% 500CC,270,, $45.00 ,
 5003438,IRRG H20 STERILE 500ML,270,, $26.00 ,
 5003440,IRRG NACL 0.9% 250CC,270,, $11.00 ,
 5003445,IRRG NACL 1000CC,270,, $8.00 ,
 5003448,IRRG H20 STERILE 1000CC,270,, $14.00 ,
 5003455,LACTATED RINGERS 1000CC,270,, $-   ,Bundled pricer
 5003456,IRRG H20 STERILE 250CC,270,, $6.00 ,
 5003458,NACL 9% 50CC,270,, $11.00 ,
 5003472,ACETIC ACID 0.25% 500ML,272,A4321, $18.00 ,
 5003473,ACETIC ACID 0.25% 1000ML,272,A4321, $15.00 ,
 5003512,D10W 250ML,270,, $18.00 ,
 5003615,PACK LOWER EXTREMITY,270,, $236.00 ,
 5003701,WRIST SPICA  RIGHT UNVERISAL,274,L3908, $45.00 ,
 5003702,WRIST SPICA  LEFT UNVERISAL,274,L3908, $45.00 ,
 5006157,NASAL PACKING RHINO LARGE SLIMLINE,272,, $193.00 ,
 5006158,NASAL PACKING RHINO MED SLIMLINE,270,, $193.00 ,
 5006159,NASAL PACKING RHINO SMALL SLIMLINE,270,, $193.00 ,
 5006160,NASAL PACKING RHINO SMALL WIDELINE,270,, $193.00 ,
 5006161,NASAL PACKING RHINO MED WIDELINE,270,, $193.00 ,
 5006162,NASAL PACKING RHINO LARGE WIDELINE,270,, $193.00 ,
 5006163,NASAL PACKING RHINO X LARGE WIDELINE,270,, $193.00 ,
 5006178,SUTURE SILK 5-0 640G P-3,270,, $35.00 ,
 5006179,SUTURE SILK 4-0 FS 683G,270,, $19.00 ,
 5006180,SUTURE SILK SIZE 0 CT-1,272,, $91.00 ,
 5006181,SUTURE SILK 3-0 FS-1 684G,272,, $26.00 ,
 5006184,SUTURE PLAIN GUT 4-0 1627H,272,, $36.00 ,
 5006820,SUTURE ETHILON 2.0 664G,270,, $18.00 ,
 5006821,SUTURE ETHILON 3.0 PS-1 1663G,270,, $35.00 ,
 5006822,SUTURE ETHILON 4.0 PS2 1667G,270,, $35.00 ,
 5006823,SUTURE ETHILON 6.0 P-1 697G,270,, $63.00 ,
 5006824,SUTURE ETHILON 7.0 P1 1696G,270,, $37.00 ,
 5006825,SUTURE ETHILON 5.0 PS-3 698G,270,, $23.00 ,
 5006826,SUTURE ETHILON 5.0 P-1 G695G,270,, $36.00 ,
 5006827,SUTURE ETHILON 6.0P-3 1698G,270,, $63.00 ,
 5006828,SUTURE ETHILON 6.0 PS-3 1665,270,, $63.00 ,
 5006835,SUTURE VICRYL 4-0 J392H FS-2 VIOLET,270,, $24.00 ,
 5006836,SUTURE VICRYL 5-0 P-3 J463G,270,, $41.00 ,
 5006837,SUTURE VICRYL 4-0 FS-1 J441H UNDYED,270,, $46.00 ,
 5006838,SUTURE VICRYL UNDYED 5-0 J500H 36/BX,270,, $40.00 ,
 5006839,SUTURE VICRYL 6-0 PS-3 12/BX,270,, $46.00 ,
 5006840,SUTURE VICRYL 2-0 J428H 36/BX,270,, $42.00 ,
 5006842,SUTURE PROLENE 2-0 8417H 36/BX,270,, $19.00 ,
 5006843,SUTURE PROLENE 3-0 8684G FS-1,270,, $16.00 ,
 5006844,SUTURE PROLENE 4.0 BLUE 8682G PS-2,270,, $44.00 ,
 5006845,SUTURE PROLENE 5-0 PS-3 8681G,270,, $44.00 ,
 5006846,SUTURE PROLENE 6-0 PS-3 8680G,270,, $44.00 ,
 5006847,DRAIN JACKSON PRATT 10FR,270,, $95.00 ,
 5006848,SUTURE PROLENE 6.0 P3 8695g,270,, $63.00 ,
 5006849,SUTURE PROLENE 5-0 P-3 8698,270,, $44.00 ,
 5006869,TRAY THORACIC VENT PROCEDURE,270,, $470.00 ,
 6000030,EYE FOR FOREIGN BODY LT,320,70030TCLT, $330.00 ,
 6000031,EYE FOR FOREIGN BODY RT,320,70030TCRT, $330.00 ,
 6000120,MASTOID LTD,320,70120TC, $229.00 ,
 6001045,CHEST 1 VIEW,324,71045TC, $188.00 ,
 6001047,CHEST 2 V W/OBLIQUES,324,71047TC, $283.00 ,
 6001048,CHEST W SPECIAL VIEW,324,71048TC, $330.00 ,
 6001111,RIBS BIL WITH CHEST,320,71111TC, $521.00 ,
 6001203,CHEST 2 VIEWS,324,71046TC, $264.00 ,
 6001207,CHEST 4 VIEWS,324,71048TC, $333.00 ,
 6002020,SACRUM & COCCYX,320,72220TC, $349.00 ,
 6002047,CHEST 2 V W/LORDOTIC,324,71047TC, $283.00 ,
 6002072,SPINE THORACIC W SWIMMERS,320,72072TC, $349.00 ,
 6002114,SPINE LUMBAR COMP W BEND,320,72114TC, $554.00 ,
 6002120,SPINE LUMBAR BEND ONLY,320,72120TC, $361.00 ,
 6003092,UPPER EXT INFANT 2 VIEWS,320,73092TC, $277.00 ,
 6003541,PELVIS HIP CHILD 1 VIEW,320,73501TC, $237.00 ,
 6003562,KNEE 3 VIEWS LT,320,73562TCLT, $256.00 ,
 6003565,KNEES STANDING BILAT,320,73565TC, $264.00 ,
 6003592,LOW EXT INFANT 2 VIEWS,320,73592TC, $277.00 ,
 6004008,ABDOMEN KUB,320,74018TC, $220.00 ,
 6004018,UPRIGHT ABDOMEN,320,74018TC, $220.00 ,
 6004019,ABDOMEN 2 VIEWS,320,74019TC, $264.00 ,
 6004212,RIBS UNILATERAL LT,320,71100TCLT, $349.00 ,
 6004213,RIBS UNI WITH CHEST  LT,320,71101TCLT, $475.00 ,
 6004214,RIBS BILATERAL,320,71110TC, $409.00 ,
 6004215,STERNUM,320,71120TC, $253.00 ,
 6004216,STERNOCLAVICULAR JTS,320,71130TC, $249.00 ,
 6004218,AC JOINTS,320,73050TC, $322.00 ,
 6004221,PN SINUSES COMPLETE,320,70220TC, $330.00 ,
 6004224,ABD ACUTE WITH CHEST,320,74022TC, $462.00 ,
 6004414,ORBITS COMPLETE,320,70200TC, $507.00 ,
 6004503,UPPER GI SERIES W AIR,320,74247TC, $626.00 ,
 6004506,UPPER GI SML BOWEL W AIR,320,74249TC, $732.00 ,
 6004509,BARIUM ENEMA,320,74270TC, $581.00 ,
 6004515,BARIUM ENEMA AIR CO,320,74280TC, $732.00 ,
 6004521,FB CHILD,320,76010TC, $220.00 ,
 6004524,SMALL BOWEL SER,320,74250TC, $517.00 ,
 6004533,SPINE 1 VIEW,320,72020TC, $256.00 ,
 6004603,MANDIBLE LIMITED,320,70100TC, $231.00 ,
 6004606,MANDIBLE COMPLETE,320,70110TC, $432.00 ,
 6004609,MASTOIDS,320,70130TC, $471.00 ,
 6004615,FACIAL LIMITED,320,70140TC, $306.00 ,
 6004616,FACIAL COMPLETE,320,70150TC, $507.00 ,
 6004618,NASAL BONES,320,70160TC, $328.00 ,
 6004627,SELLA TURCICA,320,70240TC, $210.00 ,
 6004630,SKULL LIMITED,320,70250TC, $283.00 ,
 6004633,SKULL COMPLETE,320,70260TC, $462.00 ,
 6004703,SPINE CERVICAL LIM,320,72040TC, $405.00 ,
 6004706,NECK SOFT TISSUE,320,70360TC, $158.00 ,
 6004709,SPINE CERVICAL COMPLETE,320,72050TC, $553.00 ,
 6004712,SPINE CERV W/FLX EXT,320,72052TC, $396.00 ,
 6004721,SPINE LUMBAR LT,320,72100TC, $276.00 ,
 6004724,SPINE LUMBAR COM,320,72110TC, $475.00 ,
 6004726,SPINE SCOLIOSIS 2 OR 3 VIEWS,320,72082TC, $237.00 ,
 6004727,PELVIS SINGLE VIEW,320,72170TC, $210.00 ,
 6004731,PELVIS TO 3 VIEWS,320,72190TC, $268.00 ,
 6004733,SACROILIAC JNTS,320,72202TC, $343.00 ,
 6004800,CLAVICLE LT,320,73000TCLT, $270.00 ,
 6004803,SCAPULA LT,320,73010TCLT, $254.00 ,
 6004805,SHOULDER LIMITED LT,320,73020TCLT, $207.00 ,
 6004806,SHOULDER COMPLETE LT,320,73030TCLT, $314.00 ,
 6004809,HUMERUS LT,320,73060TCLT, $204.00 ,
 6004812,ELBOW LIMITED LT,320,73070TCLT, $172.00 ,
 6004815,ELBOW COMPLETE LT,320,73080TCLT, $314.00 ,
 6004818,FOREARM LT,320,73090TCLT, $190.00 ,
 6004819,FOREARM RT,320,73090TCLT, $190.00 ,
 6004820,WRIST 2 VIEWS LT,320,73100TCLT, $167.00 ,
 6004821,WRIST COMP MIN 3V LT,320,73110TCLT, $178.00 ,
 6004824,HAND COMPLETE LT,320,73130TCLT, $204.00 ,
 6004825,HAND LIMITED LT,320,73120TCLT, $190.00 ,
 6004827,FINGER INDEX LT,320,73140TCLT, $204.00 ,
 6004828,THUMB LT,320,73140TCLT, $204.00 ,
 6004829,FINGER MIDDLE LT,320,73140TCLT, $204.00 ,
 6004830,FINGER RING LT,320,73140TCLT, $204.00 ,
 6004831,FINGER LITTLE LT,320,73140TCLT, $204.00 ,
 6004899,HIP COMPLETE LT 2 OR 3 VIEWS,320,73502TCLT, $260.00 ,
 6004902,HIP BILATERAL 2 VIEWS,320,73521TC, $349.00 ,
 6004905,HIP LIMITED LT 1 VIEW,320,73501TCLT, $215.00 ,
 6004908,FEMUR LT 1 VIEW,320,73551TCLT, $262.00 ,
 6004910,FEMUR LT 2 VIEWS,320,73552TCLT, $262.00 ,
 6004911,KNEE LTD LT,320,73560TCLT, $224.00 ,
 6004912,KNEE COMPLETE LT,320,73564TCLT, $307.00 ,
 6004914,SPINE THORACO LUMBAR,320,72080TC, $287.00 ,
 6004915,TIBIA FIBULA LT,320,73590TCLT, $314.00 ,
 6004916,ANKLE LTD LT,320,73600TCLT, $176.00 ,
 6004918,ANKLE 3 VIEW LT,320,73610TCLT, $188.00 ,
 6004920,FOOT LIMITED LT,320,73620TCLT, $190.00 ,
 6004921,FOOT 3 VIEWS LT,320,73630TCLT, $204.00 ,
 6004924,OS CALCIS LT,320,73650TCLT, $207.00 ,
 6004927,TOES LT,320,73660TCLT, $224.00 ,
 6005196,TMJ BILAT,320,70330TC, $356.00 ,
 6005197,TMJ UNILAT,320,70328TC, $178.00 ,
 6005209,BONE SURV INF,320,77076TC, $367.00 ,
 6005249,ESOPHAGUS/BARIUM SWALLOW,320,74220TC, $341.00 ,
 6005254,PN SINUSES LIMITED,320,70210TC, $198.00 ,
 6006001,FLUORO MORE THAN 1 HR,320,76001TC, $411.00 ,
 6006002,FLUORO LESS 1HR,320,76000TC, $254.00 ,
 6006020,BONE AGE STUDY,320,77072TC, $330.00 ,
 6006061,BONE SURVEY METS,320,77075TC, $571.00 ,
 6007003,FLOURO FOR SPINE INJ,320,77003TC, $535.00 ,
 6013562,KNEE 3 VIEWS RT,320,73562TCRT, $256.00 ,
 6014212,RIBS UNILATERAL RT,320,71100TCRT, $349.00 ,
 6014213,RIBS UNI WITH CHEST  RT,320,71101TCRT, $475.00 ,
 6014800,CLAVICLE RT,320,73000TCRT, $270.00 ,
 6014803,SCAPULA RT,320,73010TCRT, $254.00 ,
 6014805,SHOULDER LIMITED RT,320,73020TCRT, $207.00 ,
 6014806,SHOULDER COMPLETE RT,320,73030TCRT, $314.00 ,
 6014809,HUMERUS RT,320,73060TCRT, $204.00 ,
 6014812,ELBOW LIMITED RT,320,73070TCRT, $172.00 ,
 6014815,ELBOW COMPLETE RT,320,73080TCRT, $314.00 ,
 6014818,ELBOW COMPLETE RT,320,73080TCRT, $314.00 ,
 6014820,WRIST 2 VIEWS RT,320,73100TCRT, $167.00 ,
 6014821,WRIST COMP MIN 3V RT,320,73110TCRT, $178.00 ,
 6014824,HAND COMPLETE RT,320,73130TCRT, $204.00 ,
 6014825,HAND LIMITED RT,320,73120TCRT, $190.00 ,
 6014827,FINGER INDEX RT,320,73140TCRT, $204.00 ,
 6014828,THUMB RT,320,73140TCRT, $204.00 ,
 6014829,FINGER MIDDLE RT,320,73140TCRT, $204.00 ,
 6014830,FINGER RING RT,320,73140TCRT, $204.00 ,
 6014831,FINGER LITTLE RT,320,73140TCRT, $204.00 ,
 6014889,HIP COMPLETE RT 2 OR 3 VIEWS,320,73502TCRT, $260.00 ,
 6014907,HIP LIMITED RT 1 VIEW,320,73501TCRT, $215.00 ,
 6014908,FEMUR RT 2 VIEW,320,73552TCRT, $262.00 ,
 6014910,FEMUR RT 1 VIEW,320,73551TCRT, $262.00 ,
 6014911,KNEE LTD RT,320,73560TCRT, $224.00 ,
 6014912,KNEE COMPLETE RT,320,73564TCRT, $307.00 ,
 6014915,TIBIA FIBULA RT,320,73590TCRT, $314.00 ,
 6014916,ANKLE LTD RT,320,73600TCRT, $176.00 ,
 6014918,ANKLE 3 VIEW RT,320,73610TCRT, $188.00 ,
 6014920,FOOT LIMITED RT,320,73620TCRT, $190.00 ,
 6014921,FOOT 3 VIEWS RT,320,73630TCRT, $204.00 ,
 6014924,OS CALCIS RT,320,73650TCRT, $207.00 ,
 6014927,TOES RT,320,73660TCRT, $224.00 ,
 6107060,MM BILATERAL SCREEN OC,403,77067TC, $176.00 ,
 6107061,MM UNILATERAL SCREEN LT,403,77067TCLT, $165.00 ,
 6107062,MM UNILATERAL SCREEN RT,403,77067TCRT, $165.00 ,
 6107063,MM UNILATERAL SCREENING OC,403,77067TC, $165.00 ,
 6107066,MM BILATERAL DIAG,401,77066TC, $262.00 ,
 6107067,MM BILATERAL SCREEN,403,77067TC, $176.00 ,
 6107076,MM BILATERAL DIAG  OC,401,77066TC, $262.00 ,
 6107077,MM UNILATERAL DIAGNOSTIC RT,401,77065TCRT, $220.00 ,
 6107078,MM UNILATERAL DIAGNOSTIC LT,401,77065TCLT, $220.00 ,
 6107079,MM UNILATERAL DIAG OC,401,77065TC, $220.00 ,
 6200336,MRI TMJ JOINT,610,70336TC," $1,430.00 ",
 6200540,MRI ORBIT FACE NECK W O D,610,70540TC," $1,320.00 ",
 6200542,MRI ORBIT NECK FACE W DYE,610,70542TC," $1,650.00 ",
 6200543,MRI ORBIT FACE NECK WOW,610,70543TC," $2,530.00 ",
 6200544,MRA BRAIN W O DYE,610,70544TC," $1,320.00 ",
 6200545,MRA BRAIN W DYE,615,70545TC," $1,650.00 ",
 6200546,MRA BRAIN W AND W O DYE,610,70546TC," $2,420.00 ",
 6200549,MRA NECK W CON AND W O,610,70549TC," $2,420.00 ",
 6200551,MRI BRAIN W O DYE,611,70551TC," $1,430.00 ",
 6200552,MRI BRAIN W DYE,611,70552TC," $1,650.00 ",
 6200553,MRI BRAIN W O W DYE,611,70553TC," $2,530.00 ",
 6201550,MRI CHEST W O DYE,610,71550TC," $1,320.00 ",
 6201551,MRI CHEST W DYE,610,71551TC," $1,650.00 ",
 6201552,MRI CHEST W O W DYE,610,71552TC," $2,530.00 ",
 6201555,MRA CHEST W OR W OUT DYE,610,71555TC," $1,650.00 ",
 6202141,MRI CERVICALSPINE W O DYE,612,72141TC," $1,320.00 ",
 6202142,MRI CERVICAL SPINE W DYE,612,72142TC," $1,650.00 ",
 6202146,MRI THORACIC SPINE WO D,612,72146TC," $1,320.00 ",
 6202147,MRI THORACIC SPINE W DYE,612,72147TC," $1,650.00 ",
 6202148,MRI LUMBAR SPINE W O DYE,612,72148TC," $1,430.00 ",
 6202149,MRI LUMBAR SPINE W DYE,612,72149TC," $1,331.00 ",
 6202156,MRI CERVICALSPINE W O W D,612,72156TC," $2,750.00 ",
 6202157,MRI THORACIC SPINE W WO D,612,72157TC," $2,860.00 ",
 6202158,MRI LUMBAR SPINE WO W DYE,612,72158TC," $2,750.00 ",
 6202195,MRI PELVIS W O DYE,610,72195TC," $1,320.00 ",
 6202196,MRI PELVIS W DYE,610,72196TC," $1,595.00 ",
 6202197,MRI PELVIS W O W DYE,610,72197TC," $2,750.00 ",
 6202198,MRA PELVIS,610,72198TC," $1,375.00 ",
 6203218,MRI UPPER EXT WO DYE LT,610,73218TCLT," $1,320.00 ",
 6203219,MRI UPPER EXT W DYE LT,610,73219TCLT," $1,650.00 ",
 6203220,MRI UPPER EXT WO W DYE LT,610,73220TCLT," $2,750.00 ",
 6203221,MRI JNT UPPER EXT WO DYE LT,610,73221TCLT," $1,320.00 ",
 6203222,MRI JNT UPPER EXT W DYE LT,610,73222TCLT," $1,595.00 ",
 6203223,MRI JNT UPPER EXT WO W DY LT,610,73223TCLT," $2,310.00 ",
 6203718,MRI LOWER EXT WO DYE LT,610,73718TCLT," $1,320.00 ",
 6203719,MRI LOWER EXT W DYE LT,610,73719TCLT," $1,650.00 ",
 6203720,MRI LOWER EXT W WO DYE LT,610,73720TCLT," $1,980.00 ",
 6203721,MRI JNT LOW EXT WO DYE LT,610,73721TCLT," $1,320.00 ",
 6203722,MRI JNT LOWER EXT W DYE LT,610,73722TCLT," $1,595.00 ",
 6203723,MRI JNT LOWER EXT WO W DY LT,610,73723TCLT," $1,980.00 ",
 6203725,MRA LOWER EXTREMITY LT,610,73725TCLT," $1,980.00 ",
 6204181,MRI ABDOMEN W O DYE,610,74181TC," $1,760.00 ",
 6204182,MRI ABDOMEN W DYE,610,74182TC," $1,980.00 ",
