HospitalCode,Description,Price
BBH PRINCETON,HC STAT PEROX-A-MINT,0.00
BBH PRINCETON,HC STAT PEROXIDE,0.00
BBH PRINCETON,HC STAT PHARMACY,0.00
BBH PRINCETON,HC STAT PILLOW DISP,0.00
BBH PRINCETON,HC STAT POLIDENT DENTURE CLEANS TAB,0.00
BBH PRINCETON,HC STAT POLI-GRIP ADHESIVE CREAM,0.00
BBH PRINCETON,HC STAT POWDER,0.00
BBH PRINCETON,HC STAT PREP RAZOR,0.00
BBH PRINCETON,HC STAT PT ADD'L STAFF,0.00
BBH PRINCETON,HC STAT PT CPM PER DAY,0.00
BBH PRINCETON,HC STAT PT DRESSING CHANGE P/15MIN,0.00
BBH PRINCETON,HC STAT PT FAMILY EDUC/JOINT REPLACEME,0.00
BBH PRINCETON,HC STAT PT REASSESMENT,0.00
BBH PRINCETON,HC STAT PULSE OXIMETER PROBE DISPOSABL,0.00
BBH PRINCETON,HC STAT SANITARY BELT/PANTY,0.00
BBH PRINCETON,HC STAT SCAN SLIDE,0.00
BBH PRINCETON,HC STAT SHAMPOO RINSE FREE,0.00
BBH PRINCETON,HC STAT SHAVING CREAM,0.00
BBH PRINCETON,HC STAT SKIN PREP BX,0.00
BBH PRINCETON,HC STAT SLIPPERS,0.00
BBH PRINCETON,HC STAT SP FOR PRODUCTIVITY,0.00
BBH PRINCETON,HC STAT SPUTUM CUP,0.00
BBH PRINCETON,HC STAT SURGILUBE 127.5GM TUBE,0.00
BBH PRINCETON,HC STAT SURGILUBE FOILPAC,0.00
BBH PRINCETON,HC STAT SYRINGE EAR,0.00
BBH PRINCETON,HC STAT TECH ASSISTANCE/15MIN,0.00
BBH PRINCETON,HC STAT THERA-DERM LOTION 240ML,0.00
BBH PRINCETON,HC STAT THERMOMETER,0.00
BBH PRINCETON,HC STAT TISSUE CULTURE-BONE MARROW,0.00
BBH PRINCETON,HC STAT TOOTHBRUSH,0.00
BBH PRINCETON,HC STAT TOOTHPASTE,0.00
BBH PRINCETON,HC STAT UNDERPAD,0.00
BBH PRINCETON,HC STAT UNSUCCESSFUL PICC INSERTION,0.00
BBH PRINCETON,HC STAT VENI FEE EACH ADDITIONAL,0.00
BBH PRINCETON,HC STAT WASH BASIN,0.00
BBH PRINCETON,HC STAT WATER PITCHER,0.00
BBH PRINCETON,HCX COOMBS DIFFERENTIAL,0.00
BBH PRINCETON,HCX VARICELLA ANTIBODIES,0.00
BBH PRINCETON,HCX X-MATCH,0.00
BBH PRINCETON,HCX REF LAB ANTIGEN 8,0.00
BBH PRINCETON,HCX REF LAB ANTIGEN PANEL 4,0.00
BBH PRINCETON,HCX REF LAB ANTIGEN PANEL 5,0.00
BBH PRINCETON,HCX REF LAB ANTIGEN PANEL 7,0.00
BBH PRINCETON,HCX REF LAB ANTIGEN PANEL 9,0.00
BBH PRINCETON,HCX POOL CRYOS,0.00
BBH PRINCETON,HCX PREWARM CROSSMATCH,0.00
BBH PRINCETON,HCX ANTI NEUTROPHIL CYTO AB,0.00
BBH PRINCETON,HCX DERMAL HERPES,0.00
BBH PRINCETON,HCX D-FISH WITH BCR/ABL,0.00
BBH PRINCETON,"HCX ESTROGENS, FRACTIONATED",0.00
BBH PRINCETON,HCX MIXING STUDIES,0.00
BBH PRINCETON,HCX ADENOVIRUS ANTIBODY,0.00
BBH PRINCETON,HCX ANCA PANEL FOR VASCULITIS,0.00
BBH PRINCETON,"HCX ANTIBODY, INFLUENZA VIRUS",0.00
BBH PRINCETON,HCX ANTI-MYOCARDIAL ANTIBODY,0.00
BBH PRINCETON,HCX BONE MARROW PROFILE,0.00
BBH PRINCETON,HCX BRUCELLA ANTIBODY,0.00
BBH PRINCETON,HCX CHLAMYDIA ANTIBODY,0.00
BBH PRINCETON,HCX CHROMO BL,0.00
BBH PRINCETON,HCX COXSACKIE A,0.00
BBH PRINCETON,HCX COXSACKIE B,0.00
BBH PRINCETON,"HCX CULTURE,TISSUE",0.00
BBH PRINCETON,HCX DOXEPIN,0.00
BBH PRINCETON,HCX FREE DILANTIN,0.00
BBH PRINCETON,HCX FUNGAL PRECEPITINS,0.00
BBH PRINCETON,HCX FUNGAL SEROLOGY,0.00
BBH PRINCETON,HCX FUNGUS IDENT,0.00
BBH PRINCETON,HCX GTT 1 HOUR,0.00
BBH PRINCETON,"HCX HEAVY METAL SCREEN, BLOOD",0.00
BBH PRINCETON,HCX HEREDITARY HEMOCHROMATOSIS,0.00
BBH PRINCETON,HCX INFLUENZA B VIRUS ANTIBODY,0.00
BBH PRINCETON,HCX INPATIENT EVALUATION PANEL,0.00
BBH PRINCETON,HCX JAK2,0.00
BBH PRINCETON,HCX LDH ISOENZYMES,0.00
BBH PRINCETON,HCX LEGIONELLA CULTURE (MAYO),0.00
BBH PRINCETON,HCX MATERNAL SCREEN III,0.00
BBH PRINCETON,HCX MUMPS TITER,0.00
BBH PRINCETON,HCX MYASTHENIA GRAVIS EVAL ADULT,0.00
BBH PRINCETON,HCX MYSOLINE LEVEL,0.00
BBH PRINCETON,HCX PARANEOPLASTIC AUTOANTI EVA,0.00
BBH PRINCETON,HCX PLAVAX,0.00
BBH PRINCETON,HCX RSV ANTIBODY GROUP,0.00
BBH PRINCETON,HCX THYROID FUNCTION CASCADE,0.00
BBH PRINCETON,HCX TPN PANEL,0.00
BBH PRINCETON,HCX VON WILLEBRND ASY(RISTOCETIN),0.00
BBH PRINCETON,HCX BODY FLUID LIPID ANALYSIS,0.00
BBH PRINCETON,HCX FREE VALPORIC ACID,0.00
BBH PRINCETON,HCX IBD SEROLOGY 7 PROMETHEUS,0.00
BBH PRINCETON,HCX INFLAMMATORY BOWEL DIS PANEL,0.00
BBH PRINCETON,HCX POC CARDIO (PROFILER PANEL),0.00
BBH PRINCETON,HCX BETA-2 GLYCOPROTEIN 1 AB PNL,0.00
BBH PRINCETON,HCX BORDETELLA PERTUSSIS ABIGG&IGM,0.00
BBH PRINCETON,HCX CONNECTIVE TISSUE CASCADE,0.00
BBH PRINCETON,HCX HANTA VIRUS ANTIBODIES,0.00
BBH PRINCETON,HCX HTLV ANTIBODIES (HTLV AB),0.00
BBH PRINCETON,HCX Q FEVER PROFILE,0.00
BBH PRINCETON,HCX COAG FACT VII INHIBITOR SCRN,0.00
BBH PRINCETON,HCX INFLUENZA TESTING,0.00
BBH PRINCETON,HCX POC CHEM 8+,0.00
BBH PRINCETON,HCX CYCLOSPORA,0.00
BBH PRINCETON,HCX B-CELL GENE REARRANGEMENT,0.00
BBH PRINCETON,HCX GENETICS-BM/PB,0.00
BBH PRINCETON,HCX GENETICS-TISSUE,0.00
BBH PRINCETON,HCX MUSCLE BIOPSY,0.00
BBH PRINCETON,HCX NERVE BIOPSY,0.00
BBH PRINCETON,HCX RENAL BIOPSY PROFILE,0.00
BBH PRINCETON,HCX T-CELL GENE REAARANGEMENT,0.00
BBH PRINCETON,HCX CSF CULTURE,0.00
BBH PRINCETON,HCX ENTERIC VIRUS,0.00
BBH PRINCETON,HCX POC CG8 PANEL,0.00
BBH PRINCETON,HCX POC EC4 PANEL,0.00
BBH PRINCETON,HCX CPKISO ELECTR,0.00
BBH PRINCETON,"HCX K,L LIGHT CHAINS",0.00
BBH PRINCETON,HCX MS PROFILE II,0.00
BBH PRINCETON,HCX THYROID PROFILE,0.00
BBH PRINCETON,HC INJECTION THERAPY OF VEIN,483.00
BBH PRINCETON,HC INJECTION THERAPY OF VEINS,483.00
BBH PRINCETON,HC ENDOVENOUS LASER VEIN ADDON,2915.00
BBH PRINCETON,HC LIVER SURGERY PROCEDURE,1152.00
BBH PRINCETON,HC MUSC TST DONE W/NERV TST LIM,386.00
BBH PRINCETON,HC MUSC TEST DONE W/N TEST COMP,386.00
BBH PRINCETON,HC PERQ VERTE/SACROPLSTY CT,2482.00
BBH PRINCETON,HC BRAIN IMAGING (3D),7586.00
BBH PRINCETON,HCX HIV 1/2 AB DIFFERENTIATION X (QUEST REFLEX),0.00
BBH PRINCETON,HCX POC E3 PANEL,0.00
BBH PRINCETON,HCS CATH TURNPIKE LP 5FR 150CM,1755.00
BBH PRINCETON,HCS CATH TURNPIKE 5FR 135CM 0.014IN MAX GW,1618.00
BBH PRINCETON,HC HOSPITAL OBSERVATION PER HR,241.00
BBH PRINCETON,HC DIRECT REFER HOSPITAL OBSERV,208.00
BBH PRINCETON,HCS CATHETER ABLATION FLEXABILITY SE,3672.00
BBH PRINCETON,HCS GUIDEWIRE ASAHI GAIA 2ND PTCA 190CM 0.014 0.010,365.00
BBH PRINCETON,HC DIAGNOSTIC HIV ANTIGEN W/HIV ANTIBODIES,197.00
BBH PRINCETON,HC SCREEN HIV ANTIGEN HIV ANTIBODIES COMBINE ASSAY,197.00
BBH PRINCETON,HCS GUIDEWIRE ASAHI GAIA 2ND PTCA 300CM 0.014/0.010IN,365.00
BBH PRINCETON,HCS GUIDEWIRE ASAHI GAIA 3RD PTCA 300CM X0.014/0.012,365.00
BBH PRINCETON,HCS GUIDEWIRE ASAHI GAIA 3RD PTCA 190CM X 0.014/0.012IN,365.00
BBH PRINCETON,HCS GUIDEWIRE STRAIGHT TIP PTCA  0.01 IN 330 CM RG3,621.00
BBH PRINCETON,HCS GDWIRE ASAHI PROWATER .014 180CM,365.00
BBH PRINCETON,HCS GUIDEWIRE ASAHI CONFIANZA PRO PTCA STR 12 0.014 X 300 CM,365.00
BBH PRINCETON,HCS GUIDEWIRE ASAHI CONFIANZA PRO PTCA STR 12 0.014 180CM,365.00
BBH PRINCETON,HCS SHEATH DRYSEAL FLEX 20F 33CM,810.00
BBH PRINCETON,HC STAT GAIT TRAINING THERAPY #2,0.00
BBH PRINCETON,HC STAT THERAPEUTIC ACTIVITIES #2,0.00
BBH PRINCETON,HC STAT PROSTHETIC TRAINING #2,0.00
BBH PRINCETON,HC STAT OT ORTHOTIC MGMT AND TRAINING #2,0.00
BBH PRINCETON,HC STAT OT ULTRASOUND THERAPY (PHONOPHORESIS) # 2,0.00
BBH PRINCETON,HCS IMPLANT KNEE TOTAL REVISION BIOMET (489795),4752.00
BBH PRINCETON,HCS IMPLANT KNEE TOTAL REVISION BIOMET (490869),2862.00
BBH PRINCETON,HCS CATHETER STR ENDO PIGTAIL 6 FR 110 CM,49.00
BBH PRINCETON,HCS DEVICE AMPLATZER ASD IMPLANT 10F 9-ITV0745/80,842.00
BBH PRINCETON,HCS CATHETER 5FR BALLOON WEDGE ARROW,274.00
BBH PRINCETON,HCS CATHETER BALLOON WEDGE PRESSURE 5FR 110CM,275.00
BBH PRINCETON,HC STAT KNEE REPLACEMENT,0.00
BBH PRINCETON,HC STAT SHOULDER REPLACEMENT,0.00
BBH PRINCETON,HC STAT HIP REPLACEMENT,0.00
BBH PRINCETON,HC STAT SPINE REPLACEMENT,0.00
BBH PRINCETON,HC SURGICAL PROCEDURE LEVEL I,1331.00
BBH PRINCETON,HC SURGICAL PROCEDURE LEVEL II,2192.00
BBH PRINCETON,HC SURGICAL PROCEDURE LEVEL III,2496.00
BBH PRINCETON,HCS CATHETER DIALYSIS HEMOSPLIT 19CM 5735150,804.00
BBH PRINCETON,HCS CATHETER TURNPIKE SPIRAL 135CM,1618.00
BBH PRINCETON,HCS CATHETER DIALYSIS HEMOSPLIT 24CM 5735190,804.00
BBH PRINCETON,HCS CATHETER DIALYSIS HEMOSPLIT 28CM 5735230,804.00
BBH PRINCETON,HCS CATHETER DIALYSIS LONG-TERM 19CM CS-15242-VSP,933.00
BBH PRINCETON,HCS CATHETER DIALYSIS LONG-TERM 23CM CS-15282-VSP,933.00
BBH PRINCETON,HCS CATHETER DIALYSIS LONG-TERM 27CM CS-15322-VSP,933.00
BBH PRINCETON,HCS CATHETER DIALYSIS LONG-TERM 31CM CS-15362-VSP,933.00
BBH PRINCETON,HCS CATHETER DIALYSIS LONG-TERM 50CM CS-15552-VSP,933.00
BBH PRINCETON,HCS GLIDEWIRE ANGLED 035 G53509,159.00
BBH PRINCETON,HCS GLIDEWIRE ANGLED 035 GR3506,93.00
BBH PRINCETON,HCS SHEATH PINNACLE 4F TERUMO RSS402,26.00
BBH PRINCETON,HCS CATHETER BERENSTEIN ANGIODYNAMICS 10723502,52.00
BBH PRINCETON,HCS GUIDEWIRE ANGIO STARTER 49-103,42.00
BBH PRINCETON,HCS GUIDEWIRE AMPLATZ STRAIGHT TIP BS M001465250,175.00
BBH PRINCETON,HCS MEIER WIRE BS H 965 SCH 306000,165.00
BBH PRINCETON,HCS CATH SOFT-VU COBRA 1 STF 5FR TERUMO 10709107,52.00
BBH PRINCETON,HCS GUIDEWIRE STARTER BENTSON BS M001491750,44.00
BBH PRINCETON,HCS GUIDEWIRE EXCHANGE .035 MEDTRONIC 008631,19.00
BBH PRINCETON,HCS SHEATH PINNACLE 8FR RSS802,26.00
BBH PRINCETON,HCS SHEATH PINNACLE 9FR RSS902,26.00
BBH PRINCETON,HCS GUIDEWIRE GUIDERIGHT .035 SJM 404578,25.00
BBH PRINCETON,HCS GUIDEWIRE SUPER CORE .035 ABBOTT 1002703-01,243.00
BBH PRINCETON,HCS GUIDEWIRE SUPER CORE .035 ABBOTT 1002703-02,259.00
BBH PRINCETON,HCS GUIDEWIRE LUNDERQUIST COOK MEDICAL TSCMG-35-260-LESDC,283.00
BBH PRINCETON,HCS SHEATH GUIDING DESTINATION 5FR TERUMO 54-54501,251.00
BBH PRINCETON,HCS SHEATH GUIDING DESTINATION 6FR TERUMO 54-64501,251.00
BBH PRINCETON,HCS SHEATH GUIDING STR CROSS CUT 7FR 45CM,251.00
BBH PRINCETON,HCS SHEATH GUIDING FLEXOR COOK MEDICAL G44153,181.00
BBH PRINCETON,HCS SHEATH GUIDING FLEXOR CHECK-FLO COOK MEDICAL G08867,148.00
BBH PRINCETON,HCS INTRODUCER CHECK-FLO PERFORMER COOK MEDICAL G08957,193.00
BBH PRINCETON,HCS CATHETER SOS OMNI SELECTIVE ANGIODYNAMICS 10711401,52.00
BBH PRINCETON,HCS CATHETER BERENSTEIN ANGIODYNAMICS 10723501,52.00
BBH PRINCETON,HCS CATHETER OMNI FLUSH ANGIODYNAMICS 10732204,49.00
BBH PRINCETON,HCS CATHETER OMNI FLUSH ANGIODYNAMICS 13709404,351.00
BBH PRINCETON,HCS CATHETER BERENSTEIN ANGIODYNAMICS 10722701,52.00
BBH PRINCETON,HCS SHEATH INTRODUCER SENTRANT MEDTRONIC SENSH1428W,540.00
BBH PRINCETON,HCS NG TUBE 0046160,9.00
BBH PRINCETON,HCS STENT INNOVA 5X100X130CM H74939293051030,2233.00
BBH PRINCETON,HCS STENT INNOVA 5X150X130CM H74939293051530,2946.00
BBH PRINCETON,HCS STENT INNOVA 5X200X130CM H74939293052030,5037.00
BBH PRINCETON,HCS STENT INNOVA 6X100X130CM H74939293061030,2233.00
BBH PRINCETON,HCS STENT INNOVA 6X150X130CM H74939293061530,2946.00
BBH PRINCETON,HCS STENT INNOVA 6X200X130CM H74939293062030,5037.00
BBH PRINCETON,HCS STENT INNOVA 7X100X130CM H74939293071030,2233.00
BBH PRINCETON,HCS STENT INNOVA 7X150X130CMH749392930715030,2946.00
BBH PRINCETON,HCS STENT INNOVA 7X200X130CM H74939293072030,5037.00
BBH PRINCETON,HCS STENT INNOVA 8X100X130CM H74939293081030,2233.00
BBH PRINCETON,HCS STENT INNOVA 5X40X130CM H74939293054030,2233.00
BBH PRINCETON,HCS STENT INNOVA 5X60X130CM H74939293056030,2233.00
BBH PRINCETON,HCS STENT INNOVA 6X40X130CM H74939293064030,2233.00
BBH PRINCETON,HCS STENT INNOVA 6X60X130CM H74939293066030,2233.00
BBH PRINCETON,HCS STENT INNOVA 7X40X130CM H74939293074030,2233.00
BBH PRINCETON,HCSSTENT INNOVA 7X60X130CM H74939293076030,2233.00
BBH PRINCETON,HCS STENT INNOVA 8X60X130CM H74939293086030,2233.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 4.0MM X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 4.0MM X 60MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 4.0MM X 100MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 4.0MM X 200MM,716.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 5.0MM X 40MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 5.0MM X 80MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 5.0MM X 150MM,716.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 6.0MM X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 6.0MM X 60MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 6.0MM X 100MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 4.0MM X 40MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 4.0MM X 80MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 4.0MM X 150MM,716.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 5.0MM X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 5.0MM X 60MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 5.0MM X 100MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 5.0MM X 200MM,716.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 6.0MM 40MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 6.0MM X 80MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 6.0MM X150MM,716.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 6.0MM X 200MM,716.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 7.0MM X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 7.0MM X 40MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 7.0MM X 60MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 7.0MM X 100MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 7.0MM X 150MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 135CM - 7.0MM X 200MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 5.0MM X 40MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 6.0MM X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 6.0MM X 40MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 6.0MM X 80MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 6.0MM X 100MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 7.0MM X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 8.0MM X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 8.0MM X 40MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 8.0MM X 80MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 8.0MM X 100MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 9.0M X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 9.0MM X 40MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 9.0MM X 80MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 10.0MM X 20MM,581.00
BBH PRINCETON,HCS MUSTANG BALLOON DILATION CATHETER - 75CM - 10.0MM X 40MM,581.00
BBH PRINCETON,"HCS VENTRALEX ST HERNIA PATCH, SMALL 4.3CM 5950007",2308.00
BBH PRINCETON,"HCS VENTRALEX ST HERNIA PATCH, MEDIUM 6.4CM 5950008",2220.00
BBH PRINCETON,"HCS VENTRALEX ST HERNIA PATCH, LARGE 8.0CM 5950009",2249.00
BBH PRINCETON,"HCS VENTRIO ST HERNIA PATCH, LARGE 11.4CM 5950020",2642.00
BBH PRINCETON,HCS VENTRIO ST SMALL OVAL 8.0CM X 12.0CM 5950030,2322.00
BBH PRINCETON,HCS VENTRIO ST MEDIUM OVAL 11.0CM X 14.0CM 5950040,2764.00
BBH PRINCETON,HCS VENTRIO ST LARGE OVAL 13.8CM X 17.8CM 5950050,3483.00
BBH PRINCETON,HCS VENTRIO ST EXTRA LARGE OVAL 22.1CM X 27.1CM 5950080,5631.00
BBH PRINCETON,HCS VENTRIO ST EXTRA LARGE OVAL 27.4CM X 34.9CM 5950090,6966.00
BBH PRINCETON,HCS MESH PERFIX PLUG SMALL 0112750,632.00
BBH PRINCETON,HCS MESH PERFIX PLUG LARGE 0112770,1115.00
BBH PRINCETON,HCS MESH PERFIX PLUG XL 0112780,750.00
BBH PRINCETON,HCS MESH ECHO VENTRALIGHT ST 11.5CM CIRCLE 5955450,3111.00
BBH PRINCETON,HCS MESH ECHO VENTRALIGHT ST 10 X 15CM OVAL 5955460,2528.00
BBH PRINCETON,HCS MESH ECHO VENTRALIGHT ST 15CM CIRCLE 5955600,2754.00
BBH PRINCETON,HCS MESH ECHO VENTRALIGHT ST 15.2CM X 20.3CM OVAL 5955680,3356.00
BBH PRINCETON,HCS MESH ECHO VENTRALIGHT ST 15.2CM X 25.4CM OVAL 5955610,4144.00
BBH PRINCETON,HCS MESH ECHO VENTRALIGHT ST 17.8CM X 22.9CM OVAL 5955790,4424.00
BBH PRINCETON,HCS MESH ECHO VENTRALIGHT ST 20.3CM X 25CM OVAL 5955810,5445.00
BBH PRINCETON,HCS MESH ECHO VENTRALIGHT ST 25.4CM X 33.0CM OVAL 5955113,6827.00
BBH PRINCETON,HCS MESH SOFT BARD 12IN X 12IN 0117016,392.00
BBH PRINCETON,HCS MESH PHASIX 15 X 20CM OVAL 1190300,8402.00
BBH PRINCETON,HCS MESH PHASIX 20 X25CM OVAL 1190400,14040.00
BBH PRINCETON,HCS MESH PHASIX 25 X 30CM OVAL 1190500,21082.00
BBH PRINCETON,HCS MESH PHASIX ST 10 X 15CM OVAL 1201015,5400.00
BBH PRINCETON,HCS MESH PHASIX ST 15 X 20CM OVAL 1201520,10012.00
BBH PRINCETON,HCS MESH XENMATRIX AB 10.0CM X 15.0CM 1151015,9342.00
BBH PRINCETON,HCS MESH XENMATRIX AB 15.0 CM X 20.0 CM 1151520,18684.00
BBH PRINCETON,HCS FASTENER 30 SORBAFIX ABSORBABLE 0113116,1485.00
BBH PRINCETON,HCS STAPLER RELOAD 60 GREY ECR60M,341.00
BBH PRINCETON,HCS STAPLER RELOAD 45 GREY ECR45M,313.00
BBH PRINCETON,HCS POUCH SPECIMEN ENDOCATCH II 15MM 173049,726.00
BBH PRINCETON,HCS ENDOPOUCH RETRIEVER 10MM POUCH,161.00
BBH PRINCETON,HCS SUTURE 1PDSTP (NON LOOP) Z879G,10.00
BBH PRINCETON,HCS CLIP APPLIER 10MM ER320,233.00
BBH PRINCETON,HCS SUTURE ENDO LOOP EJ10,72.00
BBH PRINCETON,HCS MINI QUICK ANCHOR PLUS 212033,1213.00
BBH PRINCETON,HCS SUTURE ORTHRO CORD 223113,176.00
BBH PRINCETON,HCS SUTURE ORTHRO CORD W/NEEDLE 223104,110.00
BBH PRINCETON,HCS ULTRABRAID #2 7210915,56.00
BBH PRINCETON,HCS CEMENT MIXING KIT STRYKER 0606-563-000,249.00
BBH PRINCETON,HCS PLUG BONE MEDIUM BIOMET 130611,370.00
BBH PRINCETON,HCS PLUG BONE LARGE BIOMET 130613,370.00
BBH PRINCETON,HCS VALVE CERTAS 82-8805PL,8986.00
BBH PRINCETON,HCS HAKIM VALVE 82-3162,8537.00
BBH PRINCETON,HCS HAKIM VALVE 82-3164,8245.00
BBH PRINCETON,HCS HAKIM VALVE 82-3182,8461.00
BBH PRINCETON,HCS HAKIM VALVE 82-3184,7217.00
BBH PRINCETON,HCS ADAPTER URETERAL GOLDBERG G15030,90.00
BBH PRINCETON,HCS EVACUATOR BLADDER UROVAC M0067301251,58.00
BBH PRINCETON,HCS STENT RETRIEVER N-SNARE G46191,1057.00
BBH PRINCETON,HCS FORCEP BIOPSY BACKLOADING  G48240,1057.00
BBH PRINCETON,HCS CATHETER URETERAL DUAL LUMEN M0064051000,200.00
BBH PRINCETON,HCS CATHETER NEPHROMAX KIT 24F M0062101600,670.00
BBH PRINCETON,HCS CATHETER NEPHROMAX KIT 30F M0062101620,744.00
BBH PRINCETON,HCS CATHETER NEPH FLEXIMA 8F M001271770,237.00
BBH PRINCETON,HCS CATHETER NEPH FLEXIMA 10F M001271780,237.00
BBH PRINCETON,HCS CATHETER ENDOBRONCHIAL KIT 45 5DK4450-FT,2557.00
BBH PRINCETON,HCS NEEDLE ASPIRATING 21G SDAN1000,292.00
BBH PRINCETON,HCS CATHETER ENDOBRONCHIAL KIT 90 SDK4900-FT,2557.00
BBH PRINCETON,HCS CATHETER ENDOBRONCHIAL KIT 180 SDK4000-FT,2557.00
BBH PRINCETON,HCS CATHETER PNEUMOTHORAX SET 8F AK-01500,325.00
BBH PRINCETON,HCS CATHETER 5FR 125CM COVIDIEN MARKER DEL KIT SDMDK1000,285.00
BBH PRINCETON,"HCS GUIDEWIRE 0.038"" 150CM COVIDIEN MARKER DEL KIT SDMDK1000",285.00
BBH PRINCETON,HCS NEEDLE ASPIRATING 19G SDAN2000,292.00
BBH PRINCETON,HCS TUBEIMPL EAR TRIUNE 1.35 5MM 510-121,51.00
BBH PRINCETON,HCS TUBE VENTILATION BUTTON COLLAR SHEEHY 525-011,11.00
BBH PRINCETON,HCS CATH PACING PACEL (TAVR) 401763,285.00
BBH PRINCETON,P27200329,406.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 7 X 5 M00545550,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 7 X 7 M00545560,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 7 X 10 M00545570,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 7 X 12 M00545580,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 7 X 15 M00545590,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 10 X 5 M00545600,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 10 X 7 M00545610,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 10 X 10 M00545620,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 10 X 12 M00545630,292.00
BBH PRINCETON,HCS STENT PLASTIC BILIARY 10 X 15 M00545640,292.00
BBH PRINCETON,HCS STENT WALLFLEX FULLY COVER BILIARY 10X40 M00570520,5184.00
BBH PRINCETON,HCS STENT WALLFLEX FULLY COVER BILIARY 10X60 M00570530,5184.00
BBH PRINCETON,HCS STENT WALLFLEX FULLY COVER BILIARY 10X80 M00570540,5184.00
BBH PRINCETON,HCS STENT WALLFLEX UNCOVERED BILIARY - 10X80 M00570650,5184.00
